bhsa_node,mother_clause,mother_cl_atom,mother_clause_atom,mother_rela,mother_domain2,mother_verbtype,mother_type,mother_verb_ps,mother_verb_lex,mother_verbplain,mother_intertext,daught_clause,daught_cl_atom,daught_clause_atom,daught_rela,daught_domain2,daught_verbtype,daught_type,daught_verb_ps,daught_verb_lex,daught_verbplain,daught_intertext
307565,הִנֵּ֤ה אֲדֹנָי֙ יֹֽורִשֶׁ֔נָּה ,579422,הִנֵּ֤ה אֲדֹנָי֙ יֹֽורִשֶׁ֔נָּה ,Main,D,yqtl,XYqt,p3,JRC[,יורשׁנה,הִנֵּ֤ה אֲדֹנָי֙ יֹֽורִשֶׁ֔נָּה וְהִכָּ֥ה בַיָּ֖ם חֵילָ֑הּ וְהִ֖יא בָּאֵ֥שׁ תֵּאָכֵֽל׃ תֵּרֶ֨א אַשְׁקְלֹ֜ון וְתִירָ֗א וְעַזָּה֙ וְתָחִ֣יל מְאֹ֔ד וְעֶקְרֹ֖ון כִּֽי־הֹבִ֣ישׁ מֶבָּטָ֑הּ וְאָ֤בַד מֶ֨לֶךְ֙ מֵֽעַזָּ֔ה וְאַשְׁקְלֹ֖ון לֹ֥א תֵשֵֽׁב׃ וְיָשַׁ֥ב מַמְזֵ֖ר בְּאַשְׁדֹּ֑וד ,וַהֲסִרֹתִ֨י דָמָ֜יו מִפִּ֗יו ,579435,וַהֲסִרֹתִ֨י דָמָ֜יו מִפִּ֗יו ,Main,Q,wqtl,WQt0,p1,SWR[,הסרתי,וַהֲסִרֹתִ֨י דָמָ֜יו מִפִּ֗יו 
307569,וְהִכְרַתִּ֖י גְּאֹ֥ון פְּלִשְׁתִּֽים׃ ,579434,וְהִכְרַתִּ֖י גְּאֹ֥ון פְּלִשְׁתִּֽים׃ ,Main,Q,wqtl,WQt0,p1,KRT[,הכרתי,וְהִכְרַתִּ֖י גְּאֹ֥ון פְּלִשְׁתִּֽים׃ ,וְשִׁקֻּצָיו֙ מִבֵּ֣ין שִׁנָּ֔יו ,579436,וְשִׁקֻּצָיו֙ מִבֵּ֣ין שִׁנָּ֔יו ,Main,Q,Ø,Ellp,,,,וְשִׁקֻּצָיו֙ מִבֵּ֣ין שִׁנָּ֔יו 
307579,וַהֲסִרֹתִ֨י דָמָ֜יו מִפִּ֗יו ,579435,וַהֲסִרֹתִ֨י דָמָ֜יו מִפִּ֗יו ,Main,Q,wqtl,WQt0,p1,SWR[,הסרתי,וַהֲסִרֹתִ֨י דָמָ֜יו מִפִּ֗יו וְשִׁקֻּצָיו֙ מִבֵּ֣ין שִׁנָּ֔יו ,וְהָיָה֙ כְּאַלֻּ֣ף בִּֽיהוּדָ֔ה ,579438,וְהָיָה֙ כְּאַלֻּ֣ף בִּֽיהוּדָ֔ה ,Main,Q,wqtl,WQt0,p3,HJH[,היה,וְהָיָה֙ כְּאַלֻּ֣ף בִּֽיהוּדָ֔ה 
307585,וְנִשְׁאַ֥ר גַּם־ה֖וּא לֵֽאלֹהֵ֑ינוּ ,579437,וְנִשְׁאַ֥ר גַּם־ה֖וּא לֵֽאלֹהֵ֑ינוּ ,Main,Q,wqtl,WQtX,p3,C>R[,נשׁאר,וְנִשְׁאַ֥ר גַּם־ה֖וּא לֵֽאלֹהֵ֑ינוּ ,וְעֶקְרֹ֖ון כִּיבוּסִֽי׃ ,579439,וְעֶקְרֹ֖ון כִּיבוּסִֽי׃ ,Main,Q,Ø,Ellp,,,,וְעֶקְרֹ֖ון כִּיבוּסִֽי׃ 
307595,וַהֲסִרֹתִ֨י דָמָ֜יו מִפִּ֗יו ,579435,וַהֲסִרֹתִ֨י דָמָ֜יו מִפִּ֗יו ,Main,Q,wqtl,WQt0,p1,SWR[,הסרתי,וַהֲסִרֹתִ֨י דָמָ֜יו מִפִּ֗יו וְשִׁקֻּצָיו֙ מִבֵּ֣ין שִׁנָּ֔יו וְנִשְׁאַ֥ר גַּם־ה֖וּא לֵֽאלֹהֵ֑ינוּ וְהָיָה֙ כְּאַלֻּ֣ף בִּֽיהוּדָ֔ה וְעֶקְרֹ֖ון כִּיבוּסִֽי׃ ,וְלֹֽא־יַעֲבֹ֧ר עֲלֵיהֶ֛ם עֹ֖וד נֹגֵ֑שׂ ,579441,וְלֹֽא־יַעֲבֹ֧ר עֲלֵיהֶ֛ם עֹ֖וד נֹגֵ֑שׂ ,Main,Q,yqtl,WxYX,p3,<BR[,יעבר,וְלֹֽא־יַעֲבֹ֧ר עֲלֵיהֶ֛ם עֹ֖וד נֹגֵ֑שׂ 
307642,הִנֵּ֤ה מַלְכֵּךְ֙ יָ֣בֹוא לָ֔ךְ ,579447,הִנֵּ֤ה מַלְכֵּךְ֙ יָ֣בֹוא לָ֔ךְ ,Main,Q,yqtl,XYqt,p3,BW>[,יבוא,הִנֵּ֤ה מַלְכֵּךְ֙ יָ֣בֹוא לָ֔ךְ צַדִּ֥יק וְנֹושָׁ֖ע ה֑וּא עָנִי֙ וְרֹכֵ֣ב עַל־חֲמֹ֔ור וְעַל־עַ֖יִר בֶּן־אֲתֹנֹֽות׃ ,וְסוּס֙ מִיר֣וּשָׁלִַ֔ם ,579452,וְסוּס֙ מִיר֣וּשָׁלִַ֔ם ,Main,Q,Ø,Ellp,,,,וְסוּס֙ מִיר֣וּשָׁלִַ֔ם 
307651,וְהִכְרַתִּי־רֶ֣כֶב מֵאֶפְרַ֗יִם ,579451,וְהִכְרַתִּי־רֶ֣כֶב מֵאֶפְרַ֗יִם ,Main,Q,wqtl,WQt0,p1,KRT[,הכרתי,וְהִכְרַתִּי־רֶ֣כֶב מֵאֶפְרַ֗יִם וְסוּס֙ מִיר֣וּשָׁלִַ֔ם ,וְדִבֶּ֥ר שָׁלֹ֖ום לַגֹּויִ֑ם ,579454,וְדִבֶּ֥ר שָׁלֹ֖ום לַגֹּויִ֑ם ,Main,Q,wqtl,WQt0,p3,DBR[,דבר,וְדִבֶּ֥ר שָׁלֹ֖ום לַגֹּויִ֑ם 
307655,וְנִכְרְתָה֙ קֶ֣שֶׁת מִלְחָמָ֔ה ,579453,וְנִכְרְתָה֙ קֶ֣שֶׁת מִלְחָמָ֔ה ,Main,Q,wqtl,WQtX,p3,KRT[,נכרתה,וְנִכְרְתָה֙ קֶ֣שֶׁת מִלְחָמָ֔ה ,וּמָשְׁלֹו֙ מִיָּ֣ם עַד־יָ֔ם ,579455,וּמָשְׁלֹו֙ מִיָּ֣ם עַד־יָ֔ם ,Main,Q,Ø,NmCl,,,,וּמָשְׁלֹו֙ מִיָּ֣ם עַד־יָ֔ם 
307705,כִּֽי־דָרַ֨כְתִּי לִ֜י יְהוּדָ֗ה ,579464,כִּֽי־דָרַ֨כְתִּי לִ֜י יְהוּדָ֗ה ,SubAdv,Q,qtl,xQt0,p1,DRK[,דרכתי,כִּֽי־דָרַ֨כְתִּי לִ֜י יְהוּדָ֗ה קֶ֚שֶׁת מִלֵּ֣אתִי אֶפְרַ֔יִם ,צִיֹּ֔ון ,579467,צִיֹּ֔ון ,Main,Q,Ø,Voct,,,,צִיֹּ֔ון 
307712,וְעֹורַרְתִּ֤י בָנַ֨יִךְ֙ עַל־בָּנַ֖יִךְ ,579466,וְעֹורַרְתִּ֤י בָנַ֨יִךְ֙ ,Main,Q,wqtl,WQt0,p1,<WR[,עוררתי,וְעֹורַרְתִּ֤י בָנַ֨יִךְ֙ צִיֹּ֔ון עַל־בָּנַ֖יִךְ יָוָ֑ן ,,,,,,,,,,,
307721,וַֽיהוָה֙ עֲלֵיהֶ֣ם יֵֽרָאֶ֔ה ,579471,וַֽיהוָה֙ עֲלֵיהֶ֣ם יֵֽרָאֶ֔ה ,Main,D,yqtl,WXYq,p3,R>H[,יראה,וַֽיהוָה֙ עֲלֵיהֶ֣ם יֵֽרָאֶ֔ה ,,,,,,,,,,,
307734,וַֽאדֹנָ֤י יְהֹוִה֙ בַּשֹּׁופָ֣ר יִתְקָ֔ע ,579473,וַֽאדֹנָ֤י יְהֹוִה֙ בַּשֹּׁופָ֣ר יִתְקָ֔ע ,Main,D,yqtl,WXYq,p3,TQ<[,יתקע,וַֽאדֹנָ֤י יְהֹוִה֙ בַּשֹּׁופָ֣ר יִתְקָ֔ע ,,,,,,,,,,,
307743,יְהוָ֣ה צְבָאֹות֮ יָגֵ֣ן עֲלֵיהֶם֒ ,579475,יְהוָ֣ה צְבָאֹות֮ יָגֵ֣ן עֲלֵיהֶם֒ ,Main,D,yqtl,XYqt,p3,GNN[,יגן,יְהוָ֣ה צְבָאֹות֮ יָגֵ֣ן עֲלֵיהֶם֒ ,,,,,,,,,,,
307745,יְהוָ֣ה צְבָאֹות֮ יָגֵ֣ן עֲלֵיהֶם֒ ,579475,יְהוָ֣ה צְבָאֹות֮ יָגֵ֣ן עֲלֵיהֶם֒ ,Main,D,yqtl,XYqt,p3,GNN[,יגן,יְהוָ֣ה צְבָאֹות֮ יָגֵ֣ן עֲלֵיהֶם֒ וְאָכְל֗וּ ,וְשָׁת֥וּ ,579478,וְשָׁת֥וּ ,Main,D,wqtl,WQt0,p3,CTH[,שׁתו,וְשָׁת֥וּ 
307749,וְכָֽבְשׁוּ֙ אַבְנֵי־קֶ֔לַע ,579477,וְכָֽבְשׁוּ֙ אַבְנֵי־קֶ֔לַע ,Main,D,wqtl,WQt0,p3,KBC[,כבשׁו,וְכָֽבְשׁוּ֙ אַבְנֵי־קֶ֔לַע ,,,,,,,,,,,
307754,הָמ֖וּ כְּמֹו־יָ֑יִן ,579479,הָמ֖וּ כְּמֹו־יָ֑יִן ,Main,D,qtl,ZQt0,p3,HMH[,המו,הָמ֖וּ כְּמֹו־יָ֑יִן ,,,,,,,,,,,
307762,הָמ֖וּ כְּמֹו־יָ֑יִן ,579479,הָמ֖וּ כְּמֹו־יָ֑יִן ,Main,D,qtl,ZQt0,p3,HMH[,המו,הָמ֖וּ כְּמֹו־יָ֑יִן וּמָֽלְאוּ֙ כַּמִּזְרָ֔ק כְּזָוִיֹּ֖ות מִזְבֵּֽחַ׃ ,כִּ֚י אַבְנֵי־נֵ֔זֶר ,579482,כִּ֚י אַבְנֵי־נֵ֔זֶר ,SubAdv,D,Ø,NmCl,,,,כִּ֚י אַבְנֵי־נֵ֔זֶר 
307858,כִּֽי־פָקַד֩ יְהוָ֨ה צְבָאֹ֤ות אֶת־עֶדְרֹו֙ אֶת־בֵּ֣ית יְהוּדָ֔ה ,579501,כִּֽי־פָקַד֩ יְהוָ֨ה צְבָאֹ֤ות אֶת־עֶדְרֹו֙ אֶת־בֵּ֣ית יְהוּדָ֔ה ,SubAdv,Q,qtl,xQtX,p3,PQD[,פקד,כִּֽי־פָקַד֩ יְהוָ֨ה צְבָאֹ֤ות אֶת־עֶדְרֹו֙ אֶת־בֵּ֣ית יְהוּדָ֔ה ,,,,,,,,,,,
307879,מִמֶּ֛נּוּ יֵצֵ֥א כָל־נֹוגֵ֖שׂ יַחְדָּֽו׃ ,579506,מִמֶּ֛נּוּ יֵצֵ֥א כָל־נֹוגֵ֖שׂ יַחְדָּֽו׃ ,Main,Q,yqtl,xYqX,p3,JY>[,יצא,מִמֶּ֛נּוּ יֵצֵ֥א כָל־נֹוגֵ֖שׂ יַחְדָּֽו׃ ,בֹּוסִ֨ים בְּטִ֤יט חוּצֹות֙ בַּמִּלְחָמָ֔ה ,579508,בֹּוסִ֨ים בְּטִ֤יט חוּצֹות֙ בַּמִּלְחָמָ֔ה ,SubMod,Q,ptcp,Ptcp,unknown,BWS[,בוסים,בֹּוסִ֨ים בְּטִ֤יט חוּצֹות֙ בַּמִּלְחָמָ֔ה 
307890,וְהָי֨וּ כְגִבֹּרִ֜ים ,579507,וְהָי֨וּ כְגִבֹּרִ֜ים ,Main,Q,wqtl,WQt0,p3,HJH[,היו,וְהָי֨וּ כְגִבֹּרִ֜ים בֹּוסִ֨ים בְּטִ֤יט חוּצֹות֙ בַּמִּלְחָמָ֔ה ,כִּ֥י יְהוָ֖ה עִמָּ֑ם ,579510,כִּ֥י יְהוָ֖ה עִמָּ֑ם ,SubAdv,Q,Ø,NmCl,,,,כִּ֥י יְהוָ֖ה עִמָּ֑ם 
307895,וְנִ֨לְחֲמ֔וּ ,579509,וְנִ֨לְחֲמ֔וּ ,Main,Q,wqtl,WQt0,p3,LXM[,נלחמו,וְנִ֨לְחֲמ֔וּ כִּ֥י יְהוָ֖ה עִמָּ֑ם ,,,,,,,,,,,
307899,כִּֽי־פָקַד֩ יְהוָ֨ה צְבָאֹ֤ות אֶת־עֶדְרֹו֙ אֶת־בֵּ֣ית יְהוּדָ֔ה ,579501,כִּֽי־פָקַד֩ יְהוָ֨ה צְבָאֹ֤ות אֶת־עֶדְרֹו֙ אֶת־בֵּ֣ית יְהוּדָ֔ה ,SubAdv,Q,qtl,xQtX,p3,PQD[,פקד,כִּֽי־פָקַד֩ יְהוָ֨ה צְבָאֹ֤ות אֶת־עֶדְרֹו֙ אֶת־בֵּ֣ית יְהוּדָ֔ה וְשָׂ֣ם אֹותָ֔ם כְּס֥וּס הֹודֹ֖ו בַּמִּלְחָמָֽה׃ מִמֶּ֤נּוּ פִנָּה֙ מִמֶּ֣נּוּ יָתֵ֔ד מִמֶּ֖נּוּ קֶ֣שֶׁת מִלְחָמָ֑ה מִמֶּ֛נּוּ יֵצֵ֥א כָל־נֹוגֵ֖שׂ יַחְדָּֽו׃ וְהָי֨וּ כְגִבֹּרִ֜ים בֹּוסִ֨ים בְּטִ֤יט חוּצֹות֙ בַּמִּלְחָמָ֔ה וְנִ֨לְחֲמ֔וּ כִּ֥י יְהוָ֖ה עִמָּ֑ם וְהֹבִ֖ישׁוּ רֹכְבֵ֥י סוּסִֽים׃ ,וְאֶת־בֵּ֤ית יֹוסֵף֙ אֹושִׁ֔יעַ ,579513,וְאֶת־בֵּ֤ית יֹוסֵף֙ אֹושִׁ֔יעַ ,Main,Q,yqtl,WxY0,p1,JC<[,אושׁיע,וְאֶת־בֵּ֤ית יֹוסֵף֙ אֹושִׁ֔יעַ 
307909,וְגִבַּרְתִּ֣י׀ אֶת־בֵּ֣ית יְהוּדָ֗ה ,579512,וְגִבַּרְתִּ֣י׀ אֶת־בֵּ֣ית יְהוּדָ֗ה ,Main,Q,wqtl,WQt0,p1,GBR[,גברתי,וְגִבַּרְתִּ֣י׀ אֶת־בֵּ֣ית יְהוּדָ֗ה וְאֶת־בֵּ֤ית יֹוסֵף֙ אֹושִׁ֔יעַ ,כִּ֣י רִֽחַמְתִּ֔ים ,579515,כִּ֣י רִֽחַמְתִּ֔ים ,SubAdv,Q,qtl,xQt0,p1,RXM[,רחמתים,כִּ֣י רִֽחַמְתִּ֔ים 
307913,וְהֹֽושְׁבֹותִים֙ ,579514,וְהֹֽושְׁבֹותִים֙ ,Main,Q,wqtl,WQt0,p1,JCB[,הושׁבותים,וְהֹֽושְׁבֹותִים֙ כִּ֣י רִֽחַמְתִּ֔ים ,כַּאֲשֶׁ֣ר לֹֽא־זְנַחְתִּ֑ים ,579517,כַּאֲשֶׁ֣ר לֹֽא־זְנַחְתִּ֑ים ,SubAdv,Q,qtl,xQt0,p1,ZNX[,זנחתים,כַּאֲשֶׁ֣ר לֹֽא־זְנַחְתִּ֑ים 
307925,וְאֶעֱנֵֽם׃ ,579519,וְאֶעֱנֵֽם׃ ,Main,Q,yqtl,WYq0,p1,<NH[,אענם,וְאֶעֱנֵֽם׃ ,וְשָׂמַ֥ח לִבָּ֖ם כְּמֹו־יָ֑יִן ,579521,וְשָׂמַ֥ח לִבָּ֖ם כְּמֹו־יָ֑יִן ,Main,Q,wqtl,WQtX,p3,FMX[,שׂמח,וְשָׂמַ֥ח לִבָּ֖ם כְּמֹו־יָ֑יִן 
307930,וְהָי֤וּ כְגִבֹּור֙ אֶפְרַ֔יִם ,579520,וְהָי֤וּ כְגִבֹּור֙ אֶפְרַ֔יִם ,Main,Q,wqtl,WQt0,p3,HJH[,היו,וְהָי֤וּ כְגִבֹּור֙ אֶפְרַ֔יִם ,,,,,,,,,,,
307938,וּבְנֵיהֶם֙ יִרְא֣וּ ,579522,וּבְנֵיהֶם֙ יִרְא֣וּ ,Main,Q,yqtl,WXYq,p3,R>H[,יראו,וּבְנֵיהֶם֙ יִרְא֣וּ ,,,,,,,,,,,
307950,כִּ֣י פְדִיתִ֑ים ,579527,כִּ֣י פְדִיתִ֑ים ,SubAdv,Q,qtl,xQt0,p1,PDH[,פדיתים,כִּ֣י פְדִיתִ֑ים ,כְּמֹ֥ו רָבֽוּ׃ ,579529,כְּמֹ֥ו רָבֽוּ׃ ,SubAdv,Q,qtl,xQt0,p3,RBH[,רבו,כְּמֹ֥ו רָבֽוּ׃ 
307964,וּבַמֶּרְחַקִּ֖ים יִזְכְּר֑וּנִי ,579531,וּבַמֶּרְחַקִּ֖ים יִזְכְּר֑וּנִי ,Main,Q,yqtl,WxY0,p3,ZKR[,יזכרוני,וּבַמֶּרְחַקִּ֖ים יִזְכְּר֑וּנִי ,וָשָֽׁבוּ׃ ,579533,וָשָֽׁבוּ׃ ,Main,Q,wqtl,WQt0,p3,CWB[,שׁבו,וָשָֽׁבוּ׃ 
307968,וְחָי֥וּ אֶת־בְּנֵיהֶ֖ם ,579532,וְחָי֥וּ אֶת־בְּנֵיהֶ֖ם ,Main,Q,wqtl,WQt0,p3,XJH[,חיו,וְחָי֥וּ אֶת־בְּנֵיהֶ֖ם ,,,,,,,,,,,
307970,וְאֶזְרָעֵם֙ בָּֽעַמִּ֔ים ,579530,וְאֶזְרָעֵם֙ בָּֽעַמִּ֔ים ,Main,Q,yqtl,WYq0,p1,ZR<[,אזרעם,וְאֶזְרָעֵם֙ בָּֽעַמִּ֔ים וּבַמֶּרְחַקִּ֖ים יִזְכְּר֑וּנִי וְחָי֥וּ אֶת־בְּנֵיהֶ֖ם וָשָֽׁבוּ׃ ,וּמֵֽאַשּׁ֖וּר אֲקַבְּצֵ֑ם ,579535,וּמֵֽאַשּׁ֖וּר אֲקַבְּצֵ֑ם ,Main,Q,yqtl,WxY0,p1,QBY[,אקבצם,וּמֵֽאַשּׁ֖וּר אֲקַבְּצֵ֑ם 
307990,וַהֲשִֽׁיבֹותִים֙ מֵאֶ֣רֶץ מִצְרַ֔יִם ,579534,וַהֲשִֽׁיבֹותִים֙ מֵאֶ֣רֶץ מִצְרַ֔יִם ,Main,Q,wqtl,WQt0,p1,CWB[,השׁיבותים,וַהֲשִֽׁיבֹותִים֙ מֵאֶ֣רֶץ מִצְרַ֔יִם וּמֵֽאַשּׁ֖וּר אֲקַבְּצֵ֑ם וְאֶל־אֶ֨רֶץ גִּלְעָ֤ד וּלְבָנֹון֙ אֲבִיאֵ֔ם וְלֹ֥א יִמָּצֵ֖א לָהֶֽם׃ ,וְהִכָּ֤ה בַיָּם֙ גַּלִּ֔ים ,579539,וְהִכָּ֤ה בַיָּם֙ גַּלִּ֔ים ,Main,Q,wqtl,WQt0,p3,NKH[,הכה,וְהִכָּ֤ה בַיָּם֙ גַּלִּ֔ים 
307996,וְעָבַ֨ר בַּיָּ֜ם צָרָ֗ה ,579538,וְעָבַ֨ר בַּיָּ֜ם צָרָ֗ה ,Main,Q,wqtl,WQt0,p3,<BR[,עבר,וְעָבַ֨ר בַּיָּ֜ם צָרָ֗ה ,וְהֹבִ֕ישׁוּ כֹּ֖ל מְצוּלֹ֣ות יְאֹ֑ר ,579540,וְהֹבִ֕ישׁוּ כֹּ֖ל מְצוּלֹ֣ות יְאֹ֑ר ,Main,Q,wqtl,WQtX,p3,JBC[,הבישׁו,וְהֹבִ֕ישׁוּ כֹּ֖ל מְצוּלֹ֣ות יְאֹ֑ר 
308002,וְהִכָּ֤ה בַיָּם֙ גַּלִּ֔ים ,579539,וְהִכָּ֤ה בַיָּם֙ גַּלִּ֔ים ,Main,Q,wqtl,WQt0,p3,NKH[,הכה,וְהִכָּ֤ה בַיָּם֙ גַּלִּ֔ים ,,,,,,,,,,,
308007,וְהִכָּ֤ה בַיָּם֙ גַּלִּ֔ים ,579539,וְהִכָּ֤ה בַיָּם֙ גַּלִּ֔ים ,Main,Q,wqtl,WQt0,p3,NKH[,הכה,וְהִכָּ֤ה בַיָּם֙ גַּלִּ֔ים וְהֹבִ֕ישׁוּ כֹּ֖ל מְצוּלֹ֣ות יְאֹ֑ר ,וְשֵׁ֥בֶט מִצְרַ֖יִם יָסֽוּר׃ ,579542,וְשֵׁ֥בֶט מִצְרַ֖יִם יָסֽוּר׃ ,Main,Q,yqtl,WXYq,p3,SWR[,יסור,וְשֵׁ֥בֶט מִצְרַ֖יִם יָסֽוּר׃ 
308015,וַהֲשִֽׁיבֹותִים֙ מֵאֶ֣רֶץ מִצְרַ֔יִם ,579534,וַהֲשִֽׁיבֹותִים֙ מֵאֶ֣רֶץ מִצְרַ֔יִם ,Main,Q,wqtl,WQt0,p1,CWB[,השׁיבותים,וַהֲשִֽׁיבֹותִים֙ מֵאֶ֣רֶץ מִצְרַ֔יִם וּמֵֽאַשּׁ֖וּר אֲקַבְּצֵ֑ם וְאֶל־אֶ֨רֶץ גִּלְעָ֤ד וּלְבָנֹון֙ אֲבִיאֵ֔ם וְלֹ֥א יִמָּצֵ֖א לָהֶֽם׃ וְעָבַ֨ר בַּיָּ֜ם צָרָ֗ה וְהִכָּ֤ה בַיָּם֙ גַּלִּ֔ים וְהֹבִ֕ישׁוּ כֹּ֖ל מְצוּלֹ֣ות יְאֹ֑ר וְהוּרַד֙ גְּאֹ֣ון אַשּׁ֔וּר וְשֵׁ֥בֶט מִצְרַ֖יִם יָסֽוּר׃ ,וּבִשְׁמֹ֖ו יִתְהַלָּ֑כוּ ,579544,וּבִשְׁמֹ֖ו יִתְהַלָּ֑כוּ ,Main,Q,yqtl,WxY0,p3,HLK[,יתהלכו,וּבִשְׁמֹ֖ו יִתְהַלָּ֑כוּ 
308116,אָנֹכִ֜י מַמְצִ֣יא אֶת־הָאָדָ֗ם ,579572,אָנֹכִ֜י מַמְצִ֣יא אֶת־הָאָדָ֗ם ,Main,Q,ptcp,Ptcp,unknown,MY>[,ממציא,אָנֹכִ֜י מַמְצִ֣יא אֶת־הָאָדָ֗ם אִ֤ישׁ בְּיַד־רֵעֵ֨הוּ֙ וּבְיַ֣ד מַלְכֹּ֔ו ,וְלֹ֥א אַצִּ֖יל מִיָּדָֽם׃ ,579575,וְלֹ֥א אַצִּ֖יל מִיָּדָֽם׃ ,Main,Q,yqtl,WxY0,p1,NYL[,אציל,וְלֹ֥א אַצִּ֖יל מִיָּדָֽם׃ 
308403,הִנֵּ֣ה אָ֠נֹכִי שָׂ֣ם אֶת־יְרוּשָׁלִַ֧ם סַף־רַ֛עַל לְכָל־הָעַמִּ֖ים סָבִ֑יב ,579641,הִנֵּ֣ה אָ֠נֹכִי שָׂ֣ם אֶת־יְרוּשָׁלִַ֧ם סַף־רַ֛עַל לְכָל־הָעַמִּ֖ים סָבִ֑יב ,Main,Q,ptcp,Ptcp,unknown,FJM[,שׂם,הִנֵּ֣ה אָ֠נֹכִי שָׂ֣ם אֶת־יְרוּשָׁלִַ֧ם סַף־רַ֛עַל לְכָל־הָעַמִּ֖ים סָבִ֑יב וְגַ֧ם עַל־יְהוּדָ֛ה יִֽהְיֶ֥ה בַמָּצֹ֖ור עַל־יְרוּשָׁלִָֽם׃ ,בַיֹּום־הַ֠הוּא אָשִׂ֨ים אֶת־יְרוּשָׁלִַ֜ם אֶ֤בֶן מַֽעֲמָסָה֙ לְכָל־הָ֣עַמִּ֔ים ,579644,בַיֹּום־הַ֠הוּא אָשִׂ֨ים אֶת־יְרוּשָׁלִַ֜ם אֶ֤בֶן מַֽעֲמָסָה֙ לְכָל־הָ֣עַמִּ֔ים ,Main,Q,yqtl,xYq0,p1,FJM[,אשׂים,בַיֹּום־הַ֠הוּא אָשִׂ֨ים אֶת־יְרוּשָׁלִַ֜ם אֶ֤בֶן מַֽעֲמָסָה֙ לְכָל־הָ֣עַמִּ֔ים 
308423,בַיֹּום־הַ֠הוּא אָשִׂ֨ים אֶת־יְרוּשָׁלִַ֜ם אֶ֤בֶן מַֽעֲמָסָה֙ לְכָל־הָ֣עַמִּ֔ים ,579644,בַיֹּום־הַ֠הוּא אָשִׂ֨ים אֶת־יְרוּשָׁלִַ֜ם אֶ֤בֶן מַֽעֲמָסָה֙ לְכָל־הָ֣עַמִּ֔ים ,Main,Q,yqtl,xYq0,p1,FJM[,אשׂים,בַיֹּום־הַ֠הוּא אָשִׂ֨ים אֶת־יְרוּשָׁלִַ֜ם אֶ֤בֶן מַֽעֲמָסָה֙ לְכָל־הָ֣עַמִּ֔ים כָּל־עֹמְסֶ֖יהָ שָׂרֹ֣וט יִשָּׂרֵ֑טוּ ,,,,,,,,,,,
308464,בַּיֹּ֨ום הַה֜וּא אַכֶּ֤ה כָל־סוּס֙ בַּתִּמָּהֹ֔ון ,579649,אַכֶּ֤ה כָל־סוּס֙ בַּתִּמָּהֹ֔ון ,Main,Q,yqtl,ZYq0,p1,NKH[,אכה,אַכֶּ֤ה כָל־סוּס֙ בַּתִּמָּהֹ֔ון וְרֹכְבֹ֖ו בַּשִּׁגָּעֹ֑ון וְעַל־בֵּ֤ית יְהוּדָה֙ אֶפְקַ֣ח אֶת־עֵינַ֔י וְכֹל֙ ס֣וּס הָֽעַמִּ֔ים אַכֶּ֖ה בַּֽעִוָּרֹֽון׃ ,אַמְצָ֥ה לִי֙ יֹשְׁבֵ֣י יְרוּשָׁלִַ֔ם בַּיהוָ֥ה צְבָאֹ֖ות אֱלֹהֵיהֶֽם׃ ,579654,אַמְצָ֥ה לִי֙ יֹשְׁבֵ֣י יְרוּשָׁלִַ֔ם בַּיהוָ֥ה צְבָאֹ֖ות אֱלֹהֵיהֶֽם׃ ,Main,Q,Ø,NmCl,,,,אַמְצָ֥ה לִי֙ יֹשְׁבֵ֣י יְרוּשָׁלִַ֔ם בַּיהוָ֥ה צְבָאֹ֖ות אֱלֹהֵיהֶֽם׃ 
308498,בַּיֹּ֣ום הַה֡וּא אָשִׂים֩ אֶת־אַלֻּפֵ֨י יְהוּדָ֜ה כְּֽכִיֹּ֧ור אֵ֣שׁ בְּעֵצִ֗ים ,579655,בַּיֹּ֣ום הַה֡וּא אָשִׂים֩ אֶת־אַלֻּפֵ֨י יְהוּדָ֜ה כְּֽכִיֹּ֧ור אֵ֣שׁ בְּעֵצִ֗ים ,Main,Q,yqtl,xYq0,p1,FJM[,אשׂים,בַּיֹּ֣ום הַה֡וּא אָשִׂים֩ אֶת־אַלֻּפֵ֨י יְהוּדָ֜ה כְּֽכִיֹּ֧ור אֵ֣שׁ בְּעֵצִ֗ים וּכְלַפִּ֥יד אֵשׁ֙ בְּעָמִ֔יר ,וְיָשְׁבָ֨ה יְרוּשָׁלִַ֥ם עֹ֛וד תַּחְתֶּ֖יהָ בִּירוּשָׁלִָֽם׃ פ ,579658,וְיָשְׁבָ֨ה יְרוּשָׁלִַ֥ם עֹ֛וד תַּחְתֶּ֖יהָ בִּירוּשָׁלִָֽם׃ פ ,Main,Q,wqtl,WQtX,p3,JCB[,ישׁבה,וְיָשְׁבָ֨ה יְרוּשָׁלִַ֥ם עֹ֛וד תַּחְתֶּ֖יהָ בִּירוּשָׁלִָֽם׃ פ 
