bhsa_node,ref,book,book_super,canon_part,period,genre,domain2,text_full,text_plain,lex,lex_etcbc,gloss,verb_form,stem,person,gender,number,valence,clause_atom,clause,sentence,txt_type,clause_type,cltype_simp,clause_rela,cl_args,is_question,prec_lexes,prec_pos,prec_part,ref_sbl,ref_abbr,has_objc,objc_pos,has_loca,loca_type,loca_heads,has_time
7414,Genesis 17:7,Genesis,Genesis,Law,SBH,prose,Q,הֲקִמֹתִ֨י,הקמתי,קום,QWM[,arise,wqtl,hif,p1,unknown,sg,,וַהֲקִמֹתִ֨י אֶת־בְּרִיתִ֜י בֵּינִ֣י וּבֵינֶ֗ךָ וּבֵ֨ין זַרְעֲךָ֧ אַחֲרֶ֛יךָ לְדֹרֹתָ֖ם לִבְרִ֣ית עֹולָ֑ם ,וַהֲקִמֹתִ֨י אֶת־בְּרִיתִ֜י בֵּינִ֣י וּבֵינֶ֗ךָ וּבֵ֨ין זַרְעֲךָ֧ אַחֲרֶ֛יךָ לְדֹרֹתָ֖ם לִבְרִ֣ית עֹולָ֑ם ,וַהֲקִמֹתִ֨י אֶת־בְּרִיתִ֜י בֵּינִ֣י וּבֵינֶ֗ךָ וּבֵ֨ין זַרְעֲךָ֧ אַחֲרֶ֛יךָ לְדֹרֹתָ֖ם לִבְרִ֣ית עֹולָ֑ם לִהְיֹ֤ות לְךָ֙ לֵֽאלֹהִ֔ים וּֽלְזַרְעֲךָ֖ אַחֲרֶֽיךָ׃ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 17:7,Gen. 17:7,1,VO,0,,,0
7439,Genesis 17:8,Genesis,Genesis,Law,SBH,prose,Q,נָתַתִּ֣י,נתתי,נתן,NTN[,give,wqtl,qal,p1,unknown,sg,dc,וְנָתַתִּ֣י לְ֠ךָ וּלְזַרְעֲךָ֨ אַחֲרֶ֜יךָ אֵ֣ת׀ אֶ֣רֶץ מְגֻרֶ֗יךָ אֵ֚ת כָּל־אֶ֣רֶץ כְּנַ֔עַן לַאֲחֻזַּ֖ת עֹולָ֑ם ,וְנָתַתִּ֣י לְ֠ךָ וּלְזַרְעֲךָ֨ אַחֲרֶ֜יךָ אֵ֣ת׀ אֶ֣רֶץ מְגֻרֶ֗יךָ אֵ֚ת כָּל־אֶ֣רֶץ כְּנַ֔עַן לַאֲחֻזַּ֖ת עֹולָ֑ם ,וְנָתַתִּ֣י לְ֠ךָ וּלְזַרְעֲךָ֨ אַחֲרֶ֜יךָ אֵ֣ת׀ אֶ֣רֶץ מְגֻרֶ֗יךָ אֵ֚ת כָּל־אֶ֣רֶץ כְּנַ֔עַן לַאֲחֻזַּ֖ת עֹולָ֑ם ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 17:8,Gen. 17:8,1,VO,0,,,0
7456,Genesis 17:8,Genesis,Genesis,Law,SBH,prose,Q,הָיִ֥יתִי,הייתי,היה,HJH[,be,wqtl,qal,p1,unknown,sg,-i,וְהָיִ֥יתִי לָהֶ֖ם לֵאלֹהִֽים׃ ,וְהָיִ֥יתִי לָהֶ֖ם לֵאלֹהִֽים׃ ,וְהָיִ֥יתִי לָהֶ֖ם לֵאלֹהִֽים׃ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 17:8,Gen. 17:8,0,,0,,,0
7492,Genesis 17:11,Genesis,Genesis,Law,SBH,prose,Q,נְמַלְתֶּ֕ם,נמלתם,מלל,MLL=[,circumcise,wqtl,nif,p2,m,pl,,וּנְמַלְתֶּ֕ם אֵ֖ת בְּשַׂ֣ר עָרְלַתְכֶ֑ם ,וּנְמַלְתֶּ֕ם אֵ֖ת בְּשַׂ֣ר עָרְלַתְכֶ֑ם ,וּנְמַלְתֶּ֕ם אֵ֖ת בְּשַׂ֣ר עָרְלַתְכֶ֑ם ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 17:11,Gen. 17:11,1,VO,0,,,0
7497,Genesis 17:11,Genesis,Genesis,Law,SBH,prose,Q,הָיָה֙,היה,היה,HJH[,be,wqtl,qal,p3,m,sg,-p,וְהָיָה֙ לְאֹ֣ות בְּרִ֔ית בֵּינִ֖י וּבֵינֵיכֶֽם׃ ,וְהָיָה֙ לְאֹ֣ות בְּרִ֔ית בֵּינִ֖י וּבֵינֵיכֶֽם׃ ,וְהָיָה֙ לְאֹ֣ות בְּרִ֔ית בֵּינִ֖י וּבֵינֵיכֶֽם׃ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 17:11,Gen. 17:11,0,,0,,,0
7536,Genesis 17:13,Genesis,Genesis,Law,SBH,prose,Q,הָיְתָ֧ה,היתה,היה,HJH[,be,wqtl,qal,p3,f,sg,--,וְהָיְתָ֧ה בְרִיתִ֛י בִּבְשַׂרְכֶ֖ם לִבְרִ֥ית עֹולָֽם׃ ,וְהָיְתָ֧ה בְרִיתִ֛י בִּבְשַׂרְכֶ֖ם לִבְרִ֥ית עֹולָֽם׃ ,וְהָיְתָ֧ה בְרִיתִ֛י בִּבְשַׂרְכֶ֖ם לִבְרִ֥ית עֹולָֽם׃ ,NQ,WQtX,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 17:13,Gen. 17:13,0,,0,,,0
7553,Genesis 17:14,Genesis,Genesis,Law,SBH,prose,Q,נִכְרְתָ֛ה,נכרתה,כרת,KRT[,cut,wqtl,nif,p3,f,sg,,וְנִכְרְתָ֛ה הַנֶּ֥פֶשׁ הַהִ֖וא מֵעַמֶּ֑יהָ ,וְנִכְרְתָ֛ה הַנֶּ֥פֶשׁ הַהִ֖וא מֵעַמֶּ֑יהָ ,וְעָרֵ֣ל׀ זָכָ֗ר אֲשֶׁ֤ר לֹֽא־יִמֹּול֙ אֶת־בְּשַׂ֣ר עָרְלָתֹ֔ו וְנִכְרְתָ֛ה הַנֶּ֥פֶשׁ הַהִ֖וא מֵעַמֶּ֑יהָ ,NQ,WQtX,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 17:14,Gen. 17:14,0,,0,,,0
7579,Genesis 17:16,Genesis,Genesis,Law,SBH,prose,Q,בֵרַכְתִּ֣י,ברכתי,ברך,BRK[,bless,wqtl,piel,p1,unknown,sg,,וּבֵרַכְתִּ֣י אֹתָ֔הּ ,וּבֵרַכְתִּ֣י אֹתָ֔הּ ,וּבֵרַכְתִּ֣י אֹתָ֔הּ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 17:16,Gen. 17:16,1,VO,0,,,0
7588,Genesis 17:16,Genesis,Genesis,Law,SBH,prose,Q,בֵֽרַכְתִּ֨יהָ֙,ברכתיה,ברך,BRK[,bless,wqtl,piel,p1,unknown,sg,,וּבֵֽרַכְתִּ֨יהָ֙ ,וּבֵֽרַכְתִּ֨יהָ֙ ,וּבֵֽרַכְתִּ֨יהָ֙ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 17:16,Gen. 17:16,1,VO?,0,,,0
7590,Genesis 17:16,Genesis,Genesis,Law,SBH,prose,Q,הָֽיְתָ֣ה,היתה,היה,HJH[,be,wqtl,qal,p3,f,sg,-i,וְהָֽיְתָ֣ה לְגֹויִ֔ם ,וְהָֽיְתָ֣ה לְגֹויִ֔ם ,וְהָֽיְתָ֣ה לְגֹויִ֔ם ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 17:16,Gen. 17:16,0,,0,,,0
7643,Genesis 17:19,Genesis,Genesis,Law,SBH,prose,Q,קָרָ֥אתָ,קראת,קרא,QR>[,call,wqtl,qal,p2,m,sg,n.,וְקָרָ֥אתָ אֶת־שְׁמֹ֖ו יִצְחָ֑ק ,וְקָרָ֥אתָ אֶת־שְׁמֹ֖ו יִצְחָ֑ק ,וְקָרָ֥אתָ אֶת־שְׁמֹ֖ו יִצְחָ֑ק ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 17:19,Gen. 17:19,1,VOO,0,,,0
7648,Genesis 17:19,Genesis,Genesis,Law,SBH,prose,Q,הֲקִמֹתִ֨י,הקמתי,קום,QWM[,arise,wqtl,hif,p1,unknown,sg,,וַהֲקִמֹתִ֨י אֶת־בְּרִיתִ֥י אִתֹּ֛ו לִבְרִ֥ית עֹולָ֖ם לְזַרְעֹ֥ו אַחֲרָֽיו׃ ,וַהֲקִמֹתִ֨י אֶת־בְּרִיתִ֥י אִתֹּ֛ו לִבְרִ֥ית עֹולָ֖ם לְזַרְעֹ֥ו אַחֲרָֽיו׃ ,וַהֲקִמֹתִ֨י אֶת־בְּרִיתִ֥י אִתֹּ֛ו לִבְרִ֥ית עֹולָ֖ם לְזַרְעֹ֥ו אַחֲרָֽיו׃ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 17:19,Gen. 17:19,1,VO,0,,,0
7666,Genesis 17:20,Genesis,Genesis,Law,SBH,prose,Q,הִפְרֵיתִ֥י,הפריתי,פרה,PRH[,be fertile,wqtl,hif,p1,unknown,sg,,וְהִפְרֵיתִ֥י אֹתֹ֛ו ,וְהִפְרֵיתִ֥י אֹתֹ֛ו ,וְהִפְרֵיתִ֥י אֹתֹ֛ו ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 17:20,Gen. 17:20,1,VO,0,,,0
7669,Genesis 17:20,Genesis,Genesis,Law,SBH,prose,Q,הִרְבֵּיתִ֥י,הרביתי,רבה,RBH[,be many,wqtl,hif,p1,unknown,sg,,וְהִרְבֵּיתִ֥י אֹתֹ֖ו בִּמְאֹ֣ד מְאֹ֑ד ,וְהִרְבֵּיתִ֥י אֹתֹ֖ו בִּמְאֹ֣ד מְאֹ֑ד ,וְהִרְבֵּיתִ֥י אֹתֹ֖ו בִּמְאֹ֣ד מְאֹ֑ד ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 17:20,Gen. 17:20,1,VO,0,,,0
7679,Genesis 17:20,Genesis,Genesis,Law,SBH,prose,Q,נְתַתִּ֖יו,נתתיו,נתן,NTN[,give,wqtl,qal,p1,unknown,sg,l.,וּנְתַתִּ֖יו לְגֹ֥וי גָּדֹֽול׃ ,וּנְתַתִּ֖יו לְגֹ֥וי גָּדֹֽול׃ ,וּנְתַתִּ֖יו לְגֹ֥וי גָּדֹֽול׃ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 17:20,Gen. 17:20,1,VO?,0,,,0
8113,Genesis 18:18,Genesis,Genesis,Law,SBH,prose,Q,נִ֨בְרְכוּ,נברכו,ברך,BRK[,bless,wqtl,nif,p3,unknown,pl,,וְנִ֨בְרְכוּ בֹ֔ו כֹּ֖ל גֹּויֵ֥י הָאָֽרֶץ׃ ,וְנִ֨בְרְכוּ בֹ֔ו כֹּ֖ל גֹּויֵ֥י הָאָֽרֶץ׃ ,וְנִ֨בְרְכוּ בֹ֔ו כֹּ֖ל גֹּויֵ֥י הָאָֽרֶץ׃ ,NQ,WQtX,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 18:18,Gen. 18:18,0,,0,,,0
8131,Genesis 18:19,Genesis,Genesis,Law,SBH,prose,Q,שָֽׁמְרוּ֙,שׁמרו,שׁמר,CMR[,keep,wqtl,qal,p3,unknown,pl,i.,וְשָֽׁמְרוּ֙ דֶּ֣רֶךְ יְהוָ֔ה ,וְשָֽׁמְרוּ֙ דֶּ֣רֶךְ יְהוָ֔ה ,כִּ֣י יְדַעְתִּ֗יו לְמַעַן֩ אֲשֶׁ֨ר יְצַוֶּ֜ה אֶת־בָּנָ֤יו וְאֶת־בֵּיתֹו֙ אַחֲרָ֔יו וְשָֽׁמְרוּ֙ דֶּ֣רֶךְ יְהוָ֔ה לַעֲשֹׂ֥ות צְדָקָ֖ה וּמִשְׁפָּ֑ט לְמַ֗עַן הָבִ֤יא יְהוָה֙ עַל־אַבְרָהָ֔ם אֵ֥ת אֲשֶׁר־דִּבֶּ֖ר עָלָֽיו׃ ,NQ,WQt0,W,SubAdv,_W_V,0,_W_,_conj_,_W_,Gen 18:19,Gen. 18:19,1,VO,0,,,0
8244,Genesis 18:25,Genesis,Genesis,Law,SBH,prose,Q,הָיָ֥ה,היה,היה,HJH[,be,wqtl,qal,p3,m,sg,--,וְהָיָ֥ה כַצַּדִּ֖יק כָּרָשָׁ֑ע ,וְהָיָ֥ה כַצַּדִּ֖יק כָּרָשָׁ֑ע ,חָלִ֨לָה לְּךָ֜ מֵעֲשֹׂ֣ת׀ כַּדָּבָ֣ר הַזֶּ֗ה לְהָמִ֤ית צַדִּיק֙ עִם־רָשָׁ֔ע וְהָיָ֥ה כַצַּדִּ֖יק כָּרָשָׁ֑ע ,NQ,WQt0,W,SubAdv,_W_V,0,_W_,_conj_,_W_,Gen 18:25,Gen. 18:25,0,,0,,,0
8275,Genesis 18:26,Genesis,Genesis,Law,SBH,prose,Q,נָשָׂ֥אתִי,נשׂאתי,נשׂא,NF>[,lift,wqtl,qal,p1,unknown,sg,--,וְנָשָׂ֥אתִי לְכָל־הַמָּקֹ֖ום בַּעֲבוּרָֽם׃ ,וְנָשָׂ֥אתִי לְכָל־הַמָּקֹ֖ום בַּעֲבוּרָֽם׃ ,וְנָשָׂ֥אתִי לְכָל־הַמָּקֹ֖ום בַּעֲבוּרָֽם׃ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 18:26,Gen. 18:26,0,,0,,,0
8466,Genesis 19:2,Genesis,Genesis,Law,SBH,prose,Q,הִשְׁכַּמְתֶּ֖ם,השׁכמתם,שׁכם,CKM[,rise early,wqtl,hif,p2,m,pl,,וְהִשְׁכַּמְתֶּ֖ם ,וְהִשְׁכַּמְתֶּ֖ם ,וְהִשְׁכַּמְתֶּ֖ם ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 19:2,Gen. 19:2,0,,0,,,0
8468,Genesis 19:2,Genesis,Genesis,Law,SBH,prose,Q,הְלַכְתֶּ֣ם,הלכתם,הלך,HLK[,walk,wqtl,qal,p2,m,pl,--,וַהְלַכְתֶּ֣ם לְדַרְכְּכֶ֑ם ,וַהְלַכְתֶּ֣ם לְדַרְכְּכֶ֑ם ,וַהְלַכְתֶּ֣ם לְדַרְכְּכֶ֑ם ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 19:2,Gen. 19:2,0,,0,,,0
8867,Genesis 19:19,Genesis,Genesis,Law,SBH,prose,Q,מַֽתִּי,מתי,מות,MWT[,die,wqtl,qal,p1,unknown,sg,--,וָמַֽתִּי׃ ,וָמַֽתִּי׃ ,וָמַֽתִּי׃ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 19:19,Gen. 19:19,0,,0,,,0
9483,Genesis 20:11,Genesis,Genesis,Law,SBH,prose,Q,הֲרָג֖וּנִי,הרגוני,הרג,HRG[,kill,wqtl,qal,p3,unknown,pl,d-,וַהֲרָג֖וּנִי עַל־דְּבַ֥ר אִשְׁתִּֽי׃ ,וַהֲרָג֖וּנִי עַל־דְּבַ֥ר אִשְׁתִּֽי׃ ,וַהֲרָג֖וּנִי עַל־דְּבַ֥ר אִשְׁתִּֽי׃ ,NQQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 20:11,Gen. 20:11,1,VO?,0,,,0
10067,Genesis 21:25,Genesis,Genesis,Law,SBH,prose,N,הֹוכִ֥חַ,הוכח,יכח,JKX[,reprove,wqtl,hif,p3,m,sg,,וְהֹוכִ֥חַ אַבְרָהָ֖ם אֶת־אֲבִימֶ֑לֶךְ עַל־אֹדֹות֙ בְּאֵ֣ר הַמַּ֔יִם ,וְהֹוכִ֥חַ אַבְרָהָ֖ם אֶת־אֲבִימֶ֑לֶךְ עַל־אֹדֹות֙ בְּאֵ֣ר הַמַּ֔יִם ,וְהֹוכִ֥חַ אַבְרָהָ֖ם אֶת־אֲבִימֶ֑לֶךְ עַל־אֹדֹות֙ בְּאֵ֣ר הַמַּ֔יִם אֲשֶׁ֥ר גָּזְל֖וּ עַבְדֵ֥י אֲבִימֶֽלֶךְ׃ ,N,WQtX,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 21:25,Gen. 21:25,1,VO,0,,,0
10622,Genesis 22:18,Genesis,Genesis,Law,SBH,prose,Q,הִתְבָּרֲכ֣וּ,התברכו,ברך,BRK[,bless,wqtl,hit,p3,unknown,pl,,וְהִתְבָּרֲכ֣וּ בְזַרְעֲךָ֔ כֹּ֖ל גֹּויֵ֣י הָאָ֑רֶץ ,וְהִתְבָּרֲכ֣וּ בְזַרְעֲךָ֔ כֹּ֖ל גֹּויֵ֣י הָאָ֑רֶץ ,וְהִתְבָּרֲכ֣וּ בְזַרְעֲךָ֔ כֹּ֖ל גֹּויֵ֣י הָאָ֑רֶץ ,NQ,WQtX,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 22:18,Gen. 22:18,0,,0,,,0
11175,Genesis 24:4,Genesis,Genesis,Law,SBH,prose,Q,לָקַחְתָּ֥,לקחת,לקח,LQX[,take,wqtl,qal,p2,m,sg,l.,וְלָקַחְתָּ֥ אִשָּׁ֖ה לִבְנִ֥י לְיִצְחָֽק׃ ,וְלָקַחְתָּ֥ אִשָּׁ֖ה לִבְנִ֥י לְיִצְחָֽק׃ ,וְלָקַחְתָּ֥ אִשָּׁ֖ה לִבְנִ֥י לְיִצְחָֽק׃ ,?NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 24:4,Gen. 24:4,1,VO,0,,,0
11259,Genesis 24:7,Genesis,Genesis,Law,SBH,prose,Q,לָקַחְתָּ֥,לקחת,לקח,LQX[,take,wqtl,qal,p2,m,sg,l.,וְלָקַחְתָּ֥ אִשָּׁ֛ה לִבְנִ֖י מִשָּֽׁם׃ ,וְלָקַחְתָּ֥ אִשָּׁ֛ה לִבְנִ֖י מִשָּֽׁם׃ ,וְלָקַחְתָּ֥ אִשָּׁ֛ה לִבְנִ֖י מִשָּֽׁם׃ ,?NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 24:7,Gen. 24:7,1,VO,0,,,0
11275,Genesis 24:8,Genesis,Genesis,Law,SBH,prose,Q,נִקִּ֕יתָ,נקית,נקה,NQH[,be clean,wqtl,nif,p2,m,sg,,וְנִקִּ֕יתָ מִשְּׁבֻעָתִ֖י זֹ֑את ,וְנִקִּ֕יתָ מִשְּׁבֻעָתִ֖י זֹ֑את ,וְנִקִּ֕יתָ מִשְּׁבֻעָתִ֖י זֹ֑את ,?NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 24:8,Gen. 24:8,0,,0,,,0
11385,Genesis 24:14,Genesis,Genesis,Law,SBH,prose,Q,הָיָ֣ה,היה,היה,HJH[,be,wqtl,qal,p3,m,sg,--,וְהָיָ֣ה ,וְהָיָ֣ה ,וְהָיָ֣ה ,?NQ,MSyn,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 24:14,Gen. 24:14,0,,0,,,0
11397,Genesis 24:14,Genesis,Genesis,Law,SBH,prose,Q,אָמְרָ֣ה,אמרה,אמר,>MR[,say,wqtl,qal,p3,f,sg,--,וְאָמְרָ֣ה ,וְאָמְרָ֣ה ,הַֽנַּעֲרָ֗ אֲשֶׁ֨ר אֹמַ֤ר אֵלֶ֨יהָ֙ וְאָמְרָ֣ה אֹתָ֤הּ הֹכַ֨חְתָּ֙ לְעַבְדְּךָ֣ לְיִצְחָ֔ק ,?NQ,WQt0,W,SubAdv,_W_V,0,_W_,_conj_,_W_,Gen 24:14,Gen. 24:14,1,VO?,0,,,0
11855,Genesis 24:38,Genesis,Genesis,Law,SBH,prose,Q,לָקַחְתָּ֥,לקחת,לקח,LQX[,take,wqtl,qal,p2,m,sg,l.,וְלָקַחְתָּ֥ אִשָּׁ֖ה לִבְנִֽי׃ ,וְלָקַחְתָּ֥ אִשָּׁ֖ה לִבְנִֽי׃ ,וְלָקַחְתָּ֥ אִשָּׁ֖ה לִבְנִֽי׃ ,?NQNQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 24:38,Gen. 24:38,1,VO,0,,,0
11881,Genesis 24:40,Genesis,Genesis,Law,SBH,prose,Q,הִצְלִ֣יחַ,הצליח,צלח,YLX[,be strong,wqtl,hif,p3,m,sg,,וְהִצְלִ֣יחַ דַּרְכֶּ֔ךָ ,וְהִצְלִ֣יחַ דַּרְכֶּ֔ךָ ,וְהִצְלִ֣יחַ דַּרְכֶּ֔ךָ ,?NQNQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 24:40,Gen. 24:40,1,VO,0,,,0
11884,Genesis 24:40,Genesis,Genesis,Law,SBH,prose,Q,לָקַחְתָּ֤,לקחת,לקח,LQX[,take,wqtl,qal,p2,m,sg,l.,וְלָקַחְתָּ֤ אִשָּׁה֙ לִבְנִ֔י מִמִּשְׁפַּחְתִּ֖י וּמִבֵּ֥ית אָבִֽי׃ ,וְלָקַחְתָּ֤ אִשָּׁה֙ לִבְנִ֔י מִמִּשְׁפַּחְתִּ֖י וּמִבֵּ֥ית אָבִֽי׃ ,וְלָקַחְתָּ֤ אִשָּׁה֙ לִבְנִ֔י מִמִּשְׁפַּחְתִּ֖י וּמִבֵּ֥ית אָבִֽי׃ ,?NQNQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 24:40,Gen. 24:40,1,VO,0,,,0
11908,Genesis 24:41,Genesis,Genesis,Law,SBH,prose,Q,הָיִ֥יתָ,היית,היה,HJH[,be,wqtl,qal,p2,m,sg,-c,וְהָיִ֥יתָ נָקִ֖י מֵאָלָתִֽי׃ ,וְהָיִ֥יתָ נָקִ֖י מֵאָלָתִֽי׃ ,וְהָיִ֥יתָ נָקִ֖י מֵאָלָתִֽי׃ ,?NQNQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 24:41,Gen. 24:41,0,,0,,,0
11942,Genesis 24:43,Genesis,Genesis,Law,SBH,prose,Q,הָיָ֤ה,היה,היה,HJH[,be,wqtl,qal,p3,m,sg,--,וְהָיָ֤ה ,וְהָיָ֤ה ,וְהָיָ֤ה ,?NQNQ,MSyn,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 24:43,Gen. 24:43,0,,0,,,0
11950,Genesis 24:43,Genesis,Genesis,Law,SBH,prose,Q,אָמַרְתִּ֣י,אמרתי,אמר,>MR[,say,wqtl,qal,p1,unknown,sg,-i,וְאָמַרְתִּ֣י אֵלֶ֔יהָ ,וְאָמַרְתִּ֣י אֵלֶ֔יהָ ,וְאָמַרְתִּ֣י אֵלֶ֔יהָ ,?NQNQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 24:43,Gen. 24:43,1,VO?,0,,,0
11959,Genesis 24:44,Genesis,Genesis,Law,SBH,prose,Q,אָמְרָ֤ה,אמרה,אמר,>MR[,say,wqtl,qal,p3,f,sg,-i,וְאָמְרָ֤ה אֵלַי֙ ,וְאָמְרָ֤ה אֵלַי֙ ,וְאָמְרָ֤ה אֵלַי֙ ,?NQNQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 24:44,Gen. 24:44,1,VO?,0,,,0
13043,Genesis 26:3,Genesis,Genesis,Law,SBH,prose,Q,הֲקִֽמֹתִי֙,הקמתי,קום,QWM[,arise,wqtl,hif,p1,unknown,sg,,וַהֲקִֽמֹתִי֙ אֶת־הַשְּׁבֻעָ֔ה ,וַהֲקִֽמֹתִי֙ אֶת־הַשְּׁבֻעָ֔ה ,וַהֲקִֽמֹתִי֙ אֶת־הַשְּׁבֻעָ֔ה אֲשֶׁ֥ר נִשְׁבַּ֖עְתִּי לְאַבְרָהָ֥ם אָבִֽיךָ׃ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 26:3,Gen. 26:3,1,VO,0,,,0
13053,Genesis 26:4,Genesis,Genesis,Law,SBH,prose,Q,הִרְבֵּיתִ֤י,הרביתי,רבה,RBH[,be many,wqtl,hif,p1,unknown,sg,,וְהִרְבֵּיתִ֤י אֶֽת־זַרְעֲךָ֙ כְּכֹוכְבֵ֣י הַשָּׁמַ֔יִם ,וְהִרְבֵּיתִ֤י אֶֽת־זַרְעֲךָ֙ כְּכֹוכְבֵ֣י הַשָּׁמַ֔יִם ,וְהִרְבֵּיתִ֤י אֶֽת־זַרְעֲךָ֙ כְּכֹוכְבֵ֣י הַשָּׁמַ֔יִם ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 26:4,Gen. 26:4,1,VO,0,,,0
13061,Genesis 26:4,Genesis,Genesis,Law,SBH,prose,Q,נָתַתִּ֣י,נתתי,נתן,NTN[,give,wqtl,qal,p1,unknown,sg,l.,וְנָתַתִּ֣י לְזַרְעֲךָ֔ אֵ֥ת כָּל־הָאֲרָצֹ֖ת הָאֵ֑ל ,וְנָתַתִּ֣י לְזַרְעֲךָ֔ אֵ֥ת כָּל־הָאֲרָצֹ֖ת הָאֵ֑ל ,וְנָתַתִּ֣י לְזַרְעֲךָ֔ אֵ֥ת כָּל־הָאֲרָצֹ֖ת הָאֵ֑ל ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 26:4,Gen. 26:4,1,VO,0,,,0
13071,Genesis 26:4,Genesis,Genesis,Law,SBH,prose,Q,הִתְבָּרֲכ֣וּ,התברכו,ברך,BRK[,bless,wqtl,hit,p3,unknown,pl,,וְהִתְבָּרֲכ֣וּ בְזַרְעֲךָ֔ כֹּ֖ל גֹּויֵ֥י הָאָֽרֶץ׃ ,וְהִתְבָּרֲכ֣וּ בְזַרְעֲךָ֔ כֹּ֖ל גֹּויֵ֥י הָאָֽרֶץ׃ ,וְהִתְבָּרֲכ֣וּ בְזַרְעֲךָ֔ כֹּ֖ל גֹּויֵ֥י הָאָֽרֶץ׃ ,NQ,WQtX,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 26:4,Gen. 26:4,0,,0,,,0
13189,Genesis 26:10,Genesis,Genesis,Law,SBH,prose,Q,הֵבֵאתָ֥,הבאת,בוא,BW>[,come,wqtl,hif,p2,m,sg,,וְהֵבֵאתָ֥ עָלֵ֖ינוּ אָשָֽׁם׃ ,וְהֵבֵאתָ֥ עָלֵ֖ינוּ אָשָֽׁם׃ ,וְהֵבֵאתָ֥ עָלֵ֖ינוּ אָשָֽׁם׃ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 26:10,Gen. 26:10,1,VO,0,,,0
13405,Genesis 26:22,Genesis,Genesis,Law,SBH,prose,Q,פָרִ֥ינוּ,פרינו,פרה,PRH[,be fertile,wqtl,qal,p1,unknown,pl,-p,וּפָרִ֥ינוּ בָאָֽרֶץ׃ ,וּפָרִ֥ינוּ בָאָֽרֶץ׃ ,וּפָרִ֥ינוּ בָאָֽרֶץ׃ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 26:22,Gen. 26:22,0,,1,PP,>RY/,0
13436,Genesis 26:24,Genesis,Genesis,Law,SBH,prose,Q,בֵֽרַכְתִּ֨יךָ֙,ברכתיך,ברך,BRK[,bless,wqtl,piel,p1,unknown,sg,,וּבֵֽרַכְתִּ֨יךָ֙ ,וּבֵֽרַכְתִּ֨יךָ֙ ,וּבֵֽרַכְתִּ֨יךָ֙ ,NQ,WQt0,W,Main,_W_V,0,_W_,_conj_,_W_,Gen 26:24,Gen. 26:24,1,VO?,0,,,0
