bhsa_node,mother_clause,mother_cl_atom,mother_clause_atom,mother_rela,mother_domain2,mother_verbtype,mother_type,mother_verb_ps,mother_verb_lex,mother_verbplain,daught_clause,daught_cl_atom,daught_clause_atom,daught_rela,daught_domain2,daught_verbtype,daught_type,daught_verb_ps,daught_verb_lex,daught_verbplain
8275,אִם־אֶמְצָ֥א בִסְדֹ֛ם חֲמִשִּׁ֥ים צַדִּיקִ֖ם בְּתֹ֣וךְ הָעִ֑יר ,517257,אִם־אֶמְצָ֥א בִסְדֹ֛ם חֲמִשִּׁ֥ים צַדִּיקִ֖ם בְּתֹ֣וךְ הָעִ֑יר ,Main,Q,yqtl,xYq0,p1,MY>[,אמצא,,,,,,,,,,
8466,וְרַחֲצ֣וּ רַגְלֵיכֶ֔ם ,517310,וְרַחֲצ֣וּ רַגְלֵיכֶ֔ם ,Main,Q,impv,WIm0,p2,RXY[,רחצו,וַהְלַכְתֶּ֣ם לְדַרְכְּכֶ֑ם ,517312,וַהְלַכְתֶּ֣ם לְדַרְכְּכֶ֑ם ,Main,Q,wqtl,WQt0,p2,HLK[,הלכתם
8468,וְהִשְׁכַּמְתֶּ֖ם ,517311,וְהִשְׁכַּמְתֶּ֖ם ,Main,Q,wqtl,WQt0,p2,CKM[,השׁכמתם,,,,,,,,,,
8867,פֶּן־תִּדְבָּקַ֥נִי הָרָעָ֖ה ,517404,פֶּן־תִּדְבָּקַ֥נִי הָרָעָ֖ה ,SubAdv,Q,yqtl,xYqX,p3,DBQ[,תדבקני,,,,,,,,,,
9483,רַ֚ק אֵין־יִרְאַ֣ת אֱלֹהִ֔ים בַּמָּקֹ֖ום הַזֶּ֑ה ,517533,רַ֚ק אֵין־יִרְאַ֣ת אֱלֹהִ֔ים בַּמָּקֹ֖ום הַזֶּ֑ה ,Main,Q,Ø,NmCl,,,,,,,,,,,,,
10067,וַיֹּ֨אמֶר֙ אַבְרָהָ֔ם ,517659,וַיֹּ֨אמֶר֙ אַבְרָהָ֔ם ,Main,N,wayq,WayX,p3,>MR[,יאמר,אֲשֶׁ֥ר גָּזְל֖וּ עַבְדֵ֥י אֲבִימֶֽלֶךְ׃ ,517662,אֲשֶׁ֥ר גָּזְל֖וּ עַבְדֵ֥י אֲבִימֶֽלֶךְ׃ ,SubMod,N,qtl,xQtX,p3,GZL[,גזלו
10622,וְיִרַ֣שׁ זַרְעֲךָ֔ אֵ֖ת שַׁ֥עַר אֹיְבָֽיו׃ ,517773,וְיִרַ֣שׁ זַרְעֲךָ֔ אֵ֖ת שַׁ֥עַר אֹיְבָֽיו׃ ,Main,Q,yqtl,WYqX,p3,JRC[,ירשׁ,,,,,,,,,,
11175,כִּ֧י אֶל־אַרְצִ֛י וְאֶל־מֹולַדְתִּ֖י תֵּלֵ֑ךְ ,517883,כִּ֧י אֶל־אַרְצִ֛י וְאֶל־מֹולַדְתִּ֖י תֵּלֵ֑ךְ ,SubAdv,Q,yqtl,xYq0,p2,HLK[,תלך,,,,,,,,,,
11259,ה֗וּא יִשְׁלַ֤ח מַלְאָכֹו֙ לְפָנֶ֔יךָ ,517899,ה֗וּא יִשְׁלַ֤ח מַלְאָכֹו֙ לְפָנֶ֔יךָ ,Main,Q,yqtl,XYqt,p3,CLX[,ישׁלח,,,,,,,,,,
11275,וְאִם־לֹ֨א תֹאבֶ֤ה הָֽאִשָּׁה֙ ,517901,וְאִם־לֹ֨א תֹאבֶ֤ה הָֽאִשָּׁה֙ ,SubAdv,Q,yqtl,WxYX,p3,>BH[,תאבה,,,,,,,,,,
11385,הִנֵּ֛ה אָנֹכִ֥י נִצָּ֖ב עַל־עֵ֣ין הַמָּ֑יִם ,517918,הִנֵּ֛ה אָנֹכִ֥י נִצָּ֖ב עַל־עֵ֣ין הַמָּ֑יִם ,Main,Q,ptcp,Ptcp,unknown,NYB[,נצב,הַֽנַּעֲרָ֗ ,517922,הַֽנַּעֲרָ֗ ,Main,Q,Ø,CPen,,,
11397,אֲשֶׁ֨ר אֹמַ֤ר אֵלֶ֨יהָ֙ ,517923,אֲשֶׁ֨ר אֹמַ֤ר אֵלֶ֨יהָ֙ ,SubMod,Q,yqtl,xYq0,p1,>MR[,אמר,שְׁתֵ֔ה ,517927,שְׁתֵ֔ה ,Main,Q,impv,ZIm0,p2,CTH[,שׁתה
11855,אִם־לֹ֧א אֶל־בֵּית־אָבִ֛י תֵּלֵ֖ךְ וְאֶל־מִשְׁפַּחְתִּ֑י ,518037,אִם־לֹ֧א אֶל־בֵּית־אָבִ֛י תֵּלֵ֖ךְ וְאֶל־מִשְׁפַּחְתִּ֑י ,SubAdv,Q,yqtl,xYq0,p2,HLK[,תלך,,,,,,,,,,
11881,יְהוָ֞ה יִשְׁלַ֨ח מַלְאָכֹ֤ו אִתָּךְ֙ ,518042,יְהוָ֞ה ,Main,Q,Ø,Defc,,,,וְלָקַחְתָּ֤ אִשָּׁה֙ לִבְנִ֔י מִמִּשְׁפַּחְתִּ֖י וּמִבֵּ֥ית אָבִֽי׃ ,518046,וְלָקַחְתָּ֤ אִשָּׁה֙ לִבְנִ֔י מִמִּשְׁפַּחְתִּ֖י וּמִבֵּ֥ית אָבִֽי׃ ,Main,Q,wqtl,WQt0,p2,LQX[,לקחת
11884,וְהִצְלִ֣יחַ דַּרְכֶּ֔ךָ ,518045,וְהִצְלִ֣יחַ דַּרְכֶּ֔ךָ ,Main,Q,wqtl,WQt0,p3,YLX[,הצליח,,,,,,,,,,
11908,כִּ֥י תָבֹ֖וא אֶל־מִשְׁפַּחְתִּ֑י ,518048,כִּ֥י תָבֹ֖וא אֶל־מִשְׁפַּחְתִּ֑י ,SubAdv,Q,yqtl,xYq0,p2,BW>[,תבוא,,,,,,,,,,
11942,הִנֵּ֛ה אָנֹכִ֥י נִצָּ֖ב עַל־עֵ֣ין הַמָּ֑יִם ,518056,הִנֵּ֛ה אָנֹכִ֥י נִצָּ֖ב עַל־עֵ֣ין הַמָּ֑יִם ,Main,Q,ptcp,Ptcp,unknown,NYB[,נצב,הָֽעַלְמָה֙ ,518058,הָֽעַלְמָה֙ ,Main,Q,Ø,CPen,,,
11950,הַיֹּצֵ֣את ,518059,הַיֹּצֵ֣את ,SubMod,Q,ptcp,Ptcp,unknown,JY>[,יצאת,הַשְׁקִֽינִי־נָ֥א מְעַט־מַ֖יִם מִכַּדֵּֽךְ׃ ,518062,הַשְׁקִֽינִי־נָ֥א מְעַט־מַ֖יִם מִכַּדֵּֽךְ׃ ,Main,Q,impv,ZIm0,p2,CQH[,השׁקיני
11959,וְאָמַרְתִּ֣י אֵלֶ֔יהָ ,518061,וְאָמַרְתִּ֣י אֵלֶ֔יהָ ,Main,Q,wqtl,WQt0,p1,>MR[,אמרתי,גַּם־אַתָּ֣ה שְׁתֵ֔ה ,518064,גַּם־אַתָּ֣ה שְׁתֵ֔ה ,Main,Q,impv,XImp,p2,CTH[,שׁתה
13043,כִּֽי־לְךָ֣ וּֽלְזַרְעֲךָ֗ אֶתֵּן֙ אֶת־כָּל־הָֽאֲרָצֹ֣ת הָאֵ֔ל ,518302,כִּֽי־לְךָ֣ וּֽלְזַרְעֲךָ֗ אֶתֵּן֙ אֶת־כָּל־הָֽאֲרָצֹ֣ת הָאֵ֔ל ,SubAdv,Q,yqtl,xYq0,p1,NTN[,אתן,אֲשֶׁ֥ר נִשְׁבַּ֖עְתִּי לְאַבְרָהָ֥ם אָבִֽיךָ׃ ,518304,אֲשֶׁ֥ר נִשְׁבַּ֖עְתִּי לְאַבְרָהָ֥ם אָבִֽיךָ׃ ,SubMod,Q,qtl,xQt0,p1,CB<[,נשׁבעתי
13053,וַהֲקִֽמֹתִי֙ אֶת־הַשְּׁבֻעָ֔ה ,518303,וַהֲקִֽמֹתִי֙ אֶת־הַשְּׁבֻעָ֔ה ,Main,Q,wqtl,WQt0,p1,QWM[,הקמתי,וְנָתַתִּ֣י לְזַרְעֲךָ֔ אֵ֥ת כָּל־הָאֲרָצֹ֖ת הָאֵ֑ל ,518306,וְנָתַתִּ֣י לְזַרְעֲךָ֔ אֵ֥ת כָּל־הָאֲרָצֹ֖ת הָאֵ֑ל ,Main,Q,wqtl,WQt0,p1,NTN[,נתתי
13061,וְהִרְבֵּיתִ֤י אֶֽת־זַרְעֲךָ֙ כְּכֹוכְבֵ֣י הַשָּׁמַ֔יִם ,518305,וְהִרְבֵּיתִ֤י אֶֽת־זַרְעֲךָ֙ כְּכֹוכְבֵ֣י הַשָּׁמַ֔יִם ,Main,Q,wqtl,WQt0,p1,RBH[,הרביתי,וְהִתְבָּרֲכ֣וּ בְזַרְעֲךָ֔ כֹּ֖ל גֹּויֵ֥י הָאָֽרֶץ׃ ,518307,וְהִתְבָּרֲכ֣וּ בְזַרְעֲךָ֔ כֹּ֖ל גֹּויֵ֥י הָאָֽרֶץ׃ ,Main,Q,wqtl,WQtX,p3,BRK[,התברכו
13071,וְנָתַתִּ֣י לְזַרְעֲךָ֔ אֵ֥ת כָּל־הָאֲרָצֹ֖ת הָאֵ֑ל ,518306,וְנָתַתִּ֣י לְזַרְעֲךָ֔ אֵ֥ת כָּל־הָאֲרָצֹ֖ת הָאֵ֑ל ,Main,Q,wqtl,WQt0,p1,NTN[,נתתי,,,,,,,,,,
13189,כִּ֠מְעַט שָׁכַ֞ב אַחַ֤ד הָעָם֙ אֶת־אִשְׁתֶּ֔ךָ ,518334,כִּ֠מְעַט שָׁכַ֞ב אַחַ֤ד הָעָם֙ אֶת־אִשְׁתֶּ֔ךָ ,Main,Q,qtl,xQtX,p3,CKB[,שׁכב,,,,,,,,,,
13405,כִּֽי־עַתָּ֞ה הִרְחִ֧יב יְהוָ֛ה לָ֖נוּ ,518379,כִּֽי־עַתָּ֞ה הִרְחִ֧יב יְהוָ֛ה לָ֖נוּ ,Main,Q,qtl,xQtX,p3,RXB[,הרחיב,,,,,,,,,,
13436,אַל־תִּירָא֙ ,518385,אַל־תִּירָא֙ ,Main,Q,yqtl,xYq0,p2,JR>[,תירא,וְהִרְבֵּיתִ֣י אֶֽת־זַרְעֲךָ֔ בַּעֲב֖וּר אַבְרָהָ֥ם עַבְדִּֽי׃ ,518388,וְהִרְבֵּיתִ֣י אֶֽת־זַרְעֲךָ֔ בַּעֲב֖וּר אַבְרָהָ֥ם עַבְדִּֽי׃ ,Main,Q,wqtl,WQt0,p1,RBH[,הרביתי
13438,וּבֵֽרַכְתִּ֨יךָ֙ ,518387,וּבֵֽרַכְתִּ֨יךָ֙ ,Main,Q,wqtl,WQt0,p1,BRK[,ברכתיך,,,,,,,,,,
13793,וְקַֽח־לִ֣י מִשָּׁ֗ם שְׁנֵ֛י גְּדָיֵ֥י עִזִּ֖ים טֹבִ֑ים ,518470,וְקַֽח־לִ֣י מִשָּׁ֗ם שְׁנֵ֛י גְּדָיֵ֥י עִזִּ֖ים טֹבִ֑ים ,Main,Q,impv,WIm0,p2,LQX[,קח,וְאָכָ֑ל ,518474,וְאָכָ֑ל ,Main,Q,wqtl,WQt0,p3,>KL[,אכל
13797,וְהֵבֵאתָ֥ לְאָבִ֖יךָ ,518473,וְהֵבֵאתָ֥ לְאָבִ֖יךָ ,Main,Q,wqtl,WQt0,p2,BW>[,הבאת,בַּעֲבֻ֛ר אֲשֶׁ֥ר יְבָרֶכְךָ֖ לִפְנֵ֥י מֹותֹֽו׃ ,518475,בַּעֲבֻ֛ר אֲשֶׁ֥ר יְבָרֶכְךָ֖ לִפְנֵ֥י מֹותֹֽו׃ ,SubAdv,Q,yqtl,xYq0,p3,BRK[,יברכך
13824,אוּלַ֤י יְמֻשֵּׁ֨נִי֙ אָבִ֔י ,518479,אוּלַ֤י יְמֻשֵּׁ֨נִי֙ אָבִ֔י ,Main,Q,yqtl,xYqX,p3,MCC[,ימשׁני,וְהֵבֵאתִ֥י עָלַ֛י קְלָלָ֖ה ,518481,וְהֵבֵאתִ֥י עָלַ֛י קְלָלָ֖ה ,Main,Q,wqtl,WQt0,p1,BW>[,הבאתי
13830,וְהָיִ֥יתִי בְעֵינָ֖יו כִּמְתַעְתֵּ֑עַ ,518480,וְהָיִ֥יתִי בְעֵינָ֖יו כִּמְתַעְתֵּ֑עַ ,Main,Q,wqtl,WQt0,p1,HJH[,הייתי,וְלֹ֥א בְרָכָֽה׃ ,518482,וְלֹ֥א בְרָכָֽה׃ ,Main,Q,Ø,Ellp,,,
14360,וְעַל־חַרְבְּךָ֣ תִֽחְיֶ֔ה ,518630,וְעַל־חַרְבְּךָ֣ תִֽחְיֶ֔ה ,Main,Q,yqtl,WxY0,p2,XJH[,תחיה,כַּאֲשֶׁ֣ר תָּרִ֔יד ,518633,כַּאֲשֶׁ֣ר תָּרִ֔יד ,SubAdv,Q,yqtl,xYq0,p2,RDD[,תריד
14365,וְהָיָה֙ ,518632,וְהָיָה֙ ,Main,Q,wqtl,WQt0,p3,HJH[,היה,,,,,,,,,,
14439,בְּרַח־לְךָ֛ אֶל־לָבָ֥ן אָחִ֖י חָרָֽנָה׃ ,518650,בְּרַח־לְךָ֛ אֶל־לָבָ֥ן אָחִ֖י חָרָֽנָה׃ ,Main,Q,impv,ZIm0,p2,BRX[,ברח,עַ֥ד אֲשֶׁר־תָּשׁ֖וּב חֲמַ֥ת אָחִֽיךָ׃ ,518652,עַ֥ד אֲשֶׁר־תָּשׁ֖וּב חֲמַ֥ת אָחִֽיךָ׃ ,SubAdv,Q,yqtl,xYqX,p3,CWB[,תשׁוב
14454,עַד־שׁ֨וּב אַף־אָחִ֜יךָ מִמְּךָ֗ ,518653,עַד־שׁ֨וּב אַף־אָחִ֜יךָ מִמְּךָ֗ ,SubAdv,Q,infc,InfC,unknown,CWB[,שׁוב,אֵ֣ת אֲשֶׁר־עָשִׂ֣יתָ לֹּ֔ו ,518655,אֵ֣ת אֲשֶׁר־עָשִׂ֣יתָ לֹּ֔ו ,SubArg,Q,qtl,xQt0,p2,<FH[,עשׂית
14460,וְיָשַׁבְתָּ֥ עִמֹּ֖ו יָמִ֣ים אֲחָדִ֑ים ,518651,וְיָשַׁבְתָּ֥ עִמֹּ֖ו יָמִ֣ים אֲחָדִ֑ים ,Main,Q,wqtl,WQt0,p2,JCB[,ישׁבת,וּלְקַחְתִּ֣יךָ מִשָּׁ֑ם ,518657,וּלְקַחְתִּ֣יךָ מִשָּׁ֑ם ,Main,Q,wqtl,WQt0,p1,LQX[,לקחתיך
14462,וְשָׁלַחְתִּ֖י ,518656,וְשָׁלַחְתִּ֖י ,Main,Q,wqtl,WQt0,p1,CLX[,שׁלחתי,,,,,,,,,,
14547,וְיַרְבֶּ֑ךָ ,518673,וְיַרְבֶּ֑ךָ ,Main,Q,yqtl,WYq0,p3,RBH[,ירבך,,,,,,,,,,
14602,כִּֽי־בֵרַ֣ךְ יִצְחָק֮ אֶֽת־יַעֲקֹב֒ ,518681,כִּֽי־בֵרַ֣ךְ יִצְחָק֮ אֶֽת־יַעֲקֹב֒ ,SubArg,N,qtl,xQtX,p3,BRK[,ברך,לָקַֽחַת־לֹ֥ו מִשָּׁ֖ם אִשָּׁ֑ה ,518683,לָקַֽחַת־לֹ֥ו מִשָּׁ֖ם אִשָּׁ֑ה ,SubAdv,N,infc,InfC,unknown,LQX[,קחת
14753,לְךָ֥ אֶתְּנֶ֖נָּה ,518712,לְךָ֥ אֶתְּנֶ֖נָּה ,Main,Q,yqtl,xYq0,p1,NTN[,אתננה,וּפָרַצְתָּ֛ יָ֥מָּה וָקֵ֖דְמָה וְצָפֹ֣נָה וָנֶ֑גְבָּה ,518715,וּפָרַצְתָּ֛ יָ֥מָּה וָקֵ֖דְמָה וְצָפֹ֣נָה וָנֶ֑גְבָּה ,Main,Q,wqtl,WQt0,p2,PRY[,פרצת
14760,וְהָיָ֤ה זַרְעֲךָ֙ כַּעֲפַ֣ר הָאָ֔רֶץ ,518714,וְהָיָ֤ה זַרְעֲךָ֙ כַּעֲפַ֣ר הָאָ֔רֶץ ,Main,Q,wqtl,WQtX,p3,HJH[,היה,וְנִבְרֲכ֥וּ בְךָ֛ כָּל־מִשְׁפְּחֹ֥ת הָאֲדָמָ֖ה וּבְזַרְעֶֽךָ׃ ,518716,וְנִבְרֲכ֥וּ בְךָ֛ כָּל־מִשְׁפְּחֹ֥ת הָאֲדָמָ֖ה וּבְזַרְעֶֽךָ׃ ,Main,Q,wqtl,WQtX,p3,BRK[,נברכו
14769,וּפָרַצְתָּ֛ יָ֥מָּה וָקֵ֖דְמָה וְצָפֹ֣נָה וָנֶ֑גְבָּה ,518715,וּפָרַצְתָּ֛ יָ֥מָּה וָקֵ֖דְמָה וְצָפֹ֣נָה וָנֶ֑גְבָּה ,Main,Q,wqtl,WQt0,p2,PRY[,פרצת,,,,,,,,,,
14783,וְהִנֵּ֨ה אָנֹכִ֜י עִמָּ֗ךְ ,518717,וְהִנֵּ֨ה אָנֹכִ֜י עִמָּ֗ךְ ,Main,Q,Ø,NmCl,,,,אֲשֶׁר־תֵּלֵ֔ךְ ,518719,אֲשֶׁר־תֵּלֵ֔ךְ ,SubMod,Q,yqtl,xYq0,p2,HLK[,תלך
14789,וּשְׁמַרְתִּ֨יךָ֙ בְּכֹ֣ל ,518718,וּשְׁמַרְתִּ֨יךָ֙ בְּכֹ֣ל ,Main,Q,wqtl,WQt0,p1,CMR[,שׁמרתיך,כִּ֚י לֹ֣א אֶֽעֱזָבְךָ֔ ,518721,כִּ֚י לֹ֣א אֶֽעֱזָבְךָ֔ ,SubAdv,Q,yqtl,xYq0,p1,<ZB[,אעזבך
14898,אִם־יִהְיֶ֨ה אֱלֹהִ֜ים עִמָּדִ֗י ,518743,אִם־יִהְיֶ֨ה אֱלֹהִ֜ים עִמָּדִ֗י ,Main,Q,yqtl,xYqX,p3,HJH[,יהיה,אֲשֶׁ֣ר אָנֹכִ֣י הֹולֵ֔ךְ ,518745,אֲשֶׁ֣ר אָנֹכִ֣י הֹולֵ֔ךְ ,SubMod,Q,ptcp,Ptcp,unknown,HLK[,הולך
14908,וּשְׁמָרַ֨נִי֙ בַּדֶּ֤רֶךְ הַזֶּה֙ ,518744,וּשְׁמָרַ֨נִי֙ בַּדֶּ֤רֶךְ הַזֶּה֙ ,Main,Q,wqtl,WQt0,p3,CMR[,שׁמרני,לֶאֱכֹ֖ל ,518747,לֶאֱכֹ֖ל ,SubMod,Q,infc,InfC,unknown,>KL[,אכל
14918,וְנָֽתַן־לִ֥י לֶ֛חֶם וּבֶ֥גֶד ,518746,וְנָֽתַן־לִ֥י לֶ֛חֶם ,Main,Q,wqtl,WQt0,p3,NTN[,נתן,,,,,,,,,,
14925,אִם־יִהְיֶ֨ה אֱלֹהִ֜ים עִמָּדִ֗י ,518743,אִם־יִהְיֶ֨ה אֱלֹהִ֜ים עִמָּדִ֗י ,Main,Q,yqtl,xYqX,p3,HJH[,יהיה,וְהָאֶ֣בֶן הַזֹּ֗את יִהְיֶ֖ה בֵּ֣ית אֱלֹהִ֑ים ,518752,וְהָאֶ֣בֶן הַזֹּ֗את ,Main,Q,Ø,Defc,,,
14992,כִּ֚י מִן־הַבְּאֵ֣ר הַהִ֔וא יַשְׁק֖וּ הָעֲדָרִ֑ים ,518763,כִּ֚י מִן־הַבְּאֵ֣ר הַהִ֔וא יַשְׁק֖וּ הָעֲדָרִ֑ים ,SubAdv,D,yqtl,xYq0,p3,CQH[,ישׁקו,וְגָלֲל֤וּ אֶת־הָאֶ֨בֶן֙ מֵעַל֙ פִּ֣י הַבְּאֵ֔ר ,518766,וְגָלֲל֤וּ אֶת־הָאֶ֨בֶן֙ מֵעַל֙ פִּ֣י הַבְּאֵ֔ר ,Main,D,wqtl,WQt0,p3,GLL[,גללו
14998,וְנֶאֶסְפוּ־שָׁ֣מָּה כָל־הָעֲדָרִ֗ים ,518765,וְנֶאֶסְפוּ־שָׁ֣מָּה כָל־הָעֲדָרִ֗ים ,Main,D,wqtl,WQtX,p3,>SP[,נאספו,וְהִשְׁק֖וּ אֶת־הַצֹּ֑אן ,518767,וְהִשְׁק֖וּ אֶת־הַצֹּ֑אן ,Main,D,wqtl,WQt0,p3,CQH[,השׁקו
15008,וְגָלֲל֤וּ אֶת־הָאֶ֨בֶן֙ מֵעַל֙ פִּ֣י הַבְּאֵ֔ר ,518766,וְגָלֲל֤וּ אֶת־הָאֶ֨בֶן֙ מֵעַל֙ פִּ֣י הַבְּאֵ֔ר ,Main,D,wqtl,WQt0,p3,GLL[,גללו,וְהֵשִׁ֧יבוּ אֶת־הָאֶ֛בֶן עַל־פִּ֥י הַבְּאֵ֖ר לִמְקֹמָֽהּ׃ ,518768,וְהֵשִׁ֧יבוּ אֶת־הָאֶ֛בֶן עַל־פִּ֥י הַבְּאֵ֖ר לִמְקֹמָֽהּ׃ ,Main,D,wqtl,WQt0,p3,CWB[,השׁיבו
15013,וְהִשְׁק֖וּ אֶת־הַצֹּ֑אן ,518767,וְהִשְׁק֖וּ אֶת־הַצֹּ֑אן ,Main,D,wqtl,WQt0,p3,CQH[,השׁקו,,,,,,,,,,
15094,עַ֣ד אֲשֶׁ֤ר יֵאָֽסְפוּ֙ כָּל־הָ֣עֲדָרִ֔ים ,518792,עַ֣ד אֲשֶׁ֤ר יֵאָֽסְפוּ֙ כָּל־הָ֣עֲדָרִ֔ים ,SubAdv,Q,yqtl,xYqX,p3,>SP[,יאספו,וְהִשְׁקִ֖ינוּ הַצֹּֽאן׃ ,518794,וְהִשְׁקִ֖ינוּ הַצֹּֽאן׃ ,Main,Q,wqtl,WQt0,p1,CQH[,השׁקינו
15104,וְגָֽלֲלוּ֙ אֶת־הָאֶ֔בֶן מֵעַ֖ל פִּ֣י הַבְּאֵ֑ר ,518793,וְגָֽלֲלוּ֙ אֶת־הָאֶ֔בֶן מֵעַ֖ל פִּ֣י הַבְּאֵ֑ר ,SubAdv,Q,wqtl,WQt0,p3,GLL[,גללו,,,,,,,,,,
15249,הֲכִי־אָחִ֣י אַ֔תָּה ,518824,הֲכִי־אָחִ֣י אַ֔תָּה ,Main,Q,Ø,NmCl,,,,,,,,,,,,,
16121,הָסֵ֨ר מִשָּׁ֜ם כָּל־שֶׂ֣ה׀ נָקֹ֣ד וְטָל֗וּא וְכָל־שֶׂה־חוּם֙ בַּכְּשָׂבִ֔ים וְטָל֥וּא וְנָקֹ֖ד בָּעִזִּ֑ים ,519031,הָסֵ֨ר מִשָּׁ֜ם כָּל־שֶׂ֣ה׀ נָקֹ֣ד וְטָל֗וּא וְכָל־שֶׂה־חוּם֙ בַּכְּשָׂבִ֔ים וְטָל֥וּא וְנָקֹ֖ד בָּעִזִּ֑ים ,Main,Q,infa,InfA,unknown,SWR[,הסר,וְעָֽנְתָה־בִּ֤י צִדְקָתִי֙ בְּיֹ֣ום מָחָ֔ר ,519033,וְעָֽנְתָה־בִּ֤י צִדְקָתִי֙ בְּיֹ֣ום מָחָ֔ר ,Main,Q,wqtl,WQtX,p3,<NH[,ענתה
16124,וְהָיָ֖ה שְׂכָרִֽי׃ ,519032,וְהָיָ֖ה שְׂכָרִֽי׃ ,Main,Q,wqtl,WQt0,p3,HJH[,היה,כִּֽי־תָבֹ֥וא עַל־שְׂכָרִ֖י לְפָנֶ֑יךָ ,519034,כִּֽי־תָבֹ֥וא עַל־שְׂכָרִ֖י לְפָנֶ֑יךָ ,SubAdv,Q,yqtl,xYq0,p2,BW>[,תבוא
16317,וְהַכְּשָׂבִים֮ הִפְרִ֣יד יַעֲקֹב֒ ,519063,וְהַכְּשָׂבִים֮ הִפְרִ֣יד יַעֲקֹב֒ ,Main,N,qtl,WxQX,p3,PRD[,הפריד,יַחֵם֮ הַצֹּ֣אן הַמְקֻשָּׁרֹות֒ ,519068,יַחֵם֮ הַצֹּ֣אן הַמְקֻשָּׁרֹות֒ ,SubMod,N,infc,InfC,unknown,JXM[,יחם
16326,וְהָיָ֗ה בְּכָל־,519067,וְהָיָ֗ה בְּכָל־,Main,N,wqtl,WQt0,p3,HJH[,היה,לְיַחְמֵ֖נָּה בַּמַּקְלֹֽות׃ ,519070,לְיַחְמֵ֖נָּה בַּמַּקְלֹֽות׃ ,SubAdv,N,infc,InfC,unknown,JXM[,יחמנה
16351,וּלֹ֣א יָשִׂ֑ים ,519071,וּ,Main,D,Ø,Defc,,,,וְהַקְּשֻׁרִ֖ים לְיַעֲקֹֽב׃ ,519075,וְהַקְּשֻׁרִ֖ים לְיַעֲקֹֽב׃ ,Main,D,Ø,Ellp,,,
16483,וַאֲבִיכֶן֙ הֵ֣תֶל בִּ֔י ,519098,וַאֲבִיכֶן֙ הֵ֣תֶל בִּ֔י ,Main,Q,qtl,WXQt,p3,TLL[,התל,,,,,,,,,,
16502,אִם־כֹּ֣ה יֹאמַ֗ר ,519102,אִם־כֹּ֣ה יֹאמַ֗ר ,SubAdv,Q,yqtl,xYq0,p3,>MR[,יאמר,,,,,,,,,,
16515,וְאִם־כֹּ֣ה יֹאמַ֗ר ,519105,וְאִם־כֹּ֣ה יֹאמַ֗ר ,SubAdv,Q,yqtl,WxY0,p3,>MR[,יאמר,,,,,,,,,,
17241,נִכְרְתָ֥ה בְרִ֖ית אֲנִ֣י וָאָ֑תָּה ,519274,נִכְרְתָ֥ה בְרִ֖ית אֲנִ֣י וָאָ֑תָּה ,Main,Q,yqtl,ZYqX,p1,KRT[,נכרתה,,,,,,,,,,
17600,אִם־יָבֹ֥וא עֵשָׂ֛ו אֶל־הַמַּחֲנֶ֥ה הָאַחַ֖ת ,519347,אִם־יָבֹ֥וא עֵשָׂ֛ו אֶל־הַמַּחֲנֶ֥ה הָאַחַ֖ת ,Main,Q,yqtl,xYqX,p3,BW>[,יבוא,,,,,,,,,,
17602,אִם־יָבֹ֥וא עֵשָׂ֛ו אֶל־הַמַּחֲנֶ֥ה הָאַחַ֖ת ,519347,אִם־יָבֹ֥וא עֵשָׂ֛ו אֶל־הַמַּחֲנֶ֥ה הָאַחַ֖ת ,Main,Q,yqtl,xYqX,p3,BW>[,יבוא,,,,,,,,,,
17676,פֶּן־יָבֹ֣וא ,519361,פֶּן־יָבֹ֣וא ,SubAdv,Q,yqtl,xYq0,p3,BW>[,יבוא,,,,,,,,,,
17687,הֵיטֵ֥ב אֵיטִ֖יב עִמָּ֑ךְ ,519364,הֵיטֵ֥ב אֵיטִ֖יב עִמָּ֑ךְ ,Main,Q,yqtl,xYq0,p1,JVB[,איטיב,אֲשֶׁ֥ר לֹא־יִסָּפֵ֖ר מֵרֹֽב׃ ,519366,אֲשֶׁ֥ר לֹא־יִסָּפֵ֖ר מֵרֹֽב׃ ,SubMod,Q,yqtl,xYq0,p3,SPR[,יספר
17779,כִּ֣י יִֽפְגָּשְׁךָ֞ עֵשָׂ֣ו אָחִ֗י ,519379,כִּ֣י יִֽפְגָּשְׁךָ֞ עֵשָׂ֣ו אָחִ֗י ,Main,Q,yqtl,xYqX,p3,PGC[,יפגשׁך,לֵאמֹ֔ר ,519381,לֵאמֹ֔ר ,SubAdv,Q,infc,InfC,unknown,>MR[,אמר
17795,כִּ֣י יִֽפְגָּשְׁךָ֞ עֵשָׂ֣ו אָחִ֗י ,519379,כִּ֣י יִֽפְגָּשְׁךָ֞ עֵשָׂ֣ו אָחִ֗י ,Main,Q,yqtl,xYqX,p3,PGC[,יפגשׁך,לְעַבְדְּךָ֣ לְיַעֲקֹ֔ב ,519386,לְעַבְדְּךָ֣ לְיַעֲקֹ֔ב ,Main,Q,Ø,NmCl,,,
