bhsa_node,mother_clause,mother_cl_atom,mother_clause_atom,mother_rela,mother_domain2,mother_verbtype,mother_type,mother_verb_ps,mother_verb_lex,mother_verbplain,daught_clause,daught_cl_atom,daught_clause_atom,daught_rela,daught_domain2,daught_verbtype,daught_type,daught_verb_ps,daught_verb_lex,daught_verbplain
3068,בֹּֽא־אַתָּ֥ה וְכָל־בֵּיתְךָ֖ אֶל־הַתֵּבָ֑ה ,516285,בֹּֽא־אַתָּ֥ה וְכָל־בֵּיתְךָ֖ אֶל־הַתֵּבָ֑ה ,Main,Q,impv,ZImX,p2,BW>[,בא,וּמִן־הַבְּהֵמָ֡ה שְׁנַ֖יִם אִ֥ישׁ וְאִשְׁתֹּֽו׃ ,516288,וּמִן־הַבְּהֵמָ֡ה ,Main,Q,Ø,Ellp,,,
3983,וַיֹּ֨אמֶר יְהוָ֜ה אֶל־לִבֹּ֗ו ,516416,וַיֹּ֨אמֶר יְהוָ֜ה אֶל־לִבֹּ֗ו ,Main,N,wayq,WayX,p3,>MR[,יאמר,לְקַלֵּ֨ל עֹ֤וד אֶת־הָֽאֲדָמָה֙ בַּעֲב֣וּר הָֽאָדָ֔ם ,516418,לְקַלֵּ֨ל עֹ֤וד אֶת־הָֽאֲדָמָה֙ בַּעֲב֣וּר הָֽאָדָ֔ם ,SubAdv,Q,infc,InfC,unknown,QLL[,קלל
4004,לֹֽא־אֹ֠סִף ,516417,לֹֽא־אֹ֠סִף ,Main,Q,yqtl,xYq0,p1,JSP[,אסף,לְהַכֹּ֥ות אֶת־כָּל־חַ֖י ,516421,לְהַכֹּ֥ות אֶת־כָּל־חַ֖י ,SubAdv,Q,infc,InfC,unknown,NKH[,הכות
4035,לֹֽא־אֹ֠סִף ,516417,לֹֽא־אֹ֠סִף ,Main,Q,yqtl,xYq0,p1,JSP[,אסף,,,,,,,,,,
4059,פְּר֥וּ ,516426,פְּר֥וּ ,Main,Q,impv,ZIm0,p2,PRH[,פרו,בְּכֹל֩ וּֽבְכָל־דְּגֵ֥י הַיָּ֖ם ,516430,בְּכֹל֩ ,Main,Q,Ø,NmCl,,,
4074,בְּכֹל֩ וּֽבְכָל־דְּגֵ֥י הַיָּ֖ם ,516430,בְּכֹל֩ ,Main,Q,Ø,NmCl,,,,,,,,,,,,,
4092,כָּל־רֶ֨מֶשׂ֙ לָכֶ֥ם יִהְיֶ֖ה לְאָכְלָ֑ה ,516434,כָּל־רֶ֨מֶשׂ֙ ,Main,Q,Ø,Defc,,,,,,,,,,,,,
4108,כָּל־רֶ֨מֶשׂ֙ לָכֶ֥ם יִהְיֶ֖ה לְאָכְלָ֑ה ,516434,כָּל־רֶ֨מֶשׂ֙ ,Main,Q,Ø,Defc,,,,וְאַ֨ךְ אֶת־דִּמְכֶ֤ם לְנַפְשֹֽׁתֵיכֶם֙ אֶדְרֹ֔שׁ ,516439,וְאַ֨ךְ אֶת־דִּמְכֶ֤ם לְנַפְשֹֽׁתֵיכֶם֙ אֶדְרֹ֔שׁ ,Main,Q,yqtl,WxY0,p1,DRC[,אדרשׁ
4115,אַךְ־בָּשָׂ֕ר בְּנַפְשֹׁ֥ו דָמֹ֖ו לֹ֥א תֹאכֵֽלוּ׃ ,516438,אַךְ־בָּשָׂ֕ר בְּנַפְשֹׁ֥ו דָמֹ֖ו לֹ֥א תֹאכֵֽלוּ׃ ,Main,Q,yqtl,xYq0,p2,>KL[,תאכלו,,,,,,,,,,
4120,אַךְ־בָּשָׂ֕ר בְּנַפְשֹׁ֥ו דָמֹ֖ו לֹ֥א תֹאכֵֽלוּ׃ ,516438,אַךְ־בָּשָׂ֕ר בְּנַפְשֹׁ֥ו דָמֹ֖ו לֹ֥א תֹאכֵֽלוּ׃ ,Main,Q,yqtl,xYq0,p2,>KL[,תאכלו,וּמִיַּ֣ד הָֽאָדָ֗ם מִיַּד֙ אִ֣ישׁ אָחִ֔יו אֶדְרֹ֖שׁ אֶת־נֶ֥פֶשׁ הָֽאָדָֽם׃ ,516441,וּמִיַּ֣ד הָֽאָדָ֗ם מִיַּד֙ אִ֣ישׁ אָחִ֔יו אֶדְרֹ֖שׁ אֶת־נֶ֥פֶשׁ הָֽאָדָֽם׃ ,Main,Q,yqtl,WxY0,p1,DRC[,אדרשׁ
4130,מִיַּ֥ד כָּל־חַיָּ֖ה אֶדְרְשֶׁ֑נּוּ ,516440,מִיַּ֥ד כָּל־חַיָּ֖ה אֶדְרְשֶׁ֑נּוּ ,Main,Q,yqtl,xYq0,p1,DRC[,אדרשׁנו,שֹׁפֵךְ֙ דַּ֣ם הָֽאָדָ֔ם ,516442,שֹׁפֵךְ֙ דַּ֣ם הָֽאָדָ֔ם ,Main,Q,Ø,CPen,,,
4143,שֹׁפֵךְ֙ דַּ֣ם הָֽאָדָ֔ם ,516442,שֹׁפֵךְ֙ דַּ֣ם הָֽאָדָ֔ם ,Main,Q,Ø,CPen,,,,כִּ֚י בְּצֶ֣לֶם אֱלֹהִ֔ים עָשָׂ֖ה אֶת־הָאָדָֽם׃ ,516444,כִּ֚י בְּצֶ֣לֶם אֱלֹהִ֔ים עָשָׂ֖ה אֶת־הָאָדָֽם׃ ,SubAdv,Q,qtl,xQt0,p3,<FH[,עשׂה
4224,וַהֲקִמֹתִ֤י אֶת־בְּרִיתִי֙ אִתְּכֶ֔ם ,516459,וַהֲקִמֹתִ֤י אֶת־בְּרִיתִי֙ אִתְּכֶ֔ם ,Main,Q,wqtl,WQt0,p1,QWM[,הקמתי,וְלֹֽא־יִהְיֶ֥ה עֹ֛וד מַבּ֖וּל ,516461,וְלֹֽא־יִהְיֶ֥ה עֹ֛וד מַבּ֖וּל ,Main,Q,yqtl,WxYX,p3,HJH[,יהיה
4234,וְלֹֽא־יִכָּרֵ֧ת כָּל־בָּשָׂ֛ר עֹ֖וד מִמֵּ֣י הַמַּבּ֑וּל ,516460,וְלֹֽא־יִכָּרֵ֧ת כָּל־בָּשָׂ֛ר עֹ֖וד מִמֵּ֣י הַמַּבּ֑וּל ,Main,Q,yqtl,WxYX,p3,KRT[,יכרת,לְשַׁחֵ֥ת הָאָֽרֶץ׃ ,516462,לְשַׁחֵ֥ת הָאָֽרֶץ׃ ,SubAdv,Q,infc,InfC,unknown,CXT[,שׁחת
4313,וְזָכַרְתִּ֣י אֶת־בְּרִיתִ֗י ,516473,וְזָכַרְתִּ֣י אֶת־בְּרִיתִ֗י ,Main,Q,wqtl,WQt0,p1,ZKR[,זכרתי,לְשַׁחֵ֖ת כָּל־בָּשָֽׂר׃ ,516476,לְשַׁחֵ֖ת כָּל־בָּשָֽׂר׃ ,SubAdv,Q,infc,InfC,unknown,CXT[,שׁחת
4486,אָר֣וּר כְּנָ֑עַן ,516510,אָר֣וּר כְּנָ֑עַן ,Main,Q,ptcp,Ptcp,unknown,>RR[,ארור,,,,,,,,,,
4496,בָּר֥וּךְ יְהֹוָ֖ה אֱלֹ֣הֵי שֵׁ֑ם ,516513,בָּר֥וּךְ יְהֹוָ֖ה אֱלֹ֣הֵי שֵׁ֑ם ,Main,Q,ptcp,Ptcp,unknown,BRK[,ברוך,,,,,,,,,,
4500,בָּר֥וּךְ יְהֹוָ֖ה אֱלֹ֣הֵי שֵׁ֑ם ,516513,בָּר֥וּךְ יְהֹוָ֖ה אֱלֹ֣הֵי שֵׁ֑ם ,Main,Q,ptcp,Ptcp,unknown,BRK[,ברוך,וְיִשְׁכֹּ֖ן בְּאָֽהֳלֵי־שֵׁ֑ם ,516516,וְיִשְׁכֹּ֖ן בְּאָֽהֳלֵי־שֵׁ֑ם ,Main,Q,yqtl,WYq0,p3,CKN[,ישׁכן
4505,יַ֤פְתְּ אֱלֹהִים֙ לְיֶ֔פֶת ,516515,יַ֤פְתְּ אֱלֹהִים֙ לְיֶ֔פֶת ,Main,Q,yqtl,ZYqX,p3,PTH=[,יפת,וִיהִ֥י כְנַ֖עַן עֶ֥בֶד לָֽמֹו׃ ,516517,וִיהִ֥י כְנַ֖עַן עֶ֥בֶד לָֽמֹו׃ ,Main,Q,yqtl,WYqX,p3,HJH[,יהי
4510,וְיִשְׁכֹּ֖ן בְּאָֽהֳלֵי־שֵׁ֑ם ,516516,וְיִשְׁכֹּ֖ן בְּאָֽהֳלֵי־שֵׁ֑ם ,Main,Q,yqtl,WYq0,p3,CKN[,ישׁכן,,,,,,,,,,
4652,הֽוּא־הָיָ֥ה גִבֹּֽר־צַ֖יִד לִפְנֵ֣י יְהוָ֑ה ,516535,הֽוּא־הָיָ֥ה גִבֹּֽר־צַ֖יִד לִפְנֵ֣י יְהוָ֑ה ,Main,?,qtl,XQtl,p3,HJH[,היה,כְּנִמְרֹ֛ד גִּבֹּ֥ור צַ֖יִד לִפְנֵ֥י יְהוָֽה׃ ,516537,כְּנִמְרֹ֛ד גִּבֹּ֥ור צַ֖יִד לִפְנֵ֥י יְהוָֽה׃ ,Main,Q,Ø,NmCl,,,
4997,הָ֚בָה ,516585,הָ֚בָה ,Main,Q,impv,ZIm0,p2,JHB[,הבה,וְנִשְׂרְפָ֖ה לִשְׂרֵפָ֑ה ,516587,וְנִשְׂרְפָ֖ה לִשְׂרֵפָ֑ה ,Main,Q,yqtl,WYq0,p1,FRP[,נשׂרפה
5000,נִלְבְּנָ֣ה לְבֵנִ֔ים ,516586,נִלְבְּנָ֣ה לְבֵנִ֔ים ,Main,Q,yqtl,ZYq0,p1,LBN=[,נלבנה,,,,,,,,,,
5021,הָ֣בָה׀ ,516591,הָ֣בָה׀ ,Main,Q,impv,ZIm0,p2,JHB[,הבה,וְרֹאשֹׁ֣ו בַשָּׁמַ֔יִם ,516593,וְרֹאשֹׁ֣ו בַשָּׁמַ֔יִם ,Main,Q,Ø,NmCl,,,
5032,נִבְנֶה־לָּ֣נוּ עִ֗יר וּמִגְדָּל֙ ,516592,נִבְנֶה־לָּ֣נוּ עִ֗יר וּמִגְדָּל֙ ,Main,Q,yqtl,ZYq0,p1,BNH[,נבנה,,,,,,,,,,
5036,נִבְנֶה־לָּ֣נוּ עִ֗יר וּמִגְדָּל֙ ,516592,נִבְנֶה־לָּ֣נוּ עִ֗יר וּמִגְדָּל֙ ,Main,Q,yqtl,ZYq0,p1,BNH[,נבנה,,,,,,,,,,
5078,וְזֶ֖ה ,516602,וְזֶ֖ה ,Main,Q,Ø,NmCl,,,,אֲשֶׁ֥ר יָזְמ֖וּ ,516606,אֲשֶׁ֥ר יָזְמ֖וּ ,SubMod,Q,yqtl,xYq0,p3,ZMM[,יזמו
5082,וְעַתָּה֙ לֹֽא־יִבָּצֵ֣ר מֵהֶ֔ם כֹּ֛ל ,516605,וְעַתָּה֙ לֹֽא־יִבָּצֵ֣ר מֵהֶ֔ם כֹּ֛ל ,Main,Q,yqtl,WxYX,p3,BYR=[,יבצר,לַֽעֲשֹֽׂות׃ ,516607,לַֽעֲשֹֽׂות׃ ,SubAdv,Q,infc,InfC,unknown,<FH[,עשׂות
5086,הָ֚בָה ,516608,הָ֚בָה ,Main,Q,impv,ZIm0,p2,JHB[,הבה,וְנָבְלָ֥ה שָׁ֖ם שְׂפָתָ֑ם ,516610,וְנָבְלָ֥ה שָׁ֖ם שְׂפָתָ֑ם ,Main,Q,yqtl,WYq0,p1,BLL[,נבלה
5088,נֵֽרְדָ֔ה ,516609,נֵֽרְדָ֔ה ,Main,Q,yqtl,ZYq0,p1,JRD[,נרדה,אֲשֶׁר֙ לֹ֣א יִשְׁמְע֔וּ ,516611,אֲשֶׁר֙ לֹ֣א יִשְׁמְע֔וּ ,SubAdv,Q,yqtl,xYq0,p3,CM<[,ישׁמעו
5093,וְנָבְלָ֥ה שָׁ֖ם שְׂפָתָ֑ם ,516610,וְנָבְלָ֥ה שָׁ֖ם שְׂפָתָ֑ם ,Main,Q,yqtl,WYq0,p1,BLL[,נבלה,אִ֖ישׁ שְׂפַ֥ת רֵעֵֽהוּ׃ ,516612,אִ֖ישׁ שְׂפַ֥ת רֵעֵֽהוּ׃ ,SubAdv,Q,Ø,Ellp,,,
5504,לֶךְ־לְךָ֛ מֵאַרְצְךָ֥ וּמִמֹּֽולַדְתְּךָ֖ וּמִבֵּ֣ית אָבִ֑יךָ אֶל־הָאָ֖רֶץ ,516687,לֶךְ־לְךָ֛ מֵאַרְצְךָ֥ וּמִמֹּֽולַדְתְּךָ֖ וּמִבֵּ֣ית אָבִ֑יךָ אֶל־הָאָ֖רֶץ ,Main,Q,impv,ZIm0,p2,HLK[,לך,,,,,,,,,,
5506,לֶךְ־לְךָ֛ מֵאַרְצְךָ֥ וּמִמֹּֽולַדְתְּךָ֖ וּמִבֵּ֣ית אָבִ֑יךָ אֶל־הָאָ֖רֶץ ,516687,לֶךְ־לְךָ֛ מֵאַרְצְךָ֥ וּמִמֹּֽולַדְתְּךָ֖ וּמִבֵּ֣ית אָבִ֑יךָ אֶל־הָאָ֖רֶץ ,Main,Q,impv,ZIm0,p2,HLK[,לך,וַאֲבָ֣רֶכְךָ֔ ,516690,וַאֲבָ֣רֶכְךָ֔ ,Main,Q,yqtl,WYq0,p1,BRK[,אברכך
5511,וְאֶֽעֶשְׂךָ֙ לְגֹ֣וי גָּדֹ֔ול ,516689,וְאֶֽעֶשְׂךָ֙ לְגֹ֣וי גָּדֹ֔ול ,Main,Q,yqtl,WYq0,p1,<FH[,אעשׂך,וַאֲגַדְּלָ֖ה שְׁמֶ֑ךָ ,516691,וַאֲגַדְּלָ֖ה שְׁמֶ֑ךָ ,Main,Q,yqtl,WYq0,p1,GDL[,אגדלה
5513,וַאֲבָ֣רֶכְךָ֔ ,516690,וַאֲבָ֣רֶכְךָ֔ ,Main,Q,yqtl,WYq0,p1,BRK[,אברכך,,,,,,,,,,
5519,וֶהְיֵ֖ה בְּרָכָֽה׃ ,516692,וֶהְיֵ֖ה בְּרָכָֽה׃ ,Main,Q,impv,WIm0,p2,HJH[,היה,וּמְקַלֶּלְךָ֖ אָאֹ֑ר ,516694,וּמְקַלֶּלְךָ֖ אָאֹ֑ר ,Main,Q,yqtl,WxY0,p1,>RR[,אאר
5523,וַאֲבָֽרֲכָה֙ מְבָ֣רְכֶ֔יךָ ,516693,וַאֲבָֽרֲכָה֙ מְבָ֣רְכֶ֔יךָ ,Main,Q,yqtl,WYq0,p1,BRK[,אברכה,,,,,,,,,,
5618,וַיֹּ֕אמֶר ,516711,וַיֹּ֕אמֶר ,Main,N,wayq,Way0,p3,>MR[,יאמר,,,,,,,,,,
5717,וְהָיָ֗ה ,516732,וְהָיָ֗ה ,Main,Q,wqtl,WQt0,p3,HJH[,היה,,,,,,,,,,
5730,וְהָרְג֥וּ אֹתִ֖י ,516736,וְהָרְג֥וּ אֹתִ֖י ,Main,Q,wqtl,WQt0,p3,HRG[,הרגו,,,,,,,,,,
5736,אִמְרִי־נָ֖א ,516738,אִמְרִי־נָ֖א ,Main,Q,impv,ZIm0,p2,>MR[,אמרי,וְחָיְתָ֥ה נַפְשִׁ֖י בִּגְלָלֵֽךְ׃ ,516741,וְחָיְתָ֥ה נַפְשִׁ֖י בִּגְלָלֵֽךְ׃ ,Main,Q,wqtl,WQtX,p3,XJH[,חיתה
6002,וַיֹּ֨אמֶר אַבְרָ֜ם אֶל־לֹ֗וט ,516788,וַיֹּ֨אמֶר אַבְרָ֜ם אֶל־לֹ֗וט ,Main,N,wayq,WayX,p3,>MR[,יאמר,כִּֽי־אֲנָשִׁ֥ים אַחִ֖ים אֲנָֽחְנוּ׃ ,516790,כִּֽי־אֲנָשִׁ֥ים אַחִ֖ים אֲנָֽחְנוּ׃ ,SubAdv,Q,Ø,NmCl,,,
6032,אִם־הַשְּׂמֹ֣אל ,516793,אִם־הַשְּׂמֹ֣אל ,SubAdv,Q,Ø,Ellp,,,,,,,,,,,,,
6038,וְאִם־הַיָּמִ֖ין ,516795,וְאִם־הַיָּמִ֖ין ,SubAdv,Q,Ø,Ellp,,,,,,,,,,,,,
6153,כִּ֧י אֶת־כָּל־הָאָ֛רֶץ ,516817,כִּ֧י אֶת־כָּל־הָאָ֛רֶץ ,SubAdv,Q,Ø,CPen,,,,וּֽלְזַרְעֲךָ֖ עַד־עֹולָֽם׃ ,516820,וּֽלְזַרְעֲךָ֖ עַד־עֹולָֽם׃ ,Main,Q,Ø,Ellp,,,
6169,אֲשֶׁ֣ר׀ גַּֽם־זַרְעֲךָ֖ יִמָּנֶֽה׃ ,516825,גַּֽם־זַרְעֲךָ֖ יִמָּנֶֽה׃ ,SubMod,Q,yqtl,XYqt,p3,MNH[,ימנה,לִמְנֹות֙ אֶת־עֲפַ֣ר הָאָ֔רֶץ ,516824,לִמְנֹות֙ אֶת־עֲפַ֣ר הָאָ֔רֶץ ,SubArg,Q,infc,InfC,unknown,MNH[,מנות
6179,אֲשֶׁ֣ר׀ גַּֽם־זַרְעֲךָ֖ יִמָּנֶֽה׃ ,516822,אֲשֶׁ֣ר׀ ,SubMod,Q,Ø,Defc,,,,אִם־יוּכַ֣ל אִ֗ישׁ ,516823,אִם־יוּכַ֣ל אִ֗ישׁ ,SubAdv,Q,yqtl,xYqX,p3,JKL[,יוכל
6192,הִתְהַלֵּ֣ךְ בָּאָ֔רֶץ לְאָרְכָּ֖הּ וּלְרָחְבָּ֑הּ ,516827,הִתְהַלֵּ֣ךְ בָּאָ֔רֶץ לְאָרְכָּ֖הּ וּלְרָחְבָּ֑הּ ,Main,Q,impv,ZIm0,p2,HLK[,התהלך,,,,,,,,,,
6638,אִם־מִחוּט֙ וְעַ֣ד שְׂרֹֽוךְ־נַ֔עַל ,516901,אִם־מִחוּט֙ וְעַ֣ד שְׂרֹֽוךְ־נַ֔עַל ,SubAdv,Q,Ø,Ellp,,,,אֲשֶׁר־לָ֑ךְ ,516903,אֲשֶׁר־לָ֑ךְ ,SubMod,Q,Ø,NmCl,,,
6645,אִם־מִחוּט֙ וְעַ֣ד שְׂרֹֽוךְ־נַ֔עַל ,516901,אִם־מִחוּט֙ וְעַ֣ד שְׂרֹֽוךְ־נַ֔עַל ,SubAdv,Q,Ø,Ellp,,,,אֲנִ֖י הֶעֱשַׁ֥רְתִּי אֶת־אַבְרָֽם׃ ,516905,אֲנִ֖י הֶעֱשַׁ֥רְתִּי אֶת־אַבְרָֽם׃ ,Main,Q,qtl,XQtl,p1,<CR[,העשׁרתי
6668,וְחֵ֨לֶק֙ הָֽאֲנָשִׁ֔ים עָנֵר֙ אֶשְׁכֹּ֣ל וּמַמְרֵ֔א ,516909,וְחֵ֨לֶק֙ הָֽאֲנָשִׁ֔ים ,SubAdv,Q,Ø,NmCl,,,,,,,,,,,,,
6686,לֵאמֹ֑ר ,516914,לֵאמֹ֑ר ,SubAdv,?,infc,InfC,unknown,>MR[,אמר,אַבְרָ֗ם ,516916,אַבְרָ֗ם ,Main,Q,Ø,Voct,,,
6700,אֲדֹנָ֤י יֱהוִה֙ ,516920,אֲדֹנָ֤י יֱהוִה֙ ,Main,Q,Ø,Voct,,,,וְאָנֹכִ֖י הֹולֵ֣ךְ עֲרִירִ֑י ,516922,וְאָנֹכִ֖י הֹולֵ֣ךְ עֲרִירִ֑י ,Main,Q,ptcp,Ptcp,unknown,HLK[,הולך
6735,לֵאמֹ֔ר ,516929,לֵאמֹ֔ר ,SubAdv,N,infc,InfC,unknown,>MR[,אמר,כִּי־אִם֙ ,516931,כִּי־אִם֙ ,SubAdv,Q,Ø,CPen,,,
6740,כִּי־אִם֙ ,516931,כִּי־אִם֙ ,SubAdv,Q,Ø,CPen,,,,,,,,,,,,,
6744,כִּי־אִם֙ ,516931,כִּי־אִם֙ ,SubAdv,Q,Ø,CPen,,,,,,,,,,,,,
6761,הַבֶּט־נָ֣א הַשָּׁמַ֗יְמָה ,516936,הַבֶּט־נָ֣א הַשָּׁמַ֗יְמָה ,Main,Q,impv,ZIm0,p2,NBV[,הבט,לִסְפֹּ֣ר אֹתָ֑ם ,516939,לִסְפֹּ֣ר אֹתָ֑ם ,SubArg,Q,infc,InfC,unknown,SPR[,ספר
6769,וַיֹּ֣אמֶר לֹ֔ו ,516940,וַיֹּ֣אמֶר לֹ֔ו ,Main,N,wayq,Way0,p3,>MR[,יאמר,,,,,,,,,,
6805,אֲדֹנָ֣י יֱהוִ֔ה ,516950,אֲדֹנָ֣י יֱהוִ֔ה ,Main,Q,Ø,Voct,,,,כִּ֥י אִֽירָשֶֽׁנָּה׃ ,516952,כִּ֥י אִֽירָשֶֽׁנָּה׃ ,SubArg,Q,yqtl,xYq0,p1,JRC[,אירשׁנה
6807,בַּמָּ֥ה אֵדַ֖ע ,516951,בַּמָּ֥ה אֵדַ֖ע ,Main,Q,yqtl,xYq0,p1,JD<[,אדע,,,,,,,,,,
6884,וַיֹּ֣אמֶר לְאַבְרָ֗ם ,516966,וַיֹּ֣אמֶר לְאַבְרָ֗ם ,Main,N,wayq,Way0,p3,>MR[,יאמר,כִּי־גֵ֣ר׀ יִהְיֶ֣ה זַרְעֲךָ֗ בְּאֶ֨רֶץ֙ ,516968,כִּי־גֵ֣ר׀ יִהְיֶ֣ה זַרְעֲךָ֗ בְּאֶ֨רֶץ֙ ,SubArg,Q,yqtl,xYqX,p3,HJH[,יהיה
6887,יָדֹ֨עַ תֵּדַ֜ע ,516967,יָדֹ֨עַ תֵּדַ֜ע ,Main,Q,yqtl,xYq0,p2,JD<[,תדע,לֹ֣א לָהֶ֔ם ,516969,לֹ֣א לָהֶ֔ם ,SubMod,Q,Ø,NmCl,,,
6907,וְגַ֧ם אֶת־הַגֹּ֛וי דָּ֣ן אָנֹ֑כִי ,516972,וְגַ֧ם אֶת־הַגֹּ֛וי ,Main,Q,Ø,Defc,,,,,,,,,,,,,
6913,וְגַ֧ם אֶת־הַגֹּ֛וי דָּ֣ן אָנֹ֑כִי ,516972,וְגַ֧ם אֶת־הַגֹּ֛וי ,Main,Q,Ø,Defc,,,,,,,,,,,,,
6919,יָדֹ֨עַ תֵּדַ֜ע ,516967,יָדֹ֨עַ תֵּדַ֜ע ,Main,Q,yqtl,xYq0,p2,JD<[,תדע,תִּקָּבֵ֖ר בְּשֵׂיבָ֥ה טֹובָֽה׃ ,516977,תִּקָּבֵ֖ר בְּשֵׂיבָ֥ה טֹובָֽה׃ ,Main,Q,yqtl,ZYq0,p2,QBR[,תקבר
6924,וְאַתָּ֛ה תָּבֹ֥וא אֶל־אֲבֹתֶ֖יךָ בְּשָׁלֹ֑ום ,516976,וְאַתָּ֛ה תָּבֹ֥וא אֶל־אֲבֹתֶ֖יךָ בְּשָׁלֹ֑ום ,Main,Q,yqtl,WXYq,p2,BW>[,תבוא,,,,,,,,,,
6931,וְאַתָּ֛ה תָּבֹ֥וא אֶל־אֲבֹתֶ֖יךָ בְּשָׁלֹ֑ום ,516976,וְאַתָּ֛ה תָּבֹ֥וא אֶל־אֲבֹתֶ֖יךָ בְּשָׁלֹ֑ום ,Main,Q,yqtl,WXYq,p2,BW>[,תבוא,כִּ֧י לֹא־שָׁלֵ֛ם עֲוֹ֥ן הָאֱמֹרִ֖י עַד־הֵֽנָּה׃ ,516979,כִּ֧י לֹא־שָׁלֵ֛ם עֲוֹ֥ן הָאֱמֹרִ֖י עַד־הֵֽנָּה׃ ,SubAdv,Q,Ø,AjCl,,,
7062,בֹּא־נָא֙ אֶל־שִׁפְחָתִ֔י ,516997,בֹּא־נָא֙ אֶל־שִׁפְחָתִ֔י ,Main,Q,impv,ZIm0,p2,BW>[,בא,,,,,,,,,,
7134,חֲמָסִ֣י עָלֶיךָ֒ ,517009,חֲמָסִ֣י עָלֶיךָ֒ ,Main,Q,Ø,NmCl,,,,,,,,,,,,,
7189,אֵֽי־מִזֶּ֥ה בָ֖את ,517024,אֵֽי־מִזֶּ֥ה בָ֖את ,Main,Q,qtl,xQt0,p2,BW>[,באת,,,,,,,,,,
7216,וַיֹּ֤אמֶר לָהּ֙ מַלְאַ֣ךְ יְהוָ֔ה ,517031,וַיֹּ֤אמֶר לָהּ֙ מַלְאַ֣ךְ יְהוָ֔ה ,Main,N,wayq,WayX,p3,>MR[,יאמר,וְלֹ֥א יִסָּפֵ֖ר מֵרֹֽב׃ ,517033,וְלֹ֥א יִסָּפֵ֖ר מֵרֹֽב׃ ,Main,Q,yqtl,WxY0,p3,SPR[,יספר
7221,הַרְבָּ֥ה אַרְבֶּ֖ה אֶת־זַרְעֵ֑ךְ ,517032,הַרְבָּ֥ה אַרְבֶּ֖ה אֶת־זַרְעֵ֑ךְ ,Main,Q,yqtl,xYq0,p1,RBH[,ארבה,,,,,,,,,,
7245,וְקָרָ֤את שְׁמֹו֙ יִשְׁמָעֵ֔אל ,517037,וְקָרָ֤את שְׁמֹו֙ יִשְׁמָעֵ֔אל ,Main,Q,wqtl,WQt0,p2,QR>[,קראת,יָדֹ֣ו בַכֹּ֔ל ,517040,יָדֹ֣ו בַכֹּ֔ל ,Main,Q,Ø,NmCl,,,
7261,וְה֤וּא יִהְיֶה֙ פֶּ֣רֶא אָדָ֔ם ,517039,וְה֤וּא יִהְיֶה֙ פֶּ֣רֶא אָדָ֔ם ,Main,Q,yqtl,WXYq,p3,HJH[,יהיה,,,,,,,,,,
7351,הִתְהַלֵּ֥ךְ לְפָנַ֖י ,517061,הִתְהַלֵּ֥ךְ לְפָנַ֖י ,Main,Q,impv,ZIm0,p2,HLK[,התהלך,וְאַרְבֶּ֥ה אֹותְךָ֖ בִּמְאֹ֥ד מְאֹֽד׃ ,517064,וְאַרְבֶּ֥ה אֹותְךָ֖ בִּמְאֹ֥ד מְאֹֽד׃ ,Main,Q,yqtl,WYq0,p1,RBH[,ארבה
7357,וְאֶתְּנָ֥ה בְרִיתִ֖י בֵּינִ֣י וּבֵינֶ֑ךָ ,517063,וְאֶתְּנָ֥ה בְרִיתִ֖י בֵּינִ֣י וּבֵינֶ֑ךָ ,Main,Q,yqtl,WYq0,p1,NTN[,אתנה,,,,,,,,,,
7385,וְהָיִ֕יתָ לְאַ֖ב הֲמֹ֥ון גֹּויִֽם׃ ,517070,וְהָיִ֕יתָ לְאַ֖ב הֲמֹ֥ון גֹּויִֽם׃ ,Main,Q,wqtl,WQt0,p2,HJH[,היית,וְהָיָ֤ה שִׁמְךָ֙ אַבְרָהָ֔ם ,517072,וְהָיָ֤ה שִׁמְךָ֙ אַבְרָהָ֔ם ,Main,Q,wqtl,WQtX,p3,HJH[,היה
7412,וּנְתַתִּ֖יךָ לְגֹויִ֑ם ,517075,וּנְתַתִּ֖יךָ לְגֹויִ֑ם ,Main,Q,wqtl,WQt0,p1,NTN[,נתתיך,,,,,,,,,,
7469,וַיֹּ֤אמֶר אֱלֹהִים֙ אֶל־אַבְרָהָ֔ם ,517081,וַיֹּ֤אמֶר אֱלֹהִים֙ אֶל־אַבְרָהָ֔ם ,Main,N,wayq,WayX,p3,>MR[,יאמר,זֹ֣את בְּרִיתִ֞י בֵּינִי֙ וּבֵ֣ינֵיכֶ֔ם וּבֵ֥ין זַרְעֲךָ֖ אַחֲרֶ֑יךָ ,517083,זֹ֣את בְּרִיתִ֞י ,Main,Q,Ø,NmCl,,,
7479,זֹ֣את בְּרִיתִ֞י בֵּינִי֙ וּבֵ֣ינֵיכֶ֔ם וּבֵ֥ין זַרְעֲךָ֖ אַחֲרֶ֑יךָ ,517083,זֹ֣את בְּרִיתִ֞י ,Main,Q,Ø,NmCl,,,,,,,,,,,,,
7508,הִמֹּ֥ול לָכֶ֖ם כָּל־זָכָֽר׃ ,517086,הִמֹּ֥ול לָכֶ֖ם כָּל־זָכָֽר׃ ,Main,Q,infa,InfA,unknown,MWL[,המול,אֲשֶׁ֛ר לֹ֥א מִֽזַּרְעֲךָ֖ הֽוּא׃ ,517090,אֲשֶׁ֛ר לֹ֥א מִֽזַּרְעֲךָ֖ הֽוּא׃ ,SubMod,Q,Ø,NmCl,,,
