bhsa_node,mother_clause,mother_cl_atom,mother_clause_atom,mother_rela,mother_domain2,mother_verbtype,mother_type,mother_verb_ps,mother_verb_lex,mother_verbplain,daught_clause,daught_cl_atom,daught_clause_atom,daught_rela,daught_domain2,daught_verbtype,daught_type,daught_verb_ps,daught_verb_lex,daught_verbplain
417692,הִנֵּ֤ה בֶן־הַמֶּ֨לֶךְ֙ יִמְלֹ֔ךְ ,604848.0,הִנֵּ֤ה בֶן־הַמֶּ֨לֶךְ֙ יִמְלֹ֔ךְ ,Main,Q,yqtl,XYqt,p3,MLK[,ימלך,,,,,,,,,,
417808,וַיַּעֲשׂ֨וּ הַלְוִיִּ֜ם וְכָל־יְהוּדָ֗ה כְּכֹ֣ל ,604870.0,וַיַּעֲשׂ֨וּ הַלְוִיִּ֜ם וְכָל־יְהוּדָ֗ה כְּכֹ֣ל ,Main,N,wayq,WayX,p3,<FH[,יעשׂו,,,,,,,,,,
417826,וַיִּקְחוּ֙ ,604872.0,וַיִּקְחוּ֙ ,Main,N,wayq,Way0,p3,LQX[,יקחו,,,,,,,,,,
418028,וַיֹּ֤אמֶר אֲלֵהֶם֙ ,604905.0,וַיֹּ֤אמֶר אֲלֵהֶם֙ ,Main,N,wayq,Way0,p3,>MR[,יאמר,לֹ֥א תְמִית֖וּהָ בֵּ֥ית יְהוָֽה׃ ,604911.0,לֹ֥א תְמִית֖וּהָ בֵּ֥ית יְהוָֽה׃ ,Main,Q,yqtl,xYq0,p2,MWT[,תמיתוה
418088,וַֽיִּתְּצֻ֔הוּ ,604918.0,וַֽיִּתְּצֻ֔הוּ ,Main,N,wayq,Way0,p3,NTY[,יתצהו,וְאֵ֗ת מַתָּן֙ כֹּהֵ֣ן הַבַּ֔עַל הָרְג֖וּ לִפְנֵ֥י הַֽמִּזְבְּחֹֽות׃ ,604920.0,וְאֵ֗ת מַתָּן֙ כֹּהֵ֣ן הַבַּ֔עַל הָרְג֖וּ לִפְנֵ֥י הַֽמִּזְבְּחֹֽות׃ ,Main,N,qtl,WxQ0,p3,HRG[,הרגו
418095,וְאֶת־מִזְבְּחֹתָ֥יו וְאֶת־צְלָמָ֖יו שִׁבֵּ֑רוּ ,604919.0,וְאֶת־מִזְבְּחֹתָ֥יו וְאֶת־צְלָמָ֖יו שִׁבֵּ֑רוּ ,Main,N,qtl,WxQ0,p3,CBR[,שׁברו,,,,,,,,,,
418113,וַיָּשֶׂם֩ יְהֹויָדָ֨ע פְּקֻדֹּ֜ת בֵּ֣ית יְהוָ֗ה בְּיַ֨ד הַכֹּהֲנִ֣ים הַלְוִיִּם֮ ,604921.0,וַיָּשֶׂם֩ יְהֹויָדָ֨ע פְּקֻדֹּ֜ת בֵּ֣ית יְהוָ֗ה בְּיַ֨ד הַכֹּהֲנִ֣ים הַלְוִיִּם֮ ,Main,N,wayq,WayX,p3,FJM[,ישׂם,לְֽהַעֲלֹ֞ות עֹלֹ֣ות יְהוָ֗ה ,604923.0,לְֽהַעֲלֹ֞ות עֹלֹ֣ות יְהוָ֗ה ,SubAdv,N,infc,InfC,unknown,<LH[,העלות
418210,וַיִּשְׂמְח֥וּ כָל־עַם־הָאָ֖רֶץ ,604932.0,וַיִּשְׂמְח֥וּ כָל־עַם־הָאָ֖רֶץ ,Main,N,wayq,WayX,p3,FMX[,ישׂמחו,,,,,,,,,,
418214,וַיֹּושִׁ֨יבוּ֙ אֶת־הַמֶּ֔לֶךְ עַ֖ל כִּסֵּ֥א הַמַּמְלָכָֽה׃ ,604931.0,וַיֹּושִׁ֨יבוּ֙ אֶת־הַמֶּ֔לֶךְ עַ֖ל כִּסֵּ֥א הַמַּמְלָכָֽה׃ ,Main,N,wayq,Way0,p3,JCB[,יושׁיבו,,,,,,,,,,
418227,בֶּן־שֶׁ֤בַע שָׁנִים֙ יֹאָ֣שׁ ,604935.0,בֶּן־שֶׁ֤בַע שָׁנִים֙ יֹאָ֣שׁ ,Main,?,Ø,NmCl,,,,וְשֵׁ֣ם אִמֹּ֔ו צִבְיָ֖ה מִבְּאֵ֥ר שָֽׁבַע׃ ,604938.0,וְשֵׁ֣ם אִמֹּ֔ו צִבְיָ֖ה מִבְּאֵ֥ר שָֽׁבַע׃ ,Main,?,Ø,NmCl,,,
418265,וַיְהִ֖י אַחֲרֵיכֵ֑ן ,604944.0,וַיְהִ֖י אַחֲרֵיכֵ֑ן ,Main,N,wayq,Way0,p3,HJH[,יהי,לְחַדֵּ֖שׁ אֶת־בֵּ֥ית יְהוָֽה׃ ,604946.0,לְחַדֵּ֖שׁ אֶת־בֵּ֥ית יְהוָֽה׃ ,SubArg,N,infc,InfC,unknown,XDC[,חדשׁ
418313,וַיֹּ֣אמֶר לָהֶ֡ם ,604948.0,וַיֹּ֣אמֶר לָהֶ֡ם ,Main,N,wayq,Way0,p3,>MR[,יאמר,,,,,,,,,,
418329,וַיֹּ֣אמֶר לֹ֗ו ,604956.0,וַיֹּ֣אמֶר לֹ֗ו ,Main,N,wayq,Way0,p3,>MR[,יאמר,לְהָבִ֞יא מִֽיהוּדָ֣ה וּמִֽירוּשָׁלִַ֗ם אֶת־מַשְׂאַת֙ מֹשֶׁ֣ה עֶֽבֶד־יְהוָ֔ה וְהַקָּהָ֖ל לְיִשְׂרָאֵ֑ל לְאֹ֖הֶל הָעֵדֽוּת׃ ,604958.0,לְהָבִ֞יא מִֽיהוּדָ֣ה וּמִֽירוּשָׁלִַ֗ם אֶת־מַשְׂאַת֙ מֹשֶׁ֣ה עֶֽבֶד־יְהוָ֔ה וְהַקָּהָ֖ל לְיִשְׂרָאֵ֑ל לְאֹ֖הֶל הָעֵדֽוּת׃ ,SubAdv,Q,infc,InfC,unknown,BW>[,הביא
418359,כִּ֤י עֲתַלְיָ֨הוּ֙ הַמִּרְשַׁ֔עַת ,604959.0,כִּ֤י עֲתַלְיָ֨הוּ֙ הַמִּרְשַׁ֔עַת ,SubAdv,N,Ø,CPen,,,,וְגַם֙ כָּל־קָדְשֵׁ֣י בֵית־יְהוָ֔ה עָשׂ֖וּ לַבְּעָלִֽים׃ ,604961.0,וְגַם֙ כָּל־קָדְשֵׁ֣י בֵית־יְהוָ֔ה עָשׂ֖וּ לַבְּעָלִֽים׃ ,Main,N,qtl,WxQ0,p3,<FH[,עשׂו
418370,בָּנֶ֥יהָ פָרְצ֖וּ אֶת־בֵּ֣ית הָאֱלֹהִ֑ים ,604960.0,בָּנֶ֥יהָ פָרְצ֖וּ אֶת־בֵּ֣ית הָאֱלֹהִ֑ים ,Main,N,qtl,XQtl,p3,PRY[,פרצו,,,,,,,,,,
418475,וַיְהִ֡י בְּעֵת֩ ,604971.0,וַיְהִ֡י בְּעֵת֩ ,Main,N,wayq,Way0,p3,HJH[,יהי,וַיַּֽאַסְפוּ־כֶ֖סֶף לָרֹֽב׃ ,604980.0,וַיַּֽאַסְפוּ־כֶ֖סֶף לָרֹֽב׃ ,Main,N,wayq,Way0,p3,>SP[,יאספו
418545,וּֽהֵבִ֣יאוּ לִפְנֵי֩ הַמֶּ֨לֶךְ וִֽיהֹויָדָ֜ע אֶת־שְׁאָ֣ר הַכֶּ֗סֶף ,604990.0,וּֽ,Main,N,Ø,Defc,,,,כְכַלֹּותָ֡ם ,604991.0,כְכַלֹּותָ֡ם ,SubAdv,N,infc,InfC,unknown,KLH[,כלותם
418608,וַיִּקְבְּרֻ֥הוּ בְעִיר־דָּוִ֖יד עִם־הַמְּלָכִ֑ים ,604999.0,וַיִּקְבְּרֻ֥הוּ בְעִיר־דָּוִ֖יד עִם־הַמְּלָכִ֑ים ,Main,N,wayq,Way0,p3,QBR[,יקברהו,,,,,,,,,,
418622,וַיִּזְקַ֧ן יְהֹויָדָ֛ע ,604995.0,וַיִּזְקַ֧ן יְהֹויָדָ֛ע ,Main,N,wayq,WayX,p3,ZQN[,יזקן,וַיִּֽשְׁתַּחֲו֖וּ לַמֶּ֑לֶךְ ,605002.0,וַיִּֽשְׁתַּחֲו֖וּ לַמֶּ֑לֶךְ ,Main,N,wayq,Way0,p3,XWH[,ישׁתחוו
418631,וְאַֽחֲרֵ֥י מֹות֙ יְהֹ֣ויָדָ֔ע בָּ֚אוּ שָׂרֵ֣י יְהוּדָ֔ה ,605001.0,וְאַֽחֲרֵ֥י מֹות֙ יְהֹ֣ויָדָ֔ע בָּ֚אוּ שָׂרֵ֣י יְהוּדָ֔ה ,Main,N,qtl,WxQX,p3,BW>[,באו,וַיַּֽעַזְב֗וּ אֶת־בֵּ֤ית יְהוָה֙ אֱלֹהֵ֣י אֲבֹותֵיהֶ֔ם ,605004.0,וַיַּֽעַזְב֗וּ אֶת־בֵּ֤ית יְהוָה֙ אֱלֹהֵ֣י אֲבֹותֵיהֶ֔ם ,Main,N,wayq,Way0,p3,<ZB[,יעזבו
418674,וַיָּעִ֥ידוּ בָ֖ם ,605009.0,וַיָּעִ֥ידוּ בָ֖ם ,Main,N,wayq,Way0,p3,<WD[,יעידו,,,,,,,,,,
418678,וַֽיְהִי־קֶ֗צֶף עַל־יְהוּדָה֙ וִיר֣וּשָׁלִַ֔ם בְּאַשְׁמָתָ֖ם זֹֽאת׃ ,605006.0,וַֽיְהִי־קֶ֗צֶף עַל־יְהוּדָה֙ וִיר֣וּשָׁלִַ֔ם בְּאַשְׁמָתָ֖ם זֹֽאת׃ ,Main,N,wayq,WayX,p3,HJH[,יהי,וַֽיַּעֲמֹ֖ד מֵעַ֣ל לָעָ֑ם ,605012.0,וַֽיַּעֲמֹ֖ד מֵעַ֣ל לָעָ֑ם ,Main,N,wayq,Way0,p3,<MD[,יעמד
418696,וַיֹּ֨אמֶר לָהֶ֜ם ,605013.0,וַיֹּ֨אמֶר לָהֶ֜ם ,Main,N,wayq,Way0,p3,>MR[,יאמר,לָמָה֩ אַתֶּ֨ם עֹבְרִ֜ים אֶת־מִצְוֹ֤ת יְהוָה֙ ,605015.0,לָמָה֩ אַתֶּ֨ם עֹבְרִ֜ים אֶת־מִצְוֹ֤ת יְהוָה֙ ,Main,Q,ptcp,Ptcp,unknown,<BR[,עברים
418709,וְלֹ֣א תַצְלִ֔יחוּ ,605016.0,וְלֹ֣א תַצְלִ֔יחוּ ,Main,Q,yqtl,WxY0,p2,YLX[,תצליחו,וַיַּֽעֲזֹ֥ב אֶתְכֶֽם׃ ,605018.0,וַיַּֽעֲזֹ֥ב אֶתְכֶֽם׃ ,Main,Q,wayq,Way0,p3,<ZB[,יעזב
418731,וַיִּרְגְּמֻ֥הוּ אֶ֖בֶן בְּמִצְוַ֣ת הַמֶּ֑לֶךְ בַּחֲצַ֖ר בֵּ֥ית יְהוָֽה׃ ,605020.0,וַיִּרְגְּמֻ֥הוּ אֶ֖בֶן בְּמִצְוַ֣ת הַמֶּ֑לֶךְ בַּחֲצַ֖ר בֵּ֥ית יְהוָֽה׃ ,Main,N,wayq,Way0,p3,RGM[,ירגמהו,אֲשֶׁ֨ר עָשָׂ֜ה יְהֹויָדָ֤ע אָבִיו֙ עִמֹּ֔ו ,605022.0,אֲשֶׁ֨ר עָשָׂ֜ה יְהֹויָדָ֤ע אָבִיו֙ עִמֹּ֔ו ,SubMod,N,qtl,xQtX,p3,<FH[,עשׂה
418738,וְלֹא־זָכַ֞ר יֹואָ֣שׁ הַמֶּ֗לֶךְ הַחֶ֨סֶד֙ ,605021.0,וְלֹא־זָכַ֞ר יֹואָ֣שׁ הַמֶּ֗לֶךְ הַחֶ֨סֶד֙ ,Main,N,qtl,WxQX,p3,ZKR[,זכר,,,,,,,,,,
418749,וַֽיַּהֲרֹ֖ג אֶת־בְּנֹ֑ו ,605023.0,וַֽיַּהֲרֹ֖ג אֶת־בְּנֹ֑ו ,Main,N,wayq,Way0,p3,HRG[,יהרג,יֵ֥רֶא יְהוָ֖ה ,605025.0,יֵ֥רֶא יְהוָ֖ה ,Main,Q,yqtl,ZYqX,p3,R>H[,ירא
418760,וַיְהִ֣י׀ לִתְקוּפַ֣ת הַשָּׁנָ֗ה ,605027.0,וַיְהִ֣י׀ לִתְקוּפַ֣ת הַשָּׁנָ֗ה ,Main,N,wayq,Way0,p3,HJH[,יהי,וַיָּבֹ֗אוּ אֶל־יְהוּדָה֙ וִיר֣וּשָׁלִַ֔ם ,605029.0,וַיָּבֹ֗אוּ אֶל־יְהוּדָה֙ וִיר֣וּשָׁלִַ֔ם ,Main,N,wayq,Way0,p3,BW>[,יבאו
418782,וַיַּשְׁחִ֛יתוּ אֶת־כָּל־שָׂרֵ֥י הָעָ֖ם מֵעָ֑ם ,605030.0,וַיַּשְׁחִ֛יתוּ אֶת־כָּל־שָׂרֵ֥י הָעָ֖ם מֵעָ֑ם ,Main,N,wayq,Way0,p3,CXT[,ישׁחיתו,,,,,,,,,,
418790,עָלָ֣ה עָלָיו֮ חֵ֣יל אֲרָם֒ ,605028.0,עָלָ֣ה עָלָיו֮ חֵ֣יל אֲרָם֒ ,Main,N,qtl,ZQtX,p3,<LH[,עלה,וַֽיהוָה֙ נָתַ֨ן בְּיָדָ֥ם חַ֨יִל֙ לָרֹ֣ב מְאֹ֔ד ,605033.0,וַֽיהוָה֙ נָתַ֨ן בְּיָדָ֥ם חַ֨יִל֙ לָרֹ֣ב מְאֹ֔ד ,Main,N,qtl,WXQt,p3,NTN[,נתן
418795,כִּי֩ בְמִצְעַ֨ר אֲנָשִׁ֜ים בָּ֣אוּ׀ חֵ֣יל אֲרָ֗ם ,605032.0,כִּי֩ בְמִצְעַ֨ר אֲנָשִׁ֜ים בָּ֣אוּ׀ חֵ֣יל אֲרָ֗ם ,SubAdv,N,qtl,xQtX,p3,BW>[,באו,,,,,,,,,,
418803,כִּי֩ בְמִצְעַ֨ר אֲנָשִׁ֜ים בָּ֣אוּ׀ חֵ֣יל אֲרָ֗ם ,605032.0,כִּי֩ בְמִצְעַ֨ר אֲנָשִׁ֜ים בָּ֣אוּ׀ חֵ֣יל אֲרָ֗ם ,SubAdv,N,qtl,xQtX,p3,BW>[,באו,וְאֶת־יֹואָ֖שׁ עָשׂ֥וּ שְׁפָטִֽים׃ ,605035.0,וְאֶת־יֹואָ֖שׁ עָשׂ֥וּ שְׁפָטִֽים׃ ,Main,N,qtl,WxQ0,p3,<FH[,עשׂו
418811,כִּ֣י עָֽזְב֔וּ אֶת־יְהוָ֖ה אֱלֹהֵ֣י אֲבֹותֵיהֶ֑ם ,605034.0,כִּ֣י עָֽזְב֔וּ אֶת־יְהוָ֖ה אֱלֹהֵ֣י אֲבֹותֵיהֶ֑ם ,SubAdv,N,qtl,xQt0,p3,<ZB[,עזבו,,,,,,,,,,
418818,בְלֶכְתָּ֣ם מִמֶּ֗נּוּ ,605037.0,בְלֶכְתָּ֣ם מִמֶּ֗נּוּ ,SubAdv,N,infc,InfC,unknown,HLK[,לכתם,,,,,,,,,,
418823,וּהִתְקַשְּׁר֨וּ עָלָ֜יו עֲבָדָ֗יו בִּדְמֵי֙ בְּנֵי֙ יְהֹויָדָ֣ע הַכֹּהֵ֔ן ,605036.0,וּ,Main,N,Ø,Defc,,,,בְלֶכְתָּ֣ם מִמֶּ֗נּוּ ,605037.0,בְלֶכְתָּ֣ם מִמֶּ֗נּוּ ,SubAdv,N,infc,InfC,unknown,HLK[,לכתם
418845,וַֽיִּקְבְּרֻ֨הוּ֙ בְּעִ֣יר דָּוִ֔יד ,605042.0,וַֽיִּקְבְּרֻ֨הוּ֙ בְּעִ֣יר דָּוִ֔יד ,Main,N,wayq,Way0,p3,QBR[,יקברהו,,,,,,,,,,
418894,,,,,,,,,,,וְעֶשְׂרִ֣ים וָתֵ֨שַׁע֙ שָׁנָ֔ה מָלַ֖ךְ בִּירוּשָׁלִָ֑ם ,605053.0,וְעֶשְׂרִ֣ים וָתֵ֨שַׁע֙ שָׁנָ֔ה מָלַ֖ךְ בִּירוּשָׁלִָ֑ם ,Main,?,qtl,WxQ0,p3,MLK[,מלך
418901,בֶּן־עֶשְׂרִ֨ים וְחָמֵ֤שׁ שָׁנָה֙ מָלַ֣ךְ אֲמַצְיָ֔הוּ ,605052.0,בֶּן־עֶשְׂרִ֨ים וְחָמֵ֤שׁ שָׁנָה֙ מָלַ֣ךְ אֲמַצְיָ֔הוּ ,Main,?,qtl,xQtX,p3,MLK[,מלך,,,,,,,,,,
418926,וַיְהִ֕י ,605058.0,וַיְהִ֕י ,Main,N,wayq,Way0,p3,HJH[,יהי,,,,,,,,,,
418944,וַֽיַּהֲרֹג֙ אֶת־עֲבָדָ֔יו ,605060.0,וַֽיַּהֲרֹג֙ אֶת־עֲבָדָ֔יו ,Main,N,wayq,Way0,p3,HRG[,יהרג,כִּ֣י ,605063.0,כִּ֣י ,SubAdv,N,Ø,NmCl,,,
418956,כַכָּת֣וּב בַּתֹּורָ֡ה בְּסֵ֣פֶר מֹשֶׁה֩ ,605064.0,כַכָּת֣וּב בַּתֹּורָ֡ה בְּסֵ֣פֶר מֹשֶׁה֩ ,SubAdv,N,ptcp,Ptcp,unknown,KTB[,כתוב,,,,,,,,,,
419037,וַיִּשְׂכֹּ֣ר מִיִּשְׂרָאֵ֗ל מֵ֥אָה אֶ֛לֶף גִּבֹּ֥ור חָ֖יִל בְּמֵאָ֥ה כִכַּר־כָּֽסֶף׃ ,605078.0,וַיִּשְׂכֹּ֣ר מִיִּשְׂרָאֵ֗ל מֵ֥אָה אֶ֛לֶף גִּבֹּ֥ור חָ֖יִל בְּמֵאָ֥ה כִכַּר־כָּֽסֶף׃ ,Main,N,wayq,Way0,p3,FKR[,ישׂכר,לֵאמֹ֔ר ,605080.0,לֵאמֹ֔ר ,SubAdv,N,infc,InfC,unknown,>MR[,אמר
419097,לַּעֲשֹׂות֙ לִמְאַ֣ת הַכִּכָּ֔ר ,605093.0,לַּעֲשֹׂות֙ לִמְאַ֣ת הַכִּכָּ֔ר ,SubAdv,Q,infc,InfC,unknown,<FH[,עשׂות,,,,,,,,,,
419122,וַיַּבְדִּילֵ֣ם אֲמַצְיָ֗הוּ לְהַגְּדוּד֙ ,605098.0,וַיַּבְדִּילֵ֣ם אֲמַצְיָ֗הוּ לְהַגְּדוּד֙ ,Main,N,wayq,WayX,p3,BDL[,יבדילם,,,,,,,,,,
419145,וַיִּקְבֹּ֤ץ אֲמַצְיָ֨הוּ֙ אֶת־יְהוּדָ֔ה ,605072.0,וַיִּקְבֹּ֤ץ אֲמַצְיָ֨הוּ֙ אֶת־יְהוּדָ֔ה ,Main,N,wayq,WayX,p3,QBY[,יקבץ,וַיִּנְהַג֙ אֶת־עַמֹּ֔ו ,605104.0,וַיִּנְהַג֙ אֶת־עַמֹּ֔ו ,Main,N,wayq,Way0,p3,NHG[,ינהג
419166,וַיַּ֥ךְ אֶת־בְּנֵי־שֵׂעִ֖יר עֲשֶׂ֥רֶת אֲלָפִֽים׃ ,605106.0,וַיַּ֥ךְ אֶת־בְּנֵי־שֵׂעִ֖יר עֲשֶׂ֥רֶת אֲלָפִֽים׃ ,Main,N,wayq,Way0,p3,NKH[,יך,וַיְבִיא֖וּם לְרֹ֣אשׁ הַסָּ֑לַע ,605108.0,וַיְבִיא֖וּם לְרֹ֣אשׁ הַסָּ֑לַע ,Main,N,wayq,Way0,p3,BW>[,יביאום
419183,וַיַּשְׁלִיכ֛וּם מֵֽרֹאשׁ־הַסֶּ֖לַע ,605109.0,וַיַּשְׁלִיכ֛וּם מֵֽרֹאשׁ־הַסֶּ֖לַע ,Main,N,wayq,Way0,p3,CLK[,ישׁליכום,,,,,,,,,,
419189,וּבְנֵ֣י הַגְּד֗וּד ,605111.0,וּבְנֵ֣י הַגְּד֗וּד ,Main,N,Ø,CPen,,,,מִלֶּ֤כֶת עִמֹּו֙ לַמִּלְחָמָ֔ה ,605113.0,מִלֶּ֤כֶת עִמֹּו֙ לַמִּלְחָמָ֔ה ,SubAdv,N,infc,InfC,unknown,HLK[,לכת
419257,וַיֹּ֣אמֶר לֹ֗ו ,605126.0,וַיֹּ֣אמֶר לֹ֗ו ,Main,N,wayq,Way0,p3,>MR[,יאמר,אֲשֶׁ֛ר לֹא־הִצִּ֥ילוּ אֶת־עַמָּ֖ם מִיָּדֶֽךָ׃ ,605128.0,אֲשֶׁ֛ר לֹא־הִצִּ֥ילוּ אֶת־עַמָּ֖ם מִיָּדֶֽךָ׃ ,SubMod,Q,qtl,xQt0,p3,NYL[,הצילו
419264,לָ֤מָּה דָרַ֨שְׁתָּ֙ אֶת־אֱלֹהֵ֣י הָעָ֔ם ,605127.0,לָ֤מָּה דָרַ֨שְׁתָּ֙ אֶת־אֱלֹהֵ֣י הָעָ֔ם ,Main,Q,qtl,xQt0,p2,DRC[,דרשׁת,,,,,,,,,,
419283,וַיֹּ֤אמֶר לֹו֙ ,605131.0,וַיֹּ֤אמֶר לֹו֙ ,Main,N,wayq,Way0,p3,>MR[,יאמר,חֲדַל־לְךָ֖ ,605133.0,חֲדַל־לְךָ֖ ,Main,Q,impv,ZIm0,p2,XDL[,חדל
419294,וַיֹּ֨אמֶר֙ ,605136.0,וַיֹּ֨אמֶר֙ ,Main,N,wayq,Way0,p3,>MR[,יאמר,כִּֽי־יָעַ֤ץ אֱלֹהִים֙ ,605138.0,כִּֽי־יָעַ֤ץ אֱלֹהִים֙ ,SubArg,Q,qtl,xQtX,p3,J<Y[,יעץ
419296,יָדַ֗עְתִּי ,605137.0,יָדַ֗עְתִּי ,Main,Q,qtl,ZQt0,p1,JD<[,ידעתי,לְהַשְׁחִיתֶ֔ךָ ,605139.0,לְהַשְׁחִיתֶ֔ךָ ,SubAdv,Q,infc,InfC,unknown,CXT[,השׁחיתך
419301,כִּֽי־יָעַ֤ץ אֱלֹהִים֙ ,605138.0,כִּֽי־יָעַ֤ץ אֱלֹהִים֙ ,SubArg,Q,qtl,xQtX,p3,J<Y[,יעץ,וְלֹ֥א שָׁמַ֖עְתָּ לַעֲצָתִֽי׃ פ ,605141.0,וְלֹ֥א שָׁמַ֖עְתָּ לַעֲצָתִֽי׃ פ ,Main,Q,qtl,WxQ0,p2,CM<[,שׁמעת
419305,כִּֽי־עָשִׂ֣יתָ זֹּ֔את ,605140.0,כִּֽי־עָשִׂ֣יתָ זֹּ֔את ,SubAdv,Q,qtl,xQt0,p2,<FH[,עשׂית,,,,,,,,,,
419345,הַחֹ֜וחַ שָׁ֠לַח אֶל־הָאֶ֜רֶז ,605149.0,הַחֹ֜וחַ ,Main,Q,Ø,Defc,,,,אֲשֶׁ֤ר בַּלְּבָנֹון֙ ,605152.0,אֲשֶׁ֤ר בַּלְּבָנֹון֙ ,SubMod,Q,Ø,NmCl,,,
419376,הַחֹ֜וחַ שָׁ֠לַח אֶל־הָאֶ֜רֶז ,605149.0,הַחֹ֜וחַ ,Main,Q,Ø,Defc,,,,הִנֵּ֤ה הִכִּ֨יתָ֙ אֶת־אֱדֹ֔ום ,605159.0,הִנֵּ֤ה הִכִּ֨יתָ֙ אֶת־אֱדֹ֔ום ,Main,Q,qtl,xQt0,p2,NKH[,הכית
419378,אָמַ֗רְתָּ ,605158.0,אָמַ֗רְתָּ ,Main,Q,qtl,ZQt0,p2,>MR[,אמרת,,,,,,,,,,
419402,וַ֠יִּשְׁלַח אֶל־יֹואָ֨שׁ בֶּן־יְהֹואָחָ֧ז בֶּן־יֵה֛וּא מֶ֥לֶךְ יִשְׂרָאֵ֖ל ,605143.0,וַ֠יִּשְׁלַח אֶל־יֹואָ֨שׁ בֶּן־יְהֹואָחָ֧ז בֶּן־יֵה֛וּא מֶ֥לֶךְ יִשְׂרָאֵ֖ל ,Main,N,wayq,Way0,p3,CLX[,ישׁלח,כִּ֤י מֵהָֽאֱלֹהִים֙ הִ֔יא ,605167.0,כִּ֤י מֵהָֽאֱלֹהִים֙ הִ֔יא ,SubAdv,N,Ø,NmCl,,,
419414,לְמַ֖עַן תִּתָּ֣ם בְּיָ֑ד ,605168.0,לְמַ֖עַן תִּתָּ֣ם בְּיָ֑ד ,SubAdv,N,infc,InfC,unknown,NTN[,תתם,,,,,,,,,,
419456,וַיַּ֨עַל יֹואָ֤שׁ מֶֽלֶךְ־יִשְׂרָאֵל֙ ,605170.0,וַיַּ֨עַל יֹואָ֤שׁ מֶֽלֶךְ־יִשְׂרָאֵל֙ ,Main,N,wayq,WayX,p3,<LH[,יעל,וַיְבִיאֵ֨הוּ֙ יְר֣וּשָׁלִַ֔ם ,605177.0,וַיְבִיאֵ֨הוּ֙ יְר֣וּשָׁלִַ֔ם ,Main,N,wayq,Way0,p3,BW>[,יביאהו
419554,וּמֵעֵ֗ת ,605188.0,וּמֵעֵ֗ת ,Main,?,Ø,NmCl,,,,,,,,,,,,,
419608,וַיִּקְח֞וּ כָּל־עַ֤ם יְהוּדָה֙ אֶת־עֻזִּיָּ֔הוּ ,605196.0,וַיִּקְח֞וּ כָּל־עַ֤ם יְהוּדָה֙ אֶת־עֻזִּיָּ֔הוּ ,Main,N,wayq,WayX,p3,LQX[,יקחו,וַיְשִׁיבֶ֖הָ לִֽיהוּדָ֑ה ,605200.0,וַיְשִׁיבֶ֖הָ לִֽיהוּדָ֑ה ,Main,N,wayq,Way0,p3,CWB[,ישׁיבה
419633,בֶּן־שֵׁ֨שׁ עֶשְׂרֵ֤ה שָׁנָה֙ עֻזִּיָּ֣הוּ ,605202.0,בֶּן־שֵׁ֨שׁ עֶשְׂרֵ֤ה שָׁנָה֙ עֻזִּיָּ֣הוּ ,Main,N,Ø,NmCl,,,,,,,,,,,,,
419652,וַיַּ֥עַשׂ כְּכֹ֥ל ,605208.0,כְּכֹ֥ל ,Main,N,Ø,Defc,,,,,,,,,,,,,
419675,וּבִימֵי֙ הִצְלִיחֹ֖ו הָאֱלֹהִֽים׃ ס ,605214.0,וּבִימֵי֙ ,Main,N,Ø,Defc,,,,,,,,,,,,,
419739,וַיֵּ֤לֶךְ שְׁמֹו֙ ,605225.0,וַיֵּ֤לֶךְ שְׁמֹו֙ ,Main,N,wayq,WayX,p3,HLK[,ילך,,,,,,,,,,
419777,וַיַּחְצֹב֙ בֹּרֹ֣ות רַבִּ֔ים ,605231.0,וַיַּחְצֹב֙ בֹּרֹ֣ות רַבִּ֔ים ,Main,N,wayq,Way0,p3,XYB[,יחצב,,,,,,,,,,
419800,אִכָּרִ֣ים וְכֹֽרְמִ֗ים בֶּהָרִים֙ וּבַכַּרְמֶ֔ל ,605234.0,אִכָּרִ֣ים וְכֹֽרְמִ֗ים בֶּהָרִים֙ וּבַכַּרְמֶ֔ל ,Main,N,Ø,NmCl,,,,,,,,,,,,,
419925,וַיֵּצֵ֤א שְׁמֹו֙ עַד־לְמֵ֣רָחֹ֔וק ,605248.0,וַיֵּצֵ֤א שְׁמֹו֙ עַד־לְמֵ֣רָחֹ֔וק ,Main,N,wayq,WayX,p3,JY>[,יצא,לְהֵעָזֵ֖ר ,605250.0,לְהֵעָזֵ֖ר ,SubAdv,N,infc,InfC,unknown,<ZR[,העזר
419930,כִּֽי־הִפְלִ֥יא ,605249.0,כִּֽי־הִפְלִ֥יא ,SubAdv,N,qtl,xQt0,p3,PL>[,הפליא,,,,,,,,,,
419934,וַיְהִי֙ ,605210.0,וַיְהִי֙ ,Main,N,wayq,Way0,p3,HJH[,יהי,עַד־לְהַשְׁחִ֔ית ,605253.0,עַד־לְהַשְׁחִ֔ית ,SubAdv,N,infc,InfC,unknown,CXT[,השׁחית
