bhsa_node,mother_clause,mother_cl_atom,mother_clause_atom,mother_rela,mother_domain2,mother_verbtype,mother_type,mother_verb_ps,mother_verb_lex,mother_verbplain,mother_intertext,daught_clause,daught_cl_atom,daught_clause_atom,daught_rela,daught_domain2,daught_verbtype,daught_type,daught_verb_ps,daught_verb_lex,daught_verbplain,daught_intertext
223571,יְשֻׂשׂ֥וּם מִדְבָּ֖ר וְצִיָּ֑ה ,560180,יְשֻׂשׂ֥וּם מִדְבָּ֖ר וְצִיָּ֑ה ,Main,D,yqtl,ZYqX,p3,FWF[,ישׂשׂום,יְשֻׂשׂ֥וּם מִדְבָּ֖ר וְצִיָּ֑ה ,וְתִפְרַ֖ח כַּחֲבַצָּֽלֶת׃ ,560182,וְתִפְרַ֖ח כַּחֲבַצָּֽלֶת׃ ,Main,D,yqtl,WYq0,p3,PRX[,תפרח,וְתִפְרַ֖ח כַּחֲבַצָּֽלֶת׃ 
223580,פָּרֹ֨חַ תִּפְרַ֜ח ,560183,פָּרֹ֨חַ תִּפְרַ֜ח ,Main,D,yqtl,xYq0,p3,PRX[,תפרח,פָּרֹ֨חַ תִּפְרַ֜ח ,וְרַנֵּ֔ן ,560185,וְרַנֵּ֔ן ,Main,D,infa,InfA,unknown,RNN[,רנן,וְרַנֵּ֔ן 
223625,ה֥וּא יָבֹ֖וא ,560194,ה֥וּא יָבֹ֖וא ,Main,Q,yqtl,XYqt,p3,BW>[,יבוא,ה֥וּא יָבֹ֖וא ,,,,,,,,,,,
225367,וְיִמְרְח֥וּ עַֽל־הַשְּׁחִ֖ין ,560577,וְיִמְרְח֥וּ עַֽל־הַשְּׁחִ֖ין ,Main,Q,yqtl,WYq0,p3,MRX[,ימרחו,וְיִמְרְח֥וּ עַֽל־הַשְּׁחִ֖ין ,,,,,,,,,,,
228558,עִבְרִ֥י נְהָרֹֽות׃ ,561551,עִבְרִ֥י נְהָרֹֽות׃ ,Main,Q,impv,ZIm0,p2,<BR[,עברי,עִבְרִ֥י נְהָרֹֽות׃ ,גַּ֥ם תֵּרָאֶ֖ה חֶרְפָּתֵ֑ךְ ,561553,גַּ֥ם תֵּרָאֶ֖ה חֶרְפָּתֵ֑ךְ ,Main,Q,yqtl,xYqX,p3,R>H[,תראה,גַּ֥ם תֵּרָאֶ֖ה חֶרְפָּתֵ֑ךְ 
231117,שִׁמְע֖וּ ,562299,שִׁמְע֖וּ ,Main,Q,impv,ZIm0,p2,CM<[,שׁמעו,שִׁמְע֖וּ ,וְאֶכְרְתָ֤ה לָכֶם֙ בְּרִ֣ית עֹולָ֔ם חַֽסְדֵ֥י דָוִ֖ד הַנֶּאֱמָנִֽים׃ ,562301,וְאֶכְרְתָ֤ה לָכֶם֙ בְּרִ֣ית עֹולָ֔ם חַֽסְדֵ֥י דָוִ֖ד הַנֶּאֱמָנִֽים׃ ,Main,Q,cohoF,WYq0,p1,KRT[,אכרתה,וְאֶכְרְתָ֤ה לָכֶם֙ בְּרִ֣ית עֹולָ֔ם חַֽסְדֵ֥י דָוִ֖ד הַנֶּאֱמָנִֽים׃ 
231172,וְאִ֥ישׁ אָ֖וֶן מַחְשְׁבֹתָ֑יו ,562315,וְאִ֥ישׁ אָ֖וֶן מַחְשְׁבֹתָ֑יו ,Main,Q,Ø,Ellp,,,,וְאִ֥ישׁ אָ֖וֶן מַחְשְׁבֹתָ֑יו ,וִֽירַחֲמֵ֔הוּ ,562317,וִֽירַחֲמֵ֔הוּ ,Main,Q,yqtl,WYq0,p3,RXM[,ירחמהו,וִֽירַחֲמֵ֔הוּ 
233192,שֹׂ֧ושׂ אָשִׂ֣ישׂ בַּֽיהוָ֗ה ,562845,שֹׂ֧ושׂ אָשִׂ֣ישׂ בַּֽיהוָ֗ה ,Main,Q,yqtl,xYq0,p1,FWF[,אשׂישׂ,שֹׂ֧ושׂ אָשִׂ֣ישׂ בַּֽיהוָ֗ה ,,,,,,,,,,,
239604,מִֽי־הָאִ֤ישׁ הֶֽחָכָם֙ ,564465,מִֽי־הָאִ֤ישׁ הֶֽחָכָם֙ ,Main,Q,Ø,NmCl,,,,מִֽי־הָאִ֤ישׁ הֶֽחָכָם֙ ,,,,,,,,,,,
240953,כִּ֧י גַם־אַחֶ֣יךָ וּבֵית־אָבִ֗יךָ ,564790,כִּ֧י גַם־אַחֶ֣יךָ וּבֵית־אָבִ֗יךָ ,SubAdv,Q,Ø,CPen,,,,כִּ֧י גַם־אַחֶ֣יךָ וּבֵית־אָבִ֗יךָ גַּם־הֵ֨מָּה֙ בָּ֣גְדוּ בָ֔ךְ גַּם־הֵ֛מָּה קָרְא֥וּ אַחֲרֶ֖יךָ מָלֵ֑א ,כִּֽי־יְדַבְּר֥וּ אֵלֶ֖יךָ טֹובֹֽות׃ ס ,564794,כִּֽי־יְדַבְּר֥וּ אֵלֶ֖יךָ טֹובֹֽות׃ ס ,SubAdv,Q,yqtl,xYq0,p3,DBR[,ידברו,כִּֽי־יְדַבְּר֥וּ אֵלֶ֖יךָ טֹובֹֽות׃ ס 
241342,הָעָם֩ הַזֶּ֨ה הָרָ֜ע ,564881,הָעָם֩ הַזֶּ֨ה הָרָ֜ע ,Main,Q,Ø,CPen,,,,הָעָם֩ הַזֶּ֨ה הָרָ֜ע הַֽמֵּאֲנִ֣ים׀ לִשְׁמֹ֣ועַ אֶת־דְּבָרַ֗י הַהֹֽלְכִים֙ בִּשְׁרִר֣וּת לִבָּ֔ם וַיֵּלְכ֗וּ אַֽחֲרֵי֙ אֱלֹהִ֣ים אֲחֵרִ֔ים לְעָבְדָ֖ם וּלְהִשְׁתַּחֲוֹ֣ת לָהֶ֑ם ,אֲשֶׁ֥ר לֹא־יִצְלַ֖ח לַכֹּֽל׃ ,564889,אֲשֶׁ֥ר לֹא־יִצְלַ֖ח לַכֹּֽל׃ ,SubMod,Q,yqtl,xYq0,p3,YLX[,יצלח,אֲשֶׁ֥ר לֹא־יִצְלַ֖ח לַכֹּֽל׃ 
242716,וְאַל־תֵּלֵ֣ךְ ,565222,וְאַל־תֵּלֵ֣ךְ ,Main,Q,yqtl,WxY0,p2,HLK[,תלך,וְאַל־תֵּלֵ֣ךְ לִסְפֹּ֔וד ,,,,,,,,,,,
244856,יֹ֛ום ,565681,יֹ֛ום ,Main,N,Ø,CPen,,,,יֹ֛ום אֲשֶׁר־יְלָדַ֥תְנִי אִמִּ֖י ,,,,,,,,,,,
246302,כִּ֣י מִ֤י עָמַד֙ בְּסֹ֣וד יְהוָ֔ה ,565999,כִּ֣י מִ֤י עָמַד֙ בְּסֹ֣וד יְהוָ֔ה ,SubAdv,Q,qtl,XQtl,p3,<MD[,עמד,כִּ֣י מִ֤י עָמַד֙ בְּסֹ֣וד יְהוָ֔ה ,וְיִשְׁמַ֣ע אֶת־דְּבָרֹ֑ו ,566001,וְיִשְׁמַ֣ע אֶת־דְּבָרֹ֑ו ,Main,Q,yqtl,WYq0,p3,CM<[,ישׁמע,וְיִשְׁמַ֣ע אֶת־דְּבָרֹ֑ו 
249202,כֵּ֖ן יַעֲשֶׂ֣ה יְהוָ֑ה ,566522,כֵּ֖ן יַעֲשֶׂ֣ה יְהוָ֑ה ,Main,Q,yqtl,xYqX,p3,<FH[,יעשׂה,כֵּ֖ן יַעֲשֶׂ֣ה יְהוָ֑ה ,אֲשֶׁ֣ר נִבֵּ֗אתָ ,566524,אֲשֶׁ֣ר נִבֵּ֗אתָ ,SubMod,Q,qtl,xQt0,p2,NB>[,נבאת,אֲשֶׁ֣ר נִבֵּ֗אתָ 
256162,וְיִ֥יטַב לְךָ֖ ,567859,וְיִ֥יטַב לְךָ֖ ,Main,Q,yqtl,WYq0,p3,JVB[,ייטב,וְיִ֥יטַב לְךָ֖ ,,,,,,,,,,,
256625,קָחֶ֗נּוּ ,567939,קָחֶ֗נּוּ ,Main,Q,impv,ZIm0,p2,LQX[,קחנו,קָחֶ֗נּוּ וְעֵינֶ֨יךָ֙ שִׂ֣ים עָלָ֔יו ,כִּ֗י כֵּ֖ן עֲשֵׂ֥ה עִמֹּֽו׃ ,567942,כִּ֗י ,SubAdv,Q,Ø,Defc,,,,כִּ֗י 
257850,וְהִתְפַּלֵּ֤ל בַּעֲדֵ֨נוּ֙ אֶל־יְהוָ֣ה אֱלֹהֶ֔יךָ בְּעַ֖ד כָּל־הַשְּׁאֵרִ֣ית הַזֹּ֑את ,568162,וְהִתְפַּלֵּ֤ל בַּעֲדֵ֨נוּ֙ אֶל־יְהוָ֣ה אֱלֹהֶ֔יךָ בְּעַ֖ד כָּל־הַשְּׁאֵרִ֣ית הַזֹּ֑את ,Main,Q,impv,WIm0,p2,PLL[,התפלל,וְהִתְפַּלֵּ֤ל בַּעֲדֵ֨נוּ֙ אֶל־יְהוָ֣ה אֱלֹהֶ֔יךָ בְּעַ֖ד כָּל־הַשְּׁאֵרִ֣ית הַזֹּ֑את כִּֽי־נִשְׁאַ֤רְנוּ מְעַט֙ מֵֽהַרְבֵּ֔ה כַּאֲשֶׁ֥ר עֵינֶ֖יךָ רֹאֹ֥ות אֹתָֽנוּ׃ ,אֲשֶׁ֣ר נֵֽלֶךְ־בָּ֑הּ ,568166,אֲשֶׁ֣ר נֵֽלֶךְ־בָּ֑הּ ,SubMod,Q,yqtl,xYq0,p1,HLK[,נלך,אֲשֶׁ֣ר נֵֽלֶךְ־בָּ֑הּ 
257900,וְהֵ֨מָּה֙ אָמְר֣וּ אֶֽל־יִרְמְיָ֔הוּ ,568177,וְהֵ֨מָּה֙ אָמְר֣וּ אֶֽל־יִרְמְיָ֔הוּ ,Main,N,qtl,WXQt,p3,>MR[,אמרו,וְהֵ֨מָּה֙ אָמְר֣וּ אֶֽל־יִרְמְיָ֔הוּ ,אִם־לֹ֡א כֵּ֥ן נַעֲשֶֽׂה׃ ,568179,אִם־לֹ֡א ,SubAdv,Q,Ø,Defc,,,,אִם־לֹ֡א 
262358,סָלּ֥וּהָ כְמֹו־עֲרֵמִ֖ים ,569194,סָלּ֥וּהָ כְמֹו־עֲרֵמִ֖ים ,Main,Q,impv,ZIm0,p2,SLL[,סלוה,סָלּ֥וּהָ כְמֹו־עֲרֵמִ֖ים וְהַחֲרִימ֑וּהָ ,,,,,,,,,,,
262403,חֲנ֧וּ עָלֶ֣יהָ סָבִ֗יב ,569205,חֲנ֧וּ עָלֶ֣יהָ סָבִ֗יב ,Main,Q,impv,ZIm0,p2,XNH[,חנו,חֲנ֧וּ עָלֶ֣יהָ סָבִ֗יב ,,,,,,,,,,,
265474,שְׁמַע֙ ,569846,שְׁמַע֙ ,Main,Q,impv,ZIm0,p2,CM<[,שׁמע,שְׁמַע֙ אֵ֤ת אֲשֶׁר־אֲנִי֙ מְדַבֵּ֣ר אֵלֶ֔יךָ ,,,,,,,,,,,
265558,בֶּן־אָדָם֙ ,569870,בֶּן־אָדָם֙ ,Main,Q,Ø,Voct,,,,בֶּן־אָדָם֙ ,וּמֵעֶ֣יךָ תְמַלֵּ֔א אֵ֚ת הַמְּגִלָּ֣ה הַזֹּ֔את ,569872,וּמֵעֶ֣יךָ תְמַלֵּ֔א אֵ֚ת הַמְּגִלָּ֣ה הַזֹּ֔את ,Main,Q,yqtl,WxY0,p2,ML>[,תמלא,וּמֵעֶ֣יךָ תְמַלֵּ֔א אֵ֚ת הַמְּגִלָּ֣ה הַזֹּ֔את 
268210,עִבְר֥וּ בָעִ֛יר אַחֲרָ֖יו ,570471,עִבְר֥וּ בָעִ֛יר אַחֲרָ֖יו ,Main,Q,impv,ZIm0,p2,<BR[,עברו,עִבְר֥וּ בָעִ֛יר אַחֲרָ֖יו וְהַכּ֑וּ ,וְאַל־תַּחְמֹֽלוּ׃ ,570474,וְאַל־תַּחְמֹֽלוּ׃ ,Main,Q,yqtl,WxY0,p2,XML[,תחמלו,וְאַל־תַּחְמֹֽלוּ׃ 
288695,רַב־לָכֶם֙ ,574986,רַב־לָכֶם֙ ,Main,Q,Ø,AjCl,,,,רַב־לָכֶם֙ נְשִׂיאֵ֣י יִשְׂרָאֵ֔ל חָמָ֤ס וָשֹׁד֙ הָסִ֔ירוּ וּמִשְׁפָּ֥ט וּצְדָקָ֖ה עֲשׂ֑וּ הָרִ֤ימוּ גְרֻשֹֽׁתֵיכֶם֙ מֵעַ֣ל עַמִּ֔י נְאֻ֖ם אֲדֹנָ֥י יְהוִֽה׃ ,הָאֵיפָ֣ה וְהַבַּ֗ת תֹּ֤כֶן אֶחָד֙ יִֽהְיֶ֔ה ,574993,הָאֵיפָ֣ה וְהַבַּ֗ת תֹּ֤כֶן אֶחָד֙ יִֽהְיֶ֔ה ,Main,Q,yqtl,XYqt,p3,HJH[,יהיה,הָאֵיפָ֣ה וְהַבַּ֗ת תֹּ֤כֶן אֶחָד֙ יִֽהְיֶ֔ה 
291167,רִ֔יבוּ ,575416,רִ֔יבוּ ,Main,Q,impv,ZIm0,p2,RJB[,ריבו,רִ֔יבוּ כִּֽי־הִיא֙ לֹ֣א אִשְׁתִּ֔י וְאָנֹכִ֖י לֹ֣א אִישָׁ֑הּ ,וְנַאֲפוּפֶ֖יהָ מִבֵּ֥ין שָׁדֶֽיהָ׃ ,575420,וְנַאֲפוּפֶ֖יהָ מִבֵּ֥ין שָׁדֶֽיהָ׃ ,Main,Q,Ø,Ellp,,,,וְנַאֲפוּפֶ֖יהָ מִבֵּ֥ין שָׁדֶֽיהָ׃ 
291758,שִׁמְע֥וּ דְבַר־יְהוָ֖ה ,575529,שִׁמְע֥וּ דְבַר־יְהוָ֖ה ,Main,Q,impv,ZIm0,p2,CM<[,שׁמעו,שִׁמְע֥וּ דְבַר־יְהוָ֖ה בְּנֵ֣י יִשְׂרָאֵ֑ל כִּ֣י רִ֤יב לַֽיהוָה֙ עִם־יֹושְׁבֵ֣י הָאָ֔רֶץ כִּ֠י אֵין־אֱמֶ֧ת וְֽאֵין־חֶ֛סֶד וְאֵֽין־דַּ֥עַת אֱלֹהִ֖ים בָּאָֽרֶץ׃ אָלֹ֣ה וְכַחֵ֔שׁ וְרָצֹ֥חַ וְגָנֹ֖ב וְנָאֹ֑ף פָּרָ֕צוּ וְדָמִ֥ים בְּדָמִ֖ים נָגָֽעוּ׃ עַל־כֵּ֣ן׀ תֶּאֱבַ֣ל הָאָ֗רֶץ וְאֻמְלַל֙ כָּל־יֹושֵׁ֣ב בָּ֔הּ בְּחַיַּ֥ת הַשָּׂדֶ֖ה וּבְעֹ֣וף הַשָּׁמָ֑יִם וְגַם־דְּגֵ֥י הַיָּ֖ם יֵאָסֵֽפוּ׃ ,וְאַל־יֹוכַ֣ח אִ֑ישׁ ,575548,וְאַל־יֹוכַ֣ח אִ֑ישׁ ,Main,Q,jussF,WxYX,p3,JKX[,יוכח,וְאַל־יֹוכַ֣ח אִ֑ישׁ 
291761,אַ֥ךְ אִ֛ישׁ אַל־יָרֵ֖ב ,575547,אַ֥ךְ אִ֛ישׁ אַל־יָרֵ֖ב ,Main,Q,jussF,XYqt,p3,RJB[,ירב,אַ֥ךְ אִ֛ישׁ אַל־יָרֵ֖ב ,,,,,,,,,,,
293993,יִפְרַ֖ח כַּשֹּֽׁושַׁנָּ֑ה ,576175,יִפְרַ֖ח כַּשֹּֽׁושַׁנָּ֑ה ,Main,Q,yqtl,ZYq0,p3,PRX[,יפרח,יִפְרַ֖ח כַּשֹּֽׁושַׁנָּ֑ה ,,,,,,,,,,,
294001,יֵֽלְכוּ֙ יֹֽנְקֹותָ֔יו ,576177,יֵֽלְכוּ֙ יֹֽנְקֹותָ֔יו ,Main,Q,yqtl,ZYqX,p3,HLK[,ילכו,יֵֽלְכוּ֙ יֹֽנְקֹותָ֔יו ,וְרֵ֥יחַֽ לֹ֖ו כַּלְּבָנֹֽון׃ ,576179,וְרֵ֥יחַֽ לֹ֖ו כַּלְּבָנֹֽון׃ ,Main,Q,Ø,NmCl,,,,וְרֵ֥יחַֽ לֹ֖ו כַּלְּבָנֹֽון׃ 
294048,מִ֤י חָכָם֙ ,576191,מִ֤י חָכָם֙ ,Main,Q,Ø,AjCl,,,,מִ֤י חָכָם֙ ,,,,,,,,,,,
296735,לְמַ֣עַן תִּֽחְי֑וּ ,576819,לְמַ֣עַן תִּֽחְי֑וּ ,SubAdv,Q,yqtl,xYq0,p2,XJH[,תחיו,לְמַ֣עַן תִּֽחְי֑וּ ,כַּאֲשֶׁ֥ר אֲמַרְתֶּֽם׃ ,576821,כַּאֲשֶׁ֥ר אֲמַרְתֶּֽם׃ ,SubAdv,Q,qtl,xQt0,p2,>MR[,אמרתם,כַּאֲשֶׁ֥ר אֲמַרְתֶּֽם׃ 
298341,בְּיֹום֙ בְּיֹ֛ום גַּם־אַתָּ֖ה כְּאַחַ֥ד מֵהֶֽם׃ ,577198,בְּיֹום֙ ,Main,Q,Ø,Defc,,,,בְּיֹום֙ עֲמָֽדְךָ֣ מִנֶּ֔גֶד בְּיֹ֛ום שְׁבֹ֥ות זָרִ֖ים חֵילֹ֑ו וְנָכְרִ֞ים בָּ֣אוּ שְׁעָרָ֗יו וְעַל־יְרוּשָׁלִַ֨ם֙ יַדּ֣וּ גֹורָ֔ל גַּם־אַתָּ֖ה כְּאַחַ֥ד מֵהֶֽם׃ ,וְאַל־תִּשְׂמַ֥ח לִבְנֵֽי־יְהוּדָ֖ה בְּיֹ֣ום ,577206,וְאַל־תִּשְׂמַ֥ח לִבְנֵֽי־יְהוּדָ֖ה בְּיֹ֣ום ,Main,Q,yqtl,WxY0,p2,FMX[,תשׂמח,וְאַל־תִּשְׂמַ֥ח לִבְנֵֽי־יְהוּדָ֖ה בְּיֹ֣ום 
298359,וְאַל־תִּשְׂמַ֥ח לִבְנֵֽי־יְהוּדָ֖ה בְּיֹ֣ום ,577206,וְאַל־תִּשְׂמַ֥ח לִבְנֵֽי־יְהוּדָ֖ה בְּיֹ֣ום ,Main,Q,yqtl,WxY0,p2,FMX[,תשׂמח,וְאַל־תִּשְׂמַ֥ח לִבְנֵֽי־יְהוּדָ֖ה בְּיֹ֣ום אָבְדָ֑ם ,,,,,,,,,,,
298373,אַל־תָּבֹ֤וא בְשַֽׁעַר־עַמִּי֙ בְּיֹ֣ום אֵידָ֔ם ,577209,אַל־תָּבֹ֤וא בְשַֽׁעַר־עַמִּי֙ בְּיֹ֣ום אֵידָ֔ם ,Main,Q,yqtl,xYq0,p2,BW>[,תבוא,אַל־תָּבֹ֤וא בְשַֽׁעַר־עַמִּי֙ בְּיֹ֣ום אֵידָ֔ם ,וְאַל־תִּשְׁלַ֥חְנָה בְחֵילֹ֖ו בְּיֹ֥ום אֵידֹֽו׃ ,577211,וְאַל־תִּשְׁלַ֥חְנָה בְחֵילֹ֖ו בְּיֹ֥ום אֵידֹֽו׃ ,Main,Q,yqtl,WxY0,p2,CLX[,תשׁלחנה,וְאַל־תִּשְׁלַ֥חְנָה בְחֵילֹ֖ו בְּיֹ֥ום אֵידֹֽו׃ 
298401,וְאַֽל־תַּעֲמֹד֙ עַל־הַפֶּ֔רֶק ,577212,וְאַֽל־תַּעֲמֹד֙ עַל־הַפֶּ֔רֶק ,Main,Q,yqtl,WxY0,p2,<MD[,תעמד,וְאַֽל־תַּעֲמֹד֙ עַל־הַפֶּ֔רֶק לְהַכְרִ֖ית אֶת־פְּלִיטָ֑יו ,,,,,,,,,,,
299569,שִׁמְעוּ֙ ,577490,שִׁמְעוּ֙ ,Main,Q,impv,ZIm0,p2,CM<[,שׁמעו,שִׁמְעוּ֙ עַמִּ֣ים כֻּלָּ֔ם הַקְשִׁ֖יבִי אֶ֣רֶץ וּמְלֹאָ֑הּ ,אֲדֹנָ֖י מֵהֵיכַ֥ל קָדְשֹֽׁו׃ ,577495,אֲדֹנָ֖י מֵהֵיכַ֥ל קָדְשֹֽׁו׃ ,Main,Q,Ø,Ellp,,,,אֲדֹנָ֖י מֵהֵיכַ֥ל קָדְשֹֽׁו׃ 
300534,תֶּחֱנָ֔ף ,577726,תֶּחֱנָ֔ף ,Main,Q,yqtl,ZYq0,p3,XNP[,תחנף,תֶּחֱנָ֔ף ,,,,,,,,,,,
300767,וְהָיָה֩ שְׁאֵרִ֨ית יַעֲקֹ֜ב בַּגֹּויִ֗ם בְּקֶ֨רֶב֙ עַמִּ֣ים רַבִּ֔ים ,577773,וְהָיָה֩ שְׁאֵרִ֨ית יַעֲקֹ֜ב בַּגֹּויִ֗ם בְּקֶ֨רֶב֙ עַמִּ֣ים רַבִּ֔ים ,Main,Q,wqtl,WQtX,p3,HJH[,היה,וְהָיָה֩ שְׁאֵרִ֨ית יַעֲקֹ֜ב בַּגֹּויִ֗ם בְּקֶ֨רֶב֙ עַמִּ֣ים רַבִּ֔ים כְּאַרְיֵה֙ בְּבַהֲמֹ֣ות יַ֔עַר כִּכְפִ֖יר בְּעֶדְרֵי־צֹ֑אן אֲשֶׁ֧ר אִם עָבַ֛ר וְרָמַ֥ס וְטָרַ֖ף וְאֵ֥ין מַצִּֽיל׃ ,וְכָל־אֹיְבֶ֖יךָ יִכָּרֵֽתוּ׃ פ ,577782,וְכָל־אֹיְבֶ֖יךָ יִכָּרֵֽתוּ׃ פ ,Main,Q,yqtl,WXYq,p3,KRT[,יכרתו,וְכָל־אֹיְבֶ֖יךָ יִכָּרֵֽתוּ׃ פ 
303675,נֹורָ֤א יְהוָה֙ עֲלֵיהֶ֔ם ,578538,נֹורָ֤א יְהוָה֙ עֲלֵיהֶ֔ם ,Main,Q,ptcp,Ptcp,unknown,JR>[,נורא,נֹורָ֤א יְהוָה֙ עֲלֵיהֶ֔ם כִּ֣י רָזָ֔ה אֵ֖ת כָּל־אֱלֹהֵ֣י הָאָ֑רֶץ וְיִשְׁתַּֽחֲווּ־לֹו֙ אִ֣ישׁ מִמְּקֹומֹ֔ו כֹּ֖ל אִיֵּ֥י הַגֹּויִֽם׃ גַּם־אַתֶּ֣ם כּוּשִׁ֔ים חַֽלְלֵ֥י חַרְבִּ֖י הֵֽמָּה׃ ,וִֽיאַבֵּ֖ד אֶת־אַשּׁ֑וּר ,578547,וִֽיאַבֵּ֖ד אֶת־אַשּׁ֑וּר ,Main,Q,yqtl,WYq0,p3,>BD[,יאבד,וִֽיאַבֵּ֖ד אֶת־אַשּׁ֑וּר 
303684,וִֽיאַבֵּ֖ד אֶת־אַשּׁ֑וּר ,578547,וִֽיאַבֵּ֖ד אֶת־אַשּׁ֑וּר ,Main,Q,yqtl,WYq0,p3,>BD[,יאבד,וִֽיאַבֵּ֖ד אֶת־אַשּׁ֑וּר ,צִיָּ֖ה כַּמִּדְבָּֽר׃ ,578549,צִיָּ֖ה כַּמִּדְבָּֽר׃ ,SubMod,Q,Ø,NmCl,,,,צִיָּ֖ה כַּמִּדְבָּֽר׃ 
307939,וּבְנֵיהֶם֙ יִרְא֣וּ ,579522,וּבְנֵיהֶם֙ יִרְא֣וּ ,Main,Q,yqtl,WXYq,p3,R>H[,יראו,וּבְנֵיהֶם֙ יִרְא֣וּ וְשָׂמֵ֔חוּ ,,,,,,,,,,,
310002,בָּגְדָ֣ה יְהוּדָ֔ה ,579968,בָּגְדָ֣ה יְהוּדָ֔ה ,Main,Q,qtl,ZQtX,p3,BGD[,בגדה,בָּגְדָ֣ה יְהוּדָ֔ה וְתֹועֵבָ֛ה נֶעֶשְׂתָ֥ה בְיִשְׂרָאֵ֖ל וּבִירֽוּשָׁלִָ֑ם כִּ֣י׀ חִלֵּ֣ל יְהוּדָ֗ה קֹ֤דֶשׁ יְהוָה֙ אֲשֶׁ֣ר אָהֵ֔ב וּבָעַ֖ל בַּת־אֵ֥ל נֵכָֽר׃ ,אֲשֶׁ֤ר יַעֲשֶׂ֨נָּה֙ ,579974,אֲשֶׁ֤ר יַעֲשֶׂ֨נָּה֙ ,SubMod,Q,yqtl,xYq0,p3,<FH[,יעשׂנה,אֲשֶׁ֤ר יַעֲשֶׂ֨נָּה֙ 
310353,הָבִ֨יאוּ אֶת־כָּל־הַֽמַּעֲשֵׂ֜ר אֶל־בֵּ֣ית הָאֹוצָ֗ר ,580053,הָבִ֨יאוּ אֶת־כָּל־הַֽמַּעֲשֵׂ֜ר אֶל־בֵּ֣ית הָאֹוצָ֗ר ,Main,Q,impv,ZIm0,p2,BW>[,הביאו,הָבִ֨יאוּ אֶת־כָּל־הַֽמַּעֲשֵׂ֜ר אֶל־בֵּ֣ית הָאֹוצָ֗ר ,,,,,,,,,,,
311325,יִֽרַדֹּ֥ף אֹויֵ֨ב׀ נַפְשִׁ֡י ,580338,יִֽרַדֹּ֥ף אֹויֵ֨ב׀ נַפְשִׁ֡י ,Main,Q,yqtl,ZYqX,p3,RDP[,ירדף,יִֽרַדֹּ֥ף אֹויֵ֨ב׀ נַפְשִׁ֡י ,וְיִרְמֹ֣ס לָאָ֣רֶץ חַיָּ֑י ,580340,וְיִרְמֹ֣ס לָאָ֣רֶץ חַיָּ֑י ,Main,Q,yqtl,WYq0,p3,RMS[,ירמס,וְיִרְמֹ֣ס לָאָ֣רֶץ חַיָּ֑י 
311337,וְיִרְמֹ֣ס לָאָ֣רֶץ חַיָּ֑י ,580340,וְיִרְמֹ֣ס לָאָ֣רֶץ חַיָּ֑י ,Main,Q,yqtl,WYq0,p3,RMS[,ירמס,וְיִרְמֹ֣ס לָאָ֣רֶץ חַיָּ֑י ,סֶֽלָה׃ ,580342,סֶֽלָה׃ ,Main,Q,Ø,MSyn,,,,סֶֽלָה׃ 
311644,וַֽ֭יהוָה לְעֹולָ֣ם יֵשֵׁ֑ב ,580427,וַֽ֭יהוָה לְעֹולָ֣ם יֵשֵׁ֑ב ,Main,Q,yqtl,WXYq,p3,JCB[,ישׁב,וַֽ֭יהוָה לְעֹולָ֣ם יֵשֵׁ֑ב כֹּונֵ֖ן לַמִּשְׁפָּ֣ט כִּסְאֹֽו׃ וְה֗וּא יִשְׁפֹּֽט־תֵּבֵ֥ל בְּצֶ֑דֶק יָדִ֥ין לְ֝אֻמִּ֗ים בְּמֵישָׁרִֽים׃ ,מִ֝שְׂגָּ֗ב לְעִתֹּ֥ות בַּצָּרָֽה׃ ,580432,מִ֝שְׂגָּ֗ב לְעִתֹּ֥ות בַּצָּרָֽה׃ ,Main,Q,Ø,NmCl,,,,מִ֝שְׂגָּ֗ב לְעִתֹּ֥ות בַּצָּרָֽה׃ 
312087,הֹושִׁ֣יעָה ,580564,הֹושִׁ֣יעָה ,Main,Q,impv,ZIm0,p2,JC<[,הושׁיעה,הֹושִׁ֣יעָה יְ֭הוָה כִּי־גָמַ֣ר חָסִ֑יד כִּי־פַ֥סּוּ אֱ֝מוּנִ֗ים מִבְּנֵ֥י אָדָֽם׃ שָׁ֤וְא׀ יְֽדַבְּרוּ֮ אִ֤ישׁ אֶת־רֵ֫עֵ֥הוּ שְׂפַ֥ת חֲלָקֹ֑ות בְּלֵ֖ב וָלֵ֣ב יְדַבֵּֽרוּ׃ ,לָ֝שֹׁ֗ון ,580572,לָ֝שֹׁ֗ון ,Main,Q,Ø,Ellp,,,,לָ֝שֹׁ֗ון 
312207,וַאֲנִ֤י׀ בְּחַסְדְּךָ֣ בָטַחְתִּי֮ ,580611,וַאֲנִ֤י׀ בְּחַסְדְּךָ֣ בָטַחְתִּי֮ ,Main,Q,qtl,WXQt,p1,BVX[,בטחתי,וַאֲנִ֤י׀ בְּחַסְדְּךָ֣ בָטַחְתִּי֮ ,,,,,,,,,,,
