bhsa_node,ref,book,book_super,canon_part,period,genre,domain2,text_full,text_plain,lex,lex_etcbc,gloss,verb_form,stem,person,gender,number,valence,clause_atom,clause,verse,sentence,txt_type,clause_type,cltype_simp,clause_rela,cl_args,is_question,prec_lexes,prec_pos,prec_part,ref_sbl,ref_abbr,has_objc,objc_pos,has_loca,loca_type,loca_heads,has_time
25830,Genesis 45:20,Genesis,Genesis,Law,SBH,prose,Q,תָּחֹ֖ס,תחס,חוס,XWS[,pity,jussF,qal,p3,f,sg,-c,וְעֵ֣ינְכֶ֔ם אַל־תָּחֹ֖ס עַל־כְּלֵיכֶ֑ם ,וְעֵ֣ינְכֶ֔ם אַל־תָּחֹ֖ס עַל־כְּלֵיכֶ֑ם ,וְעֵ֣ינְכֶ֔ם אַל־תָּחֹ֖ס עַל־כְּלֵיכֶ֑ם כִּי־ט֛וּב כָּל־אֶ֥רֶץ מִצְרַ֖יִם לָכֶ֥ם הֽוּא׃ ,וְעֵ֣ינְכֶ֔ם אַל־תָּחֹ֖ס עַל־כְּלֵיכֶ֑ם ,?NQQ,WXYq,Wx,Main,_W_SV,0,_W_<JN/_>L=_,_conj_subs_nega_,_W_>L=_,Gen 45:20,Gen. 45:20,0,,0,,,0
27823,Genesis 49:4,Genesis,Genesis,Law,SBH,poetry,Q,תֹּותַ֔ר,תותר,יתר,JTR[,remain,jussF,hif,p2,m,sg,,אַל־תֹּותַ֔ר ,אַל־תֹּותַ֔ר ,פַּ֤חַז כַּמַּ֨יִם֙ אַל־תֹּותַ֔ר כִּ֥י עָלִ֖יתָ מִשְׁכְּבֵ֣י אָבִ֑יךָ אָ֥ז חִלַּ֖לְתָּ יְצוּעִ֥י עָלָֽה׃ פ ,אַל־תֹּותַ֔ר ,NQ,xYq0,x,Main,V,0,_>L=_,_nega_,_>L=_,Gen 49:4,Gen. 49:4,0,,0,,,0
31186,Exodus 5:21,Exodus,Exodus,Law,SBH,prose,Q,יֵ֧רֶא,ירא,ראה,R>H[,see,jussF,qal,p3,m,sg,dc,יֵ֧רֶא יְהוָ֛ה עֲלֵיכֶ֖ם ,יֵ֧רֶא יְהוָ֛ה עֲלֵיכֶ֖ם ,וַיֹּאמְר֣וּ אֲלֵהֶ֔ם יֵ֧רֶא יְהוָ֛ה עֲלֵיכֶ֖ם וְיִשְׁפֹּ֑ט אֲשֶׁ֧ר הִבְאַשְׁתֶּ֣ם אֶת־רֵיחֵ֗נוּ בְּעֵינֵ֤י פַרְעֹה֙ וּבְעֵינֵ֣י עֲבָדָ֔יו לָֽתֶת־חֶ֥רֶב בְּיָדָ֖ם לְהָרְגֵֽנוּ׃ ,יֵ֧רֶא יְהוָ֛ה עֲלֵיכֶ֖ם אֲשֶׁ֧ר הִבְאַשְׁתֶּ֣ם אֶת־רֵיחֵ֗נוּ בְּעֵינֵ֤י פַרְעֹה֙ וּבְעֵינֵ֣י עֲבָדָ֔יו לָֽתֶת־חֶ֥רֶב בְּיָדָ֖ם לְהָרְגֵֽנוּ׃ ,?NQ,ZYqX,Ø,Main,V,0,Ø,Ø,Ø,Exod 5:21,Exod. 5:21,0,,0,,,0
31937,Exodus 7:9,Exodus,Exodus,Law,SBH,prose,Q,יְהִ֥י,יהי,היה,HJH[,be,jussF,qal,p3,m,sg,--,יְהִ֥י לְתַנִּֽין׃ ,יְהִ֥י לְתַנִּֽין׃ ,כִּי֩ יְדַבֵּ֨ר אֲלֵכֶ֤ם פַּרְעֹה֙ לֵאמֹ֔ר תְּנ֥וּ לָכֶ֖ם מֹופֵ֑ת וְאָמַרְתָּ֣ אֶֽל־אַהֲרֹ֗ן קַ֧ח אֶֽת־מַטְּךָ֛ וְהַשְׁלֵ֥ךְ לִפְנֵֽי־פַרְעֹ֖ה יְהִ֥י לְתַנִּֽין׃ ,יְהִ֥י לְתַנִּֽין׃ ,NQ,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Exod 7:9,Exod. 7:9,0,,0,,,0
32466,Exodus 8:4,Exodus,Exodus,Law,SBH,prose,Q,יָסֵר֙,יסר,סור,SWR[,turn aside,jussF,hif,p3,m,sg,,וְיָסֵר֙ הַֽצְפַרְדְּעִ֔ים מִמֶּ֖נִּי וּמֵֽעַמִּ֑י ,וְיָסֵר֙ הַֽצְפַרְדְּעִ֔ים מִמֶּ֖נִּי וּמֵֽעַמִּ֑י ,וַיִּקְרָ֨א פַרְעֹ֜ה לְמֹשֶׁ֣ה וּֽלְאַהֲרֹ֗ן וַיֹּ֨אמֶר֙ הַעְתִּ֣ירוּ אֶל־יְהוָ֔ה וְיָסֵר֙ הַֽצְפַרְדְּעִ֔ים מִמֶּ֖נִּי וּמֵֽעַמִּ֑י וַאֲשַׁלְּחָה֙ אֶת־הָעָ֔ם וְיִזְבְּח֖וּ לַיהוָֽה׃ ,וְיָסֵר֙ הַֽצְפַרְדְּעִ֔ים מִמֶּ֖נִּי וּמֵֽעַמִּ֑י ,NQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Exod 8:4,Exod. 8:4,1,VO,0,,,0
32961,Exodus 8:25,Exodus,Exodus,Law,SBH,prose,Q,יֹסֵ֤ף,יסף,יסף,JSP[,add,jussF,hif,p3,m,sg,,רַ֗ק אַל־יֹסֵ֤ף פַּרְעֹה֙ ,רַ֗ק אַל־יֹסֵ֤ף פַּרְעֹה֙ ,וַיֹּ֣אמֶר מֹשֶׁ֗ה הִנֵּ֨ה אָנֹכִ֜י יֹוצֵ֤א מֵֽעִמָּךְ֙ וְהַעְתַּרְתִּ֣י אֶל־יְהוָ֔ה וְסָ֣ר הֶעָרֹ֗ב מִפַּרְעֹ֛ה מֵעֲבָדָ֥יו וּמֵעַמֹּ֖ו מָחָ֑ר רַ֗ק אַל־יֹסֵ֤ף פַּרְעֹה֙ הָתֵ֔ל לְבִלְתִּי֙ שַׁלַּ֣ח אֶת־הָעָ֔ם לִזְבֹּ֖חַ לַֽיהוָֽה׃ ,רַ֗ק אַל־יֹסֵ֤ף פַּרְעֹה֙ הָתֵ֔ל לְבִלְתִּי֙ שַׁלַּ֣ח אֶת־הָעָ֔ם לִזְבֹּ֖חַ לַֽיהוָֽה׃ ,NQ,xYqX,x,Main,AV,0,_RQ_>L=_,_advb_nega_,_RQ_>L=_,Exod 8:25,Exod. 8:25,0,,0,,,0
33488,Exodus 9:22,Exodus,Exodus,Law,SBH,prose,Q,יהִ֥י,יהי,היה,HJH[,be,jussF,qal,p3,m,sg,-p,וִיהִ֥י בָרָ֖ד בְּכָל־אֶ֣רֶץ מִצְרָ֑יִם עַל־הָאָדָ֣ם וְעַל־הַבְּהֵמָ֗ה וְעַ֛ל כָּל־עֵ֥שֶׂב הַשָּׂדֶ֖ה בְּאֶ֥רֶץ מִצְרָֽיִם׃ ,וִיהִ֥י בָרָ֖ד בְּכָל־אֶ֣רֶץ מִצְרָ֑יִם עַל־הָאָדָ֣ם וְעַל־הַבְּהֵמָ֗ה וְעַ֛ל כָּל־עֵ֥שֶׂב הַשָּׂדֶ֖ה בְּאֶ֥רֶץ מִצְרָֽיִם׃ ,וַיֹּ֨אמֶר יְהוָ֜ה אֶל־מֹשֶׁה נְטֵ֤ה אֶת־יָֽדְךָ֙ עַל־הַשָּׁמַ֔יִם וִיהִ֥י בָרָ֖ד בְּכָל־אֶ֣רֶץ מִצְרָ֑יִם עַל־הָאָדָ֣ם וְעַל־הַבְּהֵמָ֗ה וְעַ֛ל כָּל־עֵ֥שֶׂב הַשָּׂדֶ֖ה בְּאֶ֥רֶץ מִצְרָֽיִם׃ ,וִיהִ֥י בָרָ֖ד בְּכָל־אֶ֣רֶץ מִצְרָ֑יִם עַל־הָאָדָ֣ם וְעַל־הַבְּהֵמָ֗ה וְעַ֛ל כָּל־עֵ֥שֶׂב הַשָּׂדֶ֖ה בְּאֶ֥רֶץ מִצְרָֽיִם׃ ,NQ,WYqX,W,Main,_W_V,0,_W_,_conj_,_W_,Exod 9:22,Exod. 9:22,0,,1,PP,>RY/,0
34023,Exodus 10:10,Exodus,Exodus,Law,SBH,prose,Q,יְהִ֨י,יהי,היה,HJH[,be,jussF,qal,p3,m,sg,-c,יְהִ֨י כֵ֤ן יְהוָה֙ עִמָּכֶ֔ם ,יְהִ֨י כֵ֤ן יְהוָה֙ עִמָּכֶ֔ם ,וַיֹּ֣אמֶר אֲלֵהֶ֗ם יְהִ֨י כֵ֤ן יְהוָה֙ עִמָּכֶ֔ם כַּאֲשֶׁ֛ר אֲשַׁלַּ֥ח אֶתְכֶ֖ם וְאֶֽת־טַפְּכֶ֑ם רְא֕וּ כִּ֥י רָעָ֖ה נֶ֥גֶד פְּנֵיכֶֽם׃ ,יְהִ֨י כֵ֤ן יְהוָה֙ עִמָּכֶ֔ם כַּאֲשֶׁ֛ר אֲשַׁלַּ֥ח אֶתְכֶ֖ם וְאֶֽת־טַפְּכֶ֑ם ,NQ,ZYqX,Ø,Main,V,0,Ø,Ø,Ø,Exod 10:10,Exod. 10:10,0,,0,,,0
34074,Exodus 10:12,Exodus,Exodus,Law,SBH,prose,Q,יַ֖עַל,יעל,עלה,<LH[,ascend,jussF,qal,p3,m,sg,-p,וְיַ֖עַל עַל־אֶ֣רֶץ מִצְרָ֑יִם ,וְיַ֖עַל עַל־אֶ֣רֶץ מִצְרָ֑יִם ,וַיֹּ֨אמֶר יְהוָ֜ה אֶל־מֹשֶׁ֗ה נְטֵ֨ה יָדְךָ֜ עַל־אֶ֤רֶץ מִצְרַ֨יִם֙ בָּֽאַרְבֶּ֔ה וְיַ֖עַל עַל־אֶ֣רֶץ מִצְרָ֑יִם וְיֹאכַל֙ אֶת־כָּל־עֵ֣שֶׂב הָאָ֔רֶץ אֵ֛ת כָּל־אֲשֶׁ֥ר הִשְׁאִ֖יר הַבָּרָֽד׃ ,וְיַ֖עַל עַל־אֶ֣רֶץ מִצְרָ֑יִם ,NQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Exod 10:12,Exod. 10:12,0,,0,,,0
34232,Exodus 10:17,Exodus,Exodus,Law,SBH,prose,Q,יָסֵר֙,יסר,סור,SWR[,turn aside,jussF,hif,p3,m,sg,,וְיָסֵר֙ מֵֽעָלַ֔י רַ֖ק אֶת־הַמָּ֥וֶת הַזֶּֽה׃ ,וְיָסֵר֙ מֵֽעָלַ֔י רַ֖ק אֶת־הַמָּ֥וֶת הַזֶּֽה׃ ,וְעַתָּ֗ה שָׂ֣א נָ֤א חַטָּאתִי֙ אַ֣ךְ הַפַּ֔עַם וְהַעְתִּ֖ירוּ לַיהוָ֣ה אֱלֹהֵיכֶ֑ם וְיָסֵר֙ מֵֽעָלַ֔י רַ֖ק אֶת־הַמָּ֥וֶת הַזֶּֽה׃ ,וְיָסֵר֙ מֵֽעָלַ֔י רַ֖ק אֶת־הַמָּ֥וֶת הַזֶּֽה׃ ,NQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Exod 10:17,Exod. 10:17,1,VO,0,,,0
34297,Exodus 10:21,Exodus,Exodus,Law,SBH,prose,Q,יהִי,יהי,היה,HJH[,be,jussF,qal,p3,m,sg,-p,וִ֥יהִי חֹ֖שֶׁךְ עַל־אֶ֣רֶץ מִצְרָ֑יִם ,וִ֥יהִי חֹ֖שֶׁךְ עַל־אֶ֣רֶץ מִצְרָ֑יִם ,וַיֹּ֨אמֶר יְהוָ֜ה אֶל־מֹשֶׁ֗ה נְטֵ֤ה יָֽדְךָ֙ עַל־הַשָּׁמַ֔יִם וִ֥יהִי חֹ֖שֶׁךְ עַל־אֶ֣רֶץ מִצְרָ֑יִם וְיָמֵ֖שׁ חֹֽשֶׁךְ׃ ,וִ֥יהִי חֹ֖שֶׁךְ עַל־אֶ֣רֶץ מִצְרָ֑יִם ,NQ,WYqX,W,Main,_W_V,0,_W_,_conj_,_W_,Exod 10:21,Exod. 10:21,0,,0,,,0
34429,Exodus 10:28,Exodus,Exodus,Law,SBH,prose,Q,תֹּ֨סֶף֙,תסף,יסף,JSP[,add,jussF,hif,p2,m,sg,,אֶל־תֹּ֨סֶף֙ ,אֶל־תֹּ֨סֶף֙ ,וַיֹּֽאמֶר־לֹ֥ו פַרְעֹ֖ה לֵ֣ךְ מֵעָלָ֑י הִשָּׁ֣מֶר לְךָ֗ אֶל־תֹּ֨סֶף֙ רְאֹ֣ות פָּנַ֔י כִּ֗י בְּיֹ֛ום רְאֹתְךָ֥ פָנַ֖י תָּמֽוּת׃ ,אֶל־תֹּ֨סֶף֙ רְאֹ֣ות פָּנַ֔י ,NQ,xYq0,x,Main,V,0,_>L=_,_nega_,_>L=_,Exod 10:28,Exod. 10:28,0,,0,,,0
37776,Exodus 16:19,Exodus,Exodus,Law,SBH,prose,Q,יֹותֵ֥ר,יותר,יתר,JTR[,remain,jussF,hif,p3,m,sg,,אַל־יֹותֵ֥ר מִמֶּ֖נּוּ עַד־בֹּֽקֶר׃ ,אַל־יֹותֵ֥ר מִמֶּ֖נּוּ עַד־בֹּֽקֶר׃ ,וַיֹּ֥אמֶר מֹשֶׁ֖ה אֲלֵהֶ֑ם אִ֕ישׁ אַל־יֹותֵ֥ר מִמֶּ֖נּוּ עַד־בֹּֽקֶר׃ ,אִ֕ישׁ אַל־יֹותֵ֥ר מִמֶּ֖נּוּ עַד־בֹּֽקֶר׃ ,NQ,xYq0,x,Main,V,0,_>L=_,_nega_,_>L=_,Exod 16:19,Exod. 16:19,0,,0,,,1
38856,Exodus 18:19,Exodus,Exodus,Law,SBH,prose,Q,יהִ֥י,יהי,היה,HJH[,be,jussF,qal,p3,m,sg,-c,וִיהִ֥י אֱלֹהִ֖ים עִמָּ֑ךְ ,וִיהִ֥י אֱלֹהִ֖ים עִמָּ֑ךְ ,עַתָּ֞ה שְׁמַ֤ע בְּקֹלִי֙ אִיעָ֣צְךָ֔ וִיהִ֥י אֱלֹהִ֖ים עִמָּ֑ךְ הֱיֵ֧ה אַתָּ֣ה לָעָ֗ם מ֚וּל הָֽאֱלֹהִ֔ים וְהֵבֵאתָ֥ אַתָּ֛ה אֶת־הַדְּבָרִ֖ים אֶל־הָאֱלֹהִֽים׃ ,וִיהִ֥י אֱלֹהִ֖ים עִמָּ֑ךְ ,NQ,WYqX,W,Main,_W_V,0,_W_,_conj_,_W_,Exod 18:19,Exod. 18:19,0,,0,,,0
41067,Exodus 23:1,Exodus,Exodus,Law,SBH,instruction,Q,תָּ֤שֶׁת,תשׁת,שׁית,CJT[,put,jussF,qal,p2,m,sg,i.,אַל־תָּ֤שֶׁת יָֽדְךָ֙ עִם־רָשָׁ֔ע ,אַל־תָּ֤שֶׁת יָֽדְךָ֙ עִם־רָשָׁ֔ע ,לֹ֥א תִשָּׂ֖א שֵׁ֣מַע שָׁ֑וְא אַל־תָּ֤שֶׁת יָֽדְךָ֙ עִם־רָשָׁ֔ע לִהְיֹ֖ת עֵ֥ד חָמָֽס׃ ס ,אַל־תָּ֤שֶׁת יָֽדְךָ֙ עִם־רָשָׁ֔ע לִהְיֹ֖ת עֵ֥ד חָמָֽס׃ ס ,Q,xYq0,x,Main,V,0,_>L=_,_nega_,_>L=_,Exod 23:1,Exod. 23:1,1,VO,0,,,0
46709,Exodus 32:10,Exodus,Exodus,Law,SBH,prose,Q,יִֽחַר,יחר,חרה,XRH[,be hot,jussF,qal,p3,m,sg,-p,וְיִֽחַר־אַפִּ֥י בָהֶ֖ם ,וְיִֽחַר־אַפִּ֥י בָהֶ֖ם ,וְעַתָּה֙ הַנִּ֣יחָה לִּ֔י וְיִֽחַר־אַפִּ֥י בָהֶ֖ם וַאֲכַלֵּ֑ם וְאֶֽעֱשֶׂ֥ה אֹותְךָ֖ לְגֹ֥וי גָּדֹֽול׃ ,וְיִֽחַר־אַפִּ֥י בָהֶ֖ם ,NQ,WYqX,W,Main,_W_V,0,_W_,_conj_,_W_,Exod 32:10,Exod. 32:10,0,,0,,,0
46987,Exodus 32:22,Exodus,Exodus,Law,SBH,prose,Q,יִ֥חַר,יחר,חרה,XRH[,be hot,jussF,qal,p3,m,sg,--,אַל־יִ֥חַר אַ֖ף אֲדֹנִ֑י ,אַל־יִ֥חַר אַ֖ף אֲדֹנִ֑י ,וַיֹּ֣אמֶר אַהֲרֹ֔ן אַל־יִ֥חַר אַ֖ף אֲדֹנִ֑י אַתָּה֙ יָדַ֣עְתָּ אֶת־הָעָ֔ם כִּ֥י בְרָ֖ע הֽוּא׃ ,אַל־יִ֥חַר אַ֖ף אֲדֹנִ֑י ,NQ,xYqX,x,Main,V,0,_>L=_,_nega_,_>L=_,Exod 32:22,Exod. 32:22,0,,0,,,0
47825,Exodus 34:3,Exodus,Exodus,Law,SBH,prose,Q,יֵרָ֖א,ירא,ראה,R>H[,see,jussF,nif,p3,m,sg,,וְגַם־אִ֥ישׁ אַל־יֵרָ֖א בְּכָל־הָהָ֑ר ,וְגַם־אִ֥ישׁ אַל־יֵרָ֖א בְּכָל־הָהָ֑ר ,וְאִישׁ֙ לֹֽא־יַעֲלֶ֣ה עִמָּ֔ךְ וְגַם־אִ֥ישׁ אַל־יֵרָ֖א בְּכָל־הָהָ֑ר גַּם־הַצֹּ֤אן וְהַבָּקָר֙ אַל־יִרְע֔וּ אֶל־מ֖וּל הָהָ֥ר הַהֽוּא׃ ,וְגַם־אִ֥ישׁ אַל־יֵרָ֖א בְּכָל־הָהָ֑ר ,NQ,WXYq,Wx,Main,_W_SV,0,_W_GM_>JC/_>L=_,_conj_advb_subs_nega_,_W_GM_>L=_,Exod 34:3,Exod. 34:3,0,,0,,,0
54666,Leviticus 5:16,Leviticus,Leviticus,Law,SBH,instruction,Q,יֹוסֵ֣ף,יוסף,יסף,JSP[,add,jussF,hif,p3,m,sg,,וְאֶת־חֲמִֽישִׁתֹו֙ יֹוסֵ֣ף עָלָ֔יו ,וְאֶת־חֲמִֽישִׁתֹו֙ יֹוסֵ֣ף עָלָ֔יו ,וְאֵ֣ת אֲשֶׁר֩ חָטָ֨א מִן־הַקֹּ֜דֶשׁ יְשַׁלֵּ֗ם וְאֶת־חֲמִֽישִׁתֹו֙ יֹוסֵ֣ף עָלָ֔יו וְנָתַ֥ן אֹתֹ֖ו לַכֹּהֵ֑ן וְהַכֹּהֵ֗ן יְכַפֵּ֥ר עָלָ֛יו בְּאֵ֥יל הָאָשָׁ֖ם וְנִסְלַ֥ח לֹֽו׃ פ ,וְאֶת־חֲמִֽישִׁתֹו֙ יֹוסֵ֣ף עָלָ֔יו ,NQ,WxY0,Wx,Main,_W_OV,0,_W_>T_XMJCJT/_,_conj_prep_subs_,_W_>T_,Lev 5:16,Lev. 5:16,1,OV,0,,,0
54847,Leviticus 5:24,Leviticus,Leviticus,Law,SBH,prose,Q,יֹסֵ֣ף,יסף,יסף,JSP[,add,jussF,hif,p3,m,sg,,וַחֲמִשִׁתָ֖יו יֹסֵ֣ף עָלָ֑יו ,וַחֲמִשִׁתָ֖יו יֹסֵ֣ף עָלָ֑יו ,אֹ֠ו מִכֹּ֞ל אֲשֶׁר־יִשָּׁבַ֣ע עָלָיו֮ לַשֶּׁקֶר֒ וְשִׁלַּ֤ם אֹתֹו֙ בְּרֹאשֹׁ֔ו וַחֲמִשִׁתָ֖יו יֹסֵ֣ף עָלָ֑יו לַאֲשֶׁ֨ר ה֥וּא לֹ֛ו יִתְּנֶ֖נּוּ בְּיֹ֥ום אַשְׁמָתֹֽו׃ ,וַחֲמִשִׁתָ֖יו יֹסֵ֣ף עָלָ֑יו ,NQ,WxY0,Wx,Main,_W_OV,0,_W_XMJCJT/_,_conj_subs_,_W_,Lev 5:24,Lev. 5:24,1,OV,0,,,0
56991,Leviticus 9:6,Leviticus,Leviticus,Law,SBH,prose,Q,יֵרָ֥א,ירא,ראה,R>H[,see,jussF,nif,p3,m,sg,,וְיֵרָ֥א אֲלֵיכֶ֖ם כְּבֹ֥וד יְהוָֽה׃ ,וְיֵרָ֥א אֲלֵיכֶ֖ם כְּבֹ֥וד יְהוָֽה׃ ,וַיֹּ֣אמֶר מֹשֶׁ֔ה זֶ֧ה הַדָּבָ֛ר אֲשֶׁר־צִוָּ֥ה יְהוָ֖ה תַּעֲשׂ֑וּ וְיֵרָ֥א אֲלֵיכֶ֖ם כְּבֹ֥וד יְהוָֽה׃ ,זֶ֧ה הַדָּבָ֛ר אֲשֶׁר־צִוָּ֥ה יְהוָ֖ה תַּעֲשׂ֑וּ וְיֵרָ֥א אֲלֵיכֶ֖ם כְּבֹ֥וד יְהוָֽה׃ ,NQ,WYqX,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 9:6,Lev. 9:6,0,,0,,,0
57567,Leviticus 10:9,Leviticus,Leviticus,Law,SBH,instruction,Q,תֵּ֣שְׁתְּ,תשׁת,שׁתה,CTH[,drink,jussF,qal,p2,m,sg,d-,יַ֣יִן וְשֵׁכָ֞ר אַל־תֵּ֣שְׁתְּ׀ אַתָּ֣ה׀ וּבָנֶ֣יךָ אִתָּ֗ךְ ,יַ֣יִן וְשֵׁכָ֞ר אַל־תֵּ֣שְׁתְּ׀ אַתָּ֣ה׀ וּבָנֶ֣יךָ אִתָּ֗ךְ ,יַ֣יִן וְשֵׁכָ֞ר אַל־תֵּ֣שְׁתְּ׀ אַתָּ֣ה׀ וּבָנֶ֣יךָ אִתָּ֗ךְ בְּבֹאֲכֶ֛ם אֶל־אֹ֥הֶל מֹועֵ֖ד וְלֹ֣א תָמֻ֑תוּ חֻקַּ֥ת עֹולָ֖ם לְדֹרֹתֵיכֶֽם׃ ,יַ֣יִן וְשֵׁכָ֞ר אַל־תֵּ֣שְׁתְּ׀ אַתָּ֣ה׀ וּבָנֶ֣יךָ אִתָּ֗ךְ בְּבֹאֲכֶ֛ם אֶל־אֹ֥הֶל מֹועֵ֖ד ,NQ,xYqX,x,Main,OV,0,_JJN/_W_CKR=/_>L=_,_subs_conj_subs_nega_,_W_>L=_,Lev 10:9,Lev. 10:9,1,OV,0,,,0
61973,Leviticus 15:24,Leviticus,Leviticus,Law,SBH,instruction,Q,תְהִ֤י,תהי,היה,HJH[,be,jussF,qal,p3,f,sg,--,וּתְהִ֤י נִדָּתָהּ֙ עָלָ֔יו ,וּתְהִ֤י נִדָּתָהּ֙ עָלָ֔יו ,וְאִ֡ם שָׁכֹב֩ יִשְׁכַּ֨ב אִ֜ישׁ אֹתָ֗הּ וּתְהִ֤י נִדָּתָהּ֙ עָלָ֔יו וְטָמֵ֖א שִׁבְעַ֣ת יָמִ֑ים וְכָל־הַמִּשְׁכָּ֛ב אֲשֶׁר־יִשְׁכַּ֥ב עָלָ֖יו יִטְמָֽא׃ פ ,וּתְהִ֤י נִדָּתָהּ֙ עָלָ֔יו ,NQQ,WYqX,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 15:24,Lev. 15:24,0,,0,,,0
68874,Leviticus 26:43,Leviticus,Leviticus,Law,SBH,instruction,Q,תִ֣רֶץ,תרץ,רצה,RYH=[,pay off,jussF,qal,p3,f,sg,d-,וְתִ֣רֶץ אֶת־שַׁבְּתֹתֶ֗יהָ ,וְתִ֣רֶץ אֶת־שַׁבְּתֹתֶ֗יהָ ,וְהָאָרֶץ֩ תֵּעָזֵ֨ב מֵהֶ֜ם וְתִ֣רֶץ אֶת־שַׁבְּתֹתֶ֗יהָ בָּהְשַׁמָּה֙ מֵהֶ֔ם וְהֵ֖ם יִרְצ֣וּ אֶת־עֲוֹנָ֑ם יַ֣עַן וּבְיַ֔עַן בְּמִשְׁפָּטַ֣י מָאָ֔סוּ וְאֶת־חֻקֹּתַ֖י גָּעֲלָ֥ה נַפְשָֽׁם׃ ,וְתִ֣רֶץ אֶת־שַׁבְּתֹתֶ֗יהָ בָּהְשַׁמָּה֙ מֵהֶ֔ם ,Q,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Lev 26:43,Lev. 26:43,1,VO,0,,,0
69555,Leviticus 27:31,Leviticus,Leviticus,Law,SBH,instruction,Q,יֹסֵ֥ף,יסף,יסף,JSP[,add,jussF,hif,p3,m,sg,,חֲמִשִׁיתֹ֖ו יֹסֵ֥ף עָלָֽיו׃ ,חֲמִשִׁיתֹ֖ו יֹסֵ֥ף עָלָֽיו׃ ,וְאִם־גָּאֹ֥ל יִגְאַ֛ל אִ֖ישׁ מִמַּֽעַשְׂרֹ֑ו חֲמִשִׁיתֹ֖ו יֹסֵ֥ף עָלָֽיו׃ ,חֲמִשִׁיתֹ֖ו יֹסֵ֥ף עָלָֽיו׃ ,NQQ,xYq0,x,Main,OV,0,_XMJCJT/_,_subs_,Ø,Lev 27:31,Lev. 27:31,1,OV,0,,,0
72842,Numbers 5:7,Numbers,Numbers,Law,SBH,instruction,Q,יֹסֵ֣ף,יסף,יסף,JSP[,add,jussF,hif,p3,m,sg,,וַחֲמִישִׁתֹ֖ו יֹסֵ֣ף עָלָ֑יו ,וַחֲמִישִׁתֹ֖ו יֹסֵ֣ף עָלָ֑יו ,וְהִתְוַדּ֗וּ אֶֽת־חַטָּאתָם֮ אֲשֶׁ֣ר עָשׂוּ֒ וְהֵשִׁ֤יב אֶת־אֲשָׁמֹו֙ בְּרֹאשֹׁ֔ו וַחֲמִישִׁתֹ֖ו יֹסֵ֣ף עָלָ֑יו וְנָתַ֕ן לַאֲשֶׁ֖ר אָשַׁ֥ם לֹֽו׃ ,וַחֲמִישִׁתֹ֖ו יֹסֵ֣ף עָלָ֑יו ,NQQ,WxY0,Wx,Main,_W_OV,0,_W_XMJCJT/_,_conj_subs_,_W_,Num 5:7,Num. 5:7,1,OV,0,,,0
73862,Numbers 6:25,Numbers,Numbers,Law,SBH,poetry,Q,יָאֵ֨ר,יאר,אור,>WR[,be light,jussF,hif,p3,m,sg,,יָאֵ֨ר יְהוָ֧ה׀ פָּנָ֛יו אֵלֶ֖יךָ ,יָאֵ֨ר יְהוָ֧ה׀ פָּנָ֛יו אֵלֶ֖יךָ ,יָאֵ֨ר יְהוָ֧ה׀ פָּנָ֛יו אֵלֶ֖יךָ וִֽיחֻנֶּֽךָּ׃ ס ,יָאֵ֨ר יְהוָ֧ה׀ פָּנָ֛יו אֵלֶ֖יךָ ,NQQQ,ZYqX,Ø,Main,V,0,Ø,Ø,Ø,Num 6:25,Num. 6:25,1,VO,0,,,0
77770,Numbers 12:11,Numbers,Numbers,Law,SBH,prose,Q,תָשֵׁ֤ת,תשׁת,שׁית,CJT[,put,jussF,qal,p2,m,sg,dc,אַל־נָ֨א תָשֵׁ֤ת עָלֵ֨ינוּ֙ חַטָּ֔את ,אַל־נָ֨א תָשֵׁ֤ת עָלֵ֨ינוּ֙ חַטָּ֔את ,וַיֹּ֥אמֶר אַהֲרֹ֖ן אֶל־מֹשֶׁ֑ה בִּ֣י אֲדֹנִ֔י אַל־נָ֨א תָשֵׁ֤ת עָלֵ֨ינוּ֙ חַטָּ֔את אֲשֶׁ֥ר נֹואַ֖לְנוּ וַאֲשֶׁ֥ר חָטָֽאנוּ׃ ,בִּ֣י אֲדֹנִ֔י אַל־נָ֨א תָשֵׁ֤ת עָלֵ֨ינוּ֙ חַטָּ֔את אֲשֶׁ֥ר נֹואַ֖לְנוּ וַאֲשֶׁ֥ר חָטָֽאנוּ׃ ,NQ,xYq0,x,Main,IV,0,_>L=_N>_,_nega_intj_,_>L=_N>_,Num 12:11,Num. 12:11,1,VO,0,,,0
