bhsa_node,esv_tags,esv_VBtags,esv_TAM,esv_TAMsimp,niv_tags,niv_VBtags,niv_TAM,niv_TAMsimp,eng_fullparse,eng_TAM,eng_TAMsimp,eng_agree,eng_simp_agree,is_progressive
23963,NNS,,,,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,0,,,0,0,0
24031,NNS,,,,NNS,,,,0,,,0,0,0
24048,IN|VBD,VBD,PAST,PAST,IN|VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,1,PAST ~ PAST PROG,PAST ~ PAST PROG,0,0,1
24117,VBZ|JJ,VBZ,PRES,PRES,VBZ|JJ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
24122,NN,,,,NN,,,,0,,,0,0,0
24190,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
24202,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
24365,WDT|VBD|VBN,VBD|VBN,PAST,PAST,WDT|VBD|VBN|RB,VBD|VBN,PAST,PAST,1,PAST,PAST,1,1,0
24501,WDT|VBD|VBN,VBD|VBN,PAST,PAST,WDT|VBD|VBN|RB,VBD|VBN,PAST,PAST,1,PAST,PAST,1,1,0
24508,VBP|VBN|RP,VBP|VBN,PRES,PRES,VBD|VBN,VBD|VBN,PAST,PAST,1,PAST ~ PRES,PAST ~ PRES,0,0,0
24773,WP|VBD,VBD,PAST,PAST,WP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
25371,VBZ|VBN|RP,VBZ|VBN,PRES,PRES,VBZ|VBN|RP,VBZ|VBN,PRES,PRES,1,PRES,PRES,1,1,0
25461,WP|VBD,VBD,PAST,PAST,NNS,,,,0,,,0,0,0
25686,VBP,VBP,PRES,PRES,MD|VB,VB,MOD can,MOD can,1,MOD can ~ PRES,MOD can ~ PRES,0,0,0
25694,WDT|VBZ,VBZ,PRES,PRES,WP|VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES ~ PRES PROG,PRES ~ PRES PROG,0,0,1
25887,VBN,VBN,,,VBN,VBN,,,0,,,0,0,0
25894,VBN,VBN,,,VBN,VBN,,,0,,,0,0,0
25941,NN,,,,NN,,,,0,,,0,0,0
26129,WP|VBD,VBD,PAST,PAST,WP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
26382,WP|VBD,VBD,PAST,PAST,WP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
26386,WP|VBD|NNS,VBD,PAST,PAST,DT|WP|VBD|JJ|NNS,VBD,PAST,PAST,1,PAST,PAST,1,1,0
26554,NN,,,,NNS,,,,0,,,0,0,0
26837,WDT|VBD|VBN,VBD|VBN,PAST,PAST,WDT|VBD|TO|VB|VBN,VBD|VB|VBN,MOD was to,MOD was to,1,MOD was to ~ PAST,MOD was to ~ PAST,0,0,0
26850,VBD,VBD,PAST,PAST,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,1,PAST ~ PAST PROG,PAST ~ PAST PROG,0,0,1
27310,VBZ|JJ,VBZ,PRES,PRES,VBZ|JJ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
27331,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
27362,MD|VB|JJ,VB,FUT,FUT,VBP|VBG|TO|VB|JJ,VBP|VBG|VB,FUT going-to,FUT going-to,1,FUT ~ FUT going-to,FUT ~ FUT going-to,0,0,0
27387,WP|VBD|VBN,VBD|VBN,PAST,PAST,VBN,VBN,,,0,,,0,0,0
27598,WP|VBZ|VBN|NN,VBZ|VBN,PRES PERF,PRES PERF,WP|VBZ|VBN|NN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
27610,WP|VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,WP|VBZ|VBN,VBZ|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
27747,VBP|JJ|TO|VB,VBP|VB,PRES,PRES,VBP|JJ|TO|VB,VBP|VB,PRES,PRES,1,PRES,PRES,1,1,0
27859,NNP,,,,NNP|VB,VB,IMPV,IMPV,0,,,0,0,0
27920,VBG,VBG,PRES PART,PRES PART,MD|VB,VB,FUT,FUT,1,FUT ~ PRES PART,FUT ~ PRES PART,0,0,0
27967,VBG,VBG,PRES PART,PRES PART,VBG|RP,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
28008,WDT|VBZ,VBZ,PRES,PRES,WDT|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
28039,WDT|VBZ,VBZ,PRES,PRES,WDT|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
28076,NNP,,,,NNP,,,,0,,,0,0,0
28095,WDT|NNS,,,,WDT|VBZ,VBZ,PRES,PRES,0,,,0,0,0
28162,VBP|TO|VB|VBN,VBP|VB|VBN,PRES,PRES,VBP|JJ|TO|VB|VBN,VBP|VB|VBN,PRES,PRES,1,PRES,PRES,1,1,0
28337,VBP|JJ|TO|VB,VBP|VB,PRES,PRES,VBP|JJ|TO|VB,VBP|VB,PRES,PRES,1,PRES,PRES,1,1,0
28527,WP|VBD|VBN|RP,VBD|VBN,PAST PERF,PAST PERF,WP|VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,1,PAST PERF,PAST PERF,1,1,0
28702,VBP|JJ|TO|VB,VBP|VB,PRES,PRES,VBP|JJ|TO|VB,VBP|VB,PRES,PRES,1,PRES,PRES,1,1,0
28770,WP|VBD,VBD,PAST,PAST,WP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
29196,VBD,VBD,PAST,PAST,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,1,PAST ~ PAST PROG,PAST ~ PAST PROG,0,0,1
29349,VBG,VBG,PRES PART,PRES PART,VBG,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
29409,VBP|VB,VBP|VB,PRES question,PRES,VBP|VBG,VBP|VBG,PRES PART,PRES PART,1,PRES PART ~ PRES question,PRES ~ PRES PART,0,0,0
29627,VBG,VBG,PAST PROG,PAST PROG,VBG,VBG,PAST PROG,PAST PROG,1,PAST PROG,PAST PROG,1,1,1
29667,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,,,,,0,,,0,0,0
29675,VBD|VBN,VBD|VBN,PAST,PAST,VBD|VB|RP,VBD|VB,PAST did not,PAST,1,PAST ~ PAST did not,PAST,0,1,0
29732,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES PROG,PRES PROG,1,1,1
29843,VBP,VBP,PRES,PRES,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES ~ PRES PROG,PRES ~ PRES PROG,0,0,1
29917,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
30014,WP|VBZ|VBN|VBN,VBZ|VBN|VBN,PRES PERF,PRES PERF,WP|VBZ|VBN|VBN,VBZ|VBN|VBN,PRES PERF,PRES PERF,1,PRES PERF,PRES PERF,1,1,0
30274,VBD|JJ,VBD,PAST,PAST,VBD|JJ,VBD,PAST,PAST,1,PAST,PAST,1,1,0
30462,VBZ|VBG|RP,VBZ|VBG,PRES PROG,PRES PROG,,,,,0,,,0,0,0
30579,WP|VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,WP|VBD,VBD,PAST,PAST,1,PAST ~ PAST PROG,PAST ~ PAST PROG,0,0,1
30666,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
30962,VBD,VBD,PAST,PAST,VB,VB,TO INF,TO INF,1,PAST ~ TO INF,PAST ~ TO INF,0,0,0
30971,VBP|JJ,VBP,PRES,PRES,VBP|JJ,VBP,PRES,PRES,1,PRES,PRES,1,1,0
30976,VBP,VBP,PRES,PRES,VBP|VBG|RP,VBP|VBG,PRES PROG,PRES PROG,1,PRES ~ PRES PROG,PRES ~ PRES PROG,0,0,1
31016,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
31029,MD|VB|VBN,VB|VBN,FUT,FUT,MD|VB|VBN,VB|VBN,FUT,FUT,1,FUT,FUT,1,1,0
31050,VBD|JJ,VBD,PAST,PAST,VBD|VBG,VBD|VBG,PAST PROG keep,PAST PROG,1,PAST ~ PAST PROG keep,PAST ~ PAST PROG,0,0,1
31109,VBZ|VBN,VBZ|VBN,PRES,PRES,VBP|VBN,VBP|VBN,PRES,PRES,1,PRES,PRES,1,1,0
31114,VBP,VBP,PRES,PRES,VBN,VBN,,,0,,,0,0,0
31126,VBP|JJ,VBP,PRES,PRES,NNP,,,,0,,,0,0,0
31128,VBP|JJ,VBP,PRES,PRES,JJ,,,,0,,,0,0,0
31132,VBP,VBP,PRES,PRES,VBP|VBG,VBP|VBG,PRES,PRES,1,PRES,PRES,1,1,0
31175,WP|VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,VBG,VBG,PRES PART,PRES PART,1,PAST PROG ~ PRES PART,PAST PROG ~ PRES PART,0,0,1
31328,VBP|IN|NNS,VBP,PRES,PRES,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES ~ PRES PROG,PRES ~ PRES PROG,0,0,1
31381,WP|VBZ|VBN|RP,VBZ|VBN,PRES PERF,PRES PERF,WP|VBD|RP,VBD,PAST,PAST,1,PAST ~ PRES PERF,PAST ~ PRES PERF,0,0,0
31722,WP|VBD,VBD,PAST,PAST,WP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
31767,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
32036,IN|VBZ|VBG|RP,VBZ|VBG,PRES PART,PRES PART,IN|VBZ|RP,VBZ,PRES,PRES,1,PRES ~ PRES PART,PRES ~ PRES PART,0,0,0
32093,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
32333,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
32339,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
32739,IN|PRP|VBZ|RP,VBZ,PRES,PRES,IN|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
32755,MD|VB|VB,VB|VB,MOD let,MOD let,VBP|VB|VB,VBP|VB|VB,PRES do not,PRES,1,MOD let ~ PRES do not,MOD let ~ PRES,0,0,0
32759,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
32799,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
32940,VBP|VBG|RP,VBP|VBG,PRES PART,PRES PART,VBP,VBP,PRES,PRES,1,PRES ~ PRES PART,PRES ~ PRES PART,0,0,0
33045,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
33051,VB,VB,PRES,PRES,VB|RB,VB,TO INF,TO INF,1,PRES ~ TO INF,PRES ~ TO INF,0,0,0
33056,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
33203,VBG|RP,VBG,PRES PART,PRES PART,MD|VB|RP,VB,FUT,FUT,1,FUT ~ PRES PART,FUT ~ PRES PART,0,0,0
33230,VBG|RP,VBG,PRES PART,PRES PART,VBD|RP,VBD,PAST,PAST,1,PAST ~ PRES PART,PAST ~ PRES PART,0,0,0
33314,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
33375,VBP|VBG,VBP|VBG,PRES PART,PRES PART,VBD,VBD,,,0,,,0,0,0
33382,MD|VB|TO|VB,VB|VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
33442,,,,,,,,,0,,,0,0,0
33540,NN,,,,VBD,VBD,PAST,PAST,0,,,0,0,0
33861,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
33868,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
33894,WP|VBZ|VBN,VBZ|VBN,PRES,PRES,VBP|VBN,VBP|VBN,PRES PERF,PRES PERF,1,PRES ~ PRES PERF,PRES ~ PRES PERF,0,0,0
33906,VBZ,VBZ,PRES,PRES,WDT|VBZ|VBG,VBZ|VBG,PRES PROG,PRES PROG,1,PRES ~ PRES PROG,PRES ~ PRES PROG,0,0,1
33995,VBP|TO|VB,VBP|VB,MOD is to,MOD is to,MD|VB|VBG,VB|VBG,FUT PROG,FUT PROG,1,FUT PROG ~ MOD is to,FUT PROG ~ MOD is to,0,0,1
34052,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,VBP|VBN|VBG|IN,VBP|VBN|VBG,PRES PERF PROG,PRES PERF PROG,1,PRES PERF PROG ~ PRES PROG,PRES PERF PROG ~ PRES PROG,0,0,1
34537,MD|VB|RP,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
34552,WP|VBZ,VBZ,PRES,PRES,WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
34850,,,,,VBN,VBN,,,0,,,0,0,0
34872,VBZ,VBZ,PRES,PRES,VBZ|VBN,VBZ|VBN,PRES,PRES,1,PRES,PRES,1,1,0
34885,VBN,VBN,,,NN|VBD,VBD,PAST,PAST,0,,,0,0,0
35002,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
35119,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
35356,WP|VBD,VBD,PAST,PAST,WP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
35395,VBD|JJ,VBD,PAST,PAST,JJ,,,,0,,,0,0,0
35453,MD|VB|JJ,VB,MOD shall,MOD shall,MD|VB,VB,FUT,FUT,1,FUT ~ MOD shall,FUT ~ MOD shall,0,0,0
35463,VBG|VBN|RP,VBG|VBN,PRES PART,PRES PART,VBN,VBN,,,0,,,0,0,0
35725,WP|VBZ,VBZ,PRES,PRES,VBG,VBG,PRES PART,PRES PART,1,PRES ~ PRES PART,PRES ~ PRES PART,0,0,0
35823,VBP|VBG|RB,VBP|VBG,PRES PART,PRES PART,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES PART ~ PRES PROG,PRES PART ~ PRES PROG,0,0,1
36070,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
36192,VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
36371,VBD|VBG|RP,VBD|VBG,PAST PROG,PAST PROG,WP|VBD|VBG|RP,VBD|VBG,PAST PROG,PAST PROG,1,PAST PROG,PAST PROG,1,1,1
36382,VBD,VBD,PAST,PAST,IN|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
36411,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,VBG,VBG,PRES PART,PRES PART,1,PAST PROG ~ PRES PART,PAST PROG ~ PRES PART,0,0,1
36557,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
36598,WP|VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,WP|VBD|VBN|VBG,VBD|VBN|VBG,PAST PERF PROG,PAST PERF PROG,1,PAST PERF PROG ~ PAST PROG,PAST PERF PROG ~ PAST PROG,0,0,1
36758,VBZ,VBZ,PRES,PRES,VBZ|VBG,VBZ|VBG,PRES PROG,PRES PROG,1,PRES ~ PRES PROG,PRES ~ PRES PROG,0,0,1
36803,IN|VBD,VBD,PAST,PAST,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,1,PAST ~ PAST PROG,PAST ~ PAST PROG,0,0,1
36833,VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,VBD|VBN,VBD|VBN,PAST PERF,PAST PERF,1,PAST PERF,PAST PERF,1,1,0
36882,JJ,,,,VBG|JJ,VBG,PRES PART,PRES PART,0,,,0,0,0
36990,JJ,,,,VBD|JJ,VBD,PAST,PAST,0,,,0,0,0
37057,JJ,,,,JJ,,,,0,,,0,0,0
37061,JJ,,,,JJ,,,,0,,,0,0,0
37444,VBP|JJ|TO|VB,VBP|VB,PRES,PRES,MD|VB|RP,VB,FUT,FUT,1,FUT ~ PRES,FUT ~ PRES,0,0,0
37553,VBP,VBP,PRES,PRES,,,,,0,,,0,0,0
37746,RBR,,,,JJ,,,,0,,,0,0,0
37749,RBR,,,,JJ,,,,0,,,0,0,0
37759,WP|VBD|RB,VBD,PAST,PAST,WP|VBD|JJ,VBD,PAST,PAST,1,PAST,PAST,1,1,0
37762,WP|VBD|JJ,VBD,PAST,PAST,WP|VBD|JJ,VBD,PAST,PAST,1,PAST,PAST,1,1,0
37968,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
38253,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
38333,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
38562,VBD|VBN,VBD|VBN,PAST,PAST,VBD|VBN,VBD|VBN,PAST,PAST,1,PAST,PAST,1,1,0
38574,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES PROG,PRES PROG,1,1,1
38654,VBN,VBN,,,NN,,,,0,,,0,0,0
38750,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,1,PAST PROG,PAST PROG,1,1,1
38763,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES PROG,PRES PROG,1,1,1
38769,VBP|VB,VBP|VB,PRES wh-question,PRES,VBP|VB,VBP|VB,PRES wh-question,PRES,1,PRES wh-question,PRES,1,1,0
38776,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
38828,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES PROG,PRES PROG,1,1,1
39226,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,VBP|VBG|TO|VB,VBP|VBG|VB,FUT going-to,FUT going-to,1,FUT going-to ~ PRES PROG,FUT going-to ~ PRES PROG,0,0,1
39317,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
39466,IN|VBD|RBR|CC|RBR,VBD,PAST,PAST,VBD|RBR|CC|RBR,VBD,PAST,PAST,1,PAST,PAST,1,1,0
39525,WP|VBP|RB,VBP,PRES,PRES,WP|VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
39666,VBG,VBG,PRES PART,PRES PART,VBG,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
39679,VBG,VBG,PRES PART,PRES PART,VBG,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
39803,VBZ|VBG,VBZ|VBG,PRES PROG,PRES PROG,VBZ|VBG,VBZ|VBG,PRES PROG,PRES PROG,1,PRES PROG,PRES PROG,1,1,1
39842,WRB|VBD,VBD,PAST,PAST,VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
40188,WP|VBZ,VBZ,PRES,PRES,WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
40228,WP|VBZ,VBZ,PRES,PRES,WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
40235,WP|VBZ,VBZ,PRES,PRES,WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
40246,WP|VBZ,VBZ,PRES,PRES,WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
40285,WP|VBD,VBD,PAST,PAST,WP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
40697,WP|VBD,VBD,PAST,PAST,WP|VBD,VBD,PAST,PAST,1,PAST,PAST,1,1,0
40798,VBG,VBG,PRES PART,PRES PART,IN|VBZ|VBG,VBZ|VBG,PRES PROG,PRES PROG,1,PRES PART ~ PRES PROG,PRES PART ~ PRES PROG,0,0,1
40895,VBZ,VBZ,PRES,PRES,WP|VBZ|JJ|NNS,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
40900,WP|VBZ,VBZ,PRES,PRES,WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
41104,VBG|RB,VBG,PRES PART,PRES PART,VBG|RP,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
41112,VBG|RP,VBG,PRES PART,PRES PART,VBN|RP,VBN,,,0,,,0,0,0
41346,VBP,VBP,PRES,PRES,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES ~ PRES PROG,PRES ~ PRES PROG,0,0,1
42072,VBP,VBP,PRES,PRES,MD|VB,VB,FUT,FUT,1,FUT ~ PRES,FUT ~ PRES,0,0,0
42255,VBG,VBG,PRES PART,PRES PART,VBG,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
42462,VBG|IN,VBG,PRES PART,PRES PART,VBP|TO|VB,VBP|VB,MOD is to,MOD is to,1,MOD is to ~ PRES PART,MOD is to ~ PRES PART,0,0,0
42509,VBG|IN,VBG,PRES PART,PRES PART,VBG,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
42549,VBG|RP,VBG,PRES PART,PRES PART,VBG,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
42602,VBZ|VBG|VBN,VBZ|VBG|VBN,PRES PROG,PRES PROG,VBN,VBN,,,0,,,0,0,0
42658,VBN,VBN,,,VB|RB,VB,IMPV,IMPV,0,,,0,0,0
42665,MD|VB|VBN,VB|VBN,MOD shall,MOD shall,,,,,0,,,0,0,0
42720,MD|VB|IN,VB,MOD shall,MOD shall,IN,,,,0,,,0,0,0
42863,WDT|VBZ,VBZ,PRES,PRES,JJ,,,,0,,,0,0,0
42872,WDT|VBZ,VBZ,PRES,PRES,WDT|VBZ|VBN|RP,VBZ|VBN,PRES,PRES,1,PRES,PRES,1,1,0
42890,WDT|VBZ,VBZ,PRES,PRES,WP|VBZ|VBN,VBZ|VBN,PRES,PRES,1,PRES,PRES,1,1,0
42959,VBG,VBG,PRES PART,PRES PART,VBD|NN,VBD,,,0,,,0,0,0
43160,MD|VB,VB,MOD shall,MOD shall,VBZ|TO|VB,VBZ|VB,MOD is to,MOD is to,1,MOD is to ~ MOD shall,MOD is to ~ MOD shall,0,0,0
43224,VBN,VBN,,,VBN,VBN,,,0,,,0,0,0
43623,MD|VB|VBN,VB|VBN,MOD shall,MOD shall,VBP|TO|VB|NNS,VBP|VB,MOD is to,MOD is to,1,MOD is to ~ MOD shall,MOD is to ~ MOD shall,0,0,0
44006,VBN,VBN,,,VBD|JJ,VBD,PAST,PAST,0,,,0,0,0
44057,NN,,,,VB,VB,IMPV,IMPV,0,,,0,0,0
44568,VBN,VBN,,,VBN,VBN,,,0,,,0,0,0
44575,VBN,VBN,,,VBP,VBP,PRES,PRES,0,,,0,0,0
44775,WDT|VBZ,VBZ,PRES,PRES,,,,,0,,,0,0,0
45009,WDT|VBZ,VBZ,PRES,PRES,,,,,0,,,0,0,0
45356,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
45398,VBN,VBN,,,VBN,VBN,,,0,,,0,0,0
45736,,,,,WP|VBZ|RP,VBZ,PRES,PRES,0,,,0,0,0
45759,,,,,WP|VBP|RP,VBP,PRES,PRES,0,,,0,0,0
46020,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
46383,VB,VB,IMPV,IMPV,WP|VBZ|JJ,VBZ,PRES,PRES,1,IMPV ~ PRES,IMPV ~ PRES,0,0,0
46393,WP|VBZ,VBZ,PRES,PRES,WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
46399,VBZ,VBZ,PRES,PRES,WP|VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
46428,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
46500,VBN,VBN,,,VBN,VBN,,,0,,,0,0,0
46905,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
47432,WP|VBD,VBD,PAST,PAST,VBG,VBG,PRES PART,PRES PART,1,PAST ~ PRES PART,PAST ~ PRES PART,0,0,0
47498,VBG,VBG,PRES PART,PRES PART,VBG,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
47550,VBP,VBP,PRES,PRES,VBP|VBN|VBG,VBP|VBN|VBG,PRES PERF PROG,PRES PERF PROG,1,PRES ~ PRES PERF PROG,PRES ~ PRES PERF PROG,0,0,1
47618,MD|VB,VB,FUT,FUT,VBZ|VB,VBZ|VB,PRES do not,PRES,1,FUT ~ PRES do not,FUT ~ PRES,0,0,0
47910,VBG,VBG,PRES PART,PRES PART,VBG,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
47915,VBG,VBG,PRES PART,PRES PART,NN,,,,0,,,0,0,0
47925,VBG,VBG,PRES PART,PRES PART,VBZ,VBZ,PRES,PRES,1,PRES ~ PRES PART,PRES ~ PRES PART,0,0,0
47979,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,VBP|VBG,VBP|VBG,PRES PROG,PRES PROG,1,PRES PROG,PRES PROG,1,1,1
48015,MD|VB,VB,FUT,FUT,MD|VB,VB,FUT,FUT,1,FUT,FUT,1,1,0
48022,VBP,VBP,PRES,PRES,VBP,VBP,PRES,PRES,1,PRES,PRES,1,1,0
48026,MD|VB|RP,VB,FUT,FUT,MD|VB|RP,VB,FUT,FUT,1,FUT,FUT,1,1,0
48058,VBP,VBP,PRES,PRES,VBP|VBG,VBP|VBG,PRES PART,PRES PART,1,PRES ~ PRES PART,PRES ~ PRES PART,0,0,0
48540,VBZ,VBZ,PRES,PRES,VBZ,VBZ,PRES,PRES,1,PRES,PRES,1,1,0
48913,WP|MD|VB|DT|NN|IN,VB,MOD could,MOD could,VBG,VBG,PRES PART,PRES PART,1,MOD could ~ PRES PART,MOD could ~ PRES PART,0,0,0
49266,WP|VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,WP|VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,1,PAST PROG,PAST PROG,1,1,1
49278,VBD|VBG,VBD|VBG,PAST PROG,PAST PROG,,,,,0,,,0,0,0
49285,RB,,,,,,,,0,,,0,0,0
49466,VBD|RB,VBD,PAST,PAST,IN,,,,0,,,0,0,0
49609,JJ,,,,JJ,,,,0,,,0,0,0
49633,VBG,VBG,PRES PART,PRES PART,VBD|NN,VBD,,,0,,,0,0,0
50073,VBG,VBG,PRES PART,PRES PART,VBG,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
50233,VBG|IN,VBG,PRES PART,PRES PART,VBN,VBN,,,0,,,0,0,0
50278,VBG|IN,VBG,PRES PART,PRES PART,VBG,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
50318,VBG|IN,VBG,PRES PART,PRES PART,VBG,VBG,PRES PART,PRES PART,1,PRES PART,PRES PART,1,1,0
50363,JJ,,,,VBD|JJ,VBD,PAST,PAST,0,,,0,0,0
