bhsa_node,mother_clause,mother_cl_atom,mother_clause_atom,mother_rela,mother_domain2,mother_verbtype,mother_type,mother_verb_ps,mother_verb_lex,mother_verbplain,mother_intertext,daught_clause,daught_cl_atom,daught_clause_atom,daught_rela,daught_domain2,daught_verbtype,daught_type,daught_verb_ps,daught_verb_lex,daught_verbplain,daught_intertext
6725,הֵ֣ן לִ֔י לֹ֥א נָתַ֖תָּה זָ֑רַע ,516926,הֵ֣ן לִ֔י לֹ֥א נָתַ֖תָּה זָ֑רַע ,Main,Q,qtl,xQt0,p2,NTN[,נתתה,הֵ֣ן לִ֔י לֹ֥א נָתַ֖תָּה זָ֑רַע ,,,,,,,,,,,
6877,וְתַרְדֵּמָ֖ה נָפְלָ֣ה עַל־אַבְרָ֑ם ,516964,וְתַרְדֵּמָ֖ה נָפְלָ֣ה עַל־אַבְרָ֑ם ,Main,N,qtl,WXQt,p3,NPL[,נפלה,וְתַרְדֵּמָ֖ה נָפְלָ֣ה עַל־אַבְרָ֑ם ,,,,,,,,,,,
6908,וְגַ֧ם אֶת־הַגֹּ֛וי דָּ֣ן אָנֹ֑כִי ,516972,וְגַ֧ם אֶת־הַגֹּ֛וי ,Main,Q,Ø,Defc,,,,וְגַ֧ם אֶת־הַגֹּ֛וי אֲשֶׁ֥ר יַעֲבֹ֖דוּ ,,,,,,,,,,,
7197,וַתֹּ֕אמֶר ,517026,וַתֹּ֕אמֶר ,Main,N,wayq,Way0,p3,>MR[,תאמר,וַתֹּ֕אמֶר ,,,,,,,,,,,
7232,הִנָּ֥ךְ הָרָ֖ה ,517035,הִנָּ֥ךְ הָרָ֖ה ,Main,Q,Ø,AjCl,,,,הִנָּ֥ךְ הָרָ֖ה ,וְקָרָ֤את שְׁמֹו֙ יִשְׁמָעֵ֔אל ,517037,וְקָרָ֤את שְׁמֹו֙ יִשְׁמָעֵ֔אל ,Main,Q,wqtl,WQt0,p2,QR>[,קראת,וְקָרָ֤את שְׁמֹו֙ יִשְׁמָעֵ֔אל 
7267,וַתִּקְרָ֤א שֵׁם־יְהוָה֙ ,517043,וַתִּקְרָ֤א שֵׁם־יְהוָה֙ ,Main,N,wayq,Way0,p3,QR>[,תקרא,וַתִּקְרָ֤א שֵׁם־יְהוָה֙ ,,,,,,,,,,,
7279,הֲגַ֥ם הֲלֹ֛ם רָאִ֖יתִי ,517047,הֲגַ֥ם הֲלֹ֛ם רָאִ֖יתִי ,Main,Q,qtl,xQt0,p1,R>H[,ראיתי,הֲגַ֥ם הֲלֹ֛ם רָאִ֖יתִי ,,,,,,,,,,,
7639,וַיֹּ֣אמֶר אֱלֹהִ֗ים ,517114,וַיֹּ֣אמֶר אֱלֹהִ֗ים ,Main,N,wayq,WayX,p3,>MR[,יאמר,וַיֹּ֣אמֶר אֱלֹהִ֗ים ,וְקָרָ֥אתָ אֶת־שְׁמֹ֖ו יִצְחָ֑ק ,517116,וְקָרָ֥אתָ אֶת־שְׁמֹ֖ו יִצְחָ֑ק ,Main,Q,wqtl,WQt0,p2,QR>[,קראת,וְקָרָ֥אתָ אֶת־שְׁמֹ֖ו יִצְחָ֑ק 
7810,וַיֵּרָ֤א אֵלָיו֙ יְהוָ֔ה בְּאֵלֹנֵ֖י מַמְרֵ֑א ,517138,וַיֵּרָ֤א אֵלָיו֙ יְהוָ֔ה בְּאֵלֹנֵ֖י מַמְרֵ֑א ,Main,N,wayq,WayX,p3,R>H[,ירא,וַיֵּרָ֤א אֵלָיו֙ יְהוָ֔ה בְּאֵלֹנֵ֖י מַמְרֵ֑א ,כְּחֹ֥ם הַיֹּֽום׃ ,517140,כְּחֹ֥ם הַיֹּֽום׃ ,SubAdv,N,infc,InfC,unknown,XMM[,חם,כְּחֹ֥ם הַיֹּֽום׃ 
7827,וַיַּ֔רְא ,517142,וַיַּ֔רְא ,Main,N,wayq,Way0,p3,R>H[,ירא,וַיַּ֔רְא ,,,,,,,,,,,
7949,וַיִּתֵּ֖ן לִפְנֵיהֶ֑ם ,517175,וַיִּתֵּ֖ן לִפְנֵיהֶ֑ם ,Main,N,wayq,Way0,p3,NTN[,יתן,וַיִּתֵּ֖ן לִפְנֵיהֶ֑ם ,וַיֹּאכֵֽלוּ׃ ,517177,וַיֹּאכֵֽלוּ׃ ,Main,N,wayq,Way0,p3,>KL[,יאכלו,וַיֹּאכֵֽלוּ׃ 
7985,וַיֹּ֗אמֶר ,517182,וַיֹּ֗אמֶר ,Main,N,wayq,Way0,p3,>MR[,יאמר,וַיֹּ֗אמֶר שֹׁ֣וב אָשׁ֤וּב אֵלֶ֨יךָ֙ כָּעֵ֣ת חַיָּ֔ה וְהִנֵּה־בֵ֖ן לְשָׂרָ֣ה אִשְׁתֶּ֑ךָ ,וְה֥וּא אַחֲרָֽיו׃ ,517186,וְה֥וּא אַחֲרָֽיו׃ ,Main,N,Ø,NmCl,,,,וְה֥וּא אַחֲרָֽיו׃ 
7997,וְאַבְרָהָ֤ם וְשָׂרָה֙ זְקֵנִ֔ים ,517187,וְאַבְרָהָ֤ם וְשָׂרָה֙ זְקֵנִ֔ים ,Main,N,Ø,AjCl,,,,וְאַבְרָהָ֤ם וְשָׂרָה֙ זְקֵנִ֔ים ,,,,,,,,,,,
8088,וַיָּקֻ֤מוּ מִשָּׁם֙ הָֽאֲנָשִׁ֔ים ,517212,וַיָּקֻ֤מוּ מִשָּׁם֙ הָֽאֲנָשִׁ֔ים ,Main,N,wayq,WayX,p3,QWM[,יקמו,וַיָּקֻ֤מוּ מִשָּׁם֙ הָֽאֲנָשִׁ֔ים וַיַּשְׁקִ֖פוּ עַל־פְּנֵ֣י סְדֹ֑ם ,לְשַׁלְּחָֽם׃ ,517215,לְשַׁלְּחָֽם׃ ,SubAdv,N,infc,InfC,unknown,CLX[,שׁלחם,לְשַׁלְּחָֽם׃ 
8096,וַֽיהֹוָ֖ה אָמָ֑ר ,517216,וַֽיהֹוָ֖ה אָמָ֑ר ,Main,N,qtl,WXQt,p3,>MR[,אמר,וַֽיהֹוָ֖ה אָמָ֑ר ,אֲשֶׁ֖ר אֲנִ֥י עֹשֶֽׂה׃ ,517218,אֲשֶׁ֖ר אֲנִ֥י עֹשֶֽׂה׃ ,SubArg,Q,ptcp,Ptcp,unknown,<FH[,עשׂה,אֲשֶׁ֖ר אֲנִ֥י עֹשֶֽׂה׃ 
8102,הַֽמְכַסֶּ֤ה אֲנִי֙ מֵֽאַבְרָהָ֔ם ,517217,הַֽמְכַסֶּ֤ה אֲנִי֙ מֵֽאַבְרָהָ֔ם ,Main,Q,ptcp,Ptcp,unknown,KSH[,מכסה,הַֽמְכַסֶּ֤ה אֲנִי֙ מֵֽאַבְרָהָ֔ם ,,,,,,,,,,,
8190,וְאַ֨בְרָהָ֔ם ,517241,וְאַ֨בְרָהָ֔ם ,Main,N,Ø,CPen,,,,וְאַ֨בְרָהָ֔ם ,,,,,,,,,,,
8435,וַ֠יָּבֹאוּ שְׁנֵ֨י הַמַּלְאָכִ֤ים סְדֹ֨מָה֙ בָּעֶ֔רֶב ,517298,וַ֠יָּבֹאוּ שְׁנֵ֨י הַמַּלְאָכִ֤ים סְדֹ֨מָה֙ בָּעֶ֔רֶב ,Main,N,wayq,WayX,p3,BW>[,יבאו,וַ֠יָּבֹאוּ שְׁנֵ֨י הַמַּלְאָכִ֤ים סְדֹ֨מָה֙ בָּעֶ֔רֶב ,,,,,,,,,,,
8695,חָתָן֙ וּבָנֶ֣יךָ וּבְנֹתֶ֔יךָ וְכֹ֥ל הֹוצֵ֖א מִן־הַמָּקֹֽום׃ ,517362,חָתָן֙ וּבָנֶ֣יךָ וּבְנֹתֶ֔יךָ וְכֹ֥ל ,Main,Q,Ø,Defc,,,,חָתָן֙ וּבָנֶ֣יךָ וּבְנֹתֶ֔יךָ וְכֹ֥ל אֲשֶׁר־לְךָ֖ בָּעִ֑יר הֹוצֵ֖א מִן־הַמָּקֹֽום׃ ,כִּֽי־גָֽדְלָ֤ה צַעֲקָתָם֙ אֶת־פְּנֵ֣י יְהוָ֔ה ,517366,כִּֽי־גָֽדְלָ֤ה צַעֲקָתָם֙ אֶת־פְּנֵ֣י יְהוָ֔ה ,SubAdv,Q,qtl,xQtX,p3,GDL[,גדלה,כִּֽי־גָֽדְלָ֤ה צַעֲקָתָם֙ אֶת־פְּנֵ֣י יְהוָ֔ה 
8732,צְּאוּ֙ מִן־הַמָּקֹ֣ום הַזֶּ֔ה ,517373,צְּאוּ֙ מִן־הַמָּקֹ֣ום הַזֶּ֔ה ,Main,Q,impv,ZIm0,p2,JY>[,צאו,צְּאוּ֙ מִן־הַמָּקֹ֣ום הַזֶּ֔ה ,,,,,,,,,,,
8766,קַ֨ח אֶֽת־אִשְׁתְּךָ֜ וְאֶת־שְׁתֵּ֤י בְנֹתֶ֨יךָ֙ ,517380,קַ֨ח אֶֽת־אִשְׁתְּךָ֜ וְאֶת־שְׁתֵּ֤י בְנֹתֶ֨יךָ֙ ,Main,Q,impv,ZIm0,p2,LQX[,קח,קַ֨ח אֶֽת־אִשְׁתְּךָ֜ וְאֶת־שְׁתֵּ֤י בְנֹתֶ֨יךָ֙ ,,,,,,,,,,,
9295,וַיֹּ֣אמֶר לֹ֗ו ,517487,וַיֹּ֣אמֶר לֹ֗ו ,Main,N,wayq,Way0,p3,>MR[,יאמר,וַיֹּ֣אמֶר לֹ֗ו ,אֲשֶׁר־לָקַ֔חְתָּ ,517489,אֲשֶׁר־לָקַ֔חְתָּ ,SubMod,Q,qtl,xQt0,p2,LQX[,לקחת,אֲשֶׁר־לָקַ֔חְתָּ 
9389,הָשֵׁ֤ב אֵֽשֶׁת־הָאִישׁ֙ ,517508,הָשֵׁ֤ב אֵֽשֶׁת־הָאִישׁ֙ ,Main,Q,impv,ZIm0,p2,CWB[,השׁב,הָשֵׁ֤ב אֵֽשֶׁת־הָאִישׁ֙ כִּֽי־נָבִ֣יא ה֔וּא וְיִתְפַּלֵּ֥ל בַּֽעַדְךָ֖ וֶֽחְיֵ֑ה ,דַּ֚ע ,517513,דַּ֚ע ,Main,Q,impv,ZIm0,p2,JD<[,דע,דַּ֚ע 
9588,הִנֵּ֤ה הוּא־לָךְ֙ כְּס֣וּת עֵינַ֔יִם לְכֹ֖ל ,517555,הִנֵּ֤ה הוּא־לָךְ֙ כְּס֣וּת עֵינַ֔יִם לְכֹ֖ל ,Main,Q,Ø,NmCl,,,,הִנֵּ֤ה הוּא־לָךְ֙ כְּס֣וּת עֵינַ֔יִם לְכֹ֖ל אֲשֶׁ֣ר אִתָּ֑ךְ וְאֵ֥ת כֹּ֖ל ,,,,,,,,,,,
9703,כָּל־יִֽצְחַק־לִֽי׃ ,517580,כָּל־,Main,Q,Ø,Defc,,,,כָּל־,,,,,,,,,,,
9748,וַתֵּ֨רֶא שָׂרָ֜ה אֶֽת־בֶּן־הָגָ֧ר הַמִּצְרִ֛ית ,517591,וַתֵּ֨רֶא שָׂרָ֜ה אֶֽת־בֶּן־הָגָ֧ר הַמִּצְרִ֛ית ,Main,N,wayq,WayX,p3,R>H[,תרא,וַתֵּ֨רֶא שָׂרָ֜ה אֶֽת־בֶּן־הָגָ֧ר הַמִּצְרִ֛ית אֲשֶׁר־יָלְדָ֥ה לְאַבְרָהָ֖ם ,,,,,,,,,,,
9841,וַיִּתֵּ֣ן אֶל־הָ֠גָר ,517609,וַיִּתֵּ֣ן אֶל־הָ֠גָר ,Main,N,wayq,Way0,p3,NTN[,יתן,וַיִּתֵּ֣ן אֶל־הָ֠גָר ,,,,,,,,,,,
10029,אֱלֹהִ֣ים עִמְּךָ֔ בְּכֹ֥ל ,517650,אֱלֹהִ֣ים עִמְּךָ֔ בְּכֹ֥ל ,Main,Q,Ø,NmCl,,,,אֱלֹהִ֣ים עִמְּךָ֔ בְּכֹ֥ל ,,,,,,,,,,,
10893,וַיִּשְׁתַּ֥חוּ לְעַם־הָאָ֖רֶץ לִבְנֵי־חֵֽת׃ ,517815,וַיִּשְׁתַּ֥חוּ לְעַם־הָאָ֖רֶץ לִבְנֵי־חֵֽת׃ ,Main,N,wayq,Way0,p3,XWH[,ישׁתחו,וַיִּשְׁתַּ֥חוּ לְעַם־הָאָ֖רֶץ לִבְנֵי־חֵֽת׃ וַיְדַבֵּ֥ר אִתָּ֖ם לֵאמֹ֑ר אִם־יֵ֣שׁ אֶֽת־נַפְשְׁכֶ֗ם לִקְבֹּ֤ר אֶת־מֵתִי֙ מִלְּפָנַ֔י שְׁמָע֕וּנִי וּפִגְעוּ־לִ֖י בְּעֶפְרֹ֥ון בֶּן־צֹֽחַר׃ וְיִתֶּן־לִ֗י אֶת־מְעָרַ֤ת הַמַּכְפֵּלָה֙ אֲשֶׁר־לֹ֔ו אֲשֶׁ֖ר בִּקְצֵ֣ה שָׂדֵ֑הוּ בְּכֶ֨סֶף מָלֵ֜א יִתְּנֶ֥נָּה לִ֛י בְּתֹוכְכֶ֖ם לַאֲחֻזַּת־קָֽבֶר׃ ,וַיַּעַן֩ עֶפְרֹ֨ון הַחִתִּ֤י אֶת־אַבְרָהָם֙ בְּאָזְנֵ֣י בְנֵי־חֵ֔ת לְכֹ֛ל בָּאֵ֥י שַֽׁעַר־עִירֹ֖ו ,517827,וַיַּעַן֩ עֶפְרֹ֨ון הַחִתִּ֤י אֶת־אַבְרָהָם֙ בְּאָזְנֵ֣י בְנֵי־חֵ֔ת לְכֹ֛ל בָּאֵ֥י שַֽׁעַר־עִירֹ֖ו ,Main,N,wayq,WayX,p3,<NH[,יען,וַיַּעַן֩ עֶפְרֹ֨ון הַחִתִּ֤י אֶת־אַבְרָהָם֙ בְּאָזְנֵ֣י בְנֵי־חֵ֔ת לְכֹ֛ל בָּאֵ֥י שַֽׁעַר־עִירֹ֖ו 
11020,וַיִּשְׁקֹ֤ל אַבְרָהָם֙ לְעֶפְרֹ֔ן אֶת־הַכֶּ֕סֶף אַרְבַּ֤ע מֵאֹות֙ שֶׁ֣קֶל כֶּ֔סֶף ,517856,אַרְבַּ֤ע מֵאֹות֙ שֶׁ֣קֶל כֶּ֔סֶף ,Main,N,Ø,Defc,,,,אַרְבַּ֤ע מֵאֹות֙ שֶׁ֣קֶל כֶּ֔סֶף ,,,,,,,,,,,
11131,וַיֹּ֣אמֶר אַבְרָהָ֗ם אֶל־עַבְדֹּו֙ זְקַ֣ן בֵּיתֹ֔ו ,517876,וַיֹּ֣אמֶר אַבְרָהָ֗ם אֶל־עַבְדֹּו֙ זְקַ֣ן בֵּיתֹ֔ו ,Main,N,wayq,WayX,p3,>MR[,יאמר,וַיֹּ֣אמֶר אַבְרָהָ֗ם אֶל־עַבְדֹּו֙ זְקַ֣ן בֵּיתֹ֔ו ,אֲשֶׁר־לֹ֑ו ,517878,אֲשֶׁר־לֹ֑ו ,SubMod,N,Ø,NmCl,,,,אֲשֶׁר־לֹ֑ו 
11164,אֲשֶׁ֨ר לֹֽא־תִקַּ֤ח אִשָּׁה֙ לִבְנִ֔י מִבְּנֹות֙ הַֽכְּנַעֲנִ֔י ,517881,אֲשֶׁ֨ר לֹֽא־תִקַּ֤ח אִשָּׁה֙ לִבְנִ֔י מִבְּנֹות֙ הַֽכְּנַעֲנִ֔י ,SubArg,Q,yqtl,xYq0,p2,LQX[,תקח,אֲשֶׁ֨ר לֹֽא־תִקַּ֤ח אִשָּׁה֙ לִבְנִ֔י מִבְּנֹות֙ הַֽכְּנַעֲנִ֔י ,,,,,,,,,,,
11370,הַקְרֵה־נָ֥א לְפָנַ֖י הַיֹּ֑ום ,517916,הַקְרֵה־נָ֥א לְפָנַ֖י הַיֹּ֑ום ,Main,Q,impv,ZIm0,p2,QRH[,הקרה,הַקְרֵה־נָ֥א לְפָנַ֖י הַיֹּ֑ום וַעֲשֵׂה־חֶ֕סֶד עִ֖ם אֲדֹנִ֥י אַבְרָהָֽם׃ ,וּבְנֹות֙ אַנְשֵׁ֣י הָעִ֔יר יֹצְאֹ֖ת ,517919,וּבְנֹות֙ אַנְשֵׁ֣י הָעִ֔יר יֹצְאֹ֖ת ,Main,Q,ptcp,Ptcp,unknown,JY>[,יצאת,וּבְנֹות֙ אַנְשֵׁ֣י הָעִ֔יר יֹצְאֹ֖ת 
11380,הִנֵּ֛ה אָנֹכִ֥י נִצָּ֖ב עַל־עֵ֣ין הַמָּ֑יִם ,517918,הִנֵּ֛ה אָנֹכִ֥י נִצָּ֖ב עַל־עֵ֣ין הַמָּ֑יִם ,Main,Q,ptcp,Ptcp,unknown,NYB[,נצב,הִנֵּ֛ה אָנֹכִ֥י נִצָּ֖ב עַל־עֵ֣ין הַמָּ֑יִם ,לִשְׁאֹ֥ב מָֽיִם׃ ,517920,לִשְׁאֹ֥ב מָֽיִם׃ ,SubAdv,Q,infc,InfC,unknown,C>B[,שׁאב,לִשְׁאֹ֥ב מָֽיִם׃ 
11427,ה֗וּא טֶרֶם֮ כִּלָּ֣ה ,517933,ה֗וּא טֶרֶם֮ כִּלָּ֣ה ,Main,N,qtl,XQtl,p3,KLH[,כלה,ה֗וּא טֶרֶם֮ כִּלָּ֣ה לְדַבֵּר֒ ,אֲשֶׁ֤ר יֻלְּדָה֙ לִבְתוּאֵ֣ל בֶּן־מִלְכָּ֔ה אֵ֥שֶׁת נָחֹ֖ור אֲחִ֣י אַבְרָהָ֑ם ,517936,אֲשֶׁ֤ר יֻלְּדָה֙ לִבְתוּאֵ֣ל בֶּן־מִלְכָּ֔ה אֵ֥שֶׁת נָחֹ֖ור אֲחִ֣י אַבְרָהָ֑ם ,SubMod,N,qtl,xQt0,p3,JLD[,ילדה,אֲשֶׁ֤ר יֻלְּדָה֙ לִבְתוּאֵ֣ל בֶּן־מִלְכָּ֔ה אֵ֥שֶׁת נָחֹ֖ור אֲחִ֣י אַבְרָהָ֑ם 
11528,וַתִּשְׁאַ֖ב לְכָל־גְּמַלָּֽיו׃ ,517964,וַתִּשְׁאַ֖ב לְכָל־גְּמַלָּֽיו׃ ,Main,N,wayq,Way0,p3,C>B[,תשׁאב,וַתִּשְׁאַ֖ב לְכָל־גְּמַלָּֽיו׃ ,לָדַ֗עַת ,517966,לָדַ֗עַת ,SubAdv,N,infc,InfC,unknown,JD<[,דעת,לָדַ֗עַת 
11615,וַיֹּ֗אמֶר ,517990,וַיֹּ֗אמֶר ,Main,N,wayq,Way0,p3,>MR[,יאמר,וַיֹּ֗אמֶר ,אֲ֠שֶׁר לֹֽא־עָזַ֥ב חַסְדֹּ֛ו וַאֲמִתֹּ֖ו מֵעִ֣ם אֲדֹנִ֑י ,517992,אֲ֠שֶׁר לֹֽא־עָזַ֥ב חַסְדֹּ֛ו וַאֲמִתֹּ֖ו מֵעִ֣ם אֲדֹנִ֑י ,SubMod,Q,qtl,xQt0,p3,<ZB[,עזב,אֲ֠שֶׁר לֹֽא־עָזַ֥ב חַסְדֹּ֛ו וַאֲמִתֹּ֖ו מֵעִ֣ם אֲדֹנִ֑י 
11705,וַיָּבֹא֙ אֶל־הָאִ֔ישׁ ,518005,וַיָּבֹא֙ אֶל־הָאִ֔ישׁ ,Main,N,wayq,Way0,p3,BW>[,יבא,וַיָּבֹא֙ אֶל־הָאִ֔ישׁ ,,,,,,,,,,,
11842,לֹא־תִּקַּ֤ח אִשָּׁה֙ לִבְנִ֔י מִבְּנֹות֙ הַֽכְּנַעֲנִ֔י ,518035,לֹא־תִּקַּ֤ח אִשָּׁה֙ לִבְנִ֔י מִבְּנֹות֙ הַֽכְּנַעֲנִ֔י ,Main,Q,yqtl,xYq0,p2,LQX[,תקח,לֹא־תִּקַּ֤ח אִשָּׁה֙ לִבְנִ֔י מִבְּנֹות֙ הַֽכְּנַעֲנִ֔י ,,,,,,,,,,,
11928,יְהוָה֙ אֱלֹהֵי֙ אֲדֹנִ֣י אַבְרָהָ֔ם ,518053,יְהוָה֙ אֱלֹהֵי֙ אֲדֹנִ֣י אַבְרָהָ֔ם ,Main,Q,Ø,Voct,,,,יְהוָה֙ אֱלֹהֵי֙ אֲדֹנִ֣י אַבְרָהָ֔ם ,אֲשֶׁ֥ר אָנֹכִ֖י הֹלֵ֥ךְ עָלֶֽיהָ׃ ,518055,אֲשֶׁ֥ר אָנֹכִ֖י הֹלֵ֥ךְ עָלֶֽיהָ׃ ,SubMod,Q,ptcp,Ptcp,unknown,HLK[,הלך,אֲשֶׁ֥ר אָנֹכִ֖י הֹלֵ֥ךְ עָלֶֽיהָ׃ 
11932,אִם־יֶשְׁךָ־נָּא֙ מַצְלִ֣יחַ דַּרְכִּ֔י ,518054,אִם־יֶשְׁךָ־נָּא֙ מַצְלִ֣יחַ דַּרְכִּ֔י ,SubAdv,Q,ptcp,Ptcp,unknown,YLX[,מצליח,אִם־יֶשְׁךָ־נָּא֙ מַצְלִ֣יחַ דַּרְכִּ֔י ,,,,,,,,,,,
11936,יְהוָה֙ אֱלֹהֵי֙ אֲדֹנִ֣י אַבְרָהָ֔ם ,518053,יְהוָה֙ אֱלֹהֵי֙ אֲדֹנִ֣י אַבְרָהָ֔ם ,Main,Q,Ø,Voct,,,,יְהוָה֙ אֱלֹהֵי֙ אֲדֹנִ֣י אַבְרָהָ֔ם אִם־יֶשְׁךָ־נָּא֙ מַצְלִ֣יחַ דַּרְכִּ֔י אֲשֶׁ֥ר אָנֹכִ֖י הֹלֵ֥ךְ עָלֶֽיהָ׃ ,וְהָיָ֤ה ,518057,וְהָיָ֤ה ,Main,Q,wqtl,MSyn,p3,HJH[,היה,וְהָיָ֤ה 
11946,הָֽעַלְמָה֙ ,518058,הָֽעַלְמָה֙ ,Main,Q,Ø,CPen,,,,הָֽעַלְמָה֙ ,לִשְׁאֹ֔ב ,518060,לִשְׁאֹ֔ב ,SubAdv,Q,infc,InfC,unknown,C>B[,שׁאב,לִשְׁאֹ֔ב 
11988,אֲנִי֩ טֶ֨רֶם אֲכַלֶּ֜ה ,518068,אֲנִי֩ טֶ֨רֶם אֲכַלֶּ֜ה ,Main,Q,yqtl,XYqt,p1,KLH[,אכלה,אֲנִי֩ טֶ֨רֶם אֲכַלֶּ֜ה לְדַבֵּ֣ר אֶל־לִבִּ֗י ,וְכַדָּ֣הּ עַל־שִׁכְמָ֔הּ ,518071,וְכַדָּ֣הּ עַל־שִׁכְמָ֔הּ ,Main,Q,Ø,NmCl,,,,וְכַדָּ֣הּ עַל־שִׁכְמָ֔הּ 
12084,וְ֠עַתָּה ,518096,וְ֠עַתָּה ,Main,Q,Ø,MSyn,,,,וְ֠עַתָּה ,הַגִּ֣ידוּ לִ֑י ,518098,הַגִּ֣ידוּ לִ֑י ,Main,Q,impv,ZIm0,p2,NGD[,הגידו,הַגִּ֣ידוּ לִ֑י 
12321,וְיִצְחָק֙ בָּ֣א ,518152,וְיִצְחָק֙ בָּ֣א ,Main,N,qtl,WXQt,p3,BW>[,בא,וְיִצְחָק֙ בָּ֣א מִבֹּ֔וא בְּאֵ֥ר לַחַ֖י רֹאִ֑י ,,,,,,,,,,,
12345,וַיַּ֔רְא ,518159,וַיַּ֔רְא ,Main,N,wayq,Way0,p3,R>H[,ירא,וַיַּ֔רְא ,,,,,,,,,,,
12372,מִֽי־הָאִ֤ישׁ הַלָּזֶה֙ ,518165,מִֽי־הָאִ֤ישׁ הַלָּזֶה֙ ,Main,Q,Ø,NmCl,,,,מִֽי־הָאִ֤ישׁ הַלָּזֶה֙ ,לִקְרָאתֵ֔נוּ ,518167,לִקְרָאתֵ֔נוּ ,SubAdv,Q,infc,InfC,unknown,QR>=[,קראתנו,לִקְרָאתֵ֔נוּ 
12831,וְאַֽחֲרֵי־כֵ֞ן יָצָ֣א אָחִ֗יו ,518254,וְאַֽחֲרֵי־כֵ֞ן יָצָ֣א אָחִ֗יו ,Main,N,qtl,WxQX,p3,JY>[,יצא,וְאַֽחֲרֵי־כֵ֞ן יָצָ֣א אָחִ֗יו ,,,,,,,,,,,
12855,וַיְהִ֣י עֵשָׂ֗ו אִ֛ישׁ ,518260,וַיְהִ֣י עֵשָׂ֗ו אִ֛ישׁ ,Main,N,wayq,WayX,p3,HJH[,יהי,וַיְהִ֣י עֵשָׂ֗ו אִ֛ישׁ ,אִ֣ישׁ שָׂדֶ֑ה ,518262,אִ֣ישׁ שָׂדֶ֑ה ,Main,N,Ø,Ellp,,,,אִ֣ישׁ שָׂדֶ֑ה 
12863,וְיַעֲקֹב֙ אִ֣ישׁ תָּ֔ם ,518263,וְיַעֲקֹב֙ אִ֣ישׁ תָּ֔ם ,Main,N,Ø,NmCl,,,,וְיַעֲקֹב֙ אִ֣ישׁ תָּ֔ם ,,,,,,,,,,,
12876,וַיֶּאֱהַ֥ב יִצְחָ֛ק אֶת־עֵשָׂ֖ו ,518265,וַיֶּאֱהַ֥ב יִצְחָ֛ק אֶת־עֵשָׂ֖ו ,Main,N,wayq,WayX,p3,>HB[,יאהב,וַיֶּאֱהַ֥ב יִצְחָ֛ק אֶת־עֵשָׂ֖ו כִּי־צַ֣יִד בְּפִ֑יו ,,,,,,,,,,,
12929,וַיֹּ֣אמֶר עֵשָׂ֔ו ,518277,וַיֹּ֣אמֶר עֵשָׂ֔ו ,Main,N,wayq,WayX,p3,>MR[,יאמר,וַיֹּ֣אמֶר עֵשָׂ֔ו ,לָמ֑וּת ,518279,לָמ֑וּת ,SubAdv,Q,infc,InfC,unknown,MWT[,מות,לָמ֑וּת 
13144,וַיַּ֗רְא ,518322,וַיַּ֗רְא ,Main,N,wayq,Way0,p3,R>H[,ירא,וַיַּ֗רְא ,,,,,,,,,,,
13202,מֹ֥ות יוּמָֽת׃ ,518339,מֹ֥ות יוּמָֽת׃ ,Main,Q,yqtl,xYq0,p3,MWT[,יומת,מֹ֥ות יוּמָֽת׃ ,,,,,,,,,,,
13706,וַיֹּ֕אמֶר ,518438,וַיֹּ֕אמֶר ,Main,N,wayq,Way0,p3,>MR[,יאמר,וַיֹּ֕אמֶר הִנֵּה־נָ֖א זָקַ֑נְתִּי לֹ֥א יָדַ֖עְתִּי יֹ֥ום מֹותִֽי׃ וְעַתָּה֙ שָׂא־נָ֣א כֵלֶ֔יךָ תֶּלְיְךָ֖ וְקַשְׁתֶּ֑ךָ וְצֵא֙ הַשָּׂדֶ֔ה וְצ֥וּדָה לִּ֖י צָֽיִד׃וַעֲשֵׂה־לִ֨י מַטְעַמִּ֜ים כַּאֲשֶׁ֥ר אָהַ֛בְתִּי וְהָבִ֥יאָה לִּ֖י וְאֹכֵ֑לָה בַּעֲב֛וּר תְּבָרֶכְךָ֥ נַפְשִׁ֖י בְּטֶ֥רֶם אָמֽוּת׃ ,בְּדַבֵּ֣ר יִצְחָ֔ק אֶל־עֵשָׂ֖ו בְּנֹ֑ו ,518452,בְּדַבֵּ֣ר יִצְחָ֔ק אֶל־עֵשָׂ֖ו בְּנֹ֑ו ,SubAdv,N,infc,InfC,unknown,DBR[,דבר,בְּדַבֵּ֣ר יִצְחָ֔ק אֶל־עֵשָׂ֖ו בְּנֹ֑ו 
13735,הִנֵּ֤ה שָׁמַ֨עְתִּי֙ אֶת־אָבִ֔יךָ ,518458,הִנֵּ֤ה שָׁמַ֨עְתִּי֙ אֶת־אָבִ֔יךָ ,Main,Q,qtl,xQt0,p1,CM<[,שׁמעתי,הִנֵּ֤ה שָׁמַ֨עְתִּי֙ אֶת־אָבִ֔יךָ ,לֵאמֹֽר׃ ,518460,לֵאמֹֽר׃ ,SubAdv,Q,infc,InfC,unknown,>MR[,אמר,לֵאמֹֽר׃ 
13767,שְׁמַ֣ע בְּקֹלִ֑י ,518467,שְׁמַ֣ע בְּקֹלִ֑י ,Main,Q,impv,ZIm0,p2,CM<[,שׁמע,שְׁמַ֣ע בְּקֹלִ֑י ,,,,,,,,,,,
