bhsa_node,mother_clause,mother_cl_atom,mother_clause_atom,mother_rela,mother_domain2,mother_verbtype,mother_type,mother_verb_ps,mother_verb_lex,mother_verbplain,mother_intertext,daught_clause,daught_cl_atom,daught_clause_atom,daught_rela,daught_domain2,daught_verbtype,daught_type,daught_verb_ps,daught_verb_lex,daught_verbplain,daught_intertext
328553,אָשִׁ֣ירָה לַיהוָ֣ה בְּחַיָּ֑י ,585450,אָשִׁ֣ירָה לַיהוָ֣ה בְּחַיָּ֑י ,Main,Q,cohoF,ZYq0,p1,CJR[,אשׁירה,אָשִׁ֣ירָה לַיהוָ֣ה בְּחַיָּ֑י ,יֶעֱרַ֣ב עָלָ֣יו שִׂיחִ֑י ,585452,יֶעֱרַ֣ב עָלָ֣יו שִׂיחִ֑י ,Main,Q,yqtl,ZYqX,p3,<RB===[,יערב,יֶעֱרַ֣ב עָלָ֣יו שִׂיחִ֑י 
329861,נָכֹ֣ון לִבִּ֣י ,585776,נָכֹ֣ון לִבִּ֣י ,Main,Q,ptcp,Ptcp,unknown,KWN[,נכון,נָכֹ֣ון לִבִּ֣י אֱלֹהִ֑ים ,וַ֝אֲזַמְּרָ֗ה ,585779,וַ֝אֲזַמְּרָ֗ה ,Main,Q,cohoF,WYq0,p1,ZMR[,אזמרה,וַ֝אֲזַמְּרָ֗ה 
329863,אָשִׁ֥ירָה ,585778,אָשִׁ֥ירָה ,Main,Q,cohoF,ZYq0,p1,CJR[,אשׁירה,אָשִׁ֥ירָה ,,,,,,,,,,,
329871,ע֭וּרָֽה ,585781,ע֭וּרָֽה ,Main,Q,impv,ZIm0,p2,<WR[,עורה,ע֭וּרָֽה הַנֵּ֥בֶל וְכִנֹּ֗ור ,,,,,,,,,,,
329913,אֱלֹהִ֤ים׀ דִּבֶּ֥ר בְּקָדְשֹׁ֗ו ,585796,אֱלֹהִ֤ים׀ דִּבֶּ֥ר בְּקָדְשֹׁ֗ו ,Main,Q,qtl,XQtl,p3,DBR[,דבר,אֱלֹהִ֤ים׀ דִּבֶּ֥ר בְּקָדְשֹׁ֗ו ,אֲחַלְּקָ֥ה שְׁכֶ֑ם ,585798,אֲחַלְּקָ֥ה שְׁכֶ֑ם ,Main,Q,cohoF,ZYq0,p1,XLQ[,אחלקה,אֲחַלְּקָ֥ה שְׁכֶ֑ם 
329914,אֶעְלֹ֥זָה ,585797,אֶעְלֹ֥זָה ,Main,Q,cohoF,ZYq0,p1,<LZ[,אעלזה,אֶעְלֹ֥זָה ,וְעֵ֖מֶק סֻכֹּ֣ות אֲמַדֵּֽד׃ ,585799,וְעֵ֖מֶק סֻכֹּ֣ות אֲמַדֵּֽד׃ ,Main,Q,yqtl,WxY0,p1,MDD[,אמדד,וְעֵ֖מֶק סֻכֹּ֣ות אֲמַדֵּֽד׃ 
331273,זֶה־הַ֭יֹּום ,586186,זֶה־הַ֭יֹּום ,Main,Q,Ø,NmCl,,,,זֶה־הַ֭יֹּום עָשָׂ֣ה יְהוָ֑ה ,וְנִשְׂמְחָ֣ה בֹֽו׃ ,586189,וְנִשְׂמְחָ֣ה בֹֽו׃ ,Main,Q,cohoF,WYq0,p1,FMX[,נשׂמחה,וְנִשְׂמְחָ֣ה בֹֽו׃ 
331275,נָגִ֖ילָה ,586188,נָגִ֖ילָה ,Main,Q,cohoF,ZYq0,p1,GJL[,נגילה,נָגִ֖ילָה ,,,,,,,,,,,
331427,בִּשְׂפָתַ֥י סִפַּ֑רְתִּי כֹּ֝֗ל מִשְׁפְּטֵי־פִֽיךָ׃ ,586235,בִּשְׂפָתַ֥י סִפַּ֑רְתִּי כֹּ֝֗ל מִשְׁפְּטֵי־פִֽיךָ׃ ,Main,Q,qtl,xQt0,p1,SPR[,ספרתי,בִּשְׂפָתַ֥י סִפַּ֑רְתִּי כֹּ֝֗ל מִשְׁפְּטֵי־פִֽיךָ׃ בְּדֶ֖רֶךְ עֵדְוֹתֶ֥יךָ שַׂ֗שְׂתִּי כְּעַ֣ל כָּל־הֹֽון׃ ,וְ֝אַבִּ֗יטָה אֹרְחֹתֶֽיךָ׃ ,586238,וְ֝אַבִּ֗יטָה אֹרְחֹתֶֽיךָ׃ ,Main,Q,cohoF,WYq0,p1,NBV[,אביטה,וְ֝אַבִּ֗יטָה אֹרְחֹתֶֽיךָ׃ 
331429,בְּפִקֻּדֶ֥יךָ אָשִׂ֑יחָה ,586237,בְּפִקֻּדֶ֥יךָ אָשִׂ֑יחָה ,Main,Q,cohoF,xYq0,p1,FJX[,אשׂיחה,בְּפִקֻּדֶ֥יךָ אָשִׂ֑יחָה ,,,,,,,,,,,
331442,אֶֽחְיֶ֗ה ,586242,אֶֽחְיֶ֗ה ,Main,Q,yqtl,ZYq0,p1,XJH[,אחיה,אֶֽחְיֶ֗ה ,,,,,,,,,,,
331447,גַּל־עֵינַ֥י ,586244,גַּל־עֵינַ֥י ,Main,Q,impv,ZIm0,p2,GLH[,גל,גַּל־עֵינַ֥י ,,,,,,,,,,,
331517,דֶּֽרֶךְ־פִּקּוּדֶ֥יךָ הֲבִינֵ֑נִי ,586263,דֶּֽרֶךְ־פִּקּוּדֶ֥יךָ הֲבִינֵ֑נִי ,Main,Q,impv,xIm0,p2,BJN[,הבינני,דֶּֽרֶךְ־פִּקּוּדֶ֥יךָ הֲבִינֵ֑נִי ,,,,,,,,,,,
331560,הֲ֭בִינֵנִי ,586280,הֲ֭בִינֵנִי ,Main,Q,impv,ZIm0,p2,BJN[,הבינני,הֲ֭בִינֵנִי ,וְאֶשְׁמְרֶ֥נָּה בְכָל־לֵֽב׃ ,586282,וְאֶשְׁמְרֶ֥נָּה בְכָל־לֵֽב׃ ,Main,Q,yqtl,WYq0,p1,CMR[,אשׁמרנה,וְאֶשְׁמְרֶ֥נָּה בְכָל־לֵֽב׃ 
331640,וִֽיבֹאֻ֣נִי חֲסָדֶ֣ךָ ,586297,וִֽיבֹאֻ֣נִי חֲסָדֶ֣ךָ ,Main,Q,yqtl,WYqX,p3,BW>[,יבאני,וִֽיבֹאֻ֣נִי חֲסָדֶ֣ךָ יְהוָ֑ה תְּ֝שֽׁוּעָתְךָ֗ כְּאִמְרָתֶֽךָ׃ וְאֶֽעֱנֶ֣ה חֹרְפִ֣י דָבָ֑ר כִּֽי־בָ֝טַחְתִּי בִּדְבָרֶֽךָ׃ וְֽאַל־תַּצֵּ֬ל מִפִּ֣י דְבַר־אֱמֶ֣ת עַד־מְאֹ֑ד כִּ֖י לְמִשְׁפָּטֶ֣ךָ יִחָֽלְתִּי׃ ,וְאֶתְהַלְּכָ֥ה בָרְחָבָ֑ה ,586305,וְאֶתְהַלְּכָ֥ה בָרְחָבָ֑ה ,Main,Q,cohoF,WYq0,p1,HLK[,אתהלכה,וְאֶתְהַלְּכָ֥ה בָרְחָבָ֑ה 
331648,וְאֶשְׁמְרָ֖ה תֹורָתְךָ֥ תָמִ֗יד לְעֹולָ֥ם וָעֶֽד׃ ,586304,וְאֶשְׁמְרָ֖ה תֹורָתְךָ֥ תָמִ֗יד לְעֹולָ֥ם וָעֶֽד׃ ,Main,Q,cohoF,WYq0,p1,CMR[,אשׁמרה,וְאֶשְׁמְרָ֖ה תֹורָתְךָ֥ תָמִ֗יד לְעֹולָ֥ם וָעֶֽד׃ ,כִּ֖י פִקֻּדֶ֣יךָ דָרָֽשְׁתִּי׃ ,586306,כִּ֖י פִקֻּדֶ֣יךָ דָרָֽשְׁתִּי׃ ,SubAdv,Q,qtl,xQt0,p1,DRC[,דרשׁתי,כִּ֖י פִקֻּדֶ֣יךָ דָרָֽשְׁתִּי׃ 
331656,וְאֶתְהַלְּכָ֥ה בָרְחָבָ֑ה ,586305,וְאֶתְהַלְּכָ֥ה בָרְחָבָ֑ה ,Main,Q,cohoF,WYq0,p1,HLK[,אתהלכה,וְאֶתְהַלְּכָ֥ה בָרְחָבָ֑ה כִּ֖י פִקֻּדֶ֣יךָ דָרָֽשְׁתִּי׃ ,וְלֹ֣א אֵבֹֽושׁ׃ ,586308,וְלֹ֣א אֵבֹֽושׁ׃ ,Main,Q,yqtl,WxY0,p1,BWC[,אבושׁ,וְלֹ֣א אֵבֹֽושׁ׃ 
331678,וְאֶשָּֽׂא־כַפַּ֗י אֶֽל־מִ֭צְוֹתֶיךָ ,586311,וְאֶשָּֽׂא־כַפַּ֗י אֶֽל־מִ֭צְוֹתֶיךָ ,Main,Q,yqtl,WYq0,p1,NF>[,אשׂא,וְאֶשָּֽׂא־כַפַּ֗י אֶֽל־מִ֭צְוֹתֶיךָ אֲשֶׁ֥ר אָהָ֗בְתִּי ,,,,,,,,,,,
331868,הֲ֝בִינֵ֗נִי ,586373,הֲ֝בִינֵ֗נִי ,Main,Q,impv,ZIm0,p2,BJN[,הבינני,הֲ֝בִינֵ֗נִי ,,,,,,,,,,,
331987,כְּחַסְדְּךָ֥ חַיֵּ֑נִי ,586411,כְּחַסְדְּךָ֥ חַיֵּ֑נִי ,Main,Q,impv,xIm0,p2,XJH[,חיני,כְּחַסְדְּךָ֥ חַיֵּ֑נִי ,,,,,,,,,,,
332196,סֽוּרוּ־מִמֶּ֥נִּי ,586472,סֽוּרוּ־מִמֶּ֥נִּי ,Main,Q,impv,ZIm0,p2,SWR[,סורו,סֽוּרוּ־מִמֶּ֥נִּי מְרֵעִ֑ים ,,,,,,,,,,,
332211,סְעָדֵ֥נִי ,586478,סְעָדֵ֥נִי ,Main,Q,impv,ZIm0,p2,S<D[,סעדני,סְעָדֵ֥נִי ,וְאֶשְׁעָ֖ה בְחֻקֶּ֣יךָ תָמִֽיד׃ ,586480,וְאֶשְׁעָ֖ה בְחֻקֶּ֣יךָ תָמִֽיד׃ ,Main,Q,yqtl,WYq0,p1,C<H[,אשׁעה,וְאֶשְׁעָ֖ה בְחֻקֶּ֣יךָ תָמִֽיד׃ 
332276,הֲבִינֵ֑נִי ,586496,הֲבִינֵ֑נִי ,Main,Q,impv,ZIm0,p2,BJN[,הבינני,הֲבִינֵ֑נִי ,,,,,,,,,,,
332347,פְּ֭דֵנִי מֵעֹ֣שֶׁק אָדָ֑ם ,586516,פְּ֭דֵנִי מֵעֹ֣שֶׁק אָדָ֑ם ,Main,Q,impv,ZIm0,p2,PDH[,פדני,פְּ֭דֵנִי מֵעֹ֣שֶׁק אָדָ֑ם ,,,,,,,,,,,
332423,עֲנֵ֥נִי ,586541,עֲנֵ֥נִי ,Main,Q,impv,ZIm0,p2,<NH[,ענני,עֲנֵ֥נִי יְהוָ֗ה ,,,,,,,,,,,
332427,הֹושִׁיעֵ֑נִי ,586545,הֹושִׁיעֵ֑נִי ,Main,Q,impv,ZIm0,p2,JC<[,הושׁיעני,הֹושִׁיעֵ֑נִי ,,,,,,,,,,,
332856,יְהִֽי־שָׁלֹ֥ום בְּחֵילֵ֑ךְ ,586677,יְהִֽי־שָׁלֹ֥ום בְּחֵילֵ֑ךְ ,Main,Q,jussF,ZYqX,p3,HJH[,יהי,יְהִֽי־שָׁלֹ֥ום בְּחֵילֵ֑ךְ שַׁ֝לְוָ֗ה בְּאַרְמְנֹותָֽיִךְ׃ ,שָׁלֹ֣ום בָּֽךְ׃ ,586680,שָׁלֹ֣ום בָּֽךְ׃ ,Main,Q,Ø,NmCl,,,,שָׁלֹ֣ום בָּֽךְ׃ 
332864,לְ֭מַעַן אַחַ֣י וְרֵעָ֑י אֲדַבְּרָה־נָּ֖א ,586679,לְ֭מַעַן אַחַ֣י וְרֵעָ֑י אֲדַבְּרָה־נָּ֖א ,Main,Q,cohoF,xYq0,p1,DBR[,אדברה,לְ֭מַעַן אַחַ֣י וְרֵעָ֑י אֲדַבְּרָה־נָּ֖א שָׁלֹ֣ום בָּֽךְ׃ ,,,,,,,,,,,
333498,הִנֵּֽה־שְׁמַֽעֲנ֥וּהָ בְאֶפְרָ֑תָה ,586856,הִנֵּֽה־שְׁמַֽעֲנ֥וּהָ בְאֶפְרָ֑תָה ,Main,Q,qtl,xQt0,p1,CM<[,שׁמענוה,הִנֵּֽה־שְׁמַֽעֲנ֥וּהָ בְאֶפְרָ֑תָה מְ֝צָאנ֗וּהָ בִּשְׂדֵי־יָֽעַר׃ ,נִ֝שְׁתַּחֲוֶ֗ה לַהֲדֹ֥ם רַגְלָֽיו׃ ,586859,נִ֝שְׁתַּחֲוֶ֗ה לַהֲדֹ֥ם רַגְלָֽיו׃ ,Main,Q,yqtl,ZYq0,p1,XWH[,נשׁתחוה,נִ֝שְׁתַּחֲוֶ֗ה לַהֲדֹ֥ם רַגְלָֽיו׃ 
334413,אִם־אֶסַּ֣ק שָׁ֭מַיִם ,587097,אִם־אֶסַּ֣ק שָׁ֭מַיִם ,SubAdv,Q,yqtl,xYq0,p1,SLQ[,אסק,אִם־אֶסַּ֣ק שָׁ֭מַיִם שָׁ֣ם אָ֑תָּה ,הִנֶּֽךָּ׃ ,587100,הִנֶּֽךָּ׃ ,Main,Q,Ø,NmCl,,,,הִנֶּֽךָּ׃ 
334419,אֶשָּׂ֥א כַנְפֵי־שָׁ֑חַר ,587101,אֶשָּׂ֥א כַנְפֵי־שָׁ֑חַר ,SubAdv,Q,yqtl,ZYq0,p1,NF>[,אשׂא,אֶשָּׂ֥א כַנְפֵי־שָׁ֑חַר ,גַּם־שָׁ֭ם יָדְךָ֣ תַנְחֵ֑נִי ,587103,גַּם־שָׁ֭ם יָדְךָ֣ תַנְחֵ֑נִי ,Main,Q,yqtl,XYqt,p3,NXH[,תנחני,גַּם־שָׁ֭ם יָדְךָ֣ תַנְחֵ֑נִי 
335154,אֱֽלֹהִ֗ים ,587347,אֱֽלֹהִ֗ים ,Main,Q,Ø,Voct,,,,אֱֽלֹהִ֗ים ,בְּנֵ֥בֶל עָ֝שֹׂ֗ור אֲזַמְּרָה־לָּֽךְ׃ ,587349,בְּנֵ֥בֶל עָ֝שֹׂ֗ור אֲזַמְּרָה־לָּֽךְ׃ ,Main,Q,cohoF,xYq0,p1,ZMR[,אזמרה,בְּנֵ֥בֶל עָ֝שֹׂ֗ור אֲזַמְּרָה־לָּֽךְ׃ 
335159,שִׁ֣יר חָ֭דָשׁ אָשִׁ֣ירָה לָּ֑ךְ ,587348,שִׁ֣יר חָ֭דָשׁ אָשִׁ֣ירָה לָּ֑ךְ ,Main,Q,cohoF,xYq0,p1,CJR[,אשׁירה,שִׁ֣יר חָ֭דָשׁ אָשִׁ֣ירָה לָּ֑ךְ ,הַנֹּותֵ֥ן תְּשׁוּעָ֗ה לַמְּלָ֫כִ֥ים ,587350,הַנֹּותֵ֥ן תְּשׁוּעָ֗ה לַמְּלָ֫כִ֥ים ,SubMod,Q,ptcp,Ptcp,unknown,NTN[,נותן,הַנֹּותֵ֥ן תְּשׁוּעָ֗ה לַמְּלָ֫כִ֥ים 
335247,אֲרֹומִמְךָ֣ ,587373,אֲרֹומִמְךָ֣ ,Main,Q,yqtl,ZYq0,p1,RWM[,ארוממך,אֲרֹומִמְךָ֣ אֱלֹוהַ֣י הַמֶּ֑לֶךְ ,,,,,,,,,,,
335258,בְּכָל־יֹ֥ום אֲבָרֲכֶ֑ךָּ ,587376,בְּכָל־יֹ֥ום אֲבָרֲכֶ֑ךָּ ,Main,Q,yqtl,xYq0,p1,BRK[,אברכך,בְּכָל־יֹ֥ום אֲבָרֲכֶ֑ךָּ ,,,,,,,,,,,
335288,דֹּ֣ור לְ֭דֹור יְשַׁבַּ֣ח מַעֲשֶׂ֑יךָ ,587381,דֹּ֣ור לְ֭דֹור יְשַׁבַּ֣ח מַעֲשֶׂ֑יךָ ,Main,Q,yqtl,XYqt,p3,CBX[,ישׁבח,דֹּ֣ור לְ֭דֹור יְשַׁבַּ֣ח מַעֲשֶׂ֑יךָ וּגְב֖וּרֹתֶ֣יךָ יַגִּֽידוּ׃ ,,,,,,,,,,,
335451,הַלְלִ֥י אֶת־יְהוָֽה׃ ,587424,הַלְלִ֥י ,Main,Q,impv,ZIm0,p2,HLL[,הללי,הַלְלִ֥י נַ֝פְשִׁ֗י אֶת־יְהוָֽה׃ ,אֲזַמְּרָ֖ה לֵֽאלֹהַ֣י בְּעֹודִֽי׃ ,587428,אֲזַמְּרָ֖ה לֵֽאלֹהַ֣י בְּעֹודִֽי׃ ,Main,Q,cohoF,ZYq0,p1,ZMR[,אזמרה,אֲזַמְּרָ֖ה לֵֽאלֹהַ֣י בְּעֹודִֽי׃ 
335455,אֲהַלְלָ֣ה יְהוָ֣ה בְּחַיָּ֑י ,587427,אֲהַלְלָ֣ה יְהוָ֣ה בְּחַיָּ֑י ,Main,Q,cohoF,ZYq0,p1,HLL[,אהללה,אֲהַלְלָ֣ה יְהוָ֣ה בְּחַיָּ֑י ,,,,,,,,,,,
337663,וּ֥תְהִי עֹ֨וד׀ נֶ֘חָ֤מָתִ֗י ,587987,וּ֥תְהִי עֹ֨וד׀ נֶ֘חָ֤מָתִ֗י ,Main,Q,jussF,WYqX,p3,HJH[,תהי,וּ֥תְהִי עֹ֨וד׀ נֶ֘חָ֤מָתִ֗י ,לֹ֣א יַחְמֹ֑ול ,587989,לֹ֣א יַחְמֹ֑ול ,SubMod,Q,yqtl,xYq0,p3,XML[,יחמול,לֹ֣א יַחְמֹ֑ול 
337956,גַּם־אֲנִי֮ לֹ֤א אֶחֱשָׂ֫ךְ פִּ֥י ,588084,גַּם־אֲנִי֮ לֹ֤א אֶחֱשָׂ֫ךְ פִּ֥י ,Main,Q,yqtl,XYqt,p1,XFK[,אחשׂך,גַּם־אֲנִי֮ לֹ֤א אֶחֱשָׂ֫ךְ פִּ֥י ,אָ֝שִׂ֗יחָה בְּמַ֣ר נַפְשִֽׁי׃ ,588086,אָ֝שִׂ֗יחָה בְּמַ֣ר נַפְשִֽׁי׃ ,Main,Q,cohoF,ZYq0,p1,FJX[,אשׂיחה,אָ֝שִׂ֗יחָה בְּמַ֣ר נַפְשִֽׁי׃ 
337960,אֲֽ֭דַבְּרָה בְּצַ֣ר רוּחִ֑י ,588085,אֲֽ֭דַבְּרָה בְּצַ֣ר רוּחִ֑י ,Main,Q,cohoF,ZYq0,p1,DBR[,אדברה,אֲֽ֭דַבְּרָה בְּצַ֣ר רוּחִ֑י ,,,,,,,,,,,
338398,אַ֭ף כִּֽי־אָנֹכִ֣י אֶֽעֱנֶ֑נּוּ ,588206,אַ֭ף כִּֽי־אָנֹכִ֣י אֶֽעֱנֶ֑נּוּ ,SubAdv,Q,yqtl,XYqt,p1,<NH[,אעננו,אַ֭ף כִּֽי־אָנֹכִ֣י אֶֽעֱנֶ֑נּוּ ,אֲשֶׁ֣ר לֹ֣א אֶעֱנֶ֑ה ,588208,אֲשֶׁ֣ר ,SubMod,Q,Ø,Defc,,,,אֲשֶׁ֣ר 
338510,אִם־אָ֭מְרִי ,588247,אִם־אָ֭מְרִי ,SubAdv,Q,infc,InfC,unknown,>MR[,אמרי,אִם־אָ֭מְרִי ,אֶעֶזְבָ֖ה פָנַ֣י ,588249,אֶעֶזְבָ֖ה פָנַ֣י ,Main,Q,cohoF,ZYq0,p1,<ZB[,אעזבה,אֶעֶזְבָ֖ה פָנַ֣י 
338512,אֶשְׁכְּחָ֣ה שִׂיחִ֑י ,588248,אֶשְׁכְּחָ֣ה שִׂיחִ֑י ,Main,Q,cohoF,ZYq0,p1,CKX[,אשׁכחה,אֶשְׁכְּחָ֣ה שִׂיחִ֑י ,וְאַבְלִֽיגָה׃ ,588250,וְאַבְלִֽיגָה׃ ,Main,Q,cohoF,WYq0,p1,BLG[,אבליגה,וְאַבְלִֽיגָה׃ 
338515,אֶעֶזְבָ֖ה פָנַ֣י ,588249,אֶעֶזְבָ֖ה פָנַ֣י ,Main,Q,cohoF,ZYq0,p1,<ZB[,אעזבה,אֶעֶזְבָ֖ה פָנַ֣י ,,,,,,,,,,,
338573,לֹ֣א יֵשׁ־בֵּינֵ֣ינוּ מֹוכִ֑יחַ ,588263,לֹ֣א יֵשׁ־בֵּינֵ֣ינוּ מֹוכִ֑יחַ ,Main,Q,Ø,NmCl,,,,לֹ֣א יֵשׁ־בֵּינֵ֣ינוּ מֹוכִ֑יחַ יָשֵׁ֖ת יָדֹ֣ו עַל־שְׁנֵֽינוּ׃ יָסֵ֣ר מֵעָלַ֣י שִׁבְטֹ֑ו וְ֝אֵמָתֹ֗ו אַֽל־תְּבַעֲתַֽנִּי׃ ,וְלֹ֣א אִירָאֶ֑נּוּ ,588268,וְלֹ֣א אִירָאֶ֑נּוּ ,Main,Q,yqtl,WxY0,p1,JR>[,איראנו,וְלֹ֣א אִירָאֶ֑נּוּ 
338586,נָֽקְטָ֥ה נַפְשִׁ֗י בְּחַ֫יָּ֥י ,588270,נָֽקְטָ֥ה נַפְשִׁ֗י בְּחַ֫יָּ֥י ,Main,Q,qtl,ZQtX,p3,QWV[,נקטה,נָֽקְטָ֥ה נַפְשִׁ֗י בְּחַ֫יָּ֥י ,אֲ֝דַבְּרָה֗ בְּמַ֣ר נַפְשִֽׁי׃ ,588272,אֲ֝דַבְּרָה֗ בְּמַ֣ר נַפְשִֽׁי׃ ,Main,Q,cohoF,ZYq0,p1,DBR[,אדברה,אֲ֝דַבְּרָה֗ בְּמַ֣ר נַפְשִֽׁי׃ 
338589,אֶֽעֶזְבָ֣ה עָלַ֣י שִׂיחִ֑י ,588271,אֶֽעֶזְבָ֣ה עָלַ֣י שִׂיחִ֑י ,Main,Q,cohoF,ZYq0,p1,<ZB[,אעזבה,אֶֽעֶזְבָ֣ה עָלַ֣י שִׂיחִ֑י ,אֹמַ֣ר אֶל־אֱ֭לֹוהַּ ,588273,אֹמַ֣ר אֶל־אֱ֭לֹוהַּ ,Main,Q,yqtl,ZYq0,p1,>MR[,אמר,אֹמַ֣ר אֶל־אֱ֭לֹוהַּ 
338786,וְשִׁ֥ית מִ֝מֶּ֗נִּי ,588332,וְשִׁ֥ית מִ֝מֶּ֗נִּי ,Main,Q,impv,WIm0,p2,CJT[,שׁית,וְשִׁ֥ית מִ֝מֶּ֗נִּי ,בְּטֶ֣רֶם אֵ֭לֵךְ אֶל־אֶ֖רֶץ חֹ֣שֶׁךְ וְצַלְמָֽוֶת׃ ,588334,בְּטֶ֣רֶם אֵ֭לֵךְ ,SubAdv,Q,yqtl,xYq0,p1,HLK[,אלך,בְּטֶ֣רֶם אֵ֭לֵךְ 
339366,הַחֲרִ֣ישׁוּ מִ֭מֶּנִּי ,588501,הַחֲרִ֣ישׁוּ מִ֭מֶּנִּי ,Main,Q,impv,ZIm0,p2,XRC[,החרישׁו,הַחֲרִ֣ישׁוּ מִ֭מֶּנִּי ,וְיַעֲבֹ֖ר עָלַ֣י ,588503,וְיַעֲבֹ֖ר עָלַ֣י ,Main,Q,yqtl,WYq0,p3,<BR[,יעבר,וְיַעֲבֹ֖ר עָלַ֣י 
339898,וְזֶֽה־חָ֝זִ֗יתִי ,588655,וְזֶֽה־חָ֝זִ֗יתִי ,Main,Q,qtl,WxQ0,p1,XZH[,חזיתי,וְזֶֽה־חָ֝זִ֗יתִי ,אֲשֶׁר־חֲכָמִ֥ים יַגִּ֑ידוּ ,588657,אֲשֶׁר־חֲכָמִ֥ים יַגִּ֑ידוּ ,SubArg,Q,yqtl,XYqt,p3,NGD[,יגידו,אֲשֶׁר־חֲכָמִ֥ים יַגִּ֑ידוּ 
340110,שָׁמַ֣עְתִּי כְאֵ֣לֶּה רַבֹּ֑ות ,588704,שָׁמַ֣עְתִּי כְאֵ֣לֶּה רַבֹּ֑ות ,Main,Q,qtl,ZQt0,p1,CM<[,שׁמעתי,שָׁמַ֣עְתִּי כְאֵ֣לֶּה רַבֹּ֑ות מְנַחֲמֵ֖י עָמָ֣ל כֻּלְּכֶֽם׃ הֲקֵ֥ץ לְדִבְרֵי־ר֑וּחַ אֹ֥ו מַה־יַּ֝מְרִֽיצְךָ֗ כִּ֣י תַעֲנֶֽה׃ ,ל֤וּ־יֵ֪שׁ נַפְשְׁכֶ֡ם תַּ֤חַת נַפְשִׁ֗י ,588710,ל֤וּ־יֵ֪שׁ נַפְשְׁכֶ֡ם תַּ֤חַת נַפְשִׁ֗י ,SubAdv,Q,Ø,NmCl,,,,ל֤וּ־יֵ֪שׁ נַפְשְׁכֶ֡ם תַּ֤חַת נַפְשִׁ֗י 
340116,גַּ֤ם׀ אָנֹכִי֮ כָּכֶ֪ם אֲדַ֫בֵּ֥רָה ,588709,גַּ֤ם׀ אָנֹכִי֮ כָּכֶ֪ם אֲדַ֫בֵּ֥רָה ,Main,Q,cohoF,XYqt,p1,DBR[,אדברה,גַּ֤ם׀ אָנֹכִי֮ כָּכֶ֪ם אֲדַ֫בֵּ֥רָה ל֤וּ־יֵ֪שׁ נַפְשְׁכֶ֡ם תַּ֤חַת נַפְשִׁ֗י ,וְאָנִ֥יעָה עֲ֝לֵיכֶ֗ם בְּמֹ֣ו רֹאשִֽׁי׃ ,588712,וְאָנִ֥יעָה עֲ֝לֵיכֶ֗ם בְּמֹ֣ו רֹאשִֽׁי׃ ,Main,Q,cohoF,WYq0,p1,NW<[,אניעה,וְאָנִ֥יעָה עֲ֝לֵיכֶ֗ם בְּמֹ֣ו רֹאשִֽׁי׃ 
340121,אַחְבִּ֣ירָה עֲלֵיכֶ֣ם בְּמִלִּ֑ים ,588711,אַחְבִּ֣ירָה עֲלֵיכֶ֣ם בְּמִלִּ֑ים ,Main,Q,cohoF,ZYq0,p1,XBR=[,אחבירה,אַחְבִּ֣ירָה עֲלֵיכֶ֣ם בְּמִלִּ֑ים ,,,,,,,,,,,
340133,גַּ֤ם׀ אָנֹכִי֮ כָּכֶ֪ם אֲדַ֫בֵּ֥רָה ,588709,גַּ֤ם׀ אָנֹכִי֮ כָּכֶ֪ם אֲדַ֫בֵּ֥רָה ,Main,Q,cohoF,XYqt,p1,DBR[,אדברה,גַּ֤ם׀ אָנֹכִי֮ כָּכֶ֪ם אֲדַ֫בֵּ֥רָה ל֤וּ־יֵ֪שׁ נַפְשְׁכֶ֡ם תַּ֤חַת נַפְשִׁ֗י אַחְבִּ֣ירָה עֲלֵיכֶ֣ם בְּמִלִּ֑ים וְאָנִ֥יעָה עֲ֝לֵיכֶ֗ם בְּמֹ֣ו רֹאשִֽׁי׃ אֲאַמִּצְכֶ֥ם בְּמֹו־פִ֑י וְנִ֖יד שְׂפָתַ֣י יַחְשֹֽׂךְ׃ ,לֹא־יֵחָשֵׂ֣ךְ כְּאֵבִ֑י ,588716,לֹא־יֵחָשֵׂ֣ךְ כְּאֵבִ֑י ,Main,Q,yqtl,xYqX,p3,XFK[,יחשׂך,לֹא־יֵחָשֵׂ֣ךְ כְּאֵבִ֑י 
340138,אִֽם־אֲ֭דַבְּרָה ,588715,אִֽם־אֲ֭דַבְּרָה ,SubAdv,Q,cohoF,xYq0,p1,DBR[,אדברה,אִֽם־אֲ֭דַבְּרָה לֹא־יֵחָשֵׂ֣ךְ כְּאֵבִ֑י ,מַה־מִנִּ֥י יַהֲלֹֽךְ׃ ,588718,מַה־מִנִּ֥י יַהֲלֹֽךְ׃ ,Main,Q,yqtl,XYqt,p3,HLK[,יהלך,מַה־מִנִּ֥י יַהֲלֹֽךְ׃ 
340787,גַּם־עֲ֭וִילִים מָ֣אֲסוּ בִ֑י ,588902,גַּם־עֲ֭וִילִים מָ֣אֲסוּ בִ֑י ,Main,Q,qtl,XQtl,p3,M>S[,מאסו,גַּם־עֲ֭וִילִים מָ֣אֲסוּ בִ֑י ,וַיְדַבְּרוּ־בִֽי׃ ,588904,וַיְדַבְּרוּ־בִֽי׃ ,Main,Q,wayq,Way0,p3,DBR=[,ידברו,וַיְדַבְּרוּ־בִֽי׃ 
