bhsa_node,ref,book,book_super,canon_part,period,genre,domain2,text_full,text_plain,lex,lex_etcbc,gloss,verb_form,stem,person,gender,number,valence,clause_atom,clause,verse,sentence,txt_type,clause_type,cltype_simp,clause_rela,cl_args,is_question,prec_lexes,prec_pos,prec_part,ref_sbl,ref_abbr,has_objc,objc_pos,has_loca,loca_type,loca_heads,has_time
319825,Psalms 57:5,Psalms,Psalms,Writings,,poetry,Q,אֶשְׁכְּבָ֪ה,אשׁכבה,שׁכב,CKB[,lie down,cohoF,qal,p1,unknown,sg,--,אֶשְׁכְּבָ֪ה לֹ֫הֲטִ֥ים ,אֶשְׁכְּבָ֪ה לֹ֫הֲטִ֥ים ,נַפְשִׁ֤י׀ בְּתֹ֥וךְ לְבָאִם֮ אֶשְׁכְּבָ֪ה לֹ֫הֲטִ֥ים בְּֽנֵי־אָדָ֗ם שִׁ֭נֵּיהֶם חֲנִ֣ית וְחִצִּ֑ים וּ֝לְשֹׁונָ֗ם חֶ֣רֶב חַדָּֽה׃ ,אֶשְׁכְּבָ֪ה לֹ֫הֲטִ֥ים ,Q,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Ps 57:5,Psa. 57:5,0,,0,,,0
319866,Psalms 57:8,Psalms,Psalms,Writings,,poetry,Q,אָ֝שִׁ֗ירָה,אשׁירה,שׁיר,CJR[,sing,cohoF,qal,p1,unknown,sg,--,אָ֝שִׁ֗ירָה ,אָ֝שִׁ֗ירָה ,נָ֘כֹ֤ון לִבִּ֣י אֱ֭לֹהִים נָכֹ֣ון לִבִּ֑י אָ֝שִׁ֗ירָה וַאֲזַמֵּֽרָה׃ ,אָ֝שִׁ֗ירָה ,Q,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Ps 57:8,Psa. 57:8,0,,0,,,0
319868,Psalms 57:8,Psalms,Psalms,Writings,,poetry,Q,אֲזַמֵּֽרָה,אזמרה,זמר,ZMR[,sing,cohoF,piel,p1,unknown,sg,,וַאֲזַמֵּֽרָה׃ ,וַאֲזַמֵּֽרָה׃ ,נָ֘כֹ֤ון לִבִּ֣י אֱ֭לֹהִים נָכֹ֣ון לִבִּ֑י אָ֝שִׁ֗ירָה וַאֲזַמֵּֽרָה׃ ,וַאֲזַמֵּֽרָה׃ ,Q,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Ps 57:8,Psa. 57:8,0,,0,,,0
319876,Psalms 57:9,Psalms,Psalms,Writings,,poetry,Q,אָעִ֥ירָה,אעירה,עור,<WR[,be awake,cohoF,hif,p1,unknown,sg,,אָעִ֥ירָה שָּֽׁחַר׃ ,אָעִ֥ירָה שָּֽׁחַר׃ ,ע֤וּרָה כְבֹודִ֗י ע֭וּרָֽה הַנֵּ֥בֶל וְכִנֹּ֗ור אָעִ֥ירָה שָּֽׁחַר׃ ,אָעִ֥ירָה שָּֽׁחַר׃ ,Q,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Ps 57:9,Psa. 57:9,0,,0,,,0
320133,Psalms 59:10,Psalms,Psalms,Writings,,poetry,Q,אֶשְׁמֹ֑רָה,אשׁמרה,שׁמר,CMR[,keep,cohoF,qal,p1,unknown,sg,-i,עֻ֭זֹּו אֵלֶ֣יךָ אֶשְׁמֹ֑רָה ,עֻ֭זֹּו אֵלֶ֣יךָ אֶשְׁמֹ֑רָה ,עֻ֭זֹּו אֵלֶ֣יךָ אֶשְׁמֹ֑רָה כִּֽי־אֱ֝לֹהִ֗ים מִשְׂגַּבִּֽי׃ ,עֻ֭זֹּו אֵלֶ֣יךָ אֶשְׁמֹ֑רָה ,Q,xYq0,x,Main,AV,0,_<Z=/_>L_,_subs_prep_,_>L_,Ps 59:10,Psa. 59:10,0,,0,,,0
320232,Psalms 59:18,Psalms,Psalms,Writings,,poetry,Q,אֲזַמֵּ֑רָה,אזמרה,זמר,ZMR[,sing,cohoF,piel,p1,unknown,sg,,אֵלֶ֣יךָ אֲזַמֵּ֑רָה ,אֵלֶ֣יךָ אֲזַמֵּ֑רָה ,עֻ֭זִּי אֵלֶ֣יךָ אֲזַמֵּ֑רָה כִּֽי־אֱלֹהִ֥ים מִ֝שְׂגַּבִּ֗י אֱלֹהֵ֥י חַסְדִּֽי׃ ,עֻ֭זִּי אֵלֶ֣יךָ אֲזַמֵּ֑רָה ,Q,xYq0,x,Main,AV,0,_>L_,_prep_,_>L_,Ps 59:18,Psa. 59:18,0,,0,,,0
320309,Psalms 60:8,Psalms,Psalms,Writings,,poetry,Q,אֶ֫עְלֹ֥זָה,אעלזה,עלז,<LZ[,rejoice,cohoF,qal,p1,unknown,sg,--,אֶ֫עְלֹ֥זָה ,אֶ֫עְלֹ֥זָה ,אֱלֹהִ֤ים׀ דִּבֶּ֥ר בְּקָדְשֹׁ֗ו אֶ֫עְלֹ֥זָה אֲחַלְּקָ֥ה שְׁכֶ֑ם וְעֵ֖מֶק סֻכֹּ֣ות אֲמַדֵּֽד׃ ,אֶ֫עְלֹ֥זָה ,QQ,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Ps 60:8,Psa. 60:8,0,,0,,,0
320310,Psalms 60:8,Psalms,Psalms,Writings,,poetry,Q,אֲחַלְּקָ֥ה,אחלקה,חלק,XLQ[,divide,cohoF,piel,p1,unknown,sg,,אֲחַלְּקָ֥ה שְׁכֶ֑ם ,אֲחַלְּקָ֥ה שְׁכֶ֑ם ,אֱלֹהִ֤ים׀ דִּבֶּ֥ר בְּקָדְשֹׁ֗ו אֶ֫עְלֹ֥זָה אֲחַלְּקָ֥ה שְׁכֶ֑ם וְעֵ֖מֶק סֻכֹּ֣ות אֲמַדֵּֽד׃ ,אֲחַלְּקָ֥ה שְׁכֶ֑ם ,QQ,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Ps 60:8,Psa. 60:8,1,VO,0,,,0
320408,Psalms 61:5,Psalms,Psalms,Writings,,poetry,Q,אָג֣וּרָה,אגורה,גור,GWR[,dwell,cohoF,qal,p1,unknown,sg,-p,אָג֣וּרָה בְ֭אָהָלְךָ עֹולָמִ֑ים ,אָג֣וּרָה בְ֭אָהָלְךָ עֹולָמִ֑ים ,אָג֣וּרָה בְ֭אָהָלְךָ עֹולָמִ֑ים אֶֽחֱסֶ֨ה בְסֵ֖תֶר כְּנָפֶ֣יךָ סֶּֽלָה׃ ,אָג֣וּרָה בְ֭אָהָלְךָ עֹולָמִ֑ים ,Q,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Ps 61:5,Psa. 61:5,0,,0,,,1
320448,Psalms 61:9,Psalms,Psalms,Writings,,poetry,Q,אֲזַמְּרָ֣ה,אזמרה,זמר,ZMR[,sing,cohoF,piel,p1,unknown,sg,,כֵּ֤ן אֲזַמְּרָ֣ה שִׁמְךָ֣ לָעַ֑ד ,כֵּ֤ן אֲזַמְּרָ֣ה שִׁמְךָ֣ לָעַ֑ד ,כֵּ֤ן אֲזַמְּרָ֣ה שִׁמְךָ֣ לָעַ֑ד לְֽשַׁלְּמִ֥י נְדָרַ֗י יֹ֣ום׀ יֹֽום׃ ,כֵּ֤ן אֲזַמְּרָ֣ה שִׁמְךָ֣ לָעַ֑ד לְֽשַׁלְּמִ֥י נְדָרַ֗י יֹ֣ום׀ יֹֽום׃ ,Q,xYq0,x,Main,AV,0,_KN_,_advb_,_KN_,Ps 61:9,Psa. 61:9,1,VO,0,,,1
320861,Psalms 65:5,Psalms,Psalms,Writings,,poetry,Q,נִ֭שְׂבְּעָה,נשׂבעה,שׂבע,FB<[,be sated,cohoF,qal,p1,unknown,pl,--,נִ֭שְׂבְּעָה בְּט֣וּב בֵּיתֶ֑ךָ קְ֝דֹ֗שׁ הֵיכָלֶֽךָ׃ ,נִ֭שְׂבְּעָה בְּט֣וּב בֵּיתֶ֑ךָ קְ֝דֹ֗שׁ הֵיכָלֶֽךָ׃ ,אַשְׁרֵ֤י׀ תִּֽבְחַ֣ר וּתְקָרֵב֮ יִשְׁכֹּ֪ן חֲצֵ֫רֶ֥יךָ נִ֭שְׂבְּעָה בְּט֣וּב בֵּיתֶ֑ךָ קְ֝דֹ֗שׁ הֵיכָלֶֽךָ׃ ,נִ֭שְׂבְּעָה בְּט֣וּב בֵּיתֶ֑ךָ קְ֝דֹ֗שׁ הֵיכָלֶֽךָ׃ ,Q,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Ps 65:5,Psa. 65:5,0,,0,,,0
321017,Psalms 66:6,Psalms,Psalms,Writings,,poetry,Q,נִשְׂמְחָה,נשׂמחה,שׂמח,FMX[,rejoice,cohoF,qal,p1,unknown,pl,-p,שָׁ֝֗ם נִשְׂמְחָה־בֹּֽו׃ ,שָׁ֝֗ם נִשְׂמְחָה־בֹּֽו׃ ,הָ֤פַךְ יָ֨ם׀ לְֽיַבָּשָׁ֗ה בַּ֭נָּהָר יַֽעַבְר֣וּ בְרָ֑גֶל שָׁ֝֗ם נִשְׂמְחָה־בֹּֽו׃ ,שָׁ֝֗ם נִשְׂמְחָה־בֹּֽו׃ ,Q,xYq0,x,Main,AV,0,_CM_,_advb_,_CM_,Ps 66:6,Psa. 66:6,0,,0,,,0
321118,Psalms 66:16,Psalms,Psalms,Writings,,poetry,Q,אֲסַפְּרָה,אספרה,ספר,SPR[,count,cohoF,piel,p1,unknown,sg,,וַ֭אֲסַפְּרָה ,וַ֭אֲסַפְּרָה ,לְכֽוּ־שִׁמְע֣וּ וַ֭אֲסַפְּרָה כָּל־יִרְאֵ֣י אֱלֹהִ֑ים אֲשֶׁ֖ר עָשָׂ֣ה לְנַפְשִֽׁי׃ ,וַ֭אֲסַפְּרָה כָּל־יִרְאֵ֣י אֱלֹהִ֑ים אֲשֶׁ֖ר עָשָׂ֣ה לְנַפְשִֽׁי׃ ,Q,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Ps 66:16,Psa. 66:16,0,,0,,,0
321772,Psalms 69:15,Psalms,Psalms,Writings,,poetry,Q,אֶטְבָּ֑עָה,אטבעה,טבע,VB<[,sink,cohoF,qal,p1,unknown,sg,--,וְאַל־אֶטְבָּ֑עָה ,וְאַל־אֶטְבָּ֑עָה ,הַצִּילֵ֣נִי מִ֭טִּיט וְאַל־אֶטְבָּ֑עָה אִנָּצְלָ֥ה מִ֝שֹּֽׂנְאַ֗י וּמִמַּֽעֲמַקֵּי־מָֽיִם׃ ,וְאַל־אֶטְבָּ֑עָה ,Q,WxY0,Wx,Main,_W_V,0,_W_>L=_,_conj_nega_,_W_>L=_,Ps 69:15,Psa. 69:15,0,,0,,,0
321773,Psalms 69:15,Psalms,Psalms,Writings,,poetry,Q,אִנָּצְלָ֥ה,אנצלה,נצל,NYL[,deliver,cohoF,nif,p1,unknown,sg,,אִנָּצְלָ֥ה מִ֝שֹּֽׂנְאַ֗י וּמִמַּֽעֲמַקֵּי־מָֽיִם׃ ,אִנָּצְלָ֥ה מִ֝שֹּֽׂנְאַ֗י וּמִמַּֽעֲמַקֵּי־מָֽיִם׃ ,הַצִּילֵ֣נִי מִ֭טִּיט וְאַל־אֶטְבָּ֑עָה אִנָּצְלָ֥ה מִ֝שֹּֽׂנְאַ֗י וּמִמַּֽעֲמַקֵּי־מָֽיִם׃ ,אִנָּצְלָ֥ה מִ֝שֹּֽׂנְאַ֗י וּמִמַּֽעֲמַקֵּי־מָֽיִם׃ ,Q,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Ps 69:15,Psa. 69:15,0,,0,,,0
321930,Psalms 69:31,Psalms,Psalms,Writings,,poetry,Q,אֲהַֽלְלָ֣ה,אהללה,הלל,HLL[,praise,cohoF,piel,p1,unknown,sg,,אֲהַֽלְלָ֣ה שֵׁם־אֱלֹהִ֣ים בְּשִׁ֑יר ,אֲהַֽלְלָ֣ה שֵׁם־אֱלֹהִ֣ים בְּשִׁ֑יר ,אֲהַֽלְלָ֣ה שֵׁם־אֱלֹהִ֣ים בְּשִׁ֑יר וַאֲגַדְּלֶ֥נּוּ בְתֹודָֽה׃ ,אֲהַֽלְלָ֣ה שֵׁם־אֱלֹהִ֣ים בְּשִׁ֑יר ,Q,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Ps 69:31,Psa. 69:31,1,VO,0,,,0
322062,Psalms 71:1,Psalms,Psalms,Writings,,poetry,Q,אֵבֹ֥ושָׁה,אבושׁה,בושׁ,BWC[,be ashamed,cohoF,qal,p1,unknown,sg,--,אַל־אֵבֹ֥ושָׁה לְעֹולָֽם׃ ,אַל־אֵבֹ֥ושָׁה לְעֹולָֽם׃ ,בְּךָֽ־יְהוָ֥ה חָסִ֑יתִי אַל־אֵבֹ֥ושָׁה לְעֹולָֽם׃ ,אַל־אֵבֹ֥ושָׁה לְעֹולָֽם׃ ,Q,xYq0,x,Main,V,0,_>L=_,_nega_,_>L=_,Ps 71:1,Psa. 71:1,0,,0,,,1
322279,Psalms 71:22,Psalms,Psalms,Writings,,poetry,Q,אֲזַמְּרָ֣ה,אזמרה,זמר,ZMR[,sing,cohoF,piel,p1,unknown,sg,,אֲזַמְּרָ֣ה לְךָ֣ בְכִנֹּ֑ור ,אֲזַמְּרָ֣ה לְךָ֣ בְכִנֹּ֑ור ,גַּם־אֲנִ֤י׀ אֹודְךָ֣ בִכְלִי־נֶבֶל֮ אֲמִתְּךָ֪ אֱלֹ֫הָ֥י אֲזַמְּרָ֣ה לְךָ֣ בְכִנֹּ֑ור קְ֝דֹ֗ושׁ יִשְׂרָאֵֽל׃ ,אֲזַמְּרָ֣ה לְךָ֣ בְכִנֹּ֑ור קְ֝דֹ֗ושׁ יִשְׂרָאֵֽל׃ ,Q,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Ps 71:22,Psa. 71:22,0,,0,,,0
322288,Psalms 71:23,Psalms,Psalms,Writings,,poetry,Q,אֲזַמְּרָה,אזמרה,זמר,ZMR[,sing,cohoF,piel,p1,unknown,sg,,כִּ֣י אֲזַמְּרָה־לָּ֑ךְ ,כִּ֣י אֲזַמְּרָה־לָּ֑ךְ ,תְּרַנֵּ֣נָּ֣ה שְׂ֭פָתַי כִּ֣י אֲזַמְּרָה־לָּ֑ךְ וְ֝נַפְשִׁ֗י אֲשֶׁ֣ר פָּדִֽיתָ׃ ,כִּ֣י אֲזַמְּרָה־לָּ֑ךְ ,Q,xYq0,x,SubAdv,CV,0,_KJ_,_conj_,_KJ_,Ps 71:23,Psa. 71:23,0,,0,,,0
322658,Psalms 73:15,Psalms,Psalms,Writings,,poetry,Q,אֲסַפְּרָ֥ה,אספרה,ספר,SPR[,count,cohoF,piel,p1,unknown,sg,,אֲסַפְּרָ֥ה כְמֹ֑ו ,אֲסַפְּרָ֥ה כְמֹ֑ו ,אִם־אָ֭מַרְתִּי אֲסַפְּרָ֥ה כְמֹ֑ו הִנֵּ֤ה דֹ֭ור בָּנֶ֣יךָ בָגָֽדְתִּי׃ ,אֲסַפְּרָ֥ה כְמֹ֑ו ,QNQ,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Ps 73:15,Psa. 73:15,0,,0,,,0
322678,Psalms 73:17,Psalms,Psalms,Writings,,poetry,Q,אָ֝בִ֗ינָה,אבינה,בין,BJN[,understand,cohoF,qal,p1,unknown,sg,--,אָ֝בִ֗ינָה לְאַחֲרִיתָֽם׃ ,אָ֝בִ֗ינָה לְאַחֲרִיתָֽם׃ ,עַד־אָ֭בֹוא אֶל־מִקְדְּשֵׁי־אֵ֑ל אָ֝בִ֗ינָה לְאַחֲרִיתָֽם׃ ,אָ֝בִ֗ינָה לְאַחֲרִיתָֽם׃ ,Q,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Ps 73:17,Psa. 73:17,0,,0,,,0
323123,Psalms 75:10,Psalms,Psalms,Writings,,poetry,Q,אֲ֝זַמְּרָ֗ה,אזמרה,זמר,ZMR[,sing,cohoF,piel,p1,unknown,sg,,אֲ֝זַמְּרָ֗ה לֵאלֹהֵ֥י יַעֲקֹֽב׃ ,אֲ֝זַמְּרָ֗ה לֵאלֹהֵ֥י יַעֲקֹֽב׃ ,וַ֭אֲנִי אַגִּ֣יד לְעֹלָ֑ם אֲ֝זַמְּרָ֗ה לֵאלֹהֵ֥י יַעֲקֹֽב׃ ,אֲ֝זַמְּרָ֗ה לֵאלֹהֵ֥י יַעֲקֹֽב׃ ,Q,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Ps 75:10,Psa. 75:10,0,,0,,,0
323268,Psalms 77:2,Psalms,Psalms,Writings,,poetry,Q,אֶצְעָ֑קָה,אצעקה,צעק,Y<Q[,cry,cohoF,qal,p1,unknown,sg,--,וְאֶצְעָ֑קָה ,וְאֶצְעָ֑קָה ,קֹולִ֣י אֶל־אֱלֹהִ֣ים וְאֶצְעָ֑קָה קֹולִ֥י אֶל־אֱ֝לֹהִ֗ים וְהַאֲזִ֥ין אֵלָֽי׃ ,וְאֶצְעָ֑קָה ,Q,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Ps 77:2,Psa. 77:2,0,,0,,,0
323289,Psalms 77:4,Psalms,Psalms,Writings,,poetry,Q,אֶזְכְּרָ֣ה,אזכרה,זכר,ZKR[,remember,cohoF,qal,p1,unknown,sg,d-,אֶזְכְּרָ֣ה אֱלֹהִ֣ים ,אֶזְכְּרָ֣ה אֱלֹהִ֣ים ,אֶזְכְּרָ֣ה אֱלֹהִ֣ים וְאֶֽהֱמָיָ֑ה אָשִׂ֓יחָה׀ וְתִתְעַטֵּ֖ף רוּחִ֣י סֶֽלָה׃ ,אֶזְכְּרָ֣ה אֱלֹהִ֣ים ,Q,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Ps 77:4,Psa. 77:4,1,VO,0,,,0
323293,Psalms 77:4,Psalms,Psalms,Writings,,poetry,Q,אָשִׂ֓יחָה,אשׂיחה,שׂיח,FJX[,be concerned with,cohoF,qal,p1,unknown,sg,--,אָשִׂ֓יחָה׀ ,אָשִׂ֓יחָה׀ ,אֶזְכְּרָ֣ה אֱלֹהִ֣ים וְאֶֽהֱמָיָ֑ה אָשִׂ֓יחָה׀ וְתִתְעַטֵּ֖ף רוּחִ֣י סֶֽלָה׃ ,אָשִׂ֓יחָה׀ ,Q,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Ps 77:4,Psa. 77:4,0,,0,,,0
323311,Psalms 77:7,Psalms,Psalms,Writings,,poetry,Q,אֶֽזְכְּרָ֥ה,אזכרה,זכר,ZKR[,remember,cohoF,qal,p1,unknown,sg,d-,אֶֽזְכְּרָ֥ה נְגִינָתִ֗י בַּ֫לָּ֥יְלָה ,אֶֽזְכְּרָ֥ה נְגִינָתִ֗י בַּ֫לָּ֥יְלָה ,אֶֽזְכְּרָ֥ה נְגִינָתִ֗י בַּ֫לָּ֥יְלָה עִם־לְבָבִ֥י אָשִׂ֑יחָה וַיְחַפֵּ֥שׂ רוּחִֽי׃ ,אֶֽזְכְּרָ֥ה נְגִינָתִ֗י בַּ֫לָּ֥יְלָה ,Q,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Ps 77:7,Psa. 77:7,1,VO,0,,,1
323318,Psalms 77:7,Psalms,Psalms,Writings,,poetry,Q,אָשִׂ֑יחָה,אשׂיחה,שׂיח,FJX[,be concerned with,cohoF,qal,p1,unknown,sg,--,עִם־לְבָבִ֥י אָשִׂ֑יחָה ,עִם־לְבָבִ֥י אָשִׂ֑יחָה ,אֶֽזְכְּרָ֥ה נְגִינָתִ֗י בַּ֫לָּ֥יְלָה עִם־לְבָבִ֥י אָשִׂ֑יחָה וַיְחַפֵּ֥שׂ רוּחִֽי׃ ,עִם־לְבָבִ֥י אָשִׂ֑יחָה ,Q,xYq0,x,Main,AV,0,_<M_LBB/_,_prep_subs_,_<M_,Ps 77:7,Psa. 77:7,0,,0,,,0
323365,Psalms 77:12,Psalms,Psalms,Writings,,poetry,Q,אֶזְכְּרָ֖ה,אזכרה,זכר,ZKR[,remember,cohoF,qal,p1,unknown,sg,d-,כִּֽי־אֶזְכְּרָ֖ה מִקֶּ֣דֶם פִּלְאֶֽךָ׃ ,כִּֽי־אֶזְכְּרָ֖ה מִקֶּ֣דֶם פִּלְאֶֽךָ׃ ,אֶזְכֹּ֥ור מַֽעַלְלֵי־יָ֑הּ כִּֽי־אֶזְכְּרָ֖ה מִקֶּ֣דֶם פִּלְאֶֽךָ׃ ,כִּֽי־אֶזְכְּרָ֖ה מִקֶּ֣דֶם פִּלְאֶֽךָ׃ וְהָגִ֥יתִי בְכָל־פָּעֳלֶ֑ךָ וּֽבַעֲלִ֖ילֹותֶ֣יךָ אָשִֽׂיחָה׃ ,Q,xYq0,x,SubAdv,CV,0,_KJ_,_conj_,_KJ_,Ps 77:12,Psa. 77:12,1,VO,0,,,0
323377,Psalms 77:13,Psalms,Psalms,Writings,,poetry,Q,אָשִֽׂיחָה,אשׂיחה,שׂיח,FJX[,be concerned with,cohoF,qal,p1,unknown,sg,-p,וּֽבַעֲלִ֖ילֹותֶ֣יךָ אָשִֽׂיחָה׃ ,וּֽבַעֲלִ֖ילֹותֶ֣יךָ אָשִֽׂיחָה׃ ,וְהָגִ֥יתִי בְכָל־פָּעֳלֶ֑ךָ וּֽבַעֲלִ֖ילֹותֶ֣יךָ אָשִֽׂיחָה׃ ,כִּֽי־אֶזְכְּרָ֖ה מִקֶּ֣דֶם פִּלְאֶֽךָ׃ וְהָגִ֥יתִי בְכָל־פָּעֳלֶ֑ךָ וּֽבַעֲלִ֖ילֹותֶ֣יךָ אָשִֽׂיחָה׃ ,Q,WxY0,Wx,SubAdv,_W_AV,0,_W_B_<LJLH/_,_conj_prep_subs_,_W_B_,Ps 77:13,Psa. 77:13,0,,0,,,0
323472,Psalms 78:2,Psalms,Psalms,Writings,,poetry,Q,אֶפְתְּחָ֣ה,אפתחה,פתח,PTX[,open,cohoF,qal,p1,unknown,sg,dp,אֶפְתְּחָ֣ה בְמָשָׁ֣ל פִּ֑י ,אֶפְתְּחָ֣ה בְמָשָׁ֣ל פִּ֑י ,אֶפְתְּחָ֣ה בְמָשָׁ֣ל פִּ֑י אַבִּ֥יעָה חִ֝ידֹ֗ות מִנִּי־קֶֽדֶם׃ ,אֶפְתְּחָ֣ה בְמָשָׁ֣ל פִּ֑י ,Q,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Ps 78:2,Psa. 78:2,1,VO,0,,,0
323476,Psalms 78:2,Psalms,Psalms,Writings,,poetry,Q,אַבִּ֥יעָה,אביעה,נבע,NB<[,bubble,cohoF,hif,p1,unknown,sg,,אַבִּ֥יעָה חִ֝ידֹ֗ות מִנִּי־קֶֽדֶם׃ ,אַבִּ֥יעָה חִ֝ידֹ֗ות מִנִּי־קֶֽדֶם׃ ,אֶפְתְּחָ֣ה בְמָשָׁ֣ל פִּ֑י אַבִּ֥יעָה חִ֝ידֹ֗ות מִנִּי־קֶֽדֶם׃ ,אַבִּ֥יעָה חִ֝ידֹ֗ות מִנִּי־קֶֽדֶם׃ ,Q,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Ps 78:2,Psa. 78:2,1,VO,0,,,0
324450,Psalms 80:4,Psalms,Psalms,Writings,,poetry,Q,נִוָּשֵֽׁעָה,נושׁעה,ישׁע,JC<[,help,cohoF,nif,p1,unknown,pl,,וְנִוָּשֵֽׁעָה׃ ,וְנִוָּשֵֽׁעָה׃ ,אֱלֹהִ֥ים הֲשִׁיבֵ֑נוּ וְהָאֵ֥ר פָּ֝נֶ֗יךָ וְנִוָּשֵֽׁעָה׃ ,וְנִוָּשֵֽׁעָה׃ ,Q,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Ps 80:4,Psa. 80:4,0,,0,,,0
324483,Psalms 80:8,Psalms,Psalms,Writings,,poetry,Q,נִוָּשֵֽׁעָה,נושׁעה,ישׁע,JC<[,help,cohoF,nif,p1,unknown,pl,,וְנִוָּשֵֽׁעָה׃ ,וְנִוָּשֵֽׁעָה׃ ,אֱלֹהִ֣ים צְבָאֹ֣ות הֲשִׁיבֵ֑נוּ וְהָאֵ֥ר פָּ֝נֶ֗יךָ וְנִוָּשֵֽׁעָה׃ ,וְנִוָּשֵֽׁעָה׃ ,Q,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Ps 80:8,Psa. 80:8,0,,0,,,0
324590,Psalms 80:20,Psalms,Psalms,Writings,,poetry,Q,נִוָּשֵֽׁעָה,נושׁעה,ישׁע,JC<[,help,cohoF,nif,p1,unknown,pl,,וְנִוָּשֵֽׁעָה׃ ,וְנִוָּשֵֽׁעָה׃ ,יְה֘וָ֤ה אֱלֹהִ֣ים צְבָאֹ֣ות הֲשִׁיבֵ֑נוּ הָאֵ֥ר פָּ֝נֶ֗יךָ וְנִוָּשֵֽׁעָה׃ ,וְנִוָּשֵֽׁעָה׃ ,Q,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Ps 80:20,Psa. 80:20,0,,0,,,0
324675,Psalms 81:9,Psalms,Psalms,Writings,,poetry,Q,אָעִ֣ידָה,אעידה,עוד,<WD[,"warn, to witness",cohoF,hif,p1,unknown,sg,,וְאָעִ֣ידָה בָּ֑ךְ ,וְאָעִ֣ידָה בָּ֑ךְ ,שְׁמַ֣ע עַ֭מִּי וְאָעִ֣ידָה בָּ֑ךְ יִ֝שְׂרָאֵ֗ל אִם־תִּֽשְׁמַֽע־לִֽי׃ ,וְאָעִ֣ידָה בָּ֑ךְ יִ֝שְׂרָאֵ֗ל ,QQ,WYq0,W,Main,_W_V,0,_W_,_conj_,_W_,Ps 81:9,Psa. 81:9,0,,0,,,0
324949,Psalms 83:13,Psalms,Psalms,Writings,,poetry,Q,נִ֣ירֲשָׁה,נירשׁה,ירשׁ,JRC[,trample down,cohoF,qal,p1,unknown,pl,di,נִ֣ירֲשָׁה לָּ֑נוּ אֵ֝֗ת נְאֹ֣ות אֱלֹהִֽים׃ ,נִ֣ירֲשָׁה לָּ֑נוּ אֵ֝֗ת נְאֹ֣ות אֱלֹהִֽים׃ ,אֲשֶׁ֣ר אָ֭מְרוּ נִ֣ירֲשָׁה לָּ֑נוּ אֵ֝֗ת נְאֹ֣ות אֱלֹהִֽים׃ ,נִ֣ירֲשָׁה לָּ֑נוּ אֵ֝֗ת נְאֹ֣ות אֱלֹהִֽים׃ ,QQ,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Ps 83:13,Psa. 83:13,1,VO,0,,,0
325212,Psalms 85:9,Psalms,Psalms,Writings,,poetry,Q,אֶשְׁמְעָ֗ה,אשׁמעה,שׁמע,CM<[,hear,cohoF,qal,p1,unknown,sg,d-,אֶשְׁמְעָ֗ה ,אֶשְׁמְעָ֗ה ,אֶשְׁמְעָ֗ה מַה־יְדַבֵּר֮ הָאֵ֪ל׀ יְה֫וָ֥ה כִּ֤י׀ יְדַבֵּ֬ר שָׁלֹ֗ום אֶל־עַמֹּ֥ו וְאֶל־חֲסִידָ֑יו וְֽאַל־יָשׁ֥וּבוּ לְכִסְלָֽה׃ ,אֶשְׁמְעָ֗ה מַה־יְדַבֵּר֮ הָאֵ֪ל׀ יְה֫וָ֥ה ,Q,ZYq0,Ø,Main,V,0,Ø,Ø,Ø,Ps 85:9,Psa. 85:9,0,,0,,,0
