bhsa_node,lxx,lxx_tense,lxx_voice,lxx_mood,lxx_person,lxx_number,lxx_tm
338642,ἐξιχνίασας,aorist,active,indc,2,sg,aorist indc
338647,ἠσέβησα,aorist,active,indc,1,sg,aorist indc
338671,ἀποστρέφεις,present,active,indc,2,sg,present indc
338677,ἤμελξας,aorist,active,indc,2,sg,aorist indc
338682,ἐτύρωσας,aorist,active,indc,2,sg,aorist indc
338686,ἐνέδυσας,aorist,active,indc,2,sg,aorist indc
338692,ἐνεῖρας,aorist,active,indc,2,sg,aorist indc
338719,πεποίηκας,perfect,active,indc,2,sg,perfect indc
338727,δύναμαι,present,middle,indc,1,sg,present indc
338735,,,,,,,
338739,ἀγρεύομαι,present,passsive,indc,1,sg,present indc
338741,μεταβαλὼν,aorist,active,ptcp,,sg,aorist ptcp
338742,ὀλέκεις,present,active,indc,2,sg,present indc
338744,ἐπανακαινίζων,present,active,ptcp,,sg,present ptcp
338748,,,,,,,
338760,ἀπέθανον,aorist,active,indc,1,sg,aorist indc
338764,εἶδεν,aorist,active,indc,3,sg,aorist indc
338769,ἐγενόμην,aorist,middle,indc,1,sg,aorist indc
338775,ἀπηλλάγην,aorist,passsive,indc,1,sg,aorist indc
338790,πορευθῆναι,aorist,passsive,infv,,,aorist infv
338793,ἀναστρέψω,future,active,indc,1,sg,future indc
338822,ἀντακούσεται,future,middle,indc,3,sg,future indc
338827,οἴεται,present,middle,indc,3,sg,present indc
338830,,,,,,,
338848,,,,,,,
338852,ἀνοίξει,future,active,indc,3,sg,future indc
338867,ἀπέβη,aorist,active,indc,3,sg,aorist indc
338875,ἀφίκου,aorist,middle,indc,2,sg,aorist indc
338880,ἀφίκου,aorist,middle,indc,2,sg,aorist indc
338884,ποιήσεις,future,active,indc,2,sg,future indc
338889,οἶδας,perfect,active,indc,2,sg,perfect indc
338899,καταστρέψῃ,future,middle,indc,2,sg,future indc
338901,,,,,,,
338903,,,,,,,
338906,ἐρεῖ,future,active,indc,3,sg,future indc
338917,παρόψεται,future,middle,indc,3,sg,future indc
338921,νήχεται,present,middle,indc,3,sg,present indc
338926,,,,,,,
338948,ἀναλάμψει,future,middle,indc,2,sg,future indc
338957,φοβηθῇς,aorist,passsive,subj,2,sg,aorist subj
338961,ἐπιλήσῃ,future,middle,indc,2,sg,future indc
338965,,,,,,,
338969,ἀνατελεῖ,future,active,indc,3,sg,future indc
338975,,,,,,,
338985,ἀναφανεῖταί,future,middle,indc,3,sg,future indc
338998,τακήσονται,future,passsive,indc,3,pl,future indc
339018,τελευτήσει,future,active,indc,3,sg,future indc
339037,ἐγενήθη,aorist,passsive,indc,3,sg,aorist indc
339057,,,,,,,
339078,εἴπωσιν,aorist,active,subj,3,pl,aorist subj
339092,φράσῃ,aorist,active,subj,3,sg,aorist subj
339094,ἐξηγήσονταί,future,middle,indc,3,pl,future indc
339125,διακρίνει,present,active,indc,3,sg,present indc
339129,γεύεται,present,middle,indc,3,sg,present indc
339147,καταβάλῃ,aorist,active,subj,3,sg,aorist subj
339150,οἰκοδομήσει,future,active,indc,3,sg,future indc
339151,κλείσῃ,aorist,active,subj,3,sg,aorist subj
339156,ἀνοίξει,future,active,indc,3,sg,future indc
339158,κωλύσῃ,aorist,active,subj,3,sg,aorist subj
339163,ξηρανεῖ,future,active,indc,3,sg,future indc
339165,ἐπαφῇ,aorist,active,subj,3,sg,aorist subj
339167,ἀπώλεσεν,aorist,active,indc,3,sg,aorist indc
339182,ἐξέστησεν,aorist,active,indc,3,sg,aorist indc
339196,κατέστρεψεν,aorist,active,indc,3,sg,aorist indc
339204,ἔγνω,aorist,active,indc,3,sg,aorist indc
339247,ψηλαφήσαισαν,aorist,active,optv,3,pl,aorist optv
339279,λαλήσω,future,active,indc,1,sg,future indc
339284,βούληται,present,middle,subj,3,sg,present subj
339294,εἴη,present,active,optv,3,sg,present optv
339296,κωφεῦσαι,aorist,active,infv,,,aorist infv
339312,φθέγγεσθε,present,middle,indc,2,pl,present indc
339316,φθέγγεσθε,present,middle,indc,2,pl,present indc
339320,ὑποστελεῖσθε,future,middle,indc,2,pl,future indc
339325,γένεσθε,aorist,middle,impv,2,pl,aorist impv
339329,ἐξιχνιάσῃ,aorist,active,subj,3,sg,aorist subj
339336,προστεθήσεσθε,future,passsive,indc,2,pl,future indc
339339,ἐλέγξει,future,active,indc,3,sg,future indc
339346,θαυμάσετε,future,active,indc,2,pl,future indc
339350,στροβήσει,future,active,indc,3,sg,future indc
339354,ἐπιπεσεῖται,future,middle,indc,3,sg,future indc
339369,ἀναπαύσωμαι,aorist,middle,subj,1,sg,aorist subj
339374,ἀναλαβὼν,aorist,active,ptcp,,sg,aorist ptcp
339380,θήσω,future,active,indc,1,sg,future indc
339384,χειρώσηται,aorist,middle,subj,3,sg,aorist subj
339386,ἦρκται,perfect,middle,indc,3,sg,perfect indc
339391,ἐλέγξω,future,active,indc,1,sg,future indc
339402,εἰσελεύσεται,future,middle,indc,3,sg,future indc
339417,ἀναφανοῦμαι,future,middle,indc,1,sg,future indc
339420,κριθησόμενός,future,passsive,ptcp,,sg,future ptcp
339424,κωφεύσω,future,active,indc,1,sg,future indc
339426,ἐκλείψω,future,active,indc,1,sg,future indc
339436,κρυβήσομαι,future,passsive,indc,1,sg,future indc
339444,καταπλησσέτω,present,active,impv,3,sg,present impv
339449,ὑπακούσομαι,future,middle,indc,1,sg,future indc
339451,λαλήσεις,future,active,indc,2,sg,future indc
339466,κρύπτῃ,present,middle,indc,2,sg,present indc
339468,ἥγησαι,perfect,middle,indc,2,sg,perfect indc
339475,εὐλαβηθήσῃ,future,passsive,indc,2,sg,future indc
339480,ἀντίκεισαί,present,middle,indc,2,sg,present indc
339482,κατέγραψας,aorist,active,indc,2,sg,aorist indc
339486,περιέθηκας,aorist,active,indc,2,sg,aorist indc
339490,ἔθου,aorist,middle,indc,2,sg,aorist indc
339496,ἐφύλαξας,aorist,active,indc,2,sg,aorist indc
339502,ἀφίκου,aorist,middle,indc,2,sg,aorist indc
339507,παλαιοῦται,present,passsive,indc,3,sg,present indc
339532,στῇ,aorist,active,subj,3,sg,aorist subj
339540,ἐποίησας,aorist,active,indc,2,sg,aorist indc
339545,,,,,,,
339561,ὑπερβῇ,aorist,active,subj,3,sg,aorist subj
339566,ἡσυχάσῃ,aorist,active,subj,3,sg,aorist subj
339568,εὐδοκήσῃ,aorist,active,subj,3,sg,aorist subj
339579,ἐκκοπῇ,aorist,active,subj,3,sg,aorist subj
339582,ἐπανθήσει,future,active,indc,3,sg,future indc
339586,ἐκλίπῃ,aorist,active,subj,3,sg,aorist subj
339588,γηράσῃ,aorist,active,subj,3,sg,aorist subj
339597,τελευτήσῃ,aorist,active,subj,3,sg,aorist subj
339602,ἀνθήσει,future,active,indc,3,sg,future indc
339610,τελευτήσας,aorist,active,ptcp,,sg,aorist ptcp
339624,ἐρημωθεὶς,aorist,passsive,ptcp,,sg,aorist ptcp
339632,ἀναστῇ,aorist,active,subj,3,sg,aorist subj
339637,συρραφῇ,aorist,passsive,subj,3,sg,aorist subj
339640,ἐξυπνισθήσονται,future,passsive,indc,3,sg,future indc
339644,ὄφελον,aorist,active,indc,1,sg,aorist indc
339647,ἐφύλαξας,aorist,active,indc,2,sg,aorist indc
339648,ἔκρυψας,aorist,active,indc,2,sg,aorist indc
339652,τάξῃ,aorist,active,subj,3,sg,aorist subj
339656,ποιήσῃ,future,middle,indc,2,sg,future indc
339658,ἀποθάνῃ,aorist,active,subj,3,sg,aorist subj
339661,,,,,,,
339665,ὑπομενῶ,aorist,active,subj,1,sg,aorist subj
339669,καλέσεις,future,active,indc,2,sg,future indc
339672,ὑπακούσομαι,future,middle,indc,1,sg,future indc
339676,ἀποποιοῦ,present,middle,impv,2,sg,present impv
339680,,,,,,,
339682,παρέλθῃ,aorist,active,subj,3,sg,aorist subj
339697,διαπεσεῖται,future,active,indc,3,sg,future indc
339700,παλαιωθήσεται,future,passsive,indc,3,sg,future indc
339706,κατέκλυσεν,aorist,active,indc,3,sg,aorist indc
339714,ὦσας,aorist,active,indc,2,sg,aorist indc
339723,γενομένων,aorist,middle,ptcp,,pl,aorist ptcp
339727,οἶδεν,perfect,active,indc,3,sg,perfect indc
339729,γένωνται,aorist,middle,subj,3,pl,aorist subj
339732,ἐπίσταται,present,middle,indc,3,sg,present indc
339737,ἤλγησαν,aorist,active,indc,3,pl,aorist indc
339741,ἐπένθησεν,aorist,active,indc,3,sg,aorist indc
339751,δώσει,future,active,indc,3,sg,future indc
339755,ἐνέπλησεν,aorist,active,indc,3,sg,aorist indc
339762,δεῖ,present,active,indc,3,sg,present indc
339766,,,,,,,
339770,ἀπεποιήσω,aorist,middle,indc,2,sg,aorist indc
339773,συνετελέσω,aorist,middle,indc,2,sg,aorist indc
339779,εἶ,present,active,indc,2,sg,present indc
339783,διέκρινας,aorist,active,indc,2,sg,aorist indc
339786,ἐλέγξαι,aorist,active,optv,3,sg,aorist optv
339793,καταμαρτυρήσουσίν,future,active,indc,3,pl,future indc
339798,ἐγενήθης,aorist,passsive,indc,2,sg,aorist indc
339808,ἀκήκοας,perfect,active,indc,2,sg,perfect indc
339810,ἀφίκετο,aorist,middle,indc,3,sg,aorist indc
339817,οἴδαμεν,perfect,active,indc,1,pl,perfect indc
339818,συνίεις,present,active,indc,2,sg,present indc
339844,ἐτόλμησεν,aorist,active,indc,3,sg,aorist indc
339848,ἐπήνεγκαν,aorist,active,indc,3,pl,aorist indc
339851,ἔρρηξας,aorist,active,indc,2,sg,aorist indc
339863,ἔσται,future,middle,indc,3,sg,future indc
339866,ἐσόμενος,future,middle,ptcp,,sg,future ptcp
339873,πιστεύει,present,active,indc,3,sg,present indc
339891,ἀναγγελῶ,future,active,indc,1,sg,future indc
339901,ἐροῦσιν,future,active,indc,3,pl,future indc
339939,ἥξει,future,active,indc,3,sg,future indc
339941,πιστευέτω,present,active,impv,3,sg,present impv
339963,στροβήσει,future,active,indc,3,sg,future indc
339967,καθέξει,future,active,indc,3,sg,future indc
339982,ἐτραχηλίασεν,aorist,active,indc,3,sg,aorist indc
339983,ἔδραμεν,aorist,active,indc,3,sg,aorist indc
340007,,,,,,,
340014,πλουτισθῇ,aorist,passsive,subj,3,sg,aorist subj
340017,μείνῃ,aorist,active,subj,3,sg,aorist subj
340021,βάλῃ,aorist,active,subj,3,sg,aorist subj
340027,ἐκφύγῃ,aorist,active,subj,3,sg,aorist subj
340031,μαράναι,aorist,active,optv,3,sg,aorist optv
340034,ἐκπέσοι,future,active,optv,3,sg,future optv
340046,ἀποβήσεται,future,middle,indc,3,sg,future indc
340051,φθαρήσεται,future,passsive,indc,3,sg,future indc
340056,τρυγηθείη,aorist,passsive,optv,3,sg,aorist optv
340062,ἐκπέσοι,future,active,optv,3,sg,future optv
340083,ὑποίσει,future,active,indc,3,sg,future indc
340104,παρενοχλήσει,future,active,indc,3,sg,future indc
340106,ἀποκρίνῃ,present,active,subj,3,sg,present subj
340125,εἴη,present,active,optv,3,sg,present optv
340131,φείσομαι,future,middle,indc,1,sg,future indc
340135,ἀλγήσω,future,active,indc,1,sg,future indc
340141,τρωθήσομαι,future,passsive,indc,1,sg,future indc
340159,ἀνταπεκρίθη,aorist,passsive,indc,3,sg,aorist indc
340169,ἐνήλατο,aorist,middle,indc,3,sg,aorist indc
340182,,,,,,,
340183,παρέδωκεν,aorist,active,indc,3,sg,aorist indc
340191,ἔρριψέν,aorist,active,indc,3,sg,aorist indc
340207,ἐκύκλωσάν,aorist,active,indc,3,pl,aorist indc
340210,βάλλοντες,present,active,ptcp,,pl,present ptcp
340214,φειδόμενοι,present,middle,ptcp,,pl,present ptcp
340215,ἐξέχεαν,aorist,active,indc,3,pl,aorist indc
340220,κατέβαλόν,aorist,active,indc,3,pl,aorist indc
340225,ἔδραμον,aorist,active,indc,3,pl,aorist indc
340257,ἐπικαλύψῃς,aorist,active,subj,2,sg,aorist subj
340297,ἥκασιν,present,active,indc,3,pl,present indc
340301,ἐπαναστραφήσομαι,future,passsive,indc,1,sg,future indc
340302,πορεύσομαι,future,middle,indc,1,sg,future indc
340326,συνδεθήτω,aorist,passsive,impv,3,sg,aorist impv
340335,ὑψώσῃς,aorist,active,subj,2,sg,aorist subj
340338,ἀναγγελεῖ,future,active,indc,3,sg,future indc
340343,ἐτάκησαν,aorist,passsive,indc,3,pl,aorist indc
340353,ἀπέβην,aorist,active,indc,1,sg,aorist indc
340365,ἔσχεν,aorist,active,indc,3,sg,aorist indc
340373,ἐπανασταίη,aorist,active,optv,3,sg,aorist optv
340375,σχοίη,aorist,active,optv,3,sg,aorist optv
340381,ἀναλάβοι,aorist,active,optv,3,sg,aorist optv
340386,ἐρείδετε,present,active,indc,2,pl,present indc
340392,εὑρίσκω,present,active,indc,1,sg,present indc
340404,ἔθηκαν,aorist,active,indc,3,pl,aorist indc
340411,ὑπομείνω,aorist,active,subj,1,sg,aorist subj
340438,ὄψομαι,future,middle,indc,1,sg,future indc
340441,καταβήσονται,future,middle,indc,3,pl,future indc
340456,παύσῃ,future,middle,indc,2,sg,future indc
340460,ἐπίσχες,aorist,active,impv,2,sg,aorist impv
340463,λαλήσωμεν,aorist,active,subj,1,pl,aorist subj
340478,,,,,,,
340481,καταστραφήσεται,future,passsive,indc,3,sg,future indc
340488,σβεσθήσεται,future,passsive,indc,3,sg,future indc
340491,ἀποβήσεται,future,middle,indc,3,sg,future indc
340501,σβεσθήσεται,future,passsive,indc,3,sg,future indc
340502,,,,,,,
340506,σφάλαι,aorist,active,optv,3,sg,aorist optv
340517,ἑλιχθείη,aorist,passsive,optv,3,sg,aorist optv
340518,ἔλθοισαν,aorist,active,optv,3,pl,aorist optv
340522,κατισχύσει,future,active,indc,3,sg,future indc
340541,ἔλθοισαν,aorist,active,optv,3,pl,aorist optv
340549,κατέδεται,future,middle,indc,3,sg,future indc
340552,κατέδεται,future,middle,indc,3,sg,future indc
340556,ἐκραγείη,aorist,passsive,optv,3,sg,aorist optv
340561,σχοίη,aorist,active,optv,3,sg,aorist optv
340565,κατασκηνώσει,future,active,indc,3,sg,future indc
340571,κατασπαρήσονται,future,passsive,indc,3,pl,future indc
340578,ξηρανθήσονται,future,passsive,indc,3,pl,future indc
340582,ἐπιπεσεῖται,future,middle,indc,3,sg,future indc
340595,ἀπώσειεν,aorist,active,optv,3,sg,aorist optv
340603,,,,,,,
340642,ποιήσετε,future,active,indc,2,pl,future indc
340645,καθαιρεῖτε,present,active,indc,2,pl,present indc
340651,καταλαλεῖτέ,present,active,indc,2,pl,present indc
340653,αἰσχυνόμενοί,present,middle,ptcp,,pl,present ptcp
340654,ἐπίκεισθέ,present,middle,indc,2,pl,present indc
340661,αὐλίζεται,present,middle,indc,3,sg,present indc
340666,μεγαλύνεσθε,present,middle,indc,2,pl,present indc
340668,ἐνάλλεσθε,present,middle,indc,2,pl,present indc
340681,γελῶ,present,active,indc,1,sg,present indc
340685,λαλήσω,future,active,indc,1,sg,future indc
340686,κεκράξομαι,future,middle,indc,1,sg,future indc
340694,διαβῶ,aorist,active,subj,1,sg,aorist subj
340699,ἔθετο,aorist,middle,indc,3,sg,aorist indc
340708,διέσπασέν,aorist,active,indc,3,sg,aorist indc
340728,ἦλθον,aorist,active,indc,3,pl,aorist indc
340759,,,,,,,
340769,ὑπήκουσεν,aorist,active,indc,3,sg,aorist indc
340772,ἐδέετο,imperfect,middle,indc,3,sg,imperfect indc
340822,διώκετε,present,active,indc,2,pl,present indc
340829,ἐμπίπλασθε,present,passsive,indc,2,pl,present indc
340831,τεθῆναι,aorist,passsive,infv,,,aorist infv
340834,γραφῆναι,aorist,passsive,infv,,,aorist infv
340837,τεθῆναι,aorist,passsive,infv,,,aorist infv
340842,,,,,,,
340853,ἐγγλυφῆναι,aorist,passsive,infv,,,aorist infv
340863,ἀναστήσαι,aorist,active,optv,3,sg,aorist optv
340872,,,,,,,
340876,συνεπίσταμαι,present,middle,indc,1,sg,present indc
340889,ἐρεῖτε,future,active,indc,2,pl,future indc
340891,ἐροῦμεν,future,active,indc,1,pl,future indc
340908,γνώσονται,future,middle,indc,3,pl,future indc
340919,ὑπελάμβανον,imperfect,active,indc,1,sg,imperfect indc
340927,ἀκούσομαι,future,middle,indc,1,sg,future indc
340932,ἀποκρίνεταί,present,middle,indc,3,sg,present indc
340954,ἀναβῇ,aorist,active,subj,3,sg,aorist subj
340964,ἅψηται,aorist,middle,subj,3,sg,aorist subj
340969,ἀπολεῖται,future,middle,indc,3,sg,future indc
340971,ἐροῦσιν,future,active,indc,3,pl,future indc
340975,ἐκπετασθὲν,aorist,passsive,ptcp,,sg,aorist ptcp
340978,εὑρεθῇ,aorist,passsive,subj,3,sg,aorist subj
340980,ἔπτη,aorist,middle,indc,3,sg,aorist indc
340988,προσθήσει,future,active,indc,3,sg,future indc
340992,προσνοήσει,future,active,indc,3,sg,future indc
340995,ὀλέσαισαν,aorist,active,optv,3,pl,aorist optv
340999,πυρσεύσαισαν,aorist,active,optv,3,pl,aorist optv
341008,κοιμηθήσεται,future,passsive,indc,3,sg,future indc
341010,γλυκανθῇ,aorist,passsive,subj,3,sg,aorist subj
341014,κρύψει,future,active,indc,3,sg,future indc
341017,φείσεται,future,middle,indc,3,sg,future indc
341021,ἐγκαταλείψει,future,active,indc,3,sg,future indc
341023,συνέξει,future,active,indc,3,sg,future indc
341041,ἐξελκύσει,future,active,indc,3,sg,future indc
341045,θηλάσειεν,aorist,active,optv,3,sg,aorist optv
341046,ἀνέλοι,aorist,active,optv,3,sg,aorist optv
341062,γεύσεται,future,middle,indc,3,sg,future indc
341068,,,,,,,
341077,ἔστησεν,aorist,active,indc,3,sg,aorist indc
341087,σωθήσεται,future,passsive,indc,3,sg,future indc
341095,ἀνθήσει,future,active,indc,3,sg,future indc
341100,θλιβήσεται,future,passsive,indc,3,sg,future indc
341105,ἐπελεύσεται,future,middle,indc,3,sg,future indc
341106,,,,,,,
341110,ἐπαποστείλαι,aorist,active,infv,,,aorist infv
341115,νίψαι,aorist,active,optv,3,sg,aorist optv
341119,σωθῇ,aorist,passsive,subj,3,sg,aorist subj
341123,τρώσαι,aorist,active,optv,3,sg,aorist optv
341135,περιπατήσαισαν,aorist,active,optv,3,pl,aorist optv
341143,κατέδεται,future,middle,indc,3,sg,future indc
341147,κακώσαι,aorist,active,optv,3,sg,aorist optv
341151,ἀνακαλύψαι,aorist,active,optv,3,sg,aorist optv
341158,,,,,,,
341191,λαλήσω,future,active,indc,1,sg,future indc
341195,καταγελάσετέ,future,active,indc,2,pl,future indc
341205,θυμωθήσομαι,future,passsive,indc,1,sg,future indc
341227,ζῶσιν,present,active,indc,3,pl,present indc
341254,ὠμοτόκησεν,aorist,active,indc,3,sg,aorist indc
341255,διεσώθη,aorist,passsive,indc,3,sg,aorist indc
341259,ἔσφαλεν,aorist,active,indc,3,sg,aorist indc
341260,μένουσιν,present,active,indc,3,pl,present indc
341267,προσπαίζουσιν,present,active,indc,3,pl,present indc
341268,ἀναλαβόντες,aorist,active,ptcp,,pl,aorist ptcp
341274,εὐφραίνονται,present,passsive,indc,3,pl,present indc
341278,συνετέλεσαν,aorist,active,indc,3,pl,aorist indc
341287,ἐκοιμήθησαν,aorist,passsive,indc,3,pl,aorist indc
341303,δουλεύσομεν,future,active,indc,1,pl,future indc
341306,,,,,,,
341308,ἀπαντήσομεν,future,active,indc,1,pl,future indc
341323,σβεσθήσεται,future,passsive,indc,3,sg,future indc
341325,ἐπελεύσεται,future,middle,indc,3,sg,future indc
341329,ἕξουσιν,future,active,indc,3,pl,future indc
341332,ἔσονται,future,middle,indc,3,pl,future indc
341344,ἐκλίποι,aorist,active,optv,3,sg,aorist optv
341348,ἀνταποδώσει,future,active,indc,3,sg,future indc
341351,γνώσεται,future,middle,indc,3,sg,future indc
341352,ἴδοισαν,aorist,active,optv,3,pl,aorist optv
341359,διασωθείη,aorist,passsive,optv,3,sg,aorist optv
341373,διδάσκων,present,active,ptcp,,sg,present ptcp
341378,διακρινεῖ,future,active,indc,3,sg,future indc
341380,ἀποθανεῖται,future,middle,indc,3,sg,future indc
341394,διαχεῖται,present,middle,indc,3,sg,present indc
341397,τελευτᾷ,present,active,indc,3,sg,present indc
341410,κοιμῶνται,present,middle,indc,3,pl,present indc
341413,ἐκάλυψεν,aorist,active,indc,3,sg,aorist indc
341421,ἐπίκεισθέ,present,middle,indc,2,pl,present indc
341423,ἐρεῖτε,future,active,indc,2,pl,future indc
341440,ἀπαλλοτριώσετε,future,active,indc,2,sg,future indc
341445,κουφίζεται,present,passsive,indc,3,sg,present indc
341450,ἀπαχθήσονται,future,passsive,indc,3,pl,future indc
341452,ἀπαγγελεῖ,future,active,indc,3,sg,future indc
341460,ἀνταποδώσει,future,active,indc,3,sg,future indc
341466,ἀπηνέχθη,aorist,passsive,indc,3,sg,aorist indc
341470,ἠγρύπνησεν,aorist,active,indc,3,sg,aorist indc
341479,ἀπελεύσεται,future,middle,indc,3,sg,future indc
341487,παρακαλεῖτέ,present,active,indc,2,pl,present indc
341503,,,,,,,
341506,,,,,,,
341514,ἦσθα,imperfect,active,indc,2,sg,imperfect indc
341519,ἁπλώσῃς,aorist,active,subj,2,sg,aorist subj
341524,ἐλέγξει,future,active,indc,3,sg,future indc
341525,συνεισελεύσεταί,future,middle,indc,3,sg,future indc
341540,ἠνεχύραζες,imperfect,active,indc,2,sg,imperfect indc
341546,ἀφείλου,aorist,middle,indc,2,sg,aorist indc
341550,ἐπότισας,aorist,active,indc,2,sg,aorist indc
341554,ἐστέρησας,aorist,active,indc,2,sg,aorist indc
341565,ᾤκισας,aorist,active,indc,2,sg,aorist indc
341573,ἐκάκωσας,aorist,active,indc,2,sg,aorist indc
341579,ἐσπούδασέν,aorist,active,indc,3,sg,aorist indc
341585,ἀπέβη,aorist,active,indc,3,sg,aorist indc
341589,ἐκάλυψεν,aorist,active,indc,3,sg,aorist indc
341609,κρινεῖ,future,active,indc,3,sg,future indc
341615,ὁραθήσεται,future,passsive,indc,3,sg,future indc
341619,διαπορεύσεται,future,middle,indc,3,sg,future indc
341623,φυλάξεις,future,active,indc,2,sg,future indc
341634,ἐπιρρέων,present,active,ptcp,,sg,present ptcp
341645,ποιήσει,future,active,indc,3,sg,future indc
341658,ἰδόντες,aorist,active,ptcp,,pl,aorist ptcp
341661,ἐγέλασαν,aorist,active,indc,3,pl,aorist indc
341664,ἐμυκτήρισεν,aorist,active,indc,3,sg,aorist indc
341693,ἐπιστραφῇς,aorist,passsive,subj,2,sg,aorist subj
341696,,,,,,,
341697,ἐποίησας,aorist,active,indc,2,sg,aorist indc
341723,,,,,,,
341725,ἀναβλέψας,aorist,active,ptcp,,sg,aorist ptcp
341729,εὐξαμένου,aorist,middle,ptcp,,sg,aorist ptcp
341732,εἰσακούσεταί,future,middle,indc,3,sg,future indc
341735,δώσει,future,active,indc,3,sg,future indc
341737,,,,,,,
341755,σώσει,future,active,indc,3,sg,future indc
341756,ῥύσεται,future,middle,indc,3,sg,future indc
341779,,,,,,,
341782,εὕροιμι,aorist,active,optv,1,sg,aorist optv
341783,ἔλθοιμι,aorist,active,optv,1,sg,aorist optv
341792,ἐμπλήσαιμι,aorist,active,optv,1,sg,aorist optv
341796,ἐρεῖ,future,active,indc,3,sg,future indc
341800,ἀπαγγελεῖ,future,active,indc,3,sg,future indc
341806,ἐπελεύσεταί,future,middle,indc,3,sg,future indc
341811,χρήσεται,future,middle,indc,3,sg,future indc
341825,πορεύσομαι,future,middle,indc,1,sg,future indc
341832,οἶδα,perfect,active,indc,1,sg,perfect indc
341840,περιβαλεῖ,future,active,indc,3,sg,future indc
341844,ὄψομαι,future,middle,indc,1,sg,future indc
341853,ἐξελεύσομαι,future,middle,indc,1,sg,future indc
341862,ἐκκλίνω,present,active,indc,1,sg,present indc
341867,παρέλθω,aorist,active,subj,1,sg,aorist subj
341879,ἀντειπὼν,aorist,active,ptcp,,sg,aorist ptcp
341886,,,,,,,
341897,ἐσπούδακα,perfect,active,indc,1,sg,perfect indc
341898,νουθετούμενος,present,middle,ptcp,,sg,present ptcp
341900,ἐφρόντισα,aorist,active,indc,1,sg,aorist indc
341932,ὑπερέβησαν,aorist,active,indc,3,pl,aorist indc
341939,ἀπήγαγον,aorist,active,indc,3,pl,aorist indc
341940,ἠνεχύρασαν,aorist,active,indc,3,pl,aorist indc
341943,ἐξέκλιναν,aorist,active,indc,3,pl,aorist indc
341973,ἐθέρισαν,aorist,active,indc,3,pl,aorist indc
341977,ἠργάσαντο,aorist,middle,indc,3,pl,aorist indc
341979,ἐκοίμισαν,aorist,active,indc,3,pl,aorist indc
341992,ὑγραίνονται,present,middle,indc,3,pl,present indc
341999,ἥρπασαν,aorist,active,indc,3,pl,aorist indc
342006,ἐταπείνωσαν,aorist,active,indc,3,pl,aorist indc
342017,ἐνήδρευσαν,aorist,active,indc,3,pl,aorist indc
342025,ἐστέναξεν,aorist,active,indc,3,sg,aorist indc
342029,,,,,,,
342033,πεποίηται,perfect,middle,indc,3,sg,perfect indc
342051,γνοὺς,aorist,active,ptcp,,sg,aorist ptcp
342053,παρέδωκεν,aorist,active,indc,3,sg,aorist indc
342061,ἔσται,future,middle,indc,3,sg,future indc
342073,προσνοήσει,future,active,indc,3,sg,future indc
342078,ἔθετο,aorist,middle,indc,3,sg,aorist indc
342096,ἐπιγνώσεται,future,middle,indc,3,sg,future indc
342104,καταραθείη,aorist,passsive,optv,3,sg,aorist optv
342110,,,,,,,
342116,,,,,,,
342121,,,,,,,
342127,,,,,,,
342137,,,,,,,
342141,ἠλέησεν,aorist,active,indc,3,sg,aorist indc
342147,ἀναστὰς,aorist,active,ptcp,,sg,aorist ptcp
342150,πιστεύσῃ,future,middle,indc,2,sg,future indc
342154,μαλακισθεὶς,aorist,passsive,ptcp,,sg,aorist ptcp
342159,ὑγιασθῆναι,aorist,passsive,infv,,,aorist infv
342173,,,,,,,
342178,ἀποπεσών,aorist,active,ptcp,,sg,aorist ptcp
342184,φάμενος,present,middle,ptcp,,sg,present ptcp
342186,θήσει,future,active,indc,3,sg,future indc
342214,ἐπελεύσεται,future,middle,indc,3,sg,future indc
342218,ἔσται,future,middle,indc,3,sg,future indc
342224,ἀποκαθαρίσαι,aorist,active,optv,3,sg,aorist optv
342232,ἐπιφαύσκει,present,active,indc,3,sg,present indc
342282,μαιωθήσονται,future,passsive,indc,3,pl,future indc
342333,ἐπετάσθησαν,aorist,passsive,indc,3,pl,aorist indc
342335,ἐξέστησαν,aorist,active,indc,3,pl,aorist indc
342364,ἀκουσόμεθα,future,middle,indc,1,pl,future indc
342370,οἶδεν,perfect,active,indc,3,sg,perfect indc
342397,λαλήσειν,future,active,infv,,,future infv
342403,μελετήσει,future,active,indc,3,sg,future indc
342408,ἀποφῆναι,aorist,active,infv,,,aorist infv
342411,ἀποθάνω,aorist,active,subj,1,sg,aorist subj
342413,ἀπαλλάξω,future,active,indc,1,sg,future indc
342421,προῶμαι,aorist,middle,subj,1,sg,aorist subj
342423,σύνοιδα,perfect,active,indc,1,sg,perfect indc
342440,ἐπέχει,present,active,indc,3,sg,present indc
342442,σωθήσεται,future,passsive,indc,3,sg,future indc
342447,εἰσακούσεται,future,middle,indc,3,sg,future indc
342450,ἐπελθούσης,aorist,active,ptcp,,sg,aorist ptcp
342456,ἔχει,present,active,indc,3,sg,present indc
342457,ἐπικαλεσαμένου,aorist,middle,ptcp,,sg,aorist ptcp
342462,ἀναγγελῶ,future,active,indc,1,sg,future indc
342471,ψεύσομαι,future,middle,indc,1,sg,future indc
342480,ἐπιβάλλετε,present,active,indc,2,pl,present indc
342492,ἐλεύσεται,future,middle,indc,3,sg,future indc
342494,γένωνται,aorist,middle,subj,3,pl,aorist subj
