bhsa_node,lxx,lxx_tense,lxx_voice,lxx_mood,lxx_person,lxx_number,lxx_tm
219081,ἐμφράξουσι,future,active,indc,3,pl,future indc
219106,εἴδοσαν,aorist,active,indc,3,pl,aorist indc
219108,εἰσὶν,present,active,indc,3,pl,present indc
219121,,,,,,,
219132,ἐποιήσατε,aorist,active,indc,2,pl,aorist indc
219144,ἐνεβλέψατε,aorist,active,indc,2,pl,aorist indc
219152,εἴδετε,aorist,active,indc,2,pl,aorist indc
219211,,,,,,,
219216,λέγει,present,active,indc,3,sg,present indc
219241,ἐλατόμησας,aorist,active,indc,2,sg,aorist indc
219411,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
219418,ἀπώλετο,aorist,middle,indc,3,sg,aorist indc
219426,ἦκται,perfect,middle,indc,3,sg,perfect indc
219435,,,,,,,
219452,εἶπεν,aorist,active,indc,3,sg,aorist indc
219460,ὤδινον,aorist,active,indc,1,sg,aorist indc
219463,ἔτεκον,aorist,active,indc,1,sg,aorist indc
219466,ἐξέθρεψα,aorist,active,indc,1,sg,aorist indc
219468,ὕψωσα,present,active,ptcp,,sg,present ptcp
219499,ἐβούλευσεν,aorist,active,indc,3,sg,aorist indc
219513,ἐβουλεύσατο,aorist,middle,indc,3,sg,aorist indc
219535,ἰσχύει,present,active,indc,3,sg,present indc
219539,παροξύνουσα,present,active,ptcp,,sg,present ptcp
219542,ἐνετείλατο,aorist,middle,indc,3,sg,aorist indc
219575,,,,,,,
219577,ἠρήμωται,perfect,passsive,indc,3,sg,perfect indc
219580,,,,,,,
219584,πέπτωκεν,perfect,active,indc,3,sg,perfect indc
219591,ἀπώλετο,aorist,middle,indc,3,sg,aorist indc
219747,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
219753,ἐπένθησεν,aorist,active,indc,3,sg,aorist indc
219754,ἐφθάρη,aorist,passsive,indc,3,sg,aorist indc
219757,ἐφθάρη,aorist,passsive,indc,3,sg,aorist indc
219758,ἐφθάρη,aorist,passsive,indc,3,sg,aorist indc
219760,ἐπένθησαν,aorist,active,indc,3,pl,aorist indc
219768,ἠνόμησεν,aorist,active,indc,3,sg,aorist indc
219772,παρέβησαν,aorist,active,indc,3,pl,aorist indc
219774,ἤλλαξαν,aorist,active,indc,3,pl,aorist indc
219776,,,,,,,
219782,ἔδεται,future,middle,indc,3,sg,future indc
219790,ἔσονται,future,middle,indc,3,pl,future indc
219797,πενθήσει,future,active,indc,3,sg,future indc
219799,πενθήσει,future,active,indc,3,sg,future indc
219801,στενάξουσιν,future,active,indc,3,pl,future indc
219805,πέπαυται,perfect,middle,indc,3,sg,perfect indc
219808,πέπαυται,perfect,middle,indc,3,sg,perfect indc
219811,πέπαυται,perfect,middle,indc,3,sg,perfect indc
219824,ἠρημώθη,aorist,passsive,indc,3,sg,aorist indc
219827,κλείσει,future,active,indc,3,sg,future indc
219839,πέπαυται,perfect,middle,indc,3,sg,perfect indc
219842,πέπαυται,perfect,middle,indc,3,sg,perfect indc
219846,ἐγκαταλελειμμένοι,perfect,middle,ptcp,,pl,perfect ptcp
219872,παύσηται,aorist,middle,subj,3,sg,aorist subj
219881,ταραχθήσεται,future,passsive,indc,3,sg,future indc
219904,ἠκούσαμεν,aorist,active,indc,1,pl,aorist indc
219918,ἀθετοῦντες,present,active,ptcp,,pl,present ptcp
219922,ἀθετοῦντες,present,active,ptcp,,pl,present ptcp
219959,ἠνεῴχθησαν,aorist,passsive,indc,3,pl,aorist indc
219965,ταραχθήσεται,future,passsive,indc,3,sg,future indc
219969,ἀπορηθήσεται,future,passsive,indc,3,sg,future indc
219972,,,,,,,
220043,βασιλεύσει,future,active,indc,3,sg,future indc
220063,ἐποίησας,aorist,active,indc,2,sg,aorist indc
220071,ἔθηκας,aorist,active,indc,2,sg,aorist indc
220099,ἐγένου,aorist,middle,indc,2,sg,aorist indc
220184,κατέπιεν,aorist,active,indc,3,sg,aorist indc
220209,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
220220,ἠλπίζομεν,imperfect,active,indc,1,pl,imperfect indc
220226,ἠλπίζομεν,imperfect,active,indc,1,pl,imperfect indc
220273,ταπεινώσει,future,active,indc,3,sg,future indc
220274,ταπεινώσει,future,active,indc,3,sg,future indc
220275,ταπεινώσει,future,active,indc,3,sg,future indc
220330,ταπεινώσας,aorist,active,ptcp,,sg,aorist ptcp
220361,ἠλπίσαμεν,aorist,active,indc,1,pl,aorist indc
220370,,,,,,,
220387,μάθετε,aorist,active,impv,2,pl,aorist impv
220393,μάθῃ,aorist,active,subj,3,sg,aorist subj
220405,,,,,,,
220426,ἀπέδωκας,aorist,active,indc,2,sg,aorist indc
220430,κτῆσαι,aorist,middle,impv,2,sg,aorist impv
220445,ἐπήγαγες,aorist,active,indc,2,sg,aorist indc
220453,πρόσθες,aorist,active,impv,2,sg,aorist impv
220458,πρόσθες,aorist,active,impv,2,sg,aorist impv
220462,,,,,,,
220463,,,,,,,
220471,ἐμνήσθην,aorist,passsive,indc,1,sg,aorist indc
220472,,,,,,,
220486,ἐγενήθημεν,aorist,passsive,indc,1,pl,aorist indc
220490,ἐλάβομεν,aorist,active,indc,1,pl,aorist indc
220491,ὠδινήσαμεν,aorist,active,indc,1,pl,aorist indc
220493,ἐτέκομεν,aorist,active,indc,1,pl,aorist indc
220660,πληγήσεται,future,passsive,indc,3,sg,future indc
220665,ἀναιρεθήσεται,future,passsive,indc,3,sg,future indc
220671,ἦσθα,imperfect,active,indc,2,sg,imperfect indc
220838,ποιήσει,future,active,indc,3,sg,future indc
220917,ἐπλανήθησαν,aorist,passsive,indc,3,pl,aorist indc
220922,ἐσείσθησαν,aorist,passsive,indc,3,pl,aorist indc
220926,ἐπλανήθησαν,aorist,passsive,indc,3,pl,aorist indc
220930,ἐσείσθησαν,aorist,passsive,indc,3,pl,aorist indc
220934,ἐσείσθησαν,aorist,passsive,indc,3,pl,aorist indc
220938,ἐπλανήθησαν,aorist,passsive,indc,3,pl,aorist indc
220942,,,,,,,
220947,,,,,,,
220999,λέγοντες,present,active,ptcp,,pl,present ptcp
221014,ἠθέλησαν,aorist,active,indc,3,pl,aorist indc
221063,εἴπατε,aorist,active,indc,2,pl,aorist indc
221064,ἐποιήσαμεν,aorist,active,indc,1,pl,aorist indc
221071,ἐποιήσαμεν,aorist,active,indc,1,pl,aorist indc
221080,ἐθήκαμεν,aorist,active,indc,1,pl,aorist indc
221087,σκεπασθησόμεθα,future,passsive,indc,1,pl,future indc
221090,λέγει,present,active,indc,3,sg,present indc
221094,ἐμβαλῶ,future,active,indc,1,sg,future indc
221173,στενοχωρούμενοι,present,middle,ptcp,,pl,present ptcp
221181,ἀσθενοῦμεν,present,active,indc,1,pl,present indc
221217,ἤκουσα,aorist,active,indc,1,sg,aorist indc
221251,ὁμαλίσῃ,aorist,active,subj,3,sg,aorist subj
221322,ἐξῆλθεν,aorist,active,indc,3,sg,aorist indc
221323,βουλεύσασθε,aorist,middle,impv,2,pl,aorist impv
221325,ὑψώσατε,aorist,active,impv,2,pl,aorist impv
221331,ἐπολέμησεν,aorist,active,indc,3,sg,aorist indc
221499,κραιπαλήσατε,aorist,active,indc,2,pl,aorist indc
221503,κραιπαλήσατε,aorist,active,indc,2,pl,aorist indc
221508,πεπότικεν,perfect,active,indc,3,sg,perfect indc
221525,,,,,,,
221563,ἐπισταμένου,present,middle,ptcp,,sg,present ptcp
221573,ἐπίσταμαι,present,middle,indc,1,sg,present indc
221580,ἐγγίζει,present,active,indc,3,sg,present indc
221590,τιμῶσίν,present,active,indc,3,pl,present indc
221593,ἀπέχει,present,active,indc,3,sg,present indc
221656,ἐποίησας,aorist,active,indc,2,sg,aorist indc
221659,ἐρεῖ,future,active,indc,3,sg,future indc
221663,,,,,,,
221716,ἐξέλιπεν,aorist,active,indc,3,sg,aorist indc
221746,λέγει,present,active,indc,3,sg,present indc
221752,ἀφώρισεν,aorist,active,indc,3,sg,aorist indc
221824,ἐπηρώτησαν,aorist,active,indc,3,pl,aorist indc
221852,εἰσὶν,present,active,indc,3,pl,present indc
221861,,,,,,,
221918,ἀπάγγειλον,aorist,active,impv,2,sg,aorist impv
221951,ἠβούλοντο,imperfect,middle,indc,3,pl,imperfect indc
221956,λέγοντες,present,active,ptcp,,pl,present ptcp
221989,λέγει,present,active,indc,3,sg,present indc
222056,λέγει,present,active,indc,3,sg,present indc
222075,ἠβούλεσθε,imperfect,middle,indc,2,pl,imperfect indc
222107,καταλειφθῆτε,aorist,passsive,subj,2,pl,aorist subj
222158,ἐπήκουσέν,aorist,active,indc,3,sg,aorist indc
222318,ἔρχεται,present,middle,indc,3,sg,present indc
222327,,,,,,,
222431,πολεμήσουσιν,future,active,indc,3,pl,future indc
222443,ἡτοιμάσθη,aorist,passsive,indc,3,sg,aorist indc
222444,,,,,,,
222445,,,,,,,
222477,,,,,,,
222481,ἦσαν,imperfect,active,indc,3,pl,imperfect indc
222489,ἐξεζήτησαν,aorist,active,indc,3,pl,aorist indc
222501,ἀθετηθῇ,future,passsive,indc,3,sg,future indc
222540,εἶπέν,aorist,active,indc,3,sg,aorist indc
222597,βουλευόμενοι,present,middle,ptcp,,pl,present ptcp
222615,ἐποίησαν,aorist,active,indc,3,pl,aorist indc
222761,βουλεύσεται,future,middle,indc,3,sg,future indc
222776,ἐβουλεύσαντο,aorist,middle,indc,3,pl,aorist indc
222797,ἀνήλωται,perfect,passsive,indc,3,sg,perfect indc
222837,ἐγκαταλελειμμένοι,perfect,middle,ptcp,,pl,perfect ptcp
222840,ἀφήσουσιν,future,active,indc,3,pl,future indc
222844,ἔσονται,future,middle,indc,3,pl,future indc
222948,ἀθετεῖ,present,active,indc,3,sg,present indc
222963,πεποίθαμεν,perfect,active,indc,1,pl,perfect indc
222977,ἐξέστησαν,aorist,active,indc,3,pl,aorist indc
222981,διεσπάρησαν,aorist,passsive,indc,3,pl,aorist indc
222999,ἐνεπλήσθη,aorist,passsive,indc,3,sg,aorist indc
223019,ἐφοβεῖσθε,imperfect,middle,indc,2,pl,imperfect indc
223025,ἐρημωθήσονται,future,passsive,indc,3,pl,future indc
223027,πέπαυται,perfect,middle,indc,3,sg,perfect indc
223030,αἴρεται,present,passsive,indc,3,sg,present indc
223032,αἴρεται,present,passsive,indc,3,sg,present indc
223035,λογίσησθε,future,middle,indc,2,pl,future indc
223037,ἐπένθησεν,aorist,active,indc,3,sg,aorist indc
223038,ἐπένθησεν,aorist,active,indc,3,sg,aorist indc
223040,ᾐσχύνθη,aorist,passsive,indc,3,sg,aorist indc
223042,,,,,,,
223043,ἐγένετο,aorist,middle,indc,3,sg,aorist indc
223083,ἐποίησα,aorist,active,indc,1,sg,aorist indc
223088,ἀπέστησαν,aorist,active,indc,3,pl,aorist indc
223092,λήμψεται,future,middle,indc,3,sg,future indc
223229,ἐρράγησαν,aorist,passsive,indc,3,pl,aorist indc
223236,χαλάσει,future,active,indc,3,sg,future indc
223239,παραδοθῇ,aorist,passsive,subj,3,sg,aorist subj
223244,ποιήσουσιν,future,active,indc,3,pl,future indc
223250,κοπιῶ,present,active,indc,1,sg,present indc
223287,ἀπολέσαι,aorist,active,infv,,,aorist infv
223288,παραδοῦναι,aorist,active,infv,,,aorist infv
223332,ἐμεθύσθη,aorist,passsive,indc,3,sg,aorist indc
223350,ἐνεπλήσθη,aorist,passsive,indc,3,sg,aorist indc
223352,ἐπαχύνθη,aorist,passsive,indc,3,sg,aorist indc
223498,ἀναπαύσονται,future,middle,indc,3,pl,future indc
223505,ἐνόσσευσεν,aorist,active,indc,3,sg,aorist indc
223517,συνήντησαν,aorist,active,indc,3,pl,aorist indc
223532,ἀπώλετο,aorist,middle,indc,3,sg,aorist indc
223536,ἐζήτησαν,aorist,active,indc,3,pl,aorist indc
223540,ἐνετείλατο,aorist,middle,indc,3,sg,aorist indc
223544,συνήγαγεν,aorist,active,indc,3,sg,aorist indc
223547,ἐπιβαλεῖ,future,active,indc,3,sg,future indc
223552,διεμέρισεν,aorist,active,indc,3,sg,aorist indc
223588,ἐδόθη,aorist,passsive,indc,3,sg,aorist indc
223645,ἐρράγη,aorist,passsive,indc,3,sg,aorist indc
223747,ἀνέβη,aorist,active,indc,3,sg,aorist indc
223816,λέγει,present,active,indc,3,sg,present indc
223829,πεποιθὼς,perfect,active,ptcp,,sg,perfect ptcp
223830,,,,,,,
223843,πέποιθας,perfect,active,indc,2,sg,perfect indc
223845,ἀπειθεῖς,present,active,indc,2,sg,present indc
223848,πεποιθὼς,perfect,active,ptcp,,sg,perfect ptcp
223885,πεποίθαμεν,perfect,active,indc,1,pl,perfect indc
223890,,,,,,,
223959,ἀνέβημεν,aorist,active,indc,1,pl,aorist indc
223968,,,,,,,
224016,ἀπέσταλκέν,perfect,active,indc,3,sg,perfect indc
224067,λέγει,present,active,indc,3,sg,present indc
224108,λέγει,present,active,indc,3,sg,present indc
224156,,,,,,,
224177,ἐδύναντο,imperfect,middle,indc,3,pl,imperfect indc
224191,ἐρρύσατο,aorist,middle,indc,3,sg,aorist indc
224207,ἀπεκρίθη,aorist,passsive,indc,3,sg,aorist indc
224300,λέγει,present,active,indc,3,sg,present indc
224313,ἥκει,present,active,indc,3,sg,present indc
224330,ἀπέστειλεν,aorist,active,indc,3,sg,aorist indc
224344,ἤκουσεν,aorist,active,indc,3,sg,aorist indc
224372,λέγει,present,active,indc,3,sg,present indc
224381,ἤκουσας,aorist,active,indc,2,sg,aorist indc
224383,ὠνείδισάν,aorist,active,indc,3,pl,aorist indc
224418,,,,,,,
224420,,,,,,,
224431,ἐξῆλθεν,aorist,active,indc,3,sg,aorist indc
224470,ἤκουσας,aorist,active,indc,2,sg,aorist indc
224472,ἐποίησαν,aorist,active,indc,3,pl,aorist indc
224485,,,,,,,
224491,ἀπώλεσαν,aorist,active,indc,3,pl,aorist indc
224569,ἐποίησας,aorist,active,indc,2,sg,aorist indc
224594,ἀπέστειλεν,aorist,active,indc,3,sg,aorist indc
224601,ἠρήμωσαν,aorist,active,indc,3,pl,aorist indc
224660,λέγει,present,active,indc,3,sg,present indc
224665,προσηύξω,aorist,middle,indc,2,sg,aorist indc
224675,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
224678,ἐφαύλισέν,aorist,active,indc,3,sg,aorist indc
224680,ἐμυκτήρισέν,aorist,active,indc,3,sg,aorist indc
224687,ἐκίνησεν,aorist,active,indc,3,sg,aorist indc
224692,ὠνείδισας,aorist,active,indc,2,sg,aorist indc
224698,ὕψωσας,aorist,active,indc,2,sg,aorist indc
224710,ὠνείδισας,aorist,active,indc,2,sg,aorist indc
224718,ἀνέβην,aorist,active,indc,1,sg,aorist indc
224736,ἔθηκα,aorist,active,indc,1,sg,aorist indc
224750,ἤκουσας,aorist,active,indc,2,sg,aorist indc
224755,ἐποίησα,aorist,active,indc,1,sg,aorist indc
224762,ἐπέδειξα,aorist,active,indc,1,sg,aorist indc
224775,ἐξηράνθησαν,aorist,passsive,indc,3,pl,aorist indc
224778,ἐγένοντο,aorist,middle,indc,3,pl,aorist indc
224797,ἐπίσταμαι,present,middle,indc,1,sg,present indc
224807,ἀνέβη,aorist,active,indc,3,sg,aorist indc
224825,ἦλθες,aorist,active,indc,2,sg,aorist indc
224890,λέγει,present,active,indc,3,sg,present indc
224920,ἦλθεν,aorist,active,indc,3,sg,aorist indc
224997,ἐπάταξαν,aorist,active,indc,3,pl,aorist indc
225003,διεσώθησαν,aorist,passsive,indc,3,pl,aorist indc
225016,ἐμαλακίσθη,aorist,passsive,indc,3,sg,aorist indc
225032,λέγει,present,active,indc,3,sg,present indc
225062,ἐπορεύθην,aorist,passsive,indc,1,sg,aorist indc
225076,ἐποίησα,aorist,active,indc,1,sg,aorist indc
225096,λέγει,present,active,indc,3,sg,present indc
225101,ἤκουσα,aorist,active,indc,1,sg,aorist indc
225104,εἶδον,aorist,active,indc,3,pl,aorist indc
225150,,,,,,,
225158,κατέβη,aorist,active,indc,3,sg,aorist indc
225178,κατέβη,aorist,active,indc,3,sg,aorist indc
225191,εἶπα,aorist,active,indc,1,sg,aorist indc
225199,καταλείψω,future,active,indc,1,sg,future indc
225202,εἶπα,aorist,active,indc,1,sg,aorist indc
225219,κατέλιπον,aorist,active,indc,3,pl,aorist indc
225226,πήξας,aorist,active,ptcp,,sg,aorist ptcp
225239,,,,,,,
225263,ἐξέλιπον,aorist,active,indc,3,pl,aorist indc
225279,,,,,,,
225302,,,,,,,
225307,εἵλου,aorist,middle,indc,2,sg,aorist indc
225313,ἀπέρριψας,aorist,active,indc,2,sg,aorist indc
225382,ἀπέστειλεν,aorist,active,indc,3,sg,aorist indc
225396,ἐμαλακίσθη,aorist,passsive,indc,3,sg,aorist indc
225434,ἦν,imperfect,active,indc,3,sg,imperfect indc
225438,ἦν,imperfect,active,indc,3,sg,imperfect indc
225442,ἔδειξεν,aorist,active,indc,3,sg,aorist indc
225463,λέγουσιν,present,active,indc,3,pl,present indc
225479,ἥκασιν,present,active,indc,3,pl,present indc
225486,εἴδοσαν,aorist,active,indc,3,pl,aorist indc
225497,εἴδοσαν,aorist,active,indc,3,pl,aorist indc
225499,ἔστιν,present,active,indc,3,sg,present indc
225503,εἴδοσαν,aorist,active,indc,3,pl,aorist indc
225526,συνήγαγον,aorist,active,indc,3,pl,aorist indc
225537,εἶπεν,aorist,active,indc,3,sg,aorist indc
225564,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
225587,ἐπλήσθη,aorist,passsive,indc,3,sg,aorist indc
225590,λέλυται,perfect,middle,indc,3,sg,perfect indc
225593,ἐδέξατο,aorist,middle,indc,3,sg,aorist indc
225648,ἐλάλησεν,aorist,active,indc,3,sg,aorist indc
225667,ἐξηράνθη,aorist,passsive,indc,3,sg,aorist indc
225669,,,,,,,
225674,,,,,,,
225680,,,,,,,
225682,,,,,,,
225745,,,,,,,
225754,,,,,,,
225774,,,,,,,
225809,ἐλογίσθησαν,aorist,passsive,indc,3,pl,aorist indc
225836,ἐλογίσθησαν,aorist,passsive,indc,3,pl,aorist indc
225850,ἐποίησεν,aorist,active,indc,3,sg,aorist indc
225886,ἀνηγγέλη,aorist,passsive,indc,3,sg,aorist indc
225892,ἔγνωτε,aorist,active,indc,2,pl,aorist indc
225929,ἐποίησεν,aorist,active,indc,3,sg,aorist indc
225932,σπείρωσιν,future,active,indc,3,pl,future indc
225935,φυτεύσωσιν,aorist,active,subj,3,pl,aorist subj
225938,ῥιζωθῇ,aorist,passsive,subj,3,sg,aorist subj
225945,ἔπνευσεν,aorist,active,indc,3,sg,aorist indc
225969,κατέδειξεν,aorist,active,indc,3,sg,aorist indc
225989,ἔλαθεν,aorist,active,indc,3,sg,aorist indc
225996,ἀπεκρύβη,aorist,passsive,indc,3,sg,aorist indc
226007,ἔγνως,aorist,active,indc,2,sg,aorist indc
226010,ἤκουσας,aorist,active,indc,2,sg,aorist indc
226081,ἐξήγειρεν,imperfect,active,indc,3,sg,imperfect indc
226113,ἐνήργησεν,aorist,active,indc,3,sg,aorist indc
226129,εἴδοσαν,aorist,active,indc,3,pl,aorist indc
226137,ἤγγισαν,aorist,active,indc,3,pl,aorist indc
226177,ἐξελεξάμην,aorist,middle,indc,1,sg,aorist indc
226182,ἀντελαβόμην,aorist,middle,indc,1,sg,aorist indc
226190,ἐκάλεσά,aorist,active,indc,1,sg,aorist indc
226196,ἐξελεξάμην,aorist,middle,indc,1,sg,aorist indc
226199,ἐγκατέλιπόν,aorist,active,indc,3,pl,aorist indc
226210,ἐνισχύσας,aorist,active,ptcp,,sg,aorist ptcp
226212,ἐβοήθησά,aorist,active,indc,1,sg,aorist indc
226214,ἠσφαλισάμην,aorist,middle,indc,1,sg,aorist indc
226259,,,,,,,
226267,ἐβοήθησά,aorist,active,indc,1,sg,aorist indc
226275,ἐποίησά,aorist,active,indc,1,sg,aorist indc
226322,ἐξηράνθη,aorist,passsive,indc,3,sg,aorist indc
226382,ἐποίησεν,aorist,active,indc,3,sg,aorist indc
226387,κατέδειξεν,aorist,active,indc,3,sg,aorist indc
226449,ἤγειρα,aorist,active,indc,1,sg,aorist indc
226471,ἀναγγελεῖ,future,active,indc,3,sg,future indc
226533,προσεδέξατο,aorist,middle,indc,3,sg,aorist indc
226535,ἔδωκα,aorist,active,indc,1,sg,aorist indc
226585,λέγει,present,active,indc,3,sg,present indc
226613,ἐκάλεσά,aorist,active,indc,1,sg,aorist indc
226662,ἥκασιν,present,active,indc,3,pl,present indc
226730,ἐσιώπησα,aorist,active,indc,1,sg,aorist indc
226766,ᾔδεισαν,pluperfect,active,indc,3,pl,pluperfect indc
226770,ᾔδεισαν,pluperfect,active,indc,3,pl,pluperfect indc
226786,ποιήσω,future,active,indc,1,sg,future indc
226789,ἐγκαταλείψω,future,active,indc,1,sg,future indc
226790,ἀπεστράφησαν,aorist,passsive,indc,3,pl,aorist indc
226844,ἐβούλετο,imperfect,middle,indc,3,sg,imperfect indc
226866,ἔκρυψαν,aorist,active,indc,3,pl,aorist indc
226867,ἐγένοντο,aorist,middle,indc,3,pl,aorist indc
226888,ἔδωκεν,aorist,active,indc,3,sg,aorist indc
226900,ἡμάρτοσαν,aorist,active,indc,3,pl,aorist indc
226904,ἐβούλοντο,imperfect,middle,indc,3,pl,imperfect indc
226910,ἀκούειν,present,active,infv,,,present infv
226927,ἔγνωσαν,aorist,active,indc,3,pl,aorist indc
226939,λέγει,present,active,indc,3,sg,present indc
226949,ἐλυτρωσάμην,aorist,middle,indc,1,sg,aorist indc
226950,ἐκάλεσά,aorist,active,indc,1,sg,aorist indc
226986,ἐποίησά,aorist,active,indc,1,sg,aorist indc
226995,ἐγένου,aorist,middle,indc,2,sg,aorist indc
226998,ἐδοξάσθης,aorist,passsive,indc,2,sg,aorist indc
227001,ἠγάπησα,aorist,active,indc,1,sg,aorist indc
227051,κατεσκεύασα,aorist,active,indc,1,sg,aorist indc
227052,ἔπλασα,aorist,active,indc,1,sg,aorist indc
227054,ἐποίησα,aorist,active,indc,1,sg,aorist indc
227069,συνήχθησαν,aorist,passsive,indc,3,pl,aorist indc
227097,ἐξελεξάμην,aorist,middle,indc,1,sg,aorist indc
227111,ἐγένετο,aorist,middle,indc,3,sg,aorist indc
227126,ἀνήγγειλα,aorist,active,indc,1,sg,aorist indc
227158,λέγει,present,active,indc,3,sg,present indc
227164,ἀποστελῶ,future,active,indc,1,sg,future indc
227182,λέγει,present,active,indc,3,sg,present indc
227207,ἐσβέσθησαν,aorist,passsive,indc,3,pl,aorist indc
227211,ἐσβεσμένον,perfect,middle,ptcp,,sg,perfect ptcp
227245,ἔδωκα,aorist,active,indc,1,sg,aorist indc
227259,περιεποιησάμην,aorist,middle,indc,1,sg,aorist indc
227266,ἐκάλεσά,aorist,active,indc,1,sg,aorist indc
227269,κοπιᾶσαί,aorist,active,infv,,,aorist infv
227273,,,,,,,
227280,ἐδόξασάς,aorist,active,indc,2,sg,aorist indc
227282,,,,,,,
227287,ἐποίησά,aorist,active,indc,1,sg,aorist indc
227291,ἐκτήσω,aorist,middle,indc,2,sg,aorist indc
227301,ἐπεθύμησα,aorist,active,indc,1,sg,aorist indc
227303,,,,,,,
227306,,,,,,,
227329,,,,,,,
227332,ἠνόμησαν,aorist,active,indc,3,pl,aorist indc
227355,,,,,,,
227358,λέγει,present,active,indc,3,sg,present indc
227372,,,,,,,
227424,λέγει,present,active,indc,3,sg,present indc
227471,ἠνωτίσασθε,aorist,middle,indc,2,pl,aorist indc
227486,,,,,,,
227506,πλάσσοντες,present,active,ptcp,,pl,present ptcp
227510,γλύφοντες,present,active,ptcp,,pl,present ptcp
227548,πεινάσει,future,active,indc,3,sg,future indc
227553,πίῃ,aorist,active,subj,3,sg,aorist subj
227559,ἔστησεν,aorist,active,indc,3,sg,aorist indc
227600,ἐφύτευσεν,aorist,active,indc,3,sg,aorist indc
227626,,,,,,,
227632,κατέκαυσαν,aorist,active,indc,3,pl,aorist indc
227648,ἐθερμάνθην,aorist,passsive,indc,1,sg,aorist indc
227649,εἶδον,aorist,active,indc,1,sg,aorist indc
227655,,,,,,,
227672,ἔγνωσαν,aorist,active,indc,3,pl,aorist indc
227677,ἀπημαυρώθησαν,aorist,passsive,indc,3,pl,aorist indc
227698,κατέκαυσεν,aorist,active,indc,3,sg,aorist indc
227703,ἔπεψεν,aorist,active,indc,3,sg,aorist indc
227723,,,,,,,
227724,πλανῶνται,present,middle,indc,3,pl,present indc
227746,ἔπλασά,aorist,active,indc,1,sg,aorist indc
227753,ἀπήλειψα,aorist,active,indc,1,sg,aorist indc
227766,λυτρώσομαί,future,middle,indc,1,sg,future indc
227770,ἠλέησεν,aorist,active,indc,3,sg,aorist indc
227784,ἐλυτρώσατο,aorist,middle,indc,3,sg,aorist indc
227792,λέγει,present,active,indc,3,sg,present indc
227872,λέγει,present,active,indc,3,sg,present indc
227879,ἐκράτησα,aorist,active,indc,1,sg,aorist indc
227947,ἔγνως,aorist,active,indc,2,sg,aorist indc
227959,ᾔδεις,pluperfect,active,indc,2,sg,pluperfect indc
228010,κτίσας,aorist,active,ptcp,,sg,aorist ptcp
228043,λέγει,present,active,indc,3,sg,present indc
228060,ἐποίησα,aorist,active,indc,1,sg,aorist indc
228065,,,,,,,
228068,ἐστερέωσα,aorist,active,indc,1,sg,aorist indc
228073,ἐνετειλάμην,aorist,middle,indc,1,sg,aorist indc
228075,ἤγειρα,aorist,active,indc,1,sg,aorist indc
228095,εἶπεν,aorist,active,indc,3,sg,aorist indc
228099,λέγει,present,active,indc,3,sg,present indc
228141,αἰσχυνθήσονται,future,passsive,indc,3,pl,future indc
228144,ἐντραπήσονται,future,passsive,indc,3,pl,future indc
228147,πορεύσονται,future,middle,indc,3,pl,future indc
228154,σῴζεται,present,middle,indc,3,sg,present indc
228169,λέγει,present,active,indc,3,sg,present indc
228183,διώρισεν,aorist,active,indc,3,sg,aorist indc
228186,ἐποίησεν,aorist,active,indc,3,sg,aorist indc
228189,,,,,,,
228199,λελάληκα,perfect,active,indc,1,sg,perfect indc
228205,εἶπα,aorist,active,indc,1,sg,aorist indc
228226,ἔγνωσαν,aorist,active,indc,3,pl,aorist indc
228245,ἐποίησεν,aorist,active,indc,3,sg,aorist indc
228251,ἀνηγγέλη,aorist,passsive,indc,3,sg,aorist indc
228282,ὀμνύω,present,active,indc,1,sg,present indc
228283,ἐξελεύσεται,future,middle,indc,3,sg,future indc
228303,λέγων,present,active,ptcp,,sg,present ptcp
228323,ἔπεσε,aorist,active,indc,3,sg,aorist indc
228327,ἐγένετο,aorist,middle,indc,3,sg,aorist indc
228341,πεινῶντι,present,active,ptcp,,sg,present ptcp
228342,ἐκλελυμένῳ,perfect,middle,ptcp,,sg,perfect ptcp
228345,ἰσχύοντι,present,active,ptcp,,sg,present ptcp
228353,ἤχθησαν,aorist,passsive,indc,3,pl,aorist indc
228382,ἐποίησα,aorist,active,indc,1,sg,aorist indc
228473,γενέσθαι,aorist,middle,infv,,,aorist infv
228491,ἐλάλησα,aorist,active,indc,1,sg,aorist indc
228494,ἔκτισα,aorist,active,indc,1,sg,aorist indc
228505,ἤγγισα,aorist,active,indc,1,sg,aorist indc
228591,παρωξύνθην,aorist,passsive,indc,1,sg,aorist indc
228594,ἐμίανας,aorist,active,indc,2,sg,aorist indc
228601,ἔδωκας,aorist,active,indc,2,sg,aorist indc
228606,ἐβάρυνας,aorist,active,indc,2,sg,aorist indc
228617,ἐνόησας,aorist,active,indc,2,sg,aorist indc
228622,ἐμνήσθης,aorist,passsive,indc,2,sg,aorist indc
228662,ἥξει,future,active,indc,3,sg,future indc
228675,εἶπας,aorist,active,indc,2,sg,aorist indc
228682,,,,,,,
228722,ἐμάνθανες,imperfect,active,indc,2,sg,imperfect indc
